,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,7,19,1,19,47,35,26,13,44,35,3,35,26,39,9,28,1,0
1,1,13,26,35,34,35,20,35,33,35,32,29,6,5,6,27,35,33,35,44
2,2,16,32,29,36,9,36,9,19,9,39,9,39,9,35,44,35,0,35,27
3,3,35,47,19,48,23,16,50,16,32,29,23,16,39,29,4,29,49,16,4
4,4,16,49,47,15,29,10,17,10,29,10,29,24,48,19,9,39,29,28,29
5,5,6,26,35,47,39,9,39,9,28,31,28,30,13,29,10,29,32,16,35
6,6,27,35,46,24,48,19,46,24,47,49,29,39,16,4,16,32,16,35,46
7,7,19,1,37,6,27,35,26,35,1,19,48,24,1,28,16,32,16,23,16
8,8,35,37,1,28,30,28,43,28,44,35,45,35,27,6,5,6,29,28,29
9,9,14,9,36,29,36,9,32,16,2,16,15,47,39,16,13,29,36,9,39
10,10,17,10,17,10,29,15,16,13,1,28,30,28,31,11,9,36,9,35,45
11,11,9,36,9,36,9,11,9,19,7,19,48,24,47,49,16,6,26,6,27
12,12,9,28,43,13,26,35,27,6,26,6,27,6,26,6,27,35,30,35,31
13,13,44,13,16,13,26,35,1,0,1,24,48,19,48,19,46,35,16,39,47
14,14,9,32,16,32,16,23,47,19,29,10,29,23,21,23,21,23,47,13,43
15,15,29,13,43,35,22,28,31,35,32,16,39,47,49,47,50,47,50,47,13
16,16,23,21,23,47,28,44,35,31,11,31,28,29,15,16,13,43,28,45,28
17,17,35,18,35,33,35,21,35,42,35,26,35,17,13,17,35,38,35,16,35
18,18,35,26,39,16,32,9,36,29,32,9,12,9,39,16,23,29,49,47,24
19,19,7,19,29,15,29,36,9,28,29,10,29,50,47,28,9,39,16,49,47
20,20,35,0,19,38,19,47,49,29,6,29,11,29,10,17,35,33,35,46,24
21,21,35,29,10,17,13,26,13,28,29,32,9,28,16,2,16,39,9,32,29
