,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,19,46,19,46,19,46,19,29,36,9,36,9,14,40,14,29,23,47
1,1,28,30,28,1,19,1,0,19,38,35,26,6,27,6,26,35,16,32,16
2,2,16,35,42,35,3,35,37,6,16,32,35,31,35,16,23,21,35,33,35
3,3,35,31,28,44,35,37,35,27,6,16,13,44,35,31,28,22,28,1,0
4,4,47,49,47,15,16,39,9,12,9,32,35,9,19,0,1,25,1,28,31
5,5,6,5,6,27,6,37,1,0,19,46,24,29,11,29,10,29,15,16,32
6,6,37,35,26,6,5,6,5,6,26,6,5,6,16,2,16,4,16,50,47
7,7,19,1,28,30,35,29,6,5,6,27,35,29,19,9,19,47,28,43,13
8,8,35,44,35,18,35,26,35,41,35,16,32,16,4,47,4,47,49,47,19
9,9,28,29,6,27,35,33,35,47,23,21,23,16,39,47,23,48,24,48,19
10,10,17,10,29,14,9,36,29,19,48,24,46,35,31,28,22,35,26,35,26
11,11,29,49,47,50,47,13,29,11,31,28,30,28,31,11,29,10,29,4,16
12,12,9,39,9,32,29,6,26,35,42,35,9,32,35,3,35,31,28,22,35
13,13,43,35,9,32,29,49,47,23,29,32,35,26,6,16,50,29,23,16,50
14,14,29,39,29,24,1,35,30,28,30,35,44,13,28,31,35,18,35,18,35
15,15,16,39,29,39,29,32,16,49,29,39,9,11,9,36,9,39,16,2,16
16,16,4,29,14,9,32,16,32,16,6,27,6,5,6,27,35,32,35,16,28
17,17,35,34,35,30,28,29,36,9,39,9,36,29,24,46,35,29,28,9,12
18,18,35,31,35,0,19,1,28,1,19,48,19,47,50,47,23,48,24,47,50
19,19,7,19,48,24,29,24,46,35,43,13,17,13,47,23,21,23,48,24,48
20,20,35,47,49,47,35,37,35,20,35,22,35,33,35,26,13,43,28,30,35
21,21,35,27,35,32,16,13,44,35,27,6,5,6,27,6,5,6,29,39,9
22,22,35,34,35,31,35,20,35,9,36,9,32,9,32,29,28,30,35,8,35
23,23,47,28,45,28,30,28,43,13,1,0,1,0,35,43,13,47,4,47,4
24,24,48,19,9,39,9,28,47,50,16,39,29,12,9,32,16,39,29,32,9
25,25,1,19,48,23,29,11,31,28,30,35,47,28,1,19,46,24,1,19,47
26,26,13,26,35,21,35,27,6,29,14,40,24,48,24,46,24,48,24,48,24
27,27,6,5,6,27,35,29,10,29,11,29,36,9,28,47,50,29,28,30,28
28,28,1,24,46,19,1,24,40,14,40,24,47,13,26,35,26,35,33,35,45
29,29,35,38,35,46,35,45,28,16,39,9,39,29,19,48,23,16,49,29,24
30,30,35,33,35,30,28,47,49,16,35,21,35,37,35,27,35,9,36,29,32
31,31,28,13,1,28,44,13,1,19,9,14,40,24,47,50,16,13,47,4,16
32,32,16,15,47,4,29,32,16,23,29,14,29,12,9,36,29,23,29,49,47
