,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,35,26,39,29,13,26,39,9,39,9,12,9,11,9,36,9,39,47,49
1,1,28,30,35,34,35,22,28,47,49,16,4,29,28,9,32,29,36,9,11
2,2,16,39,16,49,16,39,16,49,16,39,9,11,9,32,16,32,16,39,9
3,3,35,31,35,33,35,30,28,29,50,47,23,16,4,47,24,46,35,42,35
4,4,29,19,1,0,1,28,43,28,1,28,44,13,26,6,29,4,47,50,47
5,5,6,37,6,16,39,16,23,47,49,29,32,35,45,28,31,28,22,28,9
6,6,5,6,27,35,37,35,41,35,20,35,33,35,34,35,31,28,47,4,47
7,7,19,1,25,1,25,1,37,6,27,35,33,35,16,2,16,35,22,35,29
8,8,35,42,35,33,35,16,39,9,39,47,19,38,19,7,19,1,0,19,7
9,9,14,9,36,9,35,30,28,1,35,8,35,33,35,32,29,39,26,39,16
10,10,29,28,13,30,28,30,13,47,49,29,49,47,23,16,23,29,49,47,4
11,11,9,36,29,11,31,28,1,25,1,37,35,31,28,30,13,47,4,47,23
12,12,29,11,9,39,9,36,29,15,47,28,47,23,48,24,29,49,16,28,30
13,13,1,25,1,13,1,13,43,28,1,24,48,24,40,24,48,19,7,19,48
14,14,29,49,16,39,26,35,27,35,45,35,30,35,27,35,26,13,16,23,29
15,15,29,28,44,13,44,35,32,29,4,29,19,48,19,0,1,13,43,13,30
16,16,39,47,23,16,32,16,13,16,4,29,39,29,28,30,28,30,28,47,49
17,17,35,22,35,47,4,47,23,47,24,46,35,30,28,16,39,29,50,16,23
18,18,35,33,35,45,28,29,49,47,4,29,32,16,39,9,12,9,36,29,32
19,19,1,28,44,35,29,36,9,36,29,28,30,28,16,32,9,36,29,39,29
20,20,35,33,35,47,50,47,50,47,4,29,39,29,39,29,39,26,13,1,35
21,21,35,1,28,9,39,16,15,47,13,16,32,35,30,28,13,17,13,17,13
22,22,35,47,50,29,35,16,35,32,35,37,1,28,30,35,16,39,16,32,35
23,23,21,23,47,19,0,19,48,24,29,49,47,28,44,28,1,19,38,19,1
24,24,46,19,29,11,9,36,9,12,9,36,29,19,46,24,48,24,47,39,29
