,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,37,35,0,19,1,35,41,35,26,35,42,35,38,35,31,11,29,4
1,1,28,30,13,30,35,9,14,40,14,9,32,9,39,16,2,16,35,31,28
2,2,16,50,29,32,16,35,27,35,41,35,33,35,33,35,26,35,46,24,29
3,3,35,3,35,30,35,47,35,44,13,43,35,26,39,16,35,16,39,29,23
4,4,47,49,16,50,47,35,31,28,16,23,16,23,47,23,16,2,16,28,45
5,5,6,27,6,16,28,30,28,1,37,35,30,28,31,35,33,35,30,35,41
6,6,37,1,0,1,0,1,28,31,11,9,11,29,32,9,32,35,41,35,30
7,7,19,0,19,29,13,43,35,20,35,37,35,16,15,47,24,1,25,1,13
8,8,35,1,35,33,35,34,35,0,1,25,1,24,1,0,1,0,19,38,19
9,9,39,16,23,16,6,37,35,37,35,45,35,30,28,9,19,48,24,29,32
10,10,29,23,29,12,9,39,16,39,9,19,7,19,1,0,35,33,35,1,28
11,11,29,19,1,19,1,0,1,24,40,24,1,13,30,35,47,4,29,32,29
12,12,29,15,47,13,28,1,0,1,28,1,13,43,13,47,13,1,0,1,35
13,13,29,19,38,35,21,23,29,6,29,36,9,12,9,28,30,35,30,35,16
14,14,29,14,9,14,40,14,9,11,9,12,29,36,9,12,9,11,9,36,29
15,15,16,50,47,23,16,4,29,36,29,32,9,11,29,15,29,4,16,39,16
16,16,6,37,1,19,38,19,9,39,16,39,16,32,16,4,16,4,47,35,44
17,17,10,17,10,17,10,17,35,31,11,31,11,9,36,29,24,47,50,29,36
18,18,35,3,35,30,35,34,35,30,28,9,39,29,6,27,6,5,6,26,35
19,19,48,23,16,35,41,35,27,35,18,35,3,35,41,35,33,35,3,35,0
20,20,35,45,35,34,35,29,36,29,24,47,50,16,23,21,23,16,39,16,35
21,21,35,33,35,44,13,29,36,9,39,16,39,29,49,16,28,44,13,44,13
22,22,35,46,35,26,35,44,35,37,6,5,6,27,35,26,39,47,39,16,4
23,23,48,19,9,19,48,24,48,23,48,24,1,0,1,28,22,28,29,6,37
24,24,48,23,21,23,48,24,48,19,48,19,47,50,47,28,29,35,37,1,28
25,25,1,0,35,33,35,1,25,1,37,6,5,6,37,35,21,35,38,19,1
26,26,39,16,13,26,35,31,11,29,39,16,39,9,14,29,19,1,37,6,5
27,27,35,37,1,28,43,28,44,28,44,28,13,1,24,29,35,3,35,1,19
28,28,31,28,31,28,22,35,1,28,30,28,43,28,43,28,29,10,29,32,35
29,29,32,29,39,29,14,29,19,1,28,30,28,30,35,18,35,27,35,9,39
30,30,35,38,19,38,35,31,28,1,0,19,46,19,46,24,47,4,29,19,1
31,31,35,20,35,17,35,20,35,45,35,0,35,1,19,7,19,0,35,16,2
32,32,16,6,5,6,27,35,9,39,16,6,26,35,47,49,47,49,29,32,16
33,33,35,43,13,43,13,26,39,16,32,16,2,16,39,9,32,16,39,16,39
34,34,35,30,28,43,28,29,32,35,17,13,16,39,9,32,9,36,9,32,16
35,35,27,6,16,32,16,39,16,49,47,50,47,39,26,6,29,28,1,13,28
36,36,9,35,17,10,29,36,9,32,16,13,17,10,17,10,29,36,29,13,43
37,37,1,37,6,37,6,37,35,29,36,9,32,29,4,47,50,16,39,26,6
38,38,19,48,24,40,24,48,23,47,23,21,35,42,35,43,28,30,35,3,35
39,39,9,11,29,15,29,12,29,36,9,32,35,42,35,27,6,5,6,5,6
40,40,24,29,15,29,11,31,35,42,35,30,28,1,28,30,35,32,16,32,16
41,41,35,26,35,32,29,36,9,32,35,9,12,9,12,9,28,31,35,20,35
42,42,35,17,35,33,35,33,35,31,35,42,35,21,23,21,35,33,35,3,35
43,43,35,33,35,43,35,30,13,28,47,23,48,24,40,24,48,24,48,24,29
44,44,35,41,35,42,35,26,39,26,13,29,36,9,35,16,50,47,23,47,4
45,45,35,47,4,47,15,47,23,29,28,31,28,1,0,35,22,35,34,35,33
46,46,19,48,23,29,28,30,35,21,23,48,19,38,19,48,19,1,37,6,29
47,47,13,30,28,30,28,30,28,30,28,22,35,34,35,33,35,30,35,9,39
48,48,23,21,35,26,6,27,6,27,6,27,6,26,35,0,19,29,28,44,13
49,49,47,35,32,16,23,21,23,16,2,16,49,29,28,44,35,26,35,16,35
50,50,16,50,47,13,28,45,28,31,28,31,35,38,19,47,50,47,19,46,19
51,0,19,48,23,47,23,47,13,28,30,13,29,23,47,28,31,35,18,35,20
52,1,13,30,35,17,13,26,13,47,23,47,13,47,4,29,24,48,24,1,0
