,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,38,19,1,0,1,19,9,32,35,8,35,32,35,33,35,26,13,44
1,1,0,1,28,30,35,34,35,30,35,44,28,31,35,27,6,27,35,0,35
2,2,16,4,47,15,16,23,29,32,16,4,29,15,47,24,40,14,40,24,46
3,3,35,46,24,48,23,47,49,29,36,9,14,9,36,9,32,35,26,35,43
4,4,29,32,35,44,13,47,35,21,23,48,19,1,13,30,28,9,11,9,36
5,5,6,27,35,26,35,32,29,36,9,39,47,49,29,24,48,24,47,15,29
6,6,37,35,17,10,17,10,17,35,26,35,46,35,37,6,5,6,27,35,42
7,7,19,47,13,16,35,42,35,29,39,16,6,37,35,32,29,32,16,23,47
8,8,35,30,35,22,35,33,35,26,35,30,28,31,28,30,13,16,39,9,35
9,9,32,16,32,9,32,16,32,9,11,31,28,31,28,1,37,35,8,35,29
10,10,29,39,9,36,29,39,16,32,9,11,9,28,29,13,16,23,16,32,35
11,11,9,39,16,6,29,36,29,24,47,24,46,19,0,19,1,28,47,49,47
12,12,29,11,9,32,16,32,35,33,35,37,35,9,35,37,6,27,6,5,6
13,13,43,13,43,35,30,13,26,35,29,36,9,36,9,14,29,50,29,28,13
14,14,29,32,35,30,28,47,23,48,19,48,24,48,24,1,0,35,30,28,13
15,15,16,13,47,35,47,50,47,19,0,35,17,10,29,23,29,36,9,32,29
16,16,39,9,12,9,39,9,39,29,50,16,32,16,23,16,28,45,28,16,23
17,17,35,3,35,37,35,27,35,32,9,35,29,10,17,35,41,35,26,13,16
18,18,35,44,28,30,28,43,28,30,28,29,39,16,32,16,13,29,10,17,35
19,19,0,19,29,14,29,49,47,49,29,28,30,35,43,35,38,35,31,35,3
20,20,35,42,35,8,35,32,16,39,47,50,16,2,16,2,16,35,37,35,27
21,21,23,47,50,16,15,29,35,17,13,1,28,16,32,9,36,29,15,16,15
22,22,35,32,16,49,47,24,47,19,48,24,47,23,48,24,40,24,48,19,46
23,23,47,19,7,19,0,19,46,35,30,28,43,13,43,35,30,28,29,4,47
24,24,29,39,16,32,9,35,18,35,27,6,37,6,27,6,27,35,32,35,31
25,25,1,19,29,32,16,39,9,19,0,1,25,1,0,1,28,9,39,29,23
26,26,6,37,35,32,16,39,16,23,29,35,47,23,48,19,1,28,9,12,29
27,27,6,26,13,47,19,46,35,9,39,16,13,28,31,11,9,39,29,32,16
28,28,29,32,16,39,16,32,9,32,35,27,35,44,28,29,6,26,35,26,35
