,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,19,46,19,48,24,48,19,7,19,48,23,48,23,48,19,46,35,20
1,1,0,35,27,35,45,28,1,28,22,28,1,24,48,19,7,19,1,0,19
2,2,16,32,16,13,29,35,37,1,19,9,11,9,11,9,39,16,13,43,28
3,3,35,27,6,37,35,41,35,37,1,28,45,28,16,35,42,35,31,28,30
4,4,16,2,16,2,16,50,29,24,47,35,37,35,37,35,41,35,18,35,26
5,5,6,29,23,47,23,21,23,29,4,29,50,29,35,47,24,46,19,48,24
6,6,27,6,16,39,29,19,48,24,48,23,29,39,9,32,16,32,29,14,40
7,7,19,0,19,9,32,29,24,46,35,34,35,3,35,34,35,27,35,43,28
8,8,35,31,28,9,32,16,23,47,28,31,28,43,28,47,4,29,39,29,39
9,9,36,29,36,9,32,29,39,16,4,16,13,26,35,31,11,29,39,29,32
10,10,29,32,9,32,16,15,29,12,9,12,29,12,9,14,9,12,9,12,9
11,11,29,39,16,28,31,35,46,24,46,35,21,35,47,15,29,36,29,36,29
12,12,9,36,29,32,29,15,47,4,29,28,47,15,29,36,9,39,29,36,9
13,13,1,28,1,25,1,19,29,32,9,32,9,11,31,28,30,28,29,4,29
14,14,40,24,40,24,29,11,31,11,9,36,9,11,9,14,9,35,29,39,16
15,15,47,50,16,32,16,13,17,10,29,39,16,32,35,44,35,1,0,1,19
16,16,39,16,32,16,50,29,15,16,32,16,6,5,6,5,6,5,6,26,39
17,17,13,30,35,32,29,13,1,24,46,24,46,24,48,24,1,19,9,32,9
18,18,35,8,35,27,6,37,6,5,6,26,13,30,35,22,35,0,1,0,35
19,19,29,12,9,28,44,28,30,28,13,44,28,29,19,1,28,45,35,9,14
20,20,35,17,10,17,10,29,49,16,32,35,33,35,44,35,38,19,1,28,13
21,21,35,44,28,29,36,9,36,9,11,31,28,16,39,47,50,16,28,29,19
22,22,35,1,19,48,19,9,35,44,13,28,45,28,16,39,16,32,9,36,29
23,23,29,36,29,10,29,39,16,6,29,32,9,35,31,11,9,39,16,4,29
24,24,46,35,34,35,45,28,1,19,46,24,1,13,29,28,1,19,48,24,47
25,25,1,28,1,0,1,28,1,28,45,28,44,28,1,13,1,0,35,44,28
26,26,39,16,39,9,11,9,28,30,35,41,35,8,35,33,35,44,35,20,35
27,27,6,37,1,0,35,31,35,16,15,29,4,29,39,29,6,37,35,22,35
28,28,30,13,29,28,1,25,1,24,47,23,29,23,16,39,9,14,40,14,9
29,29,10,29,4,47,50,16,39,16,35,18,35,31,28,30,13,47,50,47,35
30,30,35,32,16,35,37,35,33,35,9,39,9,36,9,28,30,28,44,35,0
31,31,11,9,32,16,6,5,6,16,32,16,32,9,39,9,11,29,39,16,23
32,32,29,13,16,32,9,32,29,14,29,12,9,28,13,17,35,32,16,32,35
33,33,35,9,39,26,6,5,6,27,6,37,6,27,35,46,19,0,19,1,28
34,34,35,26,35,26,35,47,35,45,28,47,50,47,39,26,13,16,39,29,28
35,35,41,35,21,35,31,11,9,32,35,41,35,30,28,30,35,18,35,31,35
36,36,29,28,31,28,1,19,29,32,16,39,16,4,16,23,29,11,31,28,1
37,37,35,45,35,34,35,22,35,26,6,27,35,30,28,1,28,30,13,16,32
38,38,19,9,39,29,23,16,15,47,13,29,35,9,32,16,23,16,32,9,32
39,39,9,39,16,32,29,15,16,23,48,24,40,24,46,19,1,24,46,24,48
40,40,24,29,39,9,28,45,28,30,28,43,35,20,35,37,6,16,15,16,13
41,41,35,30,28,45,35,33,35,17,35,29,49,47,13,44,13,28,30,35,33
42,42,35,20,35,27,6,37,6,5,6,37,35,34,35,26,35,18,35,30,28
43,43,35,20,35,31,28,45,28,30,28,9,36,9,32,9,28,31,35,0,1
44,44,28,31,11,29,6,27,6,16,23,48,19,29,49,29,36,29,28,30,28
45,45,35,32,9,36,9,39,16,39,29,49,29,32,9,36,29,32,29,36,9
46,46,19,46,24,46,35,26,13,29,4,29,19,9,32,9,19,1,24,47,50
47,47,4,47,19,47,50,29,11,31,35,18,35,47,35,17,13,29,32,9,32
48,48,19,9,36,9,12,9,39,16,39,16,32,35,43,35,30,28,30,13,26
49,49,47,23,48,24,48,23,21,35,33,35,30,28,43,35,8,35,31,28,22
50,50,47,13,26,35,45,35,37,35,20,35,8,35,33,35,31,35,45,35,38
51,0,1,37,1,25,1,28,31,35,30,35,9,36,9,36,9,32,9,32,9
52,1,0,19,1,19,38,19,1,28,45,35,32,29,36,9,12,9,39,16,28
53,2,16,39,16,4,29,4,16,32,9,19,46,24,40,24,48,23,47,28,31
54,3,35,26,39,16,13,16,28,47,39,16,32,16,50,47,24,47,49,47,50
55,4,47,50,29,32,29,6,27,6,5,6,29,6,5,6,16,39,47,23,48
56,5,6,5,6,27,35,18,35,3,35,27,35,32,16,6,27,6,5,6,37
57,6,27,35,33,35,33,35,26,35,33,35,18,35,41,35,3,35,0,1,28
58,7,19,46,24,46,35,32,9,12,9,32,35,45,35,30,28,30,35,26,13
59,8,35,27,6,27,35,20,35,38,35,18,35,29,32,9,36,9,39,16,50
60,9,35,31,28,31,35,17,35,43,35,9,39,47,28,30,13,47,39,47,39
61,10,17,10,17,10,17,10,29,32,29,13,44,13,47,50,29,39,9,32,29
62,11,9,32,9,14,40,14,9,12,9,32,35,26,13,17,10,17,13,43,28
63,12,9,39,16,32,35,27,6,27,35,26,13,16,50,47,4,16,6,29,49
64,13,1,25,1,37,35,30,28,22,28,45,28,1,35,38,19,1,0,19,0
65,14,40,14,40,24,47,49,47,50,16,23,48,19,48,23,47,15,47,19,1
66,15,16,32,16,35,1,13,17,13,28,31,35,26,39,16,28,9,32,16,35
67,16,35,16,32,9,12,9,39,26,35,37,6,37,6,5,6,27,6,5,6
68,17,35,44,35,32,16,15,16,32,35,18,35,3,35,16,39,29,14,29,32
69,18,35,21,23,21,35,27,35,30,28,29,4,47,28,31,11,9,35,37,35
70,19,38,35,21,35,0,35,20,35,0,1,35,26,6,5,6,27,6,29,19
71,20,35,32,35,30,28,1,28,22,35,26,35,37,35,27,35,41,35,26,35
72,21,35,17,35,31,28,31,35,0,1,24,29,28,16,32,29,6,27,35,26
73,22,35,27,6,29,24,48,19,48,24,48,19,48,19,7,19,0,1,35,34
74,23,47,15,16,39,16,32,9,39,9,12,9,39,16,32,16,13,30,28,30
75,24,46,35,26,6,27,35,34,35,33,35,31,28,31,35,17,13,44,28,13
76,25,1,0,1,19,29,39,29,28,31,11,9,12,9,36,29,23,16,39,16
77,26,35,45,28,1,28,31,28,16,23,21,35,30,13,29,4,16,35,32,9
78,27,6,27,35,26,6,27,35,26,13,29,49,16,13,28,47,49,47,23,16
79,28,1,0,19,1,28,13,28,45,35,33,35,26,35,26,35,43,35,18,35
80,29,28,47,49,47,15,29,39,29,11,9,12,29,49,47,15,16,50,16,23
81,30,28,1,28,30,28,1,28,13,28,29,15,16,6,16,32,16,39,16,39
82,31,35,38,35,32,16,32,9,11,9,11,9,39,16,39,16,23,29,28,31
83,32,9,39,9,14,29,23,47,13,29,32,16,39,16,32,16,39,26,35,38
84,33,35,26,35,43,28,1,28,30,28,45,28,1,28,30,28,30,28,9,36
85,34,35,31,35,31,11,9,39,29,13,26,35,32,35,18,35,47,39,9,35
