,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,24,48,24,47,23,48,23,47,23,47,28,1,13,43,28,30,13,1
1,1,24,29,13,26,13,26,13,28,16,32,9,32,29,49,16,49,16,15,29
2,2,16,39,9,14,9,32,16,28,44,28,29,49,29,36,9,14,40,14,9
3,3,35,44,28,47,24,48,24,47,50,47,49,16,32,9,32,16,35,38,35
4,4,29,32,16,15,47,24,29,13,17,35,29,49,47,50,16,49,47,49,47
5,5,6,37,1,25,1,19,9,35,31,28,43,28,1,37,1,28,29,14,29
6,6,16,15,29,19,47,19,38,35,27,6,27,6,27,35,32,35,3,35,32
7,7,19,1,0,1,28,31,28,1,24,48,24,47,50,47,50,29,19,29,23
8,8,35,26,13,30,28,22,35,17,35,37,35,17,10,17,35,32,16,35,30
9,9,14,9,19,48,24,29,14,40,24,48,24,40,14,40,24,46,24,29,32
10,10,29,32,16,23,47,23,16,39,9,39,16,35,8,35,8,35,42,35,32
11,11,9,12,9,39,29,23,47,24,48,19,0,1,0,1,28,1,25,1,19
12,12,9,39,16,13,26,35,41,35,16,39,29,49,47,50,29,36,9,39,16
13,13,29,28,29,36,29,19,0,19,48,23,47,49,47,13,29,28,1,19,38
14,14,9,36,9,19,1,35,21,35,45,28,47,19,47,15,16,2,16,39,16
15,15,47,23,21,35,16,23,16,39,9,39,16,4,47,35,21,23,29,49,47
16,16,39,16,39,9,36,9,19,9,39,26,13,17,10,17,10,17,35,31,28
17,17,10,17,35,33,35,26,6,16,50,47,35,43,13,26,35,29,23,21,23
18,18,35,44,28,44,13,43,28,30,28,30,28,1,37,6,16,49,47,50,16
19,19,47,50,29,35,26,35,27,35,37,1,0,19,9,36,9,32,16,39,9
20,20,35,8,35,22,28,29,36,29,11,31,28,30,35,18,35,31,28,13,26
21,21,23,16,39,9,36,9,36,9,36,9,32,16,15,29,28,9,36,29,10
22,22,35,38,19,0,1,19,46,19,29,32,35,27,6,5,6,5,6,26,39
23,23,29,36,9,12,29,39,16,28,30,35,42,35,26,35,26,35,30,28,30
24,24,48,19,1,0,19,38,19,0,19,38,35,44,35,43,35,42,35,26,35
25,25,1,0,1,13,47,15,29,11,9,14,29,28,16,23,47,19,9,11,31
26,26,35,8,35,33,35,9,39,16,6,29,28,1,13,26,35,37,35,21,35
27,27,6,5,6,29,14,9,11,9,39,9,14,29,39,16,28,31,28,30,28
28,28,47,28,45,28,45,28,30,13,47,4,16,32,29,4,47,24,1,28,31
29,29,28,47,13,47,49,16,4,47,49,47,13,28,29,4,16,32,29,15,29
30,30,28,30,13,17,35,47,13,1,28,29,49,47,13,28,30,28,31,11,9
31,31,35,0,19,0,19,48,19,0,19,1,24,48,23,29,28,29,19,29,36
32,32,16,4,47,49,47,50,29,50,29,10,29,28,29,39,9,11,29,24,47
33,33,35,45,35,41,35,18,35,27,6,27,35,33,35,32,9,11,9,35,34
34,34,35,42,35,26,13,16,15,16,2,16,13,17,10,29,32,29,24,48,19
35,35,1,19,9,11,31,28,31,11,31,35,45,28,1,35,30,35,46,24,46
36,36,9,36,9,32,29,24,48,24,48,23,47,35,0,1,37,35,26,35,34
37,37,1,19,9,32,35,1,25,1,28,45,35,9,32,35,47,49,47,50,47
38,38,35,22,28,31,35,31,35,33,35,37,35,27,35,31,35,21,35,20,35
39,39,47,35,1,24,1,13,26,6,29,4,47,19,46,24,48,24,48,24,40
40,40,24,29,24,48,19,38,19,1,25,1,35,26,6,27,6,5,6,27,35
41,41,35,43,35,29,35,37,35,38,35,32,16,39,16,23,16,32,9,32,16
42,42,35,32,35,34,35,31,35,33,35,42,35,21,23,21,35,9,35,33,35
43,43,13,28,47,28,44,28,30,28,31,28,1,19,47,49,47,49,29,32,9
44,44,35,38,35,30,28,1,28,30,35,33,35,27,6,27,6,5,6,16,32
45,45,28,22,28,30,28,1,37,35,30,13,47,50,47,35,3,35,20,35,41
46,46,35,38,35,20,35,46,35,41,35,46,19,48,24,48,19,38,35,44,28
47,47,28,30,28,45,28,43,28,45,35,44,13,29,14,40,14,29,10,17,35
48,48,24,1,35,17,35,27,6,16,32,35,26,35,34,35,29,28,9,39,29
49,49,47,15,29,13,17,13,44,35,22,28,29,11,9,32,9,36,9,32,29
50,50,29,4,47,50,16,2,16,23,16,39,9,32,35,32,29,39,16,28,45
51,0,1,25,1,28,30,35,27,6,26,39,9,36,9,39,16,13,43,13,29
52,1,19,38,19,7,19,29,6,27,35,33,35,30,28,30,35,33,35,16,13
