,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,35,26,35,43,13,29,6,26,35,32,35,42,35,27,35,9,39,29,50
1,1,35,1,24,48,24,46,35,37,35,18,35,38,35,22,35,26,13,16,39
2,2,16,50,47,49,29,23,47,35,46,24,46,24,48,23,47,49,47,35,29
3,3,35,26,35,17,13,43,28,30,28,30,35,32,29,36,29,12,9,32,16
4,4,16,32,9,36,29,49,47,4,16,39,29,35,33,35,16,23,47,39,47
5,5,6,27,35,33,35,1,37,35,31,28,1,37,35,9,39,16,39,16,23
6,6,26,13,26,35,42,35,21,35,42,35,27,6,5,6,5,6,27,6,5
7,7,19,38,35,41,35,26,35,37,35,27,35,37,35,9,39,26,39,9,36
8,8,35,26,35,1,37,6,26,35,16,39,29,50,47,49,47,23,48,24,47
9,9,32,29,36,9,28,31,11,9,39,16,39,29,36,29,14,9,28,31,35
10,10,17,35,26,35,26,35,33,35,8,35,38,35,46,35,16,32,16,13,28
11,11,9,11,9,12,9,14,40,24,40,24,1,0,19,48,24,48,24,29,6
12,12,9,19,48,19,1,24,29,35,16,32,9,32,16,39,16,15,47,50,47
13,13,26,35,33,35,37,35,47,50,47,49,16,32,16,28,44,28,45,35,42
14,14,29,19,1,0,19,48,24,48,19,46,19,29,15,16,2,16,39,16,4
15,15,29,15,16,28,30,13,17,13,43,13,30,35,46,35,47,23,47,39,29
16,16,49,47,35,27,6,37,6,27,6,27,6,26,35,26,35,31,11,29,28
17,17,35,31,28,29,10,17,35,33,35,21,23,29,32,29,15,47,15,47,50
18,18,35,31,35,33,35,26,6,37,35,47,28,30,28,30,28,47,39,16,15
19,19,1,0,19,29,12,9,11,31,11,29,6,27,35,26,35,26,35,43,13
20,20,35,31,35,0,19,48,19,1,28,44,28,1,24,46,24,47,28,43,35
21,21,35,21,35,45,28,13,26,35,27,6,37,35,27,6,37,1,0,1,0
22,22,28,9,12,9,12,9,12,29,36,9,36,9,36,9,39,16,23,48,24
23,23,16,39,16,6,29,12,9,36,9,32,35,26,35,32,35,31,28,31,28
24,24,29,35,27,6,37,6,27,6,26,35,30,35,42,35,29,39,26,35,46
25,25,1,0,1,0,1,37,35,26,35,17,10,17,13,43,13,43,35,18,35
26,26,39,16,2,16,39,47,49,47,50,47,39,9,36,29,32,29,39,9,39
27,27,35,46,19,9,11,9,35,46,24,40,24,48,19,1,28,30,28,16,28
28,28,31,28,1,24,47,4,16,28,29,36,9,39,9,14,9,11,9,12,9
29,29,32,9,28,45,28,29,23,47,24,46,35,34,35,31,11,9,35,8,35
30,30,28,16,15,16,15,47,24,47,15,47,49,47,15,29,36,9,36,29,24
31,31,11,29,12,9,32,16,32,16,32,35,26,13,1,13,47,50,47,49,16
