,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,19,29,14,9,11,9,39,9,12,9,28,29,35,38,19,9,39,26
1,1,0,35,43,28,31,35,29,11,9,39,29,36,29,32,9,36,9,35,9
2,2,16,28,1,13,1,28,30,35,37,1,24,46,24,48,19,7,19,48,19
3,3,35,30,28,1,0,1,0,1,19,38,19,9,12,29,35,42,35,0,35
4,4,29,36,9,39,26,35,26,35,29,28,1,0,35,34,35,30,28,29,32
5,5,6,16,39,16,39,26,35,43,28,29,15,16,32,35,9,12,9,39,16
6,6,27,35,1,0,19,48,24,46,19,48,19,9,39,9,32,16,32,9,12
7,7,19,9,11,29,28,47,49,47,15,16,13,43,13,26,35,27,6,29,4
8,8,35,43,28,30,35,17,10,29,12,9,35,29,23,47,23,48,19,9,32
9,9,39,9,12,9,36,29,14,40,24,46,24,47,35,26,39,29,6,27,6
10,10,29,4,47,15,47,50,47,35,20,35,21,35,20,35,43,28,30,28,29
11,11,29,11,9,39,16,35,9,28,1,19,1,28,16,32,16,13,28,1,0
12,12,9,36,29,11,9,11,9,32,16,23,16,50,47,39,16,49,16,15,16
13,13,47,49,16,32,16,49,29,14,9,32,29,11,31,28,22,28,1,35,42
14,14,29,39,16,23,47,24,1,0,1,19,48,19,47,4,16,15,47,24,1
15,15,29,36,9,12,29,28,44,28,31,35,16,23,47,24,47,24,46,35,32
16,16,39,16,23,16,39,26,35,18,35,30,35,31,35,47,50,16,49,47,13
17,17,13,43,35,3,35,30,35,18,35,33,35,31,35,45,35,9,19,38,19
18,18,35,37,1,28,22,35,46,24,46,35,41,35,22,35,27,6,27,35,37
19,19,48,19,48,19,7,19,29,35,46,24,47,49,29,32,16,39,16,39,9
20,20,35,32,35,20,35,16,39,47,19,9,35,21,35,20,35,8,35,37,6
21,21,35,26,35,29,19,1,37,35,32,29,50,47,49,47,28,1,28,30,13
