,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,25,1,13,30,35,29,39,9,14,29,39,29,49,47,13,44,35,34
1,1,28,9,32,29,4,47,19,9,35,44,35,33,35,27,35,18,35,1,28
2,2,16,4,47,35,45,35,9,35,22,35,34,35,37,35,34,35,18,35,27
3,3,35,9,32,16,39,9,28,22,28,30,28,45,35,26,6,37,6,37,1
4,4,29,50,47,23,16,23,16,32,16,32,16,15,47,28,1,24,48,19,7
5,5,6,27,6,37,35,1,0,35,33,35,26,35,30,28,30,28,31,11,9
6,6,29,32,16,39,9,28,30,28,29,19,9,11,31,35,33,35,44,35,0
7,7,19,29,49,29,39,29,6,16,50,47,13,44,35,26,13,28,30,35,21
8,8,35,33,35,27,35,37,35,31,11,9,39,26,6,27,6,27,6,5,6
9,9,11,9,32,16,2,16,39,9,39,16,15,16,23,47,28,30,13,17,35
10,10,17,35,42,35,32,9,39,29,28,29,13,47,28,1,37,1,13,1,25
11,11,9,35,32,29,12,9,28,45,28,1,28,43,13,43,28,29,24,40,14
12,12,9,36,9,12,29,49,47,28,43,13,28,13,30,28,1,28,31,11,31
13,13,16,39,16,6,26,39,9,32,9,36,9,36,29,19,46,24,40,14,9
14,14,40,24,46,19,1,28,31,35,31,28,30,28,30,28,13,43,13,43,35
15,15,47,28,30,28,22,28,30,28,1,28,29,36,29,4,47,28,29,49,29
16,16,39,9,14,40,24,46,24,29,49,29,35,17,13,26,13,29,36,29,14
17,17,13,28,9,11,29,13,17,10,29,28,22,28,22,35,42,35,32,9,19
18,18,35,22,35,33,35,33,35,33,35,0,1,25,1,0,1,19,1,19,38
19,19,48,19,38,19,7,19,29,11,31,35,17,10,29,12,29,36,9,39,26
20,20,35,33,35,9,39,47,49,47,35,46,24,40,24,47,24,29,50,47,50
21,21,23,47,35,17,13,26,35,31,35,9,19,46,35,26,35,31,28,13,28
22,22,35,34,35,21,35,43,35,31,35,1,37,1,28,31,35,37,35,41,35
23,23,16,2,16,35,38,35,43,35,9,35,41,35,22,35,47,50,16,39,16
24,24,29,12,9,19,7,19,1,0,1,37,6,16,2,16,15,16,4,47,39
25,25,1,28,30,35,34,35,31,11,9,28,16,23,16,15,16,23,48,24,48
