,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,0,19,1,28,30,28,29,39,16,39,26,35,30,13,1,28,9,11
1,1,0,1,28,1,0,1,19,47,49,47,23,21,23,47,49,16,32,16,4
2,2,16,15,47,49,29,23,29,49,16,39,16,32,16,23,16,39,9,39,9
3,3,35,3,35,21,35,30,28,30,28,30,28,31,28,1,25,1,13,17,10
4,4,29,10,17,10,17,13,44,13,17,35,16,39,29,12,29,39,29,50,47
5,5,6,5,6,27,35,33,35,27,35,33,35,27,6,37,1,28,1,25,1
6,6,27,35,32,35,30,13,26,35,9,36,29,12,9,12,9,36,9,32,35
7,7,19,29,32,16,32,9,32,9,39,9,39,9,11,9,39,26,35,26,35
8,8,35,30,28,44,13,1,0,1,24,46,19,7,19,46,19,9,11,31,28
9,9,32,9,32,16,49,47,13,44,35,32,16,6,5,6,26,35,30,28,44
10,10,29,10,29,32,16,39,9,36,29,36,29,23,16,39,26,35,21,23,48
11,11,31,28,47,24,48,19,48,23,21,35,18,35,41,35,37,6,27,6,27
12,12,29,50,29,28,43,28,30,28,29,11,29,23,29,28,31,28,1,28,1
13,13,17,35,32,16,32,16,39,9,36,29,10,29,32,29,23,48,23,16,39
14,14,29,50,29,32,29,36,29,6,27,6,27,6,5,6,37,35,27,35,26
15,15,47,23,47,13,28,13,44,35,33,35,38,19,38,19,9,12,9,32,29
16,16,23,29,36,29,12,9,39,16,23,16,23,16,50,29,24,29,36,9,12
17,17,13,44,35,31,28,30,28,1,28,45,28,9,11,9,14,40,24,46,19
18,18,35,37,1,24,46,19,1,19,46,19,1,19,7,19,29,32,35,26,35
19,19,29,39,16,32,16,15,29,12,29,32,9,39,9,19,48,24,1,0,35
20,20,35,47,50,47,35,3,35,32,35,43,28,44,28,43,13,29,39,9,12
21,21,23,16,28,30,13,16,2,16,23,48,19,47,19,7,19,1,25,1,13
22,22,28,1,28,30,28,47,13,1,28,13,43,28,16,49,29,50,47,23,21
23,23,47,50,29,49,29,12,9,39,9,39,29,12,9,32,35,26,13,43,13
24,24,40,24,46,24,47,23,16,39,26,6,5,6,5,6,29,32,9,39,9
25,25,1,24,1,28,29,11,31,11,9,28,47,50,29,15,47,13,16,13,16
26,26,35,17,13,17,10,17,10,17,13,17,35,16,50,47,49,16,32,35,16
27,27,6,5,6,26,13,44,28,22,35,26,13,30,13,44,28,45,35,20,35
28,28,44,35,9,12,9,36,9,12,9,39,9,12,9,19,48,19,1,0,19
29,29,19,1,28,1,25,1,19,9,39,9,39,9,39,16,28,16,13,44,13
30,30,28,1,19,46,24,1,28,45,35,26,35,42,35,26,35,33,35,26,35
31,31,35,16,4,47,19,38,35,44,28,1,19,0,19,1,35,16,15,29,49
32,32,16,32,29,23,21,35,8,35,0,1,0,19,9,32,16,13,28,45,28
33,33,35,9,36,9,32,16,2,16,39,9,28,13,16,2,16,39,16,28,30
34,34,35,32,16,32,9,32,29,32,9,39,16,39,16,23,16,13,30,28,9
35,35,33,35,26,35,9,12,29,35,17,13,30,28,1,28,30,28,1,28,30
36,36,9,11,9,39,47,13,17,10,17,10,17,35,33,35,18,35,32,9,39
37,37,35,42,35,18,35,9,14,9,19,0,1,37,1,28,43,28,1,37,1
38,38,19,7,19,9,39,26,13,17,13,30,35,27,35,26,35,32,16,23,16
39,39,9,32,35,45,35,22,35,30,28,47,49,47,13,29,39,9,36,9,12
40,40,24,46,35,41,35,31,28,44,35,0,1,19,9,32,9,39,29,15,16
41,41,35,30,28,1,19,47,39,29,12,9,36,9,11,9,14,9,12,9,35
42,42,35,8,35,9,12,29,49,29,23,16,23,47,50,16,23,47,35,46,24
43,43,35,18,35,30,28,30,28,47,13,44,13,47,28,16,2,16,35,31,11
44,44,13,28,30,13,30,13,17,13,26,35,32,9,39,29,39,16,15,47,24
45,45,28,30,13,47,28,16,49,47,49,29,36,29,39,29,35,33,35,16,23
46,46,24,46,35,30,28,22,28,45,35,42,35,27,35,30,28,30,28,30,35
47,47,23,16,39,16,4,29,19,46,19,1,28,22,28,43,13,44,35,26,6
48,48,23,29,28,31,28,1,24,48,24,47,24,29,11,29,19,9,39,16,39
49,49,47,23,16,23,16,23,29,12,29,10,29,6,16,35,38,19,48,19,29
50,50,16,35,31,35,16,13,43,28,29,35,45,28,47,49,16,32,35,33,35
51,0,19,1,37,35,46,35,31,35,31,28,13,44,13,43,13,47,15,47,24
52,1,37,35,18,35,43,13,16,32,35,32,29,23,29,32,29,28,22,28,30
53,2,16,32,35,33,35,26,35,9,39,9,39,16,6,27,35,22,28,30,35
54,3,35,44,35,0,35,27,35,18,35,30,28,29,39,9,19,9,39,9,28
55,4,16,6,27,6,29,6,16,39,9,36,9,39,29,49,16,2,16,23,47
56,5,6,5,6,26,35,21,23,16,13,17,35,44,28,29,24,48,24,1,28
57,6,27,35,42,35,16,4,29,28,47,39,9,32,16,28,29,10,29,4,47
58,7,19,0,1,28,13,44,35,30,28,9,36,29,36,9,11,29,39,16,32
59,8,35,31,11,29,50,29,15,29,49,29,12,29,49,16,32,9,19,9,11
60,9,12,9,14,9,36,29,39,29,36,29,32,35,45,35,26,35,44,13,17
61,10,17,13,1,19,7,19,46,35,34,35,33,35,47,13,44,35,26,35,9
62,11,29,28,13,30,13,28,31,28,47,13,44,13,28,22,28,31,35,32,16
63,12,9,12,29,28,30,13,28,16,32,9,28,1,28,22,35,30,28,9,39
64,13,29,13,29,28,30,28,31,35,22,28,13,44,13,30,28,1,24,48,19
65,14,40,24,29,32,16,23,48,23,16,39,29,28,31,11,29,19,7,19,9
66,15,47,15,29,49,29,14,40,24,47,49,16,15,47,19,47,50,47,15,16
67,16,15,29,39,9,14,29,4,47,49,47,24,1,19,48,19,47,39,9,32
68,17,35,22,28,1,35,38,19,0,19,29,36,9,36,9,12,9,11,9,36
69,18,35,26,39,16,32,16,13,47,4,47,28,1,35,38,19,1,13,16,23
70,19,1,35,8,35,44,35,45,28,16,32,16,13,1,28,30,28,1,25,1
71,20,35,45,35,45,35,17,10,17,35,38,35,26,6,26,39,16,39,16,50
72,21,23,48,23,47,4,29,15,16,23,47,13,1,37,35,33,35,26,6,27
73,22,28,31,35,31,28,31,11,31,28,30,13,28,30,35,45,35,16,35,46
74,23,16,39,16,50,47,50,16,35,44,35,30,13,30,35,27,35,30,28,31
75,24,48,19,47,4,29,24,46,19,47,49,29,39,9,11,9,19,7,19,1
76,25,1,35,16,35,20,35,26,35,42,35,42,35,20,35,37,35,47,49,47
77,26,35,33,35,18,35,29,6,5,6,29,32,16,32,9,28,16,50,47,28
78,27,6,27,6,5,6,5,6,37,1,28,22,35,34,35,17,10,29,28,30
79,28,9,36,9,39,16,50,16,39,9,36,9,36,9,39,9,28,1,19,48
80,29,35,32,16,32,29,11,29,24,1,28,1,0,19,48,19,9,36,9,32
81,30,28,1,19,9,39,9,11,9,39,16,32,16,32,9,28,43,28,45,28
82,31,28,44,28,16,39,9,36,29,32,16,32,35,30,13,28,47,13,26,35
83,32,9,12,9,11,29,12,9,11,9,32,9,28,9,19,29,36,9,39,9
84,33,35,18,35,27,35,30,35,27,35,33,35,20,35,46,35,21,23,16,4
85,34,35,37,35,0,1,37,35,37,6,27,35,27,6,37,35,31,35,41,35
86,35,44,28,29,10,17,10,17,35,43,35,26,6,29,49,16,4,29,13,16
87,36,9,32,9,35,31,11,29,15,29,36,9,35,8,35,20,35,26,6,26
88,37,35,27,6,26,6,27,6,5,6,26,35,27,6,27,35,26,35,29,24
89,38,19,38,35,32,35,27,35,45,28,29,39,29,39,9,36,9,36,9,19
90,39,16,23,21,35,37,6,37,35,27,35,45,28,1,0,1,35,32,9,12
91,40,14,9,19,46,19,0,19,7,19,29,11,31,11,9,39,9,36,9,32
92,41,35,31,35,30,28,30,28,43,28,45,28,29,13,28,45,28,16,39,29
