,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,13,29,36,29,23,16,6,27,6,37,35,0,19,38,19,7,19,9
1,1,24,29,24,46,24,48,24,40,24,48,23,21,35,31,28,30,35,46,35
2,2,16,39,16,50,29,36,9,32,16,23,21,35,42,35,34,35,32,29,23
3,3,35,21,23,29,50,29,13,30,28,9,39,29,28,30,28,30,28,30,28
4,4,16,6,27,6,27,6,27,6,27,6,27,6,5,6,26,39,9,39,9
5,5,6,5,6,37,1,13,1,0,1,28,30,35,8,35,47,28,16,50,47
6,6,26,35,17,13,26,6,37,1,24,40,14,29,39,16,32,9,36,29,6
7,7,19,0,1,35,41,35,8,35,26,13,26,39,9,28,47,49,47,50,16
8,8,35,38,35,47,28,47,24,48,19,29,32,16,2,16,13,26,35,26,39
9,9,39,9,32,16,32,16,6,29,28,9,32,16,32,9,32,29,50,47,50
10,10,29,35,29,36,29,11,31,35,31,35,37,6,26,13,28,1,28,31,35
11,11,9,14,40,14,9,32,16,32,16,32,16,39,29,49,47,50,16,39,29
12,12,29,10,29,36,29,28,13,28,47,23,21,35,47,23,48,19,38,19,46
13,13,44,35,32,35,3,35,27,6,27,35,22,35,18,35,3,35,44,35,31
14,14,40,14,9,28,13,16,2,16,28,30,28,30,28,30,28,1,28,29,15
15,15,16,32,29,24,29,10,17,13,47,28,30,28,9,32,16,23,21,23,48
16,16,35,41,35,42,35,37,6,37,6,16,28,30,13,43,13,44,13,30,13
17,17,35,34,35,29,13,16,4,47,15,47,39,9,32,16,28,45,35,38,35
18,18,35,47,24,47,13,47,50,47,23,48,24,46,24,46,19,48,24,29,39
19,19,7,19,48,19,29,24,48,24,29,35,21,23,48,23,48,19,7,19,9
20,20,35,33,35,17,35,31,28,30,35,16,13,1,19,48,23,47,23,48,24
21,21,35,27,6,29,32,35,22,35,20,35,16,13,43,35,33,35,43,28,29
22,22,28,22,35,21,35,27,35,8,35,17,13,1,24,40,14,40,14,40,24
23,23,47,39,16,39,16,39,16,39,9,36,29,32,35,33,35,33,35,45,28
24,24,46,35,38,19,0,35,37,6,5,6,26,13,30,28,43,13,1,24,40
25,25,1,28,13,29,36,29,23,16,13,44,13,17,10,17,13,47,23,16,32
26,26,35,26,35,29,32,16,6,16,49,29,36,9,32,29,13,1,25,1,13
27,27,6,16,35,31,28,47,49,29,28,43,28,29,19,48,23,21,35,9,32
28,28,16,23,16,39,16,32,35,31,28,29,10,29,50,47,23,16,13,44,28
