,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,35,18,35,26,6,27,6,5,6,16,39,26,35,27,6,29,39,16,50
1,1,28,13,28,1,0,19,1,35,21,23,16,13,16,50,29,13,30,28,29
2,2,16,32,9,11,29,28,47,19,38,35,30,28,1,0,1,35,43,35,26
3,3,35,26,13,30,28,1,28,13,44,35,30,35,34,35,27,6,26,39,26
4,4,16,39,9,39,16,2,16,6,27,35,26,6,27,6,16,4,29,23,16
5,5,6,27,6,27,35,31,28,31,35,42,35,43,35,27,6,5,6,27,35
6,6,5,6,5,6,5,6,27,6,37,35,32,16,32,9,32,29,32,16,32
7,7,19,1,19,38,19,1,0,19,1,19,38,35,45,35,33,35,32,9,28
8,8,35,26,35,31,28,1,35,34,35,8,35,22,35,31,28,29,14,9,11
9,9,36,9,19,9,28,31,28,9,39,47,39,29,23,21,23,48,24,46,24
10,10,17,35,31,35,29,39,16,23,47,23,21,35,9,35,9,39,9,28,1
11,11,31,28,43,28,30,28,30,35,27,6,27,35,45,35,18,35,32,16,32
12,12,29,39,9,36,9,39,16,23,16,39,47,35,33,35,8,35,37,1,0
13,13,43,13,17,13,29,23,21,23,47,4,47,23,16,39,16,32,16,23,47
14,14,9,36,29,35,22,28,13,16,15,16,50,29,4,29,14,29,11,29,4
15,15,47,50,16,32,9,32,35,27,6,16,39,29,23,21,35,30,28,29,32
16,16,35,1,28,30,28,1,28,31,35,45,35,29,36,9,14,9,36,29,32
17,17,35,0,19,0,1,28,44,28,13,47,23,48,19,7,19,47,49,16,39
18,18,35,26,35,30,28,30,13,17,10,29,39,9,12,29,35,27,35,31,35
19,19,9,39,16,39,29,50,29,28,43,28,47,35,18,35,37,6,27,35,47
20,20,35,43,28,30,28,31,28,22,28,44,13,28,30,35,1,19,9,12,29
21,21,23,47,24,46,19,9,32,29,12,9,39,29,36,9,32,9,32,16,28
22,22,28,30,13,30,28,31,35,31,28,44,13,44,13,44,13,43,28,1,13
23,23,16,39,29,49,47,39,16,39,16,39,47,19,29,36,9,39,29,28,1
24,24,46,19,48,24,40,24,40,24,29,36,9,36,29,50,16,4,29,23,48
25,25,1,24,40,24,48,24,29,6,29,15,47,35,46,24,48,24,48,24,40
26,26,35,26,13,26,39,47,28,30,35,26,13,26,35,16,39,16,2,16,15
27,27,35,33,35,43,28,31,28,31,35,8,35,8,35,33,35,47,49,47,39
28,28,31,28,30,35,0,1,25,1,24,48,19,48,24,48,23,47,15,47,50
29,29,10,17,13,17,10,29,10,29,24,40,14,40,14,9,32,9,35,38,35
