,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,29,36,29,28,31,35,37,35,0,19,1,28,29,50,16,4,29,39
1,1,0,19,29,11,29,28,45,35,26,35,16,50,47,39,16,49,47,39,16
2,2,16,15,47,24,48,24,29,35,33,35,32,29,24,46,24,29,14,29,12
3,3,35,26,39,9,28,30,28,1,0,1,0,35,20,35,37,1,0,1,24
4,4,47,49,16,4,29,24,48,19,7,19,9,14,40,14,9,39,9,36,9
5,5,6,16,49,47,4,16,2,16,32,16,2,16,6,29,6,16,39,26,35
6,6,27,6,27,6,27,35,38,35,41,35,30,28,30,28,43,35,30,28,1
7,7,19,47,50,29,24,47,19,1,24,40,24,48,24,48,19,1,0,1,28
8,8,35,43,13,43,35,8,35,16,39,26,35,37,35,41,35,34,35,34,35
9,9,39,9,36,29,32,16,39,9,39,9,11,29,36,29,6,27,6,16,39
10,10,17,10,29,15,47,4,16,32,35,3,35,16,39,9,39,16,15,47,50
11,11,9,39,9,28,1,19,0,19,46,24,48,24,1,24,48,24,29,36,9
12,12,9,28,45,35,46,35,42,35,33,35,33,35,27,6,27,35,1,24,29
13,13,47,4,29,23,16,32,9,36,29,13,44,28,30,35,31,35,27,6,27
14,14,29,39,9,14,9,39,16,28,30,35,32,35,17,13,17,35,38,19,1
15,15,29,36,29,15,47,50,47,24,48,19,48,19,48,19,0,35,47,23,47
16,16,13,28,9,12,9,32,16,39,9,32,9,32,9,32,35,32,16,32,29
17,17,13,26,13,26,35,16,4,16,39,16,4,47,50,47,23,16,23,47,39
18,18,35,33,35,32,35,31,28,22,28,1,0,1,25,1,0,1,0,1,37
19,19,38,19,9,19,9,39,9,36,9,39,16,15,29,12,9,32,9,39,9
20,20,35,30,28,30,28,30,35,33,35,38,19,38,35,18,35,37,35,22,28
21,21,35,27,35,26,35,26,39,29,39,29,36,29,15,16,39,16,23,21,23
22,22,35,38,19,38,19,1,19,47,23,16,39,16,32,16,39,16,15,29,13
23,23,47,15,16,32,16,32,35,44,13,43,35,30,28,9,39,16,39,29,36
24,24,47,13,16,23,16,6,27,35,18,35,30,28,1,28,22,35,20,35,30
25,25,1,25,1,0,1,19,46,24,40,24,29,50,47,4,16,50,16,35,37
26,26,6,5,6,5,6,27,35,21,35,27,6,5,6,27,6,5,6,27,6
27,27,35,18,35,16,50,47,19,0,1,25,1,13,43,28,30,28,31,35,0
28,28,44,35,47,24,29,24,29,12,29,36,9,12,9,32,9,32,9,11,9
29,29,28,31,28,1,37,6,27,6,27,35,42,35,27,35,29,4,16,49,47
30,30,13,17,35,42,35,9,36,9,11,9,11,29,36,29,32,16,15,47,50
31,31,28,44,28,30,28,43,35,18,35,18,35,30,35,27,35,37,35,47,13
32,32,29,28,43,28,45,28,30,28,30,35,26,39,16,13,44,13,26,35,1
33,33,35,26,13,1,24,48,23,47,23,16,15,47,15,16,39,16,6,16,39
34,34,35,1,0,1,0,19,38,35,9,39,16,13,28,30,35,31,28,1,28
35,35,0,1,37,6,16,49,47,28,44,28,29,49,47,23,21,23,16,32,16
36,36,9,32,29,35,8,35,32,16,23,29,19,9,28,29,15,47,39,9,36
37,37,35,38,35,22,35,21,35,45,28,31,35,33,35,21,23,47,50,29,32
38,38,35,44,28,30,35,32,29,32,16,2,16,39,26,35,27,35,44,35,33
39,39,16,32,16,49,29,39,16,35,21,35,0,35,33,35,32,9,39,16,4
40,40,24,40,14,40,14,40,24,48,19,38,35,32,35,30,28,1,28,29,6
41,41,35,18,35,27,35,29,23,16,32,9,39,16,4,16,32,16,32,16,2
42,42,35,32,16,39,9,32,29,10,29,11,9,12,9,39,9,32,16,13,16
43,43,28,16,13,16,4,47,4,29,4,16,39,9,39,16,35,26,35,16,39
44,44,13,29,13,30,28,16,4,16,35,37,6,5,6,27,6,5,6,27,35
45,45,35,30,28,30,28,1,28,30,28,43,28,30,13,17,13,28,31,28,29
46,46,24,1,19,48,23,48,19,48,19,0,35,32,16,6,27,35,16,23,16
47,47,50,47,23,16,13,1,13,17,13,16,32,9,11,31,28,43,28,29,15
48,48,19,0,35,33,35,33,35,21,35,47,15,16,39,16,32,16,49,47,4
49,49,47,28,30,35,37,35,26,6,37,35,47,24,1,19,47,24,29,10,29
50,50,47,49,29,19,48,24,40,14,40,14,9,28,43,28,29,23,47,39,16
51,0,1,25,1,0,19,48,19,1,13,28,30,28,1,28,47,19,0,35,33
52,1,19,46,19,0,1,28,1,13,47,13,29,4,47,28,16,49,29,39,9
53,2,16,39,16,4,47,13,30,35,33,35,43,13,16,2,16,32,29,24,48
54,3,35,34,35,33,35,43,35,29,6,5,6,26,13,47,50,29,14,29,39
55,4,16,32,35,0,35,16,32,29,14,29,28,29,39,16,39,9,36,9,32
56,5,6,27,6,27,35,30,35,43,35,34,35,30,28,9,19,1,37,6,16
57,6,27,6,5,6,5,6,5,6,16,49,47,24,48,23,21,35,37,1,28
58,7,19,9,32,9,36,29,39,16,39,16,23,16,23,47,24,47,13,28,30
59,8,35,30,28,47,23,47,50,47,50,29,35,45,35,32,16,39,16,28,16
60,9,11,29,32,16,23,48,23,29,23,47,50,47,13,26,35,42,35,22,28
61,10,29,24,47,19,1,28,31,35,30,28,30,28,29,15,16,4,16,50,47
62,11,9,39,9,36,9,28,29,39,47,49,29,36,9,39,29,6,5,6,37
63,12,9,35,38,35,45,35,31,11,29,39,16,32,35,33,35,44,35,33,35
64,13,47,39,16,50,29,32,16,28,29,49,47,49,16,13,43,28,31,11,9
65,14,40,14,29,13,16,13,47,28,1,28,31,11,31,28,9,19,7,19,1
66,15,29,32,35,26,35,0,1,0,1,25,1,28,43,13,43,13,17,35,26
67,16,32,16,13,16,32,16,15,47,23,16,23,48,19,1,24,46,24,48,24
68,17,13,17,13,26,35,26,6,27,6,27,35,26,35,30,35,41,35,26,35
69,18,35,22,35,29,39,16,23,47,49,16,23,47,50,29,50,29,35,0,1
70,19,29,6,37,35,3,35,34,35,33,35,33,35,31,11,29,50,47,13,30
71,20,35,33,35,18,35,45,35,37,35,26,35,46,35,26,35,20,35,18,35
72,21,23,47,23,47,4,16,15,16,23,16,35,46,35,26,6,16,23,47,49
73,22,28,31,28,31,35,42,35,18,35,27,6,27,35,29,32,16,32,9,35
74,23,29,19,1,0,1,37,6,27,35,3,35,30,28,1,25,1,35,42,35
75,24,46,35,18,35,27,6,27,35,0,19,0,1,35,31,28,1,0,1,0
76,25,1,19,1,19,1,28,13,43,28,29,50,16,23,16,32,35,45,35,41
77,26,39,16,32,9,36,9,39,9,19,29,12,29,24,46,35,0,1,28,31
78,27,6,5,6,16,50,16,13,1,35,31,28,43,28,16,23,29,10,17,35
79,28,1,35,26,6,26,6,5,6,37,35,47,13,44,13,1,28,29,4,47
80,29,35,38,35,32,16,35,42,35,22,35,8,35,30,28,1,28,30,28,30
81,30,13,30,13,1,19,47,23,48,24,40,14,9,39,16,23,29,28,30,35
82,31,28,47,35,47,50,29,28,29,36,29,28,44,13,30,28,30,28,22,35
83,32,9,36,9,39,16,2,16,39,47,35,30,28,16,28,31,28,44,13,47
84,33,35,43,35,41,35,30,28,43,35,33,35,16,2,16,4,47,23,16,15
85,34,35,20,35,43,35,34,35,44,35,16,32,16,50,47,23,48,24,48,19
86,35,42,35,26,35,37,1,19,38,19,48,19,0,35,38,35,31,11,9,11
87,36,9,36,9,14,9,32,29,6,5,6,27,6,26,35,42,35,22,35,26
88,37,1,19,0,19,29,32,16,28,31,35,18,35,21,35,44,13,43,35,3
89,38,35,32,16,2,16,32,35,33,35,27,35,8,35,43,28,31,28,43,13
90,39,9,11,9,32,9,28,30,28,45,28,30,35,0,1,28,1,0,19,48
91,40,24,47,50,47,23,47,28,30,35,16,32,35,16,39,26,35,22,35,37
92,41,35,33,35,29,39,9,28,31,28,45,28,31,11,9,36,29,36,29,35
93,42,35,22,28,29,28,29,10,29,36,9,32,29,50,47,50,16,50,47,28
94,43,35,43,13,47,50,16,32,9,32,35,47,24,47,4,47,19,47,4,47
95,44,13,28,22,35,26,6,26,35,37,35,27,6,5,6,26,35,44,28,1
96,45,28,31,28,30,35,3,35,20,35,26,13,29,23,29,24,46,35,42,35
97,46,35,9,35,27,6,27,35,38,19,38,35,21,23,16,32,29,15,47,28
98,47,23,48,19,47,39,16,15,16,39,16,32,16,28,43,35,9,39,29,28
99,48,19,47,23,47,50,47,35,31,35,32,16,28,1,35,31,35,29,23,21
100,49,47,49,16,4,16,35,21,23,21,35,37,6,16,49,29,28,31,35,21
101,50,47,19,29,10,17,10,17,13,30,28,9,11,29,49,16,6,29,32,35
102,0,19,9,32,16,32,29,28,44,35,42,35,34,35,47,24,40,24,47,13
103,1,35,37,6,26,39,16,39,29,24,48,19,47,39,26,35,44,35,37,6
104,2,16,13,1,28,44,35,33,35,30,13,30,28,47,49,29,24,29,4,16
105,3,35,3,35,37,6,5,6,27,35,1,0,1,37,35,26,39,9,12,9
106,4,29,11,29,50,29,6,29,11,29,4,16,23,47,49,47,49,47,50,29
107,5,6,27,35,31,28,1,19,48,23,47,15,16,32,29,36,29,24,40,14
108,6,16,23,47,13,1,28,13,16,23,29,36,9,36,9,39,9,39,47,50
109,7,19,48,19,48,23,16,39,9,36,29,6,5,6,16,23,29,50,47,39
110,8,35,20,35,21,23,47,24,48,23,48,24,48,19,1,25,1,28,47,28
111,9,36,9,12,9,11,9,14,40,24,29,28,9,11,29,49,29,4,47,23
112,10,17,13,1,13,28,22,28,47,39,29,39,16,23,48,23,21,35,45,35
113,11,29,50,47,28,29,14,40,24,40,14,40,14,29,50,16,32,35,3,35
114,12,9,14,40,14,40,24,40,14,9,32,9,14,40,24,47,50,47,23,16
115,13,29,50,16,39,9,39,9,35,47,49,29,35,31,28,22,35,16,32,35
116,14,9,11,29,11,31,28,13,26,6,5,6,27,6,16,32,9,32,16,39
117,15,16,23,48,19,1,0,1,24,40,14,40,24,48,19,48,24,1,28,1
118,16,39,16,39,16,39,26,39,47,13,30,35,33,35,26,39,16,39,47,24
119,17,35,33,35,8,35,43,35,41,35,9,39,29,10,17,13,26,13,44,13
120,18,35,26,35,41,35,42,35,32,16,4,47,19,1,25,1,28,1,19,48
121,19,38,19,46,19,48,23,47,4,29,49,29,36,9,12,29,28,30,28,30
122,20,35,21,35,33,35,31,28,9,36,9,39,9,14,9,36,9,39,29,12
123,21,23,29,11,9,39,16,6,5,6,27,6,16,23,48,24,48,23,16,39
124,22,28,1,28,29,23,29,39,16,32,9,12,9,36,29,6,27,6,16,39
125,23,47,49,47,50,47,19,0,1,28,31,35,1,25,1,28,13,17,13,1
126,24,47,13,26,39,9,39,29,4,29,13,43,35,26,35,9,12,29,11,31
127,25,1,13,29,12,29,49,29,32,9,39,29,28,30,35,34,35,47,35,17
128,26,6,16,32,16,32,35,34,35,9,36,9,32,9,32,9,36,29,35,31
129,27,6,27,35,1,0,19,7,19,48,19,0,19,1,0,1,0,35,26,13
130,28,47,23,48,19,9,35,32,29,32,9,32,35,31,28,1,25,1,28,1
131,29,14,29,11,29,14,29,14,40,14,29,36,29,36,9,35,26,13,17,35
132,30,28,31,28,1,19,7,19,48,19,9,39,9,32,29,49,47,13,26,39
133,31,35,26,35,47,4,16,13,16,2,16,32,16,39,16,6,27,35,30,13
134,32,16,28,1,0,1,13,47,24,29,13,30,28,1,19,1,37,35,33,35
135,33,35,8,35,18,35,44,13,29,32,16,6,27,6,29,28,47,4,47,23
136,34,35,37,1,13,1,35,47,13,30,28,29,36,9,11,29,12,9,12,9
137,35,47,23,16,13,16,39,26,39,16,32,16,49,16,39,9,35,8,35,27
138,36,9,39,16,2,16,32,9,36,29,11,9,39,9,32,9,36,29,19,1
139,37,6,26,35,0,1,37,6,26,13,44,13,28,1,19,0,35,45,28,1
140,38,35,47,23,48,19,9,12,9,39,16,28,31,11,29,4,16,32,29,12
141,39,29,23,48,19,0,19,48,23,16,32,16,23,16,49,29,11,29,39,9
142,40,14,29,4,29,19,48,24,48,23,47,15,16,35,22,28,16,23,29,36
143,41,35,33,35,22,28,45,28,1,37,35,32,16,23,16,28,1,35,43,35
144,42,35,34,35,33,35,30,28,30,28,29,19,1,19,9,11,29,35,9,12
145,43,13,43,28,47,23,16,32,29,13,30,28,30,13,16,32,9,32,16,39
146,44,28,45,35,43,13,29,39,29,15,47,23,16,49,47,4,29,13,29,12
147,45,28,1,0,1,25,1,19,47,28,44,13,16,15,16,28,45,28,1,19
148,46,35,3,35,3,35,42,35,30,28,44,35,32,16,23,29,32,29,50,29
149,47,4,47,13,44,28,22,35,27,6,29,15,29,4,47,15,16,50,47,4
150,48,24,47,49,47,39,16,4,47,35,17,10,17,10,29,12,9,39,26,6
151,49,16,49,47,15,47,49,16,35,22,28,1,28,45,28,30,28,31,35,46
152,50,16,39,16,49,29,28,30,13,29,39,47,24,40,24,48,19,1,13,1
153,0,1,19,1,24,40,24,47,19,7,19,46,35,32,35,26,6,27,35,45
154,1,0,35,33,35,47,39,16,32,9,12,29,13,29,14,9,32,9,32,9
155,2,16,39,9,32,16,32,35,30,28,9,28,31,28,13,29,49,29,39,29
156,3,35,30,28,31,35,33,35,37,1,28,45,35,18,35,33,35,33,35,0
157,4,47,4,47,39,47,49,29,14,29,24,47,23,29,14,29,24,46,24,48
158,5,6,16,35,26,6,29,36,9,11,9,32,35,46,19,48,23,48,19,0
159,6,29,49,47,4,16,39,16,32,9,14,9,32,9,35,32,9,39,16,49
160,7,19,0,19,0,19,29,49,47,13,43,13,1,0,19,1,19,9,12,29
161,8,35,46,24,1,28,1,37,35,33,35,47,49,47,15,16,49,47,49,47
162,9,28,29,32,16,39,16,39,29,13,43,35,33,35,16,4,29,4,16,13
163,10,29,12,9,19,48,23,21,23,47,49,29,32,16,39,9,28,31,28,9
164,11,9,36,29,24,47,13,43,35,37,1,19,0,19,1,35,31,35,46,19
165,12,9,39,9,36,9,36,9,12,9,32,9,12,29,15,47,39,29,4,29
166,13,26,6,29,28,30,13,26,35,26,35,26,35,0,1,25,1,25,1,25
167,14,40,24,48,19,46,35,45,35,34,35,26,35,43,13,1,13,47,28,30
168,15,47,50,16,32,9,14,9,11,9,11,9,32,9,32,9,11,9,39,29
169,16,50,47,49,47,13,17,35,22,35,27,35,9,36,29,19,1,35,37,6
170,17,10,17,35,46,24,46,19,46,19,9,39,9,39,16,2,16,32,16,32
171,18,35,26,35,31,28,44,13,16,23,16,4,47,39,9,11,9,12,9,12
172,19,38,19,48,24,47,49,29,4,47,35,42,35,45,35,41,35,41,35,30
173,20,35,33,35,33,35,18,35,26,39,16,32,16,35,9,39,9,39,9,11
174,21,35,37,35,41,35,0,35,37,6,16,39,29,49,47,49,47,23,16,2
175,22,35,33,35,30,35,45,28,29,32,29,6,37,35,41,35,30,28,1,0
176,23,16,4,47,15,29,12,9,32,16,50,16,39,26,35,30,13,26,6,16
177,24,48,19,48,24,47,23,21,23,16,50,47,50,47,23,29,11,29,12,29
178,25,1,13,44,35,32,35,45,35,20,35,27,35,37,1,25,1,35,44,13
179,26,35,1,0,1,35,26,35,26,39,9,39,9,39,16,13,26,35,33,35
180,27,6,5,6,26,39,16,50,47,24,47,19,47,50,29,32,16,15,47,50
181,28,1,19,47,39,26,35,41,35,17,10,29,28,31,28,22,28,1,35,17
182,29,39,9,11,31,35,30,35,31,28,30,35,0,1,24,1,28,29,28,30
183,30,35,46,24,48,19,1,28,45,28,1,28,30,13,29,24,29,6,5,6
184,31,35,44,13,29,13,16,28,31,35,22,35,45,28,43,28,1,24,47,49
185,32,9,36,29,28,29,39,16,23,48,19,7,19,46,24,48,24,48,19,47
186,33,35,33,35,45,35,30,13,16,39,9,12,9,14,29,11,29,11,31,11
187,34,35,31,28,30,28,29,28,9,36,9,35,1,19,48,24,40,24,46,19
188,35,26,35,16,32,9,32,35,8,35,38,35,18,35,3,35,31,28,30,28
189,36,9,35,30,35,21,23,29,28,30,13,44,28,44,13,17,13,28,9,14
190,37,35,33,35,31,35,20,35,29,10,17,35,1,19,47,24,47,39,29,12
191,38,35,44,13,1,28,9,11,9,36,9,14,29,12,9,32,9,39,29,32
192,39,16,15,16,32,16,23,48,24,1,19,38,35,18,35,27,6,16,4,47
193,40,14,29,13,1,28,31,28,13,29,6,27,6,27,6,37,35,27,35,33
194,41,35,20,35,31,35,33,35,33,35,31,11,9,12,9,39,16,35,30,28
195,42,35,47,23,47,19,1,0,1,35,26,35,42,35,33,35,33,35,45,35
196,43,35,42,35,32,35,26,39,29,39,16,50,47,24,48,24,48,19,0,1
197,44,28,31,35,32,35,31,28,22,28,47,4,47,23,21,23,16,4,47,4
198,45,35,29,10,17,10,29,32,16,13,1,19,48,19,0,19,48,19,46,35
199,46,24,48,24,47,50,47,24,48,19,1,13,1,19,48,23,16,28,13,1
200,47,4,29,36,9,14,9,35,3,35,41,35,22,28,9,36,29,36,9,35
201,48,23,47,23,47,49,47,28,22,28,1,25,1,28,1,13,16,23,47,19
202,49,47,23,47,49,47,23,29,28,30,35,18,35,29,36,9,32,16,6,5
