,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,28,31,35,0,35,41,35,41,35,27,6,27,35,8,35,1,0,1
1,1,28,30,35,38,35,21,23,21,35,1,0,35,1,0,35,44,35,16,39
2,2,16,13,16,2,16,4,16,49,47,19,1,28,9,14,29,28,9,11,29
3,3,35,38,19,0,1,37,35,47,50,16,23,29,35,34,35,42,35,26,39
4,4,29,24,40,24,48,19,1,19,47,19,9,39,29,50,29,32,35,45,28
5,5,6,16,39,16,13,17,13,17,10,29,39,47,23,47,23,47,13,30,35
6,6,26,13,30,28,29,12,9,11,29,35,33,35,34,35,45,35,31,35,31
7,7,19,1,13,16,39,16,39,16,6,37,1,0,1,28,16,49,47,19,0
8,8,35,43,13,30,13,16,39,9,11,31,35,0,35,1,28,22,35,1,37
9,9,28,1,28,9,39,47,23,16,6,16,49,29,32,16,6,37,1,19,47
10,10,17,13,1,0,1,19,1,28,13,29,24,40,14,40,24,48,19,46,24
11,11,31,35,21,23,47,15,29,28,45,35,32,9,11,31,11,29,39,29,28
12,12,9,39,9,32,9,35,43,13,47,50,16,28,16,28,30,35,32,16,39
13,13,16,32,29,10,29,6,27,6,37,35,33,35,18,35,26,13,43,13,30
14,14,40,24,47,49,47,24,40,14,40,14,29,49,16,39,47,24,1,28,1
15,15,29,19,29,4,16,39,26,35,21,23,48,23,16,32,35,22,35,47,15
16,16,23,16,32,16,39,9,32,16,49,47,4,16,15,47,24,40,14,40,14
17,17,35,26,6,27,6,27,6,27,6,37,1,24,46,19,29,4,47,49,29
18,18,35,9,36,29,4,16,32,29,28,30,28,9,39,16,39,26,35,22,28
19,19,46,19,1,35,45,35,33,35,21,35,33,35,45,35,32,9,12,29,28
20,20,35,31,11,31,35,32,29,49,29,49,16,32,16,32,16,35,47,50,29
21,21,35,33,35,3,35,8,35,30,28,30,28,30,28,29,12,9,11,29,39
22,22,35,27,35,21,23,16,39,9,32,16,23,47,23,47,50,47,50,29,49
23,23,21,23,47,23,21,23,16,39,26,6,5,6,26,35,31,28,1,37,35
24,24,29,32,16,39,26,13,43,28,29,39,29,13,30,28,30,28,9,12,9
25,25,1,37,35,22,28,47,35,17,13,29,11,31,28,29,24,40,14,29,32
26,26,35,37,35,41,35,34,35,43,28,30,28,45,28,30,13,44,35,31,11
27,27,6,37,1,28,29,14,29,28,1,13,47,49,16,2,16,49,29,10,29
28,28,31,28,43,28,1,28,44,28,1,35,18,35,38,19,29,13,44,28,30
29,29,28,45,28,16,39,16,50,16,32,35,26,35,32,35,0,1,19,7,19
30,30,13,30,28,45,35,45,28,44,28,16,23,29,23,47,13,29,50,47,23
31,31,11,9,35,43,28,1,28,30,28,30,28,30,28,29,19,29,39,9,36
32,32,35,33,35,8,35,33,35,8,35,44,28,13,16,13,17,13,17,10,29
33,33,35,26,35,8,35,27,6,27,6,26,35,33,35,26,6,5,6,5,6
34,34,35,41,35,9,14,9,11,9,11,9,39,9,11,9,36,9,28,30,28
35,35,27,6,29,12,9,36,29,32,9,14,40,14,9,28,30,35,47,28,30
36,36,9,12,9,14,40,24,40,24,29,28,30,13,26,35,44,13,26,39,16
37,37,6,27,6,5,6,27,35,26,35,27,35,45,35,26,35,37,1,0,1
38,38,35,33,35,0,35,20,35,29,28,13,26,39,9,32,9,12,29,11,29
39,39,16,49,47,28,29,12,29,13,16,32,16,32,9,36,9,12,9,14,9
40,40,14,29,11,29,24,47,15,16,23,21,23,16,6,27,6,37,35,31,11
41,41,35,3,35,32,29,11,9,36,9,39,26,6,27,6,37,1,24,29,14
42,42,35,26,35,8,35,32,9,36,9,36,9,36,9,32,9,11,9,39,9
43,43,13,28,29,32,16,32,35,42,35,33,35,27,35,22,35,32,29,36,9
44,44,35,46,35,18,35,32,35,44,35,33,35,0,1,28,30,28,1,28,47
45,45,35,9,36,9,12,9,32,35,0,19,48,19,9,19,0,19,1,0,35
46,46,19,46,24,48,19,7,19,29,4,16,2,16,15,29,13,29,32,9,11
47,47,28,29,49,16,28,31,11,9,39,9,39,26,35,45,28,43,35,30,35
48,48,23,16,15,47,19,48,19,9,28,1,0,1,0,1,28,30,28,13,44
49,49,47,28,1,24,46,19,1,28,30,28,1,0,1,24,48,19,1,37,6
50,50,47,49,29,14,9,36,9,14,29,32,35,33,35,34,35,33,35,38,19
51,0,1,28,43,13,47,35,27,6,26,35,44,13,16,15,16,32,16,13,1
52,1,35,37,1,19,7,19,1,24,40,14,40,24,48,24,29,35,46,19,1
53,2,16,39,9,36,9,12,9,35,32,16,13,43,13,47,50,29,6,16,39
54,3,35,47,19,29,12,29,13,16,50,16,28,9,36,29,35,29,50,29,35
55,4,47,39,16,13,43,28,30,35,33,35,38,19,0,1,25,1,28,16,35
56,5,6,27,35,33,35,37,6,27,35,38,35,30,28,30,28,13,1,19,0
57,6,27,6,5,6,16,39,16,35,27,35,38,35,31,11,29,4,47,19,7
58,7,19,48,24,1,37,35,33,35,34,35,16,4,29,49,29,50,16,15,47
59,8,35,0,1,35,18,35,38,35,0,35,31,35,47,24,46,35,26,39,9
60,9,39,16,32,16,28,22,28,30,35,43,35,29,32,9,39,16,2,16,28
61,10,29,39,26,39,16,15,29,6,37,35,47,23,47,4,16,15,47,28,1
62,11,31,35,43,13,16,32,9,32,16,13,47,28,31,11,9,32,16,49,29
63,12,9,32,16,32,35,3,35,34,35,37,35,27,35,3,35,44,13,30,35
64,13,43,13,17,13,47,23,47,23,21,23,48,24,48,24,29,28,22,28,45
65,14,40,24,48,24,48,19,7,19,29,28,44,35,27,35,42,35,26,35,27
66,15,29,36,29,15,29,35,31,11,29,4,47,4,16,6,29,35,33,35,20
67,16,32,9,39,29,35,33,35,16,49,47,50,47,23,48,19,38,35,41,35
68,17,13,44,35,38,35,22,28,9,32,29,35,31,35,43,13,43,35,16,49
69,18,35,37,35,41,35,29,35,16,2,16,28,13,43,35,21,23,21,23,47
70,19,29,12,29,35,41,35,46,24,46,19,47,24,48,19,0,1,19,48,24
71,20,35,1,19,29,36,9,39,9,35,30,28,22,35,31,35,3,35,33,35
72,21,23,16,4,16,4,16,39,16,13,17,10,29,32,9,39,16,23,16,13
73,22,28,30,13,17,10,29,23,16,35,33,35,30,28,1,37,6,27,6,37
74,23,21,35,30,28,31,35,26,6,5,6,27,6,16,6,37,6,27,6,29
75,24,48,23,47,39,16,32,16,39,9,35,44,28,30,28,1,19,1,35,1
76,25,1,19,46,35,27,6,5,6,27,35,16,39,29,36,29,23,47,39,26
77,26,39,9,19,0,1,25,1,0,19,48,24,46,24,1,37,6,29,50,29
78,27,35,30,28,30,35,26,6,37,6,37,1,0,19,9,36,9,36,29,32
79,28,44,13,16,39,47,15,16,50,47,39,9,39,16,28,1,19,38,19,38
80,29,12,9,28,44,28,13,17,13,1,28,13,44,35,45,28,16,39,29,13
81,30,35,47,50,16,32,35,45,35,30,35,33,35,42,35,17,35,32,29,35
82,31,28,31,11,29,28,1,35,47,13,1,35,18,35,22,28,30,35,18,35
83,32,35,43,35,1,37,6,5,6,27,6,5,6,37,1,28,22,28,29,10
84,33,35,30,28,30,35,33,35,0,35,32,16,50,29,13,16,4,16,6,27
85,34,35,26,39,16,4,29,11,9,19,29,12,29,19,9,32,16,32,35,32
86,35,27,6,27,35,42,35,31,11,9,39,47,50,29,50,16,39,9,39,16
87,36,9,39,9,19,29,39,16,15,16,35,21,23,29,13,1,0,35,27,6
88,37,6,29,15,16,32,29,19,0,1,28,16,50,47,50,47,35,26,35,47
89,38,35,34,35,46,19,38,19,48,24,1,28,1,28,1,0,19,29,6,16
90,39,16,32,16,50,47,23,47,49,47,28,43,35,3,35,27,6,29,36,9
91,40,14,29,39,29,35,33,35,0,1,28,16,15,29,24,48,19,0,1,0
92,41,35,26,13,43,28,45,35,33,35,26,35,1,19,7,19,47,15,47,50
93,42,35,37,6,26,13,28,45,35,26,35,43,13,26,35,32,16,32,16,39
94,43,28,47,49,47,50,47,15,47,35,32,9,36,29,36,29,32,16,2,16
95,44,28,43,35,1,28,22,35,3,35,34,35,27,6,27,35,31,35,32,35
96,45,35,30,35,42,35,29,36,9,28,30,28,30,28,45,28,30,35,27,6
97,46,35,31,35,3,35,21,23,47,23,47,13,1,35,18,35,34,35,46,19
98,47,23,16,32,9,36,29,14,40,24,1,28,16,32,29,50,16,39,9,36
99,48,19,0,35,32,16,32,29,50,29,39,47,35,34,35,33,35,34,35,41
100,49,47,50,16,32,29,13,26,35,30,35,46,19,29,36,29,14,9,39,47
101,50,29,32,9,32,16,4,29,49,47,50,29,32,9,39,9,36,9,39,16
