,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,35,32,16,50,29,36,29,10,29,12,9,36,29,4,29,28,30,28
1,1,25,1,0,35,32,29,49,47,28,31,28,47,19,9,12,29,12,9,12
2,2,16,39,29,28,47,24,1,24,47,13,30,28,29,28,9,14,40,14,40
3,3,35,43,13,17,13,29,24,48,19,1,24,40,24,1,0,1,19,0,19
4,4,16,39,16,4,47,23,16,32,9,19,48,24,29,39,16,4,29,36,9
5,5,6,16,35,38,35,43,13,16,32,16,49,47,49,16,4,29,36,9,32
6,6,16,32,9,12,9,32,9,12,29,11,9,11,9,36,9,11,29,15,29
7,7,19,1,19,7,19,46,35,17,10,29,4,29,12,29,12,9,39,47,23
8,8,35,0,35,9,32,16,32,16,13,1,0,1,24,1,28,16,39,29,19
9,9,39,29,23,29,36,29,11,29,28,30,28,9,32,9,12,9,36,29,32
10,10,17,10,29,12,9,36,9,32,16,35,33,35,27,6,16,39,16,6,27
11,11,9,39,16,49,29,6,27,6,27,6,27,35,31,35,18,35,22,35,31
12,12,29,19,38,19,7,19,1,25,1,28,31,11,9,12,9,39,9,32,9
13,13,16,49,47,50,29,4,47,50,47,19,1,13,43,13,16,39,16,23,16
14,14,9,12,29,24,1,28,45,28,31,28,31,35,31,35,47,39,9,35,16
15,15,29,10,17,35,17,10,29,35,3,35,47,49,16,6,5,6,27,6,37
16,16,15,16,39,9,12,9,14,40,14,29,49,47,23,48,19,38,19,48,24
17,17,13,28,31,11,9,39,26,39,16,32,9,39,16,32,35,33,35,17,10
18,18,35,32,35,37,35,20,35,30,28,22,35,21,23,29,4,16,28,45,28
19,19,0,19,38,19,29,50,29,32,9,39,9,19,29,6,27,6,37,1,0
20,20,35,17,35,37,6,37,35,22,35,33,35,27,35,46,35,37,1,19,0
21,21,35,29,15,47,39,29,28,31,11,31,28,30,35,21,23,47,19,1,0
22,22,35,26,35,22,35,32,16,39,16,32,35,37,6,37,35,42,35,31,35
23,23,48,19,38,19,1,13,30,35,31,11,31,28,30,28,29,35,43,28,30
24,24,40,24,46,19,29,49,47,50,47,35,34,35,42,35,21,23,47,49,29
25,25,1,24,48,24,48,24,47,15,29,14,29,36,29,11,31,35,27,6,5
26,26,6,26,35,45,28,9,35,1,37,6,29,36,9,36,29,35,21,23,47
27,27,6,5,6,37,6,16,6,27,6,16,32,29,28,43,28,9,39,16,13
28,28,30,28,30,28,31,35,32,16,32,16,32,29,11,9,32,35,33,35,37
29,29,10,17,35,26,39,16,2,16,32,9,11,9,35,29,35,22,35,33,35
