,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,19,1,19,0,35,32,29,11,9,36,29,6,27,35,16,2,16,23
1,1,25,1,37,1,0,1,28,1,28,1,0,35,3,35,38,35,46,24,47
2,2,16,15,29,36,9,12,29,24,40,24,1,19,38,35,22,35,46,19,1
3,3,35,27,6,16,39,9,32,35,29,12,29,36,9,32,29,39,26,35,16
4,4,47,23,47,50,47,50,47,50,29,15,47,50,47,28,1,19,38,35,38
5,5,6,37,1,19,1,28,1,19,9,32,16,6,5,6,29,36,29,36,29
6,6,29,28,31,28,30,35,22,35,9,11,9,32,29,14,40,24,47,50,47
7,7,19,1,0,35,1,28,16,6,27,6,5,6,26,35,46,24,48,19,9
8,8,35,31,11,31,28,30,28,13,17,35,37,1,28,9,39,47,49,47,49
9,9,11,29,28,29,39,47,15,29,32,16,39,47,19,46,35,41,35,31,28
10,10,17,13,1,19,1,0,1,25,1,28,1,24,1,28,22,28,31,35,31
11,11,9,12,9,32,16,49,29,32,16,2,16,4,47,50,47,13,44,28,29
12,12,29,50,16,32,29,36,29,19,9,12,9,36,29,39,9,39,16,50,29
13,13,30,28,30,28,43,35,37,35,29,32,16,32,9,12,9,12,9,36,9
14,14,9,36,9,19,48,23,29,35,26,13,1,19,9,36,9,36,9,11,9
15,15,47,24,48,19,48,19,38,19,48,19,1,0,1,19,47,23,48,24,46
16,16,32,9,32,9,11,9,36,29,24,46,35,21,35,27,6,27,6,26,35
17,17,10,17,13,16,49,47,39,9,28,29,39,9,39,9,39,16,32,9,39
18,18,35,33,35,43,13,17,13,44,13,30,28,16,32,16,32,16,2,16,32
19,19,9,14,29,32,29,13,44,28,30,13,30,13,47,23,16,39,9,14,40
20,20,35,42,35,32,35,21,35,47,24,40,24,1,28,1,0,1,24,48,19
21,21,23,48,19,1,28,47,24,48,23,16,39,26,6,26,35,17,35,31,28
22,22,35,41,35,26,35,30,28,1,19,29,24,48,19,1,37,1,28,16,32
23,23,47,23,16,32,16,13,29,35,32,35,43,35,44,13,17,35,45,28,44
24,24,48,19,48,24,40,24,48,19,1,24,47,49,16,2,16,39,16,2,16
25,25,1,28,9,39,16,2,16,2,16,32,9,36,9,19,38,35,27,6,27
26,26,6,29,24,46,24,29,32,29,4,16,39,9,39,16,23,16,15,47,49
27,27,35,22,28,1,19,48,24,48,19,48,24,1,19,47,24,29,39,9,28
28,28,30,35,33,35,46,19,1,19,47,50,16,2,16,39,16,13,1,28,9
29,29,39,16,32,16,23,16,2,16,32,9,35,46,35,20,35,33,35,27,6
30,30,35,41,35,21,35,22,35,20,35,27,6,37,1,19,1,13,17,35,29
31,31,35,9,11,29,32,16,4,29,4,16,50,29,36,9,35,26,35,20,35
32,32,16,13,30,28,9,11,9,36,29,14,9,11,31,28,44,28,47,24,29
33,33,35,32,29,11,31,35,9,39,16,39,16,39,9,32,35,29,14,9,39
34,34,35,43,13,16,15,16,23,16,4,47,39,26,39,16,39,16,15,29,15
35,35,33,35,30,28,30,28,1,28,1,35,27,35,33,35,34,35,42,35,31
36,36,29,14,40,14,40,24,29,32,9,14,40,14,29,28,45,28,31,28,30
37,37,35,8,35,29,36,29,36,29,23,29,19,0,35,45,35,46,35,27,35
38,38,19,46,35,3,35,41,35,33,35,26,35,27,6,16,32,9,39,29,24
39,39,16,32,9,28,29,10,29,14,29,6,5,6,29,39,16,15,29,32,16
40,40,14,9,28,9,12,29,32,16,39,16,39,16,4,47,19,48,23,21,35
41,41,35,9,32,35,43,35,41,35,44,28,13,17,13,26,6,29,49,29,28
42,42,35,41,35,44,13,43,13,26,13,28,30,28,31,11,29,36,9,32,29
43,43,35,30,28,31,11,9,28,13,26,35,37,35,20,35,47,23,16,39,26
44,44,28,29,32,35,45,28,1,28,44,28,30,28,45,28,13,26,39,29,32
45,45,35,30,28,1,0,35,31,28,30,28,47,4,47,49,47,23,47,35,44
46,46,24,46,35,0,35,8,35,30,35,37,35,33,35,8,35,27,6,5,6
47,47,13,47,23,47,15,16,49,47,39,9,14,29,6,5,6,37,1,0,1
48,48,24,29,50,16,6,37,1,28,1,19,47,24,46,19,0,35,45,28,30
49,49,47,49,16,32,9,14,40,14,29,36,29,49,16,4,16,13,30,28,31
50,50,47,15,16,32,9,11,31,35,38,35,37,35,0,1,19,1,28,47,50
51,0,19,9,36,9,39,9,32,35,1,25,1,35,26,35,27,6,26,35,45
52,1,25,1,13,44,28,1,25,1,28,1,28,47,19,46,19,1,25,1,0
53,2,16,4,47,28,30,28,29,19,46,19,1,37,35,33,35,41,35,20,35
54,3,35,37,6,16,23,47,50,47,50,47,4,47,35,37,35,18,35,18,35
55,4,29,4,47,23,29,32,29,36,29,19,46,24,29,11,9,32,29,15,47
56,5,6,16,32,9,39,29,28,1,28,1,19,29,35,38,19,47,15,47,13
57,6,26,6,37,6,27,35,37,35,31,28,30,35,37,35,33,35,30,28,44
58,7,19,7,19,0,1,25,1,19,29,39,16,39,9,11,9,35,44,35,29
59,8,35,37,1,19,48,23,48,19,38,35,3,35,26,35,37,35,1,28,31
60,9,32,16,2,16,15,29,36,29,28,22,35,32,9,11,9,39,47,19,48
61,10,17,35,45,35,30,28,1,0,1,28,43,28,31,28,43,28,30,13,44
62,11,9,32,35,38,19,48,19,9,36,29,35,44,28,13,43,35,45,35,27
63,12,9,11,9,36,9,39,29,19,48,19,48,24,29,14,9,32,29,12,9
64,13,17,35,33,35,41,35,18,35,38,19,7,19,1,24,29,36,9,12,9
65,14,40,24,29,32,35,37,35,47,39,16,6,29,35,9,36,29,13,16,39
66,15,47,49,47,50,29,28,1,0,1,19,47,39,9,32,35,37,6,27,6
67,16,35,33,35,31,35,37,35,43,35,41,35,32,16,32,16,50,47,35,47
68,17,13,16,23,48,19,38,19,47,49,16,32,35,21,23,47,49,16,23,16
69,18,35,27,35,43,13,47,50,29,10,29,28,13,44,28,9,19,1,13,1
70,19,7,19,46,19,48,23,16,49,16,4,29,4,16,39,9,11,29,39,9
71,20,35,20,35,47,4,47,35,27,35,32,16,39,47,23,47,19,7,19,38
72,21,23,47,23,16,32,29,15,16,32,29,24,1,19,9,32,9,36,9,36
73,22,28,29,39,29,36,29,10,29,10,29,12,9,12,9,11,9,32,9,32
74,23,16,13,16,39,26,39,26,6,27,6,5,6,37,1,0,19,46,35,20
75,24,48,24,29,14,29,14,9,11,31,35,38,19,7,19,48,24,47,23,47
76,25,1,19,1,25,1,19,48,24,48,19,0,1,0,1,13,28,1,28,30
77,26,39,29,14,29,35,1,25,1,24,48,23,16,13,17,10,17,35,3,35
78,27,6,27,35,31,11,31,28,16,15,16,49,47,39,9,36,9,11,31,11
79,28,30,35,47,28,47,4,47,50,29,15,47,49,47,35,26,35,32,29,28
80,29,10,17,13,44,13,43,35,30,28,1,13,26,13,26,35,34,35,27,35
81,30,35,32,9,32,29,36,29,28,30,13,47,23,16,2,16,23,16,32,29
82,31,35,27,35,47,4,29,15,47,50,47,39,29,36,9,12,9,28,1,0
83,32,9,39,16,15,29,39,9,36,29,28,30,28,30,35,26,35,42,35,31
84,33,35,33,35,33,35,33,35,18,35,9,36,9,36,9,14,9,12,9,12
85,34,35,17,10,29,36,9,36,29,49,47,23,47,24,29,4,16,32,29,32
86,35,45,35,3,35,8,35,44,35,31,28,30,28,22,35,20,35,22,28,30
87,36,29,24,48,24,48,24,48,19,29,28,29,10,29,19,48,24,1,13,47
88,37,6,27,6,5,6,29,6,29,32,35,0,1,13,30,28,1,19,48,24
89,38,19,29,15,29,13,29,28,16,32,16,6,27,6,27,6,27,35,37,35
90,39,9,19,0,35,31,11,29,13,26,6,27,6,37,6,29,19,0,19,29
91,40,14,29,49,47,28,1,0,1,28,1,25,1,19,7,19,0,35,32,16
92,41,35,45,35,33,35,17,13,1,0,19,38,19,1,37,35,30,28,30,13
93,42,35,31,11,31,11,9,12,9,36,9,11,9,32,16,39,9,11,31,35
94,43,13,17,10,17,10,29,23,16,2,16,13,17,35,37,1,28,30,13,30
95,44,13,29,19,46,35,18,35,22,35,34,35,20,35,38,19,9,36,29,13
96,45,28,31,28,47,28,1,13,29,13,28,30,28,13,29,6,29,4,16,4
97,46,19,47,15,16,32,16,39,26,35,38,35,30,28,31,28,31,11,9,39
98,47,23,21,23,29,39,29,36,9,12,29,6,37,35,1,37,35,42,35,18
99,48,23,16,39,29,15,29,28,30,35,32,9,11,29,28,22,28,16,32,16
100,49,47,24,1,28,30,28,45,28,22,28,44,35,0,19,47,15,16,15,16
101,50,29,39,16,23,16,2,16,23,29,15,47,15,47,13,47,15,29,32,29
102,0,1,35,3,35,26,35,9,39,16,50,47,49,16,39,16,13,44,28,1
103,1,19,46,35,20,35,30,13,17,10,17,35,8,35,38,35,31,28,29,28
104,2,16,6,37,6,16,39,29,14,29,36,9,36,9,32,35,44,13,28,43
105,3,35,45,35,21,35,34,35,47,4,29,49,47,23,47,35,32,29,39,26
106,4,47,15,47,28,13,29,49,29,13,30,35,33,35,16,2,16,50,47,49
107,5,6,16,6,27,6,5,6,27,6,37,1,13,16,32,35,26,13,26,35
108,6,27,35,30,28,31,35,33,35,29,36,9,28,9,39,16,32,9,39,9
109,7,19,46,24,48,24,48,19,48,24,40,24,48,19,1,0,1,28,30,35
110,8,35,43,28,1,28,45,28,16,50,16,13,1,0,1,35,27,35,33,35
111,9,11,9,36,9,32,16,15,16,39,29,12,29,13,44,28,30,35,0,19
112,10,29,13,30,28,45,35,31,35,34,35,30,28,1,25,1,19,1,0,35
113,11,31,28,30,35,31,28,30,28,30,28,45,35,41,35,9,14,29,35,26
114,12,9,39,16,23,21,23,47,49,47,28,9,39,9,36,29,15,47,15,47
115,13,29,39,16,50,47,35,21,35,21,35,21,23,47,50,29,39,16,35,0
116,14,40,14,40,14,40,14,29,4,16,6,16,39,16,13,28,30,35,27,35
117,15,29,15,47,15,47,50,29,6,27,6,29,39,9,12,29,14,9,32,35
118,16,39,16,49,29,6,27,6,27,6,37,35,22,35,27,6,5,6,29,49
119,17,10,29,10,29,4,47,19,1,28,16,39,9,32,16,4,16,32,35,43
120,18,35,9,32,29,6,16,32,29,10,17,10,17,13,17,10,29,6,5,6
121,19,0,19,48,19,48,24,29,24,40,24,46,35,31,28,22,28,13,26,35
122,20,35,0,1,0,35,32,16,39,29,49,47,49,47,39,9,11,9,14,40
123,21,23,29,4,29,32,29,39,29,36,9,36,9,11,9,32,35,44,28,16
124,22,28,30,35,31,28,30,28,43,28,22,35,17,13,1,28,31,35,1,28
125,23,48,24,1,28,43,28,1,0,19,48,24,48,24,29,28,9,36,9,11
126,24,40,24,40,14,40,24,46,35,31,35,29,24,47,4,47,24,40,14,40
127,25,1,25,1,28,13,47,50,29,50,47,28,13,47,13,28,1,19,1,24
128,26,13,29,32,35,42,35,33,35,1,37,6,5,6,29,35,20,35,18,35
129,27,6,26,35,46,24,48,24,47,50,16,13,30,35,31,35,31,28,30,35
130,28,9,14,9,11,29,14,40,14,29,32,35,21,23,16,6,27,6,29,10
131,29,39,29,19,48,24,48,24,40,24,46,19,1,19,48,19,1,28,16,2
132,30,13,44,13,43,13,28,1,37,35,42,35,41,35,27,35,3,35,21,35
133,31,35,33,35,3,35,16,32,16,6,5,6,5,6,5,6,29,32,16,39
134,32,29,24,46,24,29,35,26,35,27,6,27,6,5,6,26,13,28,30,28
135,33,35,9,19,48,19,29,12,29,23,16,32,16,28,29,28,16,39,16,50
136,34,35,33,35,30,28,43,35,8,35,32,29,4,29,39,16,39,26,13,1
137,35,0,1,28,22,35,37,35,16,39,47,35,8,35,3,35,44,35,9,14
138,36,29,32,16,13,1,28,30,28,45,35,17,10,29,19,7,19,38,35,21
139,37,35,31,35,46,35,27,6,26,39,16,2,16,2,16,32,35,9,32,9
140,38,35,22,35,33,35,45,35,43,13,30,28,1,35,31,11,29,4,16,28
141,39,9,12,29,6,37,6,27,6,29,24,48,19,46,19,38,19,1,19,9
142,40,24,29,50,47,50,29,13,28,30,35,37,35,17,10,29,28,1,24,48
143,41,35,22,35,27,6,37,35,0,35,30,13,44,28,22,28,1,0,35,26
144,42,35,1,24,46,19,47,28,30,28,30,35,31,28,45,28,30,28,30,28
145,43,35,30,28,29,13,1,19,47,50,47,15,16,13,44,28,30,35,32,35
146,44,35,33,35,42,35,30,35,33,35,41,35,8,35,1,19,48,19,1,0
147,45,28,29,49,29,35,32,9,12,9,12,29,28,31,28,22,35,22,35,43
148,46,19,1,35,8,35,31,35,34,35,8,35,32,16,35,27,35,41,35,31
149,47,49,16,49,29,6,16,39,47,49,29,13,43,35,29,39,26,39,9,12
150,48,24,48,19,48,23,29,11,31,28,43,13,43,28,16,35,44,35,26,35
151,49,16,13,44,13,43,13,47,23,16,32,16,39,29,15,29,14,40,24,29
152,50,47,4,29,49,16,35,30,28,1,19,7,19,29,13,1,19,47,23,21
153,0,19,1,28,1,19,9,32,16,49,16,39,29,28,29,35,38,35,26,35
154,1,28,29,24,29,12,9,28,30,13,16,6,5,6,5,6,16,39,16,2
