,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,7,19,1,35,44,35,21,35,42,35,26,35,41,35,27,35,43,35
1,1,0,1,0,1,19,46,19,9,12,29,49,47,50,29,49,47,4,16,50
2,2,16,28,31,35,37,1,28,1,0,19,9,28,30,28,44,13,28,30,35
3,3,35,16,2,16,32,35,29,4,47,19,46,24,48,19,48,24,46,35,29
4,4,29,32,16,39,16,4,29,24,48,19,1,19,29,15,16,35,26,39,16
5,5,6,29,10,29,10,17,35,37,1,25,1,37,35,21,23,47,23,47,28
6,6,27,35,18,35,21,23,47,23,47,49,47,50,47,50,47,23,47,24,47
7,7,19,48,19,0,19,9,39,16,39,9,32,29,50,29,28,45,35,32,35
8,8,35,17,10,17,10,29,6,5,6,26,39,29,15,29,15,16,35,9,11
9,9,39,9,32,29,36,9,39,9,39,9,36,29,19,38,19,1,19,0,35
10,10,29,11,9,39,16,23,47,28,1,35,26,35,33,35,26,35,31,28,30
11,11,9,32,16,39,29,50,47,49,47,19,0,1,35,37,1,19,1,25,1
12,12,29,12,29,35,37,35,32,29,24,48,19,47,13,28,47,24,48,19,48
13,13,17,13,17,35,41,35,33,35,1,0,1,0,1,0,35,22,35,8,35
14,14,9,14,9,19,48,19,9,32,9,11,9,12,9,39,9,36,29,23,29
15,15,16,32,16,23,29,14,9,32,16,50,47,4,47,50,47,49,47,24,47
16,16,39,47,13,43,28,29,36,29,10,29,50,47,19,48,19,7,19,1,28
17,17,13,1,19,47,4,47,4,47,4,29,15,29,6,27,6,29,19,1,28
18,18,35,33,35,26,39,9,36,9,36,9,39,26,35,17,10,17,35,32,35
19,19,47,39,29,28,29,11,31,28,31,35,22,28,30,28,9,14,29,23,16
20,20,35,26,39,16,39,29,12,9,39,16,32,35,41,35,26,39,9,28,1
21,21,23,29,6,5,6,26,35,31,35,37,35,20,35,38,35,33,35,20,35
22,22,28,1,35,29,36,29,14,9,39,9,28,16,39,26,35,38,19,47,23
23,23,21,35,20,35,29,32,9,12,9,39,29,36,29,35,20,35,34,35,32
24,24,48,19,1,24,47,19,38,35,20,35,33,35,30,28,47,49,16,49,47
25,25,1,35,31,11,9,12,29,4,16,4,29,4,47,28,29,12,9,35,43
26,26,35,0,1,0,1,37,35,20,35,26,35,16,2,16,13,16,23,47,49
27,27,35,45,35,38,35,46,35,31,35,37,35,33,35,26,35,29,6,27,35
28,28,1,28,30,35,45,28,22,35,16,28,1,35,41,35,22,35,44,35,32
29,29,28,1,37,6,5,6,27,35,0,35,27,35,32,35,21,23,29,32,9
30,30,28,45,28,30,28,1,19,1,19,48,19,38,19,48,24,40,14,40,24
31,31,28,1,28,16,13,16,32,29,32,16,39,29,28,45,35,26,39,16,32
32,32,16,32,16,50,47,23,48,19,1,19,46,19,29,19,48,24,46,19,47
33,33,35,33,35,44,35,32,16,6,37,6,37,6,5,6,26,35,18,35,21
34,34,35,42,35,18,35,37,1,28,43,35,20,35,45,28,1,37,35,9,12
35,35,30,28,9,32,9,39,9,35,27,6,27,6,5,6,29,36,9,32,35
36,36,9,32,29,50,16,23,16,32,29,39,16,28,1,19,47,24,48,19,46
37,37,1,0,19,46,24,48,24,48,23,16,23,29,39,16,32,16,39,16,39
