,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,47,50,47,15,47,24,47,50,47,13,44,13,47,28,29,39,16,39
1,1,24,47,35,22,28,1,28,29,15,47,28,22,28,43,13,1,13,29,14
2,2,16,6,26,35,27,6,37,1,19,29,35,30,28,30,35,22,35,9,12
3,3,35,27,35,21,35,37,35,45,28,30,28,43,28,45,28,9,39,9,32
4,4,29,14,9,32,29,50,47,39,9,28,43,28,47,15,16,39,9,36,29
5,5,6,37,1,13,1,19,7,19,1,0,1,0,1,0,1,19,7,19,29
6,6,27,6,5,6,27,6,27,6,27,6,37,35,22,28,29,14,29,49,47
7,7,19,46,24,1,25,1,24,46,35,22,28,31,11,29,35,0,1,28,43
8,8,35,18,35,30,13,43,28,1,28,30,13,44,28,44,28,47,49,47,49
9,9,32,35,16,32,29,24,47,24,48,24,48,24,48,19,1,25,1,0,1
10,10,29,32,16,23,47,19,29,19,48,24,1,25,1,28,30,28,31,35,27
11,11,31,11,9,28,30,28,30,28,22,28,30,28,43,28,31,11,29,28,16
12,12,29,28,47,24,48,19,29,19,7,19,29,24,48,23,47,23,29,4,47
13,13,17,10,29,11,31,28,9,12,29,39,16,6,29,12,29,24,40,24,47
14,14,9,39,9,39,9,39,9,14,40,24,29,32,9,32,16,28,45,35,41
15,15,47,28,29,50,47,24,46,24,47,50,47,50,47,49,47,39,16,4,16
16,16,49,47,24,48,24,48,19,9,12,29,50,47,50,16,32,29,23,16,32
17,17,13,29,32,9,32,29,13,44,13,29,12,9,14,9,11,9,39,16,28
18,18,35,31,11,29,4,29,19,7,19,48,19,47,28,30,35,27,35,37,6
19,19,47,50,29,10,17,35,31,11,29,28,29,24,46,19,47,15,16,6,29
20,20,35,26,6,37,35,38,19,48,19,47,49,47,4,16,39,9,32,16,32
21,21,23,21,35,18,35,18,35,31,11,29,39,9,39,29,28,31,35,22,35
22,22,35,26,35,26,13,29,28,22,28,1,35,37,35,30,28,47,35,46,35
23,23,47,4,29,32,16,28,45,35,46,19,9,36,9,12,9,19,29,6,29
24,24,1,35,8,35,21,35,20,35,43,35,27,6,37,6,29,49,47,50,29
25,25,1,25,1,0,1,28,1,0,1,25,1,0,35,18,35,27,6,27,6
26,26,6,27,35,32,16,49,47,35,30,13,44,13,29,35,45,28,30,35,47
27,27,6,29,14,29,19,47,19,48,19,48,19,7,19,9,39,9,35,9,32
28,28,1,0,19,48,19,47,24,48,24,29,28,16,4,47,23,47,23,16,13
29,29,19,48,24,29,36,9,39,9,11,31,11,31,28,43,13,16,23,21,35
30,30,35,44,28,44,28,1,35,44,28,13,17,10,17,35,1,13,16,32,35
31,31,11,31,35,26,6,37,1,28,16,23,47,4,29,49,16,32,9,35,22
32,32,16,50,16,39,9,32,16,6,27,6,5,6,37,1,13,1,24,40,14
33,33,35,38,19,46,19,1,13,16,15,47,15,29,36,9,12,9,39,9,19
34,34,35,43,28,22,35,31,35,33,35,42,35,42,35,1,0,35,27,35,16
35,35,37,35,0,19,9,28,47,23,16,32,35,1,35,37,1,37,6,27,35
36,36,9,11,29,10,29,35,1,35,29,32,35,41,35,26,35,45,28,30,28
37,37,35,17,35,26,35,34,35,17,10,17,35,27,35,33,35,42,35,41,35
38,38,35,3,35,29,32,16,39,47,49,29,28,31,35,22,28,47,13,1,0
39,39,47,13,30,28,13,30,28,29,24,48,24,48,24,46,24,40,24,1,28
40,40,24,47,23,16,32,9,35,3,35,9,28,9,39,9,32,35,3,35,37
41,41,35,18,35,26,35,44,35,9,12,9,11,29,36,9,39,16,28,30,28
42,42,35,47,23,47,49,47,28,16,15,16,23,16,4,16,32,16,15,47,49
43,43,28,30,35,16,32,16,15,29,23,21,35,3,35,9,28,1,0,1,37
44,44,35,20,35,41,35,37,35,29,6,29,23,16,15,16,32,16,39,29,28
45,45,35,34,35,3,35,1,37,1,19,1,28,44,13,26,13,26,13,29,15
46,46,19,1,35,42,35,30,28,30,28,30,13,17,35,31,35,29,35,45,28
47,47,23,48,24,46,19,47,24,29,39,29,36,9,39,29,32,29,28,1,19
48,48,24,46,24,48,23,16,28,30,35,26,39,16,35,34,35,16,50,16,6
49,49,47,28,45,28,44,28,30,28,47,28,13,17,10,17,10,29,13,17,10
50,50,29,12,29,32,29,35,30,28,9,28,16,49,47,19,48,23,47,49,16
51,0,19,29,4,16,15,47,49,29,6,5,6,5,6,5,6,16,15,16,32
52,1,28,47,39,26,35,27,6,27,35,37,35,1,19,48,23,16,50,29,15
53,2,16,39,9,35,32,9,12,9,28,30,35,22,35,26,6,16,39,16,23
54,3,35,34,35,47,24,40,24,29,14,40,14,9,39,9,39,9,14,9,36
55,4,29,15,47,28,43,35,20,35,41,35,42,35,30,35,33,35,26,35,41
56,5,6,37,6,27,6,27,35,22,35,26,35,41,35,33,35,27,6,26,6
57,6,27,35,32,9,32,35,20,35,18,35,44,35,20,35,33,35,43,35,44
58,7,19,38,19,29,28,44,28,16,32,16,32,35,8,35,33,35,33,35,29
59,8,35,29,15,29,32,35,46,24,29,19,46,35,17,10,29,23,48,19,46
60,9,32,9,36,9,36,9,39,9,14,40,24,1,13,26,35,38,19,48,19
61,10,17,10,29,14,9,11,9,35,32,9,39,9,11,9,19,7,19,38,35
62,11,29,28,30,28,31,35,34,35,3,35,32,9,39,9,36,29,36,29,32
63,12,29,49,47,35,1,0,1,37,35,41,35,9,36,9,36,29,28,29,19
64,13,29,39,9,39,47,19,7,19,48,19,48,24,48,24,40,14,40,14,9
65,14,9,14,29,39,29,11,29,32,35,20,35,38,35,30,35,22,35,32,29
66,15,29,14,29,14,40,14,40,14,29,32,29,39,29,13,30,35,33,35,34
67,16,32,16,2,16,39,16,32,16,4,16,2,16,32,35,31,28,1,37,35
68,17,10,29,39,47,23,21,35,33,35,29,19,38,19,48,23,21,35,9,35
69,18,35,9,14,40,24,29,36,9,28,31,11,31,35,16,23,16,28,30,35
70,19,46,19,38,35,33,35,1,24,47,24,46,19,46,35,3,35,33,35,33
71,20,35,27,6,29,28,29,11,9,28,30,35,47,13,44,35,33,35,0,1
72,21,35,46,19,9,36,9,11,31,11,9,11,9,39,9,39,47,49,16,39
73,22,35,0,19,9,32,16,32,29,32,29,28,1,28,9,39,26,13,43,35
74,23,48,23,47,24,1,24,48,24,46,35,44,13,1,35,18,35,33,35,33
75,24,1,19,47,49,47,23,16,32,16,32,35,38,35,42,35,9,19,48,24
76,25,1,37,35,45,28,16,35,33,35,18,35,26,35,43,13,44,28,1,24
77,26,13,26,35,43,28,16,2,16,15,16,15,16,15,47,49,29,36,9,39
78,27,35,33,35,43,28,30,35,27,35,42,35,18,35,30,28,29,39,16,13
79,28,22,35,20,35,33,35,43,28,1,19,38,19,46,24,40,24,1,19,46
80,29,39,29,49,29,35,21,35,32,16,35,33,35,22,35,17,13,26,6,37
81,30,28,43,13,47,4,47,50,47,13,43,35,32,9,36,9,35,9,32,9
82,31,28,29,39,9,28,30,35,30,13,44,13,30,28,16,15,29,39,9,36
83,32,16,39,9,36,29,50,47,50,16,39,16,32,9,32,9,39,47,13,16
84,33,35,34,35,46,19,7,19,1,28,29,28,29,32,16,28,13,28,45,35
85,34,35,27,6,37,35,26,13,30,28,30,28,29,6,37,6,5,6,5,6
86,35,46,35,33,35,16,32,9,39,26,6,37,6,27,6,27,6,26,35,30
87,36,29,36,9,32,16,49,16,32,29,6,27,6,5,6,5,6,27,6,5
88,37,35,34,35,1,0,19,1,13,17,13,44,28,43,35,30,35,21,23,47
89,38,35,42,35,31,35,33,35,31,28,30,35,31,35,18,35,22,28,47,24
90,39,9,19,46,19,1,0,19,47,35,37,35,32,16,32,9,11,29,24,46
91,40,14,9,19,48,24,47,23,21,35,26,39,9,39,9,12,9,12,9,14
92,41,35,27,35,30,35,34,35,21,35,22,28,1,24,1,19,48,24,29,28
93,42,35,44,28,30,28,31,11,9,32,16,32,16,2,16,49,47,49,47,50
94,43,28,31,11,29,23,47,50,47,19,1,24,1,28,22,28,30,28,47,23
95,44,35,26,35,46,35,16,50,16,32,29,19,38,35,1,25,1,28,30,28
96,45,35,41,35,21,23,48,23,47,13,28,1,0,1,35,9,39,9,19,1
97,46,24,47,13,28,30,28,30,28,9,36,9,32,16,2,16,50,16,39,16
98,47,23,16,23,47,19,46,19,9,36,29,36,29,12,29,6,26,35,33,35
99,48,19,46,24,29,10,29,10,29,39,16,32,16,4,29,23,48,23,21,35
100,49,16,32,16,32,35,32,9,28,30,13,29,6,27,6,27,35,32,16,32
101,50,47,23,48,24,46,19,7,19,48,23,21,23,29,28,13,17,10,29,23
102,0,1,28,16,35,31,35,27,6,5,6,27,35,32,29,12,9,12,9,32
103,1,35,37,1,24,40,14,9,39,16,39,47,39,16,32,16,49,47,15,29
104,2,16,39,9,36,29,6,29,6,16,32,16,2,16,23,29,10,17,10,17
105,3,35,3,35,31,35,18,35,16,39,9,32,9,36,29,15,29,39,16,6
106,4,29,24,29,4,16,23,47,35,20,35,38,35,8,35,18,35,22,28,1
107,5,6,27,35,20,35,30,35,20,35,42,35,46,35,9,35,46,35,45,28
108,6,27,6,26,35,31,35,1,28,9,12,29,50,47,35,1,0,1,19,48
109,7,19,38,19,1,28,31,35,34,35,26,13,17,35,37,1,13,26,39,16
110,8,35,22,35,32,9,39,26,13,17,35,1,19,7,19,48,24,29,36,29
111,9,36,9,11,31,28,29,35,29,19,46,24,47,49,47,35,27,35,37,6
112,10,29,19,48,24,1,28,13,29,50,16,2,16,49,47,15,16,32,29,12
113,11,9,32,16,28,13,17,35,16,39,29,36,9,12,9,39,26,35,30,28
114,12,9,12,29,19,9,32,16,2,16,6,26,13,44,13,30,28,30,28,30
115,13,44,28,1,19,48,24,40,24,29,50,29,13,43,28,1,25,1,0,35
116,14,29,15,47,39,16,50,47,19,47,23,29,49,47,15,16,28,31,35,9
117,15,29,39,16,39,16,4,16,23,29,50,29,10,17,10,29,39,16,39,16
118,16,49,47,13,47,49,29,6,16,39,47,50,29,14,29,10,29,15,29,24
119,17,10,17,10,29,19,48,23,16,32,16,32,16,50,47,50,47,50,47,13
120,18,35,46,35,18,35,0,35,20,35,32,9,12,9,11,31,28,1,24,29
121,19,9,36,29,39,9,32,9,39,47,24,1,19,47,49,47,50,47,39,9
122,20,35,18,35,43,13,30,35,32,35,30,35,34,35,29,49,16,35,8,35
123,21,23,29,32,16,35,33,35,27,6,27,6,27,35,0,35,30,13,16,39
124,22,28,30,35,41,35,41,35,20,35,3,35,1,24,46,19,7,19,0,19
125,23,47,50,16,32,35,41,35,26,6,27,35,43,28,9,12,9,39,16,32
126,24,48,24,46,24,47,15,47,49,47,50,29,13,47,49,47,49,16,2,16
127,25,1,37,6,5,6,37,35,41,35,9,12,29,24,40,14,9,39,16,32
128,26,13,28,29,14,40,24,46,35,8,35,16,50,29,28,1,35,8,35,37
129,27,6,5,6,37,35,16,35,3,35,1,13,29,14,9,36,29,19,1,28
130,28,45,35,47,15,16,23,29,12,9,12,9,12,9,36,9,12,29,32,16
131,29,28,1,28,16,4,47,50,47,24,48,24,48,19,0,1,0,19,48,19
132,30,35,27,6,37,35,26,39,29,10,17,10,17,35,22,28,31,35,22,35
133,31,35,38,19,9,35,32,9,35,38,19,9,36,29,39,29,23,16,39,16
134,32,16,50,29,12,9,19,38,35,26,35,43,28,30,35,43,13,16,13,30
135,33,35,46,19,48,23,21,23,21,23,47,35,26,6,27,35,26,35,44,35
136,34,35,38,35,42,35,42,35,27,6,37,35,27,35,33,35,26,35,26,6
137,35,1,19,29,36,29,36,29,49,29,24,47,28,30,28,30,35,33,35,21
138,36,9,36,29,19,0,1,13,47,49,29,28,30,35,9,14,9,32,16,13
139,37,35,42,35,33,35,34,35,26,35,8,35,26,35,44,13,30,13,16,32
140,38,19,48,19,1,0,19,48,19,9,19,47,15,16,39,16,49,29,24,29
141,39,47,15,47,28,30,28,22,28,29,12,9,14,9,12,29,35,26,13,16
142,40,24,48,23,21,35,30,28,45,28,9,32,16,32,35,44,35,16,39,9
143,41,35,47,4,29,36,9,11,31,35,29,28,43,28,1,24,48,24,40,14
144,42,35,32,16,28,9,12,9,36,9,28,43,35,16,28,30,28,45,35,8
145,43,28,29,36,9,12,29,15,29,15,16,49,16,49,47,4,16,6,29,39
146,44,13,43,28,45,35,38,35,33,35,37,6,29,28,13,43,28,9,32,16
147,45,28,1,13,26,39,16,28,30,28,1,13,17,35,16,50,29,15,47,50
148,46,35,33,35,33,35,37,1,28,45,28,29,13,17,13,29,23,48,19,48
149,47,50,16,28,1,19,48,19,46,24,29,24,29,28,47,19,46,19,46,35
150,48,19,0,1,37,35,26,35,30,28,1,19,48,24,1,28,43,28,44,35
151,49,29,12,29,32,16,13,16,50,29,24,1,13,30,28,22,35,27,6,37
152,50,29,32,35,32,9,11,29,15,16,39,16,2,16,32,9,36,9,14,40
153,0,1,0,35,26,35,18,35,27,6,5,6,16,23,47,35,45,28,9,36
154,1,0,35,33,35,34,35,45,35,30,13,29,19,29,13,44,35,27,6,5
155,2,16,35,41,35,37,35,27,35,3,35,26,35,3,35,41,35,9,28,30
156,3,35,37,1,19,46,35,37,1,28,29,49,47,13,26,13,1,0,1,28
157,4,47,19,9,36,29,11,9,32,16,32,16,39,9,36,29,36,9,32,29
158,5,6,29,28,43,28,9,36,29,24,40,14,9,19,48,19,48,24,29,10
159,6,16,23,16,4,47,49,47,4,47,15,16,4,29,19,1,35,0,35,46
160,7,19,29,11,29,19,47,39,47,19,1,25,1,25,1,28,30,35,20,35
161,8,35,33,35,37,6,29,28,44,28,16,6,5,6,37,35,26,35,29,14
162,9,12,29,50,29,32,9,39,16,49,47,19,29,4,16,32,16,23,16,32
163,10,17,10,29,35,29,14,29,32,35,41,35,33,35,26,35,44,28,1,19
164,11,31,35,33,35,34,35,44,35,26,35,31,35,38,19,9,12,29,39,26
165,12,9,39,29,11,29,13,47,50,47,50,47,28,43,35,42,35,37,1,0
166,13,28,30,35,38,35,45,28,22,28,31,11,29,6,37,1,0,1,19,9
167,14,40,14,9,36,29,35,37,1,28,29,24,40,24,1,25,1,0,1,0
