,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,0,1,35,45,28,1,24,47,49,47,35,47,35,26,6,29,24,29
1,1,13,43,13,43,35,8,35,32,16,39,16,32,16,23,47,49,29,36,9
2,2,16,13,29,6,29,10,17,35,26,39,16,32,9,39,9,36,9,39,16
3,3,35,34,35,32,29,49,16,39,16,6,29,39,16,39,26,13,26,13,43
4,4,29,15,47,28,29,15,16,39,47,4,47,23,16,13,43,28,44,28,30
5,5,6,27,6,5,6,27,6,26,39,26,13,29,35,37,35,8,35,27,35
6,6,26,6,5,6,5,6,37,35,18,35,22,35,45,28,43,28,43,13,30
7,7,19,7,19,0,35,37,35,29,39,9,12,29,23,16,4,47,50,16,4
8,8,35,16,13,1,28,22,35,44,35,30,28,9,32,9,32,35,33,35,32
9,9,12,29,19,38,35,46,35,21,35,33,35,26,35,38,19,1,35,8,35
10,10,29,24,29,15,29,39,9,32,16,32,9,28,30,28,31,28,16,2,16
11,11,9,14,9,19,7,19,7,19,7,19,48,24,29,36,9,36,9,36,29
12,12,9,32,9,12,9,11,9,32,35,31,35,27,35,44,13,17,35,1,0
13,13,29,49,29,49,29,32,16,39,16,23,47,35,33,35,32,9,39,16,2
14,14,40,24,47,28,13,28,31,28,30,35,38,19,7,19,29,50,47,28,13
15,15,47,23,21,23,16,13,44,35,20,35,45,28,9,39,16,6,29,23,16
16,16,32,9,32,16,39,47,49,16,49,47,23,16,49,16,23,48,23,48,19
17,17,10,17,13,47,50,16,2,16,32,16,39,29,32,35,33,35,32,16,39
18,18,35,37,35,31,35,0,1,13,28,13,1,24,1,35,43,28,16,35,0
19,19,48,19,48,24,48,19,48,24,29,10,29,6,26,35,17,35,26,35,9
20,20,35,30,28,22,35,46,24,48,19,48,19,38,19,7,19,0,1,0,1
21,21,23,29,39,9,32,35,21,23,48,19,29,28,9,32,16,39,16,15,16
22,22,35,42,35,45,35,29,10,17,10,29,19,7,19,0,35,32,16,32,35
23,23,47,23,16,13,1,19,9,36,29,32,16,32,35,20,35,3,35,30,28
24,24,48,23,48,19,1,28,45,28,30,28,47,39,29,28,1,19,9,32,29
25,25,1,24,46,24,48,24,48,19,7,19,46,24,1,0,35,20,35,3,35
26,26,6,5,6,5,6,27,6,27,6,37,1,28,44,35,3,35,38,19,1
27,27,6,27,6,27,35,30,35,44,28,30,28,30,28,43,35,3,35,26,6
28,28,45,35,44,35,26,35,32,16,4,29,28,30,28,22,35,18,35,9,39
29,29,39,9,28,16,15,16,23,48,19,9,39,16,32,16,49,47,35,30,28
30,30,28,31,35,37,35,30,13,30,28,22,28,29,13,1,25,1,0,1,13
31,31,28,30,35,27,6,29,12,29,4,47,49,29,15,16,6,27,6,26,6
32,32,16,39,9,14,9,28,43,13,29,49,29,23,47,23,16,49,29,11,29
33,33,35,9,28,22,35,26,35,3,35,37,35,1,25,1,19,29,50,16,39
34,34,35,32,9,39,9,19,47,49,16,39,9,12,9,19,38,19,48,24,40
35,35,27,6,16,39,26,35,33,35,33,35,30,35,33,35,47,23,47,49,29
36,36,9,32,29,49,47,49,29,12,9,11,9,36,9,19,46,19,48,19,9
37,37,35,33,35,26,35,37,35,33,35,30,28,9,36,29,35,9,28,16,32
38,38,35,26,13,28,1,19,7,19,48,19,48,24,47,39,9,32,35,26,39
39,39,16,39,16,39,9,11,29,36,9,12,9,28,30,28,29,10,29,32,9
40,40,24,47,24,40,24,1,13,28,43,28,31,35,30,35,26,35,3,35,26
41,41,35,29,24,29,28,44,28,16,39,16,39,16,32,29,39,9,11,9,19
42,42,35,16,39,9,39,29,28,30,28,30,35,20,35,37,35,34,35,46,19
43,43,28,9,36,9,36,9,39,26,13,43,35,22,35,33,35,22,35,9,14
44,44,35,31,35,32,9,14,40,14,9,39,9,32,16,32,16,32,16,28,47
45,45,28,29,13,29,36,9,39,29,14,9,32,35,32,9,36,29,12,29,49
46,46,35,20,35,1,13,29,32,29,32,16,2,16,32,29,24,46,35,33,35
47,47,4,29,24,48,24,48,23,48,24,46,35,0,1,35,16,23,16,32,29
48,48,23,47,23,16,28,47,15,29,24,46,35,37,1,28,31,28,31,35,1
49,49,16,32,9,35,26,39,16,39,29,10,17,35,26,13,30,28,45,28,1
50,50,47,4,16,39,9,35,31,35,3,35,33,35,31,28,30,28,47,28,1
51,0,1,28,44,28,30,28,31,11,29,23,47,50,47,50,16,39,29,28,1
52,1,0,19,48,19,9,39,47,39,16,39,16,15,47,23,21,23,16,28,30
53,2,16,23,47,24,47,49,16,32,9,36,29,32,29,50,47,23,16,23,47
54,3,35,29,23,47,13,16,4,47,39,16,28,9,12,9,36,9,32,35,3
55,4,16,39,9,32,29,11,9,32,16,2,16,39,16,50,16,15,29,11,29
56,5,6,37,6,5,6,27,35,27,35,47,35,33,35,41,35,31,35,43,28
57,6,16,13,29,14,29,14,40,14,9,39,9,28,43,13,28,22,28,16,6
58,7,19,0,1,19,9,14,9,32,16,13,30,28,31,35,22,28,45,35,41
59,8,35,17,13,16,39,26,6,27,35,32,16,2,16,35,42,35,20,35,32
60,9,32,9,12,9,12,29,39,16,49,47,23,16,35,26,35,44,13,47,50
61,10,17,10,17,13,44,13,44,35,43,28,43,35,0,1,19,7,19,29,4
62,11,9,14,9,19,1,13,16,35,43,13,28,22,35,33,35,30,35,43,13
63,12,29,50,29,50,47,50,47,24,40,14,29,39,26,35,38,19,1,13,26
64,13,1,0,19,48,19,46,35,8,35,32,16,32,29,36,9,36,29,12,9
65,14,9,32,16,39,9,32,16,50,29,36,9,39,47,50,29,14,29,49,16
66,15,47,50,47,15,47,13,26,6,16,32,9,39,9,36,29,10,17,10,29
67,16,35,26,39,16,4,47,19,7,19,7,19,46,19,47,4,29,39,16,39
68,17,13,28,44,28,1,13,28,1,28,43,35,29,32,16,13,29,23,47,50
69,18,35,32,16,4,47,23,47,28,9,36,29,14,40,14,29,36,9,12,9
70,19,48,19,7,19,7,19,46,19,46,35,32,9,32,16,39,47,23,16,6
71,20,35,16,50,47,28,30,28,1,19,48,23,47,35,17,35,21,23,29,28
72,21,35,26,35,32,35,31,28,31,35,47,23,47,50,16,39,9,39,26,39
73,22,28,29,11,9,11,29,10,17,35,18,35,29,32,29,23,29,4,16,15
74,23,21,35,33,35,31,11,9,19,47,15,47,13,29,24,29,14,29,14,9
75,24,40,14,9,12,29,32,35,26,35,29,24,40,24,1,35,33,35,26,13
76,25,1,37,6,5,6,37,35,31,28,1,19,1,28,45,35,32,16,32,29
77,26,13,28,29,4,16,4,47,50,29,10,29,6,5,6,26,35,22,35,29
78,27,6,27,6,27,35,38,35,37,35,27,35,30,28,16,28,30,28,16,39
79,28,31,11,9,12,9,12,9,32,35,33,35,30,13,30,13,47,28,1,28
80,29,12,9,28,29,28,30,35,30,35,34,35,3,35,33,35,31,28,29,28
81,30,28,1,13,28,30,28,31,35,8,35,21,23,16,39,26,35,37,35,30
82,31,35,31,28,31,35,41,35,45,35,43,13,30,13,17,10,29,15,16,13
83,32,35,37,6,26,13,28,47,23,47,39,47,23,21,23,16,13,43,35,42
84,33,35,38,35,38,35,33,35,31,28,31,28,29,32,16,32,29,24,47,39
85,34,35,33,35,43,28,43,13,47,24,48,24,1,19,1,0,19,38,19,29
86,35,30,13,44,28,31,35,9,28,44,28,29,28,1,28,47,23,16,6,26
87,36,29,12,9,11,9,35,26,6,27,35,27,35,0,1,0,1,28,30,35
88,37,6,5,6,5,6,27,6,5,6,37,35,26,35,44,13,47,23,29,15
89,38,19,1,37,35,33,35,30,35,37,1,19,38,19,7,19,48,19,46,24
90,39,16,13,17,13,29,13,28,9,14,9,14,9,32,16,39,29,28,45,35
91,40,24,48,19,46,35,26,6,27,6,27,6,27,6,16,23,47,23,16,32
92,41,35,31,35,16,6,37,1,19,29,24,47,50,47,13,44,13,29,4,16
93,42,35,3,35,30,35,47,23,29,10,29,23,16,23,47,4,47,15,29,28
94,43,13,44,35,31,28,13,30,28,13,47,39,9,36,9,14,40,24,48,24
95,44,28,9,28,22,35,44,13,47,19,38,19,46,35,33,35,26,35,1,35
96,45,28,1,0,1,28,31,11,9,11,31,11,29,49,29,39,9,39,29,14
97,46,24,46,24,29,10,29,28,9,12,29,50,29,12,29,24,40,24,1,28
98,47,4,29,35,33,35,21,35,16,35,32,29,12,9,14,40,14,40,24,48
99,48,23,48,23,29,15,29,4,47,15,29,35,16,32,16,39,9,32,16,50
100,49,16,39,16,39,9,11,29,32,9,32,29,12,9,11,9,39,16,35,18
101,50,47,49,47,49,47,23,16,50,47,4,29,28,30,13,43,13,29,35,30
102,0,35,33,35,37,35,41,35,26,35,44,13,17,13,1,24,29,11,31,35
