,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,35,20,35,32,9,36,29,12,9,36,29,39,16,28,1,35,31,11,9
1,1,37,35,30,35,43,28,30,13,28,44,35,26,6,27,6,5,6,26,13
2,2,16,23,47,23,48,23,47,28,13,44,35,33,35,1,19,48,24,46,19
3,3,35,26,6,5,6,16,23,29,50,29,32,9,28,13,47,49,47,23,47
4,4,16,32,29,49,29,19,48,24,40,14,9,39,29,13,26,35,27,35,1
5,5,6,5,6,16,39,47,28,31,35,30,28,29,19,46,19,47,23,16,32
6,6,27,6,26,39,16,32,16,4,29,14,9,36,9,12,29,19,48,24,47
7,7,19,46,19,9,32,29,35,1,25,1,25,1,28,22,35,31,28,31,11
8,8,35,0,1,28,16,32,9,14,29,36,9,39,9,36,9,35,32,9,12
9,9,36,29,36,29,28,43,28,44,35,38,35,27,6,27,6,29,32,35,26
10,10,17,35,18,35,16,39,9,12,29,19,46,35,43,35,26,39,29,6,27
11,11,9,14,40,24,48,19,7,19,29,49,16,2,16,23,29,50,29,15,29
12,12,29,49,16,39,9,32,35,30,13,26,39,9,14,40,24,48,19,1,0
13,13,26,35,38,35,9,39,16,13,17,13,17,10,17,35,27,35,27,35,26
14,14,9,12,9,28,43,28,45,35,0,19,1,35,46,19,9,35,9,32,16
15,15,29,32,16,32,16,35,45,35,26,35,42,35,38,19,48,19,47,23,29
16,16,23,47,50,47,4,29,35,30,28,31,28,13,30,35,32,16,23,48,24
17,17,13,17,35,45,28,22,28,1,37,35,31,28,30,28,47,24,48,19,46
18,18,35,33,35,0,1,19,7,19,1,28,30,35,0,35,45,28,1,19,9
19,19,29,13,16,39,9,39,47,4,47,23,47,39,16,50,16,2,16,35,22
20,20,35,8,35,27,6,27,6,26,6,27,35,45,28,1,13,47,24,47,13
21,21,23,16,35,33,35,30,28,30,28,44,13,1,19,46,35,31,35,37,35
22,22,28,1,13,1,35,44,35,37,1,24,48,19,48,19,0,1,0,1,13
23,23,48,19,9,39,16,39,16,32,9,36,9,32,16,28,22,35,42,35,20
24,24,46,35,34,35,31,35,45,35,1,28,31,28,22,28,45,28,29,36,29
25,25,1,0,1,13,26,39,16,28,29,50,47,39,16,32,35,33,35,32,35
26,26,39,16,23,48,24,40,14,9,36,29,23,21,35,31,35,26,6,27,6
27,27,6,26,6,37,6,16,23,47,13,29,13,43,35,21,35,33,35,26,13
28,28,9,28,31,35,37,6,29,36,29,49,29,19,29,28,22,28,30,35,31
29,29,13,1,28,30,35,43,35,26,35,16,50,16,15,16,15,29,14,9,11
30,30,28,47,24,47,24,46,24,47,35,22,35,1,13,17,13,30,35,47,28
31,31,35,31,35,32,16,28,44,28,16,32,9,12,9,36,9,39,16,23,47
32,32,9,39,9,39,26,35,26,35,37,35,33,35,22,35,44,13,44,35,27
33,33,35,22,35,27,35,18,35,37,1,37,6,27,6,5,6,29,32,9,39
34,34,35,9,36,9,32,16,13,26,13,29,35,22,35,30,28,30,28,31,35
35,35,41,35,18,35,9,32,16,50,29,35,27,6,37,35,9,12,9,32,29
36,36,29,36,9,32,16,13,43,28,30,35,27,35,42,35,21,35,27,6,5
37,37,1,19,1,19,1,37,35,37,35,16,15,29,15,16,23,48,19,46,24
38,38,19,38,35,16,15,29,24,1,37,6,5,6,29,32,9,11,9,39,26
39,39,16,15,16,6,37,1,25,1,28,47,13,16,39,9,11,31,35,0,1
40,40,24,48,19,1,19,48,24,47,4,47,23,16,23,16,35,31,11,9,39
41,41,35,20,35,30,28,47,49,47,28,30,28,22,28,31,28,13,28,47,15
42,42,35,0,1,37,35,42,35,34,35,33,35,43,13,1,13,29,10,29,50
43,43,13,1,28,47,13,47,28,45,28,30,28,13,30,35,18,35,18,35,9
44,44,35,42,35,22,35,32,16,13,26,35,30,28,44,13,16,35,42,35,31
45,45,35,43,28,1,13,17,13,17,13,29,10,29,23,16,4,29,39,29,28
46,46,24,47,49,16,6,37,1,28,31,35,46,24,29,13,30,13,28,45,28
47,47,50,47,15,29,11,9,11,9,39,16,32,35,1,37,6,26,35,31,35
48,48,24,47,50,47,39,29,28,31,28,30,28,47,23,21,35,43,13,16,23
49,49,47,50,47,23,16,39,29,50,47,39,9,39,9,12,29,11,9,19,48
50,50,29,24,29,39,16,39,16,23,16,13,16,13,43,13,29,15,47,15,29
51,0,1,19,46,24,1,35,34,35,29,24,46,35,21,35,33,35,44,28,43
52,1,25,1,19,38,19,46,24,1,37,1,28,30,28,1,19,29,39,16,32
53,2,16,28,13,17,13,29,10,17,10,17,35,45,28,1,28,45,28,31,11
54,3,35,26,13,17,13,26,35,32,29,15,47,19,47,50,47,23,16,2,16
55,4,29,14,29,23,47,39,16,39,29,23,29,6,5,6,5,6,29,6,26
56,5,6,5,6,37,35,37,35,33,35,20,35,3,35,18,35,42,35,37,35
57,6,5,6,16,35,30,13,30,35,8,35,29,15,16,2,16,13,28,30,28
58,7,19,7,19,9,28,30,28,30,35,9,19,0,1,19,1,37,1,28,30
59,8,35,33,35,45,28,30,13,44,13,1,19,47,19,46,35,37,1,0,35
60,9,32,16,39,9,39,9,12,9,11,9,14,40,24,40,24,48,24,47,28
61,10,17,10,29,35,17,35,31,35,29,4,47,13,44,35,27,35,26,35,46
62,11,9,11,9,36,9,14,9,35,37,1,37,35,22,35,47,35,26,35,41
63,12,9,36,9,12,29,6,5,6,5,6,16,2,16,2,16,15,16,32,9
64,13,30,28,16,50,16,28,43,35,26,35,18,35,46,35,37,35,3,35,22
65,14,29,10,17,10,17,10,17,10,29,6,27,35,47,50,47,19,48,19,1
66,15,16,39,26,39,16,4,16,23,47,15,47,4,29,32,9,39,29,32,16
67,16,32,35,44,13,1,13,16,15,47,23,16,39,16,39,16,4,16,23,16
68,17,13,43,35,26,6,29,36,29,11,29,12,29,36,9,12,9,32,35,33
69,18,35,26,35,37,6,27,6,27,6,26,6,26,6,5,6,27,6,27,6
70,19,48,19,1,19,0,35,9,36,9,32,35,46,35,26,35,37,35,42,35
71,20,35,18,35,45,35,34,35,37,6,5,6,29,49,47,24,29,10,17,13
72,21,35,26,35,27,6,27,6,27,6,27,35,34,35,22,28,30,28,9,28
73,22,35,38,19,1,24,46,35,34,35,29,6,16,28,29,39,16,32,16,4
74,23,29,15,29,13,26,6,27,6,5,6,37,1,0,1,0,1,28,9,32
