,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,0,35,41,35,3,35,32,35,16,13,28,29,11,9,11,9,32,16
1,1,28,1,28,30,28,30,35,26,6,37,35,21,23,16,6,26,35,47,23
2,2,16,39,29,24,47,19,1,0,35,46,19,9,32,35,32,35,33,35,9
3,3,35,47,13,16,32,16,2,16,50,16,39,16,50,29,10,29,50,47,4
4,4,16,35,22,28,43,35,33,35,41,35,18,35,29,32,9,35,17,35,31
5,5,6,16,39,29,36,9,36,9,39,9,39,16,39,9,39,9,12,9,39
6,6,37,1,19,48,19,38,35,33,35,1,0,1,28,43,35,37,1,19,48
7,7,19,0,1,13,44,35,33,35,31,35,0,1,28,1,0,35,37,6,5
8,8,35,17,10,17,10,29,28,47,13,44,13,28,47,4,29,32,9,35,26
9,9,36,9,19,0,19,47,35,8,35,45,35,32,16,39,16,32,16,35,37
10,10,17,13,26,35,3,35,26,35,34,35,33,35,31,35,38,19,1,0,19
11,11,31,11,9,11,29,15,16,39,47,49,47,23,29,36,9,32,16,6,5
12,12,9,39,16,35,46,24,29,14,40,24,48,19,38,35,3,35,37,35,26
13,13,43,28,47,13,26,35,47,24,40,14,40,24,47,50,47,23,16,39,16
14,14,29,10,29,32,29,28,1,28,30,28,30,13,17,10,17,10,29,4,47
15,15,47,23,48,24,29,24,48,19,46,24,29,49,47,50,16,32,9,35,16
16,16,50,29,6,27,6,5,6,5,6,27,6,26,35,32,9,11,9,39,9
17,17,35,43,35,32,9,36,29,39,9,32,35,46,24,47,49,47,35,26,35
18,18,35,46,35,29,4,47,4,47,49,29,32,16,4,29,4,29,23,47,15
19,19,0,19,48,24,46,19,0,35,27,6,37,1,13,26,13,17,10,29,35
20,20,35,37,35,31,28,16,32,16,39,9,39,29,32,16,4,16,32,9,28
21,21,23,16,13,29,39,9,39,16,6,5,6,5,6,37,35,17,35,20,35
22,22,28,1,28,29,6,27,35,43,13,47,13,30,28,43,35,22,28,29,6
23,23,47,19,1,28,29,39,26,35,31,28,30,13,1,28,1,37,6,16,15
24,24,46,35,9,36,9,36,9,39,29,35,33,35,17,35,45,28,30,28,45
25,25,1,24,29,13,16,23,48,24,48,24,29,39,29,35,33,35,9,11,31
26,26,35,37,35,44,28,31,11,31,35,8,35,26,39,16,49,47,23,16,50
27,27,35,45,35,31,28,30,28,22,28,1,19,46,19,38,19,47,4,16,50
28,28,44,28,22,35,32,9,28,22,35,18,35,21,23,47,49,29,32,16,32
29,29,28,43,35,37,1,19,48,24,40,24,48,19,7,19,29,23,16,39,9
30,30,28,1,19,1,0,35,45,28,30,13,43,35,44,28,9,32,9,39,16
31,31,28,44,13,30,28,45,28,30,35,30,28,16,23,29,12,29,39,9,39
32,32,29,11,29,36,29,32,29,36,9,28,31,35,33,35,26,39,29,10,29
33,33,35,20,35,37,6,26,35,43,13,1,13,47,50,29,15,29,4,29,39
34,34,35,31,35,27,35,37,35,1,13,16,4,29,4,29,6,16,49,29,28
35,35,29,32,16,35,47,50,47,24,47,49,47,24,48,19,48,24,46,35,41
36,36,9,39,16,32,16,32,16,32,9,36,29,28,29,13,29,28,45,35,42
37,37,6,5,6,27,35,31,28,30,28,22,35,32,9,32,16,39,16,39,29
38,38,35,33,35,26,6,37,35,17,10,29,36,9,39,26,6,29,24,48,24
39,39,9,39,16,23,29,13,30,13,43,35,33,35,41,35,34,35,29,10,17
40,40,24,29,6,27,6,5,6,27,6,5,6,26,13,28,43,13,30,35,46
41,41,35,26,39,16,32,35,42,35,29,13,30,28,30,28,13,44,35,41,35
42,42,35,37,35,1,25,1,28,31,35,47,39,9,32,16,15,16,15,29,39
43,43,13,28,31,35,27,35,42,35,47,24,40,14,29,28,29,19,29,19,0
44,44,28,13,30,28,30,28,30,28,22,35,17,10,17,13,26,35,22,28,16
45,45,35,38,35,3,35,17,13,1,24,40,14,40,24,29,19,9,36,9,14
46,46,35,33,35,8,35,26,35,34,35,18,35,18,35,27,35,26,35,33,35
47,47,50,29,23,16,32,9,36,9,39,9,12,9,12,9,36,9,32,9,28
48,48,19,1,35,20,35,45,28,43,13,28,16,15,29,35,30,35,0,1,19
49,49,16,13,17,35,18,35,41,35,26,39,9,36,9,32,29,15,16,32,16
50,50,47,23,29,19,29,19,46,19,29,19,0,1,28,30,13,44,28,30,13
51,0,19,48,24,48,24,29,32,9,12,9,36,9,36,29,39,9,14,40,14
52,1,24,46,24,48,24,40,14,9,36,9,12,9,39,16,39,29,13,47,49
53,2,16,15,47,50,29,36,9,35,34,35,37,6,5,6,29,39,9,12,29
54,3,35,46,19,48,24,48,19,48,24,40,14,29,15,29,32,16,32,35,34
55,4,29,13,30,35,47,23,47,28,16,6,16,4,29,32,16,28,16,39,16
56,5,6,26,39,9,32,29,4,47,39,9,32,16,4,29,13,17,10,17,13
57,6,37,35,47,23,16,35,32,16,39,16,4,47,35,0,1,28,31,35,8
58,7,19,7,19,48,24,48,24,1,0,19,0,19,1,13,43,35,26,13,43
59,8,35,18,35,44,28,44,28,22,28,1,24,48,19,29,39,9,36,9,32
60,9,28,1,25,1,19,47,19,9,36,29,19,7,19,48,24,48,24,1,0
61,10,29,28,22,35,30,35,20,35,46,35,41,35,1,28,1,13,43,28,31
62,11,9,36,29,24,48,19,29,32,9,32,9,14,40,14,9,39,16,39,47
63,12,9,39,16,32,9,35,22,35,1,37,35,17,35,32,29,15,16,35,21
64,13,28,30,35,33,35,27,6,26,35,26,35,17,10,29,15,29,12,9,11
65,14,9,32,16,13,28,1,24,48,19,48,24,47,15,47,49,47,4,47,4
66,15,29,32,16,23,21,35,31,28,13,1,28,30,13,30,28,31,35,41,35
67,16,39,47,50,16,39,9,12,29,15,47,28,16,32,9,32,9,39,16,50
68,17,10,29,35,47,50,47,39,9,14,40,24,47,39,16,23,16,23,47,4
69,18,35,27,6,16,28,29,4,29,6,26,35,33,35,27,35,38,35,22,28
70,19,9,32,35,44,13,44,28,22,28,1,0,1,19,47,19,38,35,30,35
71,20,35,8,35,33,35,33,35,27,6,37,1,28,29,15,47,4,29,10,17
72,21,35,26,35,29,15,47,24,48,19,46,35,18,35,16,39,29,23,29,15
73,22,28,9,11,9,11,9,36,29,14,9,39,9,39,16,32,9,35,0,1
74,23,47,4,29,13,29,49,47,4,29,24,47,50,47,13,26,39,29,24,46
75,24,40,14,40,24,1,19,29,24,47,35,30,28,31,35,27,35,33,35,33
76,25,1,35,37,35,38,35,38,35,34,35,16,6,37,1,13,47,15,16,39
77,26,13,28,13,44,13,26,13,30,28,30,28,43,35,17,35,30,28,1,25
78,27,6,5,6,26,6,27,6,5,6,16,49,16,4,47,23,47,23,47,24
79,28,9,12,9,36,9,14,29,50,29,15,29,10,29,28,30,35,18,35,37
80,29,23,16,39,16,50,16,39,29,32,9,32,9,36,9,36,9,32,9,11
81,30,28,30,35,20,35,41,35,42,35,31,28,43,28,1,24,29,14,29,39
82,31,28,22,35,26,13,16,49,47,49,47,13,47,4,47,4,29,13,29,12
83,32,9,32,16,15,47,23,48,24,29,11,9,36,9,36,9,32,16,15,29
84,33,35,27,35,30,35,16,39,29,12,29,6,27,6,16,50,29,12,9,11
85,34,35,31,28,1,28,22,28,43,35,3,35,1,35,30,35,30,28,45,28
86,35,18,35,20,35,44,28,1,24,29,39,16,13,28,13,17,13,17,13,29
87,36,29,24,1,28,29,36,9,39,26,35,26,35,43,35,42,35,33,35,42
88,37,6,29,36,9,39,26,35,32,35,47,28,29,12,9,39,47,49,29,36
89,38,35,38,35,45,35,1,25,1,0,1,19,1,37,35,33,35,44,13,43
90,39,29,49,16,35,16,2,16,15,29,23,47,13,1,35,34,35,31,28,1
91,40,14,9,32,9,28,30,13,30,35,18,35,32,35,18,35,22,35,31,28
92,41,35,16,32,9,11,31,35,45,28,9,39,9,39,16,28,30,35,32,16
93,42,35,17,13,28,30,28,13,43,35,31,35,37,6,16,13,28,29,23,47
94,43,28,30,35,44,28,30,28,30,28,30,28,45,35,33,35,45,35,33,35
95,44,13,1,13,28,30,28,9,32,16,39,26,35,33,35,17,13,28,45,28
96,45,35,21,23,48,23,47,4,29,6,27,6,29,19,48,19,7,19,9,11
97,46,19,7,19,38,35,27,6,27,35,34,35,27,6,37,6,27,6,29,19
98,47,35,26,35,30,13,29,19,1,37,1,25,1,37,35,21,23,47,28,22
99,48,23,29,32,9,32,35,8,35,26,35,27,6,37,35,41,35,16,32,16
100,49,47,23,16,28,31,35,3,35,32,9,14,29,14,9,39,16,6,27,6
101,50,16,50,47,50,29,36,29,14,40,24,46,19,38,19,48,24,29,15,47
102,0,1,13,29,36,29,11,9,36,29,19,48,19,7,19,1,19,47,50,47
103,1,28,31,35,43,28,31,28,30,28,31,28,9,32,9,36,29,4,47,19
104,2,16,23,47,28,45,35,1,28,22,35,16,39,9,36,29,13,47,23,16
105,3,35,37,1,35,41,35,47,13,30,28,44,13,43,28,45,28,31,35,26
106,4,29,10,17,35,37,35,37,35,16,32,29,49,16,28,30,35,16,35,46
107,5,6,5,6,16,50,47,4,29,49,47,50,47,15,47,24,48,24,47,15
108,6,26,6,5,6,26,13,30,13,1,0,35,32,29,23,16,28,1,28,30
109,7,19,46,24,48,24,48,23,48,23,16,23,48,24,29,39,16,23,16,39
110,8,35,21,35,33,35,37,35,30,35,3,35,30,13,17,10,29,6,26,6
111,9,14,40,24,46,35,43,35,31,35,26,13,17,13,43,13,16,23,48,24
112,10,29,39,16,6,27,35,45,35,34,35,44,35,33,35,29,32,29,4,47
113,11,9,28,47,15,47,50,29,11,31,11,9,36,29,15,47,24,40,24,47
114,12,9,32,16,49,16,2,16,32,35,38,19,46,19,47,4,47,50,47,13
115,13,43,13,47,24,47,24,47,50,47,23,16,6,37,1,28,30,28,30,28
116,14,40,24,47,49,47,13,1,28,31,28,30,35,45,28,45,35,20,35,27
117,15,47,13,17,35,42,35,17,10,29,12,9,11,29,15,29,39,16,50,16
118,16,32,35,34,35,44,28,30,35,32,9,36,29,28,30,28,45,28,1,13
119,17,13,17,35,26,35,0,1,37,35,47,19,7,19,48,19,48,19,1,37
120,18,35,37,35,43,28,1,0,19,0,35,1,28,31,35,26,6,26,35,16
121,19,9,28,30,28,43,35,31,35,31,35,42,35,26,35,43,28,31,28,45
122,20,35,42,35,37,1,25,1,0,1,28,30,13,17,35,20,35,32,16,15
123,21,35,9,19,46,35,30,28,29,6,5,6,29,13,47,23,48,19,1,28
124,22,28,31,28,31,11,29,32,9,11,31,28,29,19,38,19,46,19,29,15
125,23,29,6,26,35,42,35,46,19,9,32,9,39,16,28,9,32,16,35,27
126,24,40,14,40,14,40,14,9,32,29,13,47,49,47,19,48,24,1,19,46
127,25,1,25,1,25,1,28,30,35,3,35,26,39,26,35,26,35,8,35,0
128,26,39,16,23,21,35,43,35,32,16,13,26,13,44,13,47,50,47,13,28
129,27,6,29,12,9,36,29,23,29,36,9,39,29,50,29,36,9,39,16,13
130,28,30,28,30,28,31,35,32,9,12,9,39,16,32,9,39,9,32,9,32
131,29,28,1,28,1,19,1,13,28,30,28,29,39,9,11,31,11,9,32,9
132,30,28,22,35,3,35,8,35,0,1,37,35,0,35,38,35,46,19,0,1
133,31,35,45,35,26,35,27,35,29,15,29,23,16,28,1,19,29,39,29,28
134,32,9,39,16,39,26,13,44,13,1,35,18,35,0,35,17,10,29,14,29
135,33,35,47,24,48,19,38,35,34,35,41,35,44,28,1,13,29,11,31,35
136,34,35,8,35,30,28,30,28,45,35,33,35,26,13,29,12,9,14,29,15
137,35,30,35,41,35,9,32,9,12,9,39,16,39,9,39,9,35,0,1,28
138,36,29,32,9,32,9,32,29,4,47,50,29,15,47,19,29,28,30,28,9
139,37,35,43,35,31,11,9,36,9,36,9,12,9,32,9,11,9,19,7,19
140,38,19,48,24,47,23,29,15,29,10,17,13,26,6,27,6,5,6,29,10
141,39,16,39,16,4,29,28,43,28,29,19,46,35,30,28,29,12,29,28,43
142,40,14,29,32,29,36,29,12,9,12,29,24,48,23,21,35,43,35,31,35
143,41,35,9,11,9,39,9,39,9,36,29,19,38,19,0,1,28,13,44,13
144,42,35,37,1,35,45,28,30,28,1,28,13,29,28,13,43,13,26,35,31
145,43,13,43,28,44,13,28,44,13,1,24,46,19,38,19,38,19,47,15,16
146,44,13,16,50,47,39,9,19,38,19,29,28,44,13,43,13,47,19,48,24
147,45,35,26,35,42,35,33,35,26,35,33,35,47,49,29,28,30,13,43,28
148,46,19,48,19,48,23,29,13,30,13,44,28,13,17,13,43,13,1,35,27
149,47,50,16,32,9,39,16,50,47,28,44,13,43,35,8,35,33,35,17,13
150,48,23,16,39,9,12,9,28,29,13,17,35,37,6,29,35,22,28,1,0
151,49,47,50,47,13,26,35,16,23,21,35,26,6,26,35,1,28,16,32,16
152,50,47,49,47,50,47,50,47,15,16,35,37,35,43,28,30,35,18,35,8
153,0,1,19,9,39,9,39,47,50,47,24,47,23,48,19,29,49,29,23,29
154,1,28,29,14,9,12,29,36,9,28,47,4,16,32,9,11,29,12,9,35
155,2,16,4,16,4,29,12,9,32,9,32,16,23,47,15,47,13,17,10,17
156,3,35,45,28,22,35,9,12,29,6,27,6,27,35,33,35,37,1,37,1
157,4,29,4,29,32,9,32,29,24,47,23,16,4,16,23,47,49,47,13,44
158,5,6,16,35,9,39,29,14,40,14,29,12,9,36,9,36,9,36,9,32
159,6,37,1,19,46,35,9,32,16,23,47,28,31,11,9,36,9,19,7,19
160,7,19,47,13,30,35,33,35,26,35,26,35,31,35,33,35,21,23,16,32
161,8,35,33,35,0,1,28,1,24,48,24,48,23,16,39,47,49,16,39,29
162,9,12,9,36,29,36,29,36,29,39,9,28,9,32,9,39,26,35,26,13
163,10,17,13,26,35,30,28,45,35,29,23,47,19,46,19,1,25,1,13,47
164,11,9,39,29,10,29,10,17,35,0,19,46,35,33,35,30,35,30,28,43
165,12,9,36,29,10,17,13,30,35,22,28,16,23,16,39,26,13,17,10,29
166,13,28,31,28,30,35,47,39,16,23,47,50,16,32,9,11,29,39,9,12
167,14,29,24,40,24,48,24,47,50,47,49,47,49,47,15,47,49,29,12,29
168,15,29,28,47,39,29,32,16,39,26,35,33,35,37,6,26,13,30,28,30
169,16,39,9,12,29,12,29,10,29,24,47,19,46,24,48,19,38,35,33,35
170,17,10,17,35,27,35,21,35,42,35,27,6,5,6,26,35,27,35,0,35
171,18,35,46,19,1,35,34,35,20,35,47,19,48,24,46,19,48,24,47,13
172,19,9,28,9,11,9,36,29,10,29,6,27,6,16,39,16,39,16,35,1
173,20,35,27,35,42,35,26,35,0,1,37,1,0,35,1,37,35,17,35,22
174,21,23,48,19,29,50,47,23,47,4,29,32,9,36,29,32,16,32,16,13
175,22,28,43,35,17,35,3,35,33,35,33,35,33,35,34,35,26,35,16,23
176,23,47,13,43,35,26,35,45,35,27,6,26,6,16,50,29,6,26,13,30
177,24,40,24,40,24,48,24,47,39,9,32,35,33,35,27,35,26,13,30,28
178,25,1,25,1,35,43,28,9,39,26,39,26,6,29,28,29,24,46,35,9
179,26,35,37,35,27,6,27,6,29,49,47,39,9,36,29,32,9,36,29,32
180,27,6,16,28,16,23,29,36,9,36,9,19,48,19,29,10,17,10,17,13
181,28,30,28,9,36,29,36,9,32,35,22,35,3,35,21,23,47,13,17,10
182,29,36,29,6,16,35,33,35,18,35,43,13,28,30,28,30,28,29,12,9
183,30,28,1,19,1,28,16,35,26,39,47,49,47,28,45,28,31,35,20,35
184,31,11,31,28,1,37,35,27,6,27,6,37,1,28,47,35,26,35,26,13
185,32,29,24,48,24,29,32,16,15,47,23,16,50,47,15,29,14,9,39,9
186,33,35,26,6,16,50,47,49,47,39,29,36,9,12,9,39,9,28,44,13
187,34,35,31,35,44,35,3,35,27,6,26,39,9,11,9,35,44,13,17,35
188,35,31,35,26,13,17,35,37,35,0,1,13,30,13,28,30,28,1,0,1
189,36,29,11,9,39,29,12,9,11,9,36,9,32,29,36,9,39,29,39,16
190,37,35,37,35,17,10,29,4,16,39,29,28,31,35,47,4,29,28,1,28
191,38,19,9,36,9,19,7,19,47,23,29,23,47,13,17,13,47,50,29,15
192,39,9,32,35,20,35,21,35,31,28,9,36,9,12,9,19,1,19,38,19
193,40,24,48,19,29,49,47,49,47,19,1,19,47,28,29,39,16,32,16,23
194,41,35,33,35,44,35,44,35,31,35,26,35,31,11,9,32,16,50,47,49
195,42,35,26,13,26,35,30,35,43,28,47,24,1,35,43,13,29,11,9,19
196,43,28,30,28,31,35,41,35,34,35,38,19,48,19,0,1,28,1,19,38
197,44,28,31,11,31,28,31,35,43,13,47,15,29,6,16,39,16,6,27,35
198,45,28,13,47,15,47,24,48,19,47,35,18,35,32,16,28,43,35,30,28
199,46,24,46,35,22,28,1,28,29,50,47,24,48,23,47,4,16,13,43,28
200,47,23,47,50,47,50,47,49,47,28,31,11,31,11,29,39,16,28,1,28
