,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,1,25,1,24,1,37,6,5,6,37,35,0,1,24,29,14,29,39
1,1,37,35,33,35,38,35,37,35,38,19,46,19,46,35,9,39,47,49,16
2,2,16,35,42,35,34,35,33,35,38,19,7,19,7,19,7,19,1,28,47
3,3,35,37,35,46,24,47,49,16,13,44,28,47,28,1,28,29,13,1,13
4,4,29,4,16,32,16,49,29,15,16,32,9,19,48,23,21,35,33,35,34
5,5,6,29,12,9,11,29,10,17,13,29,15,47,24,48,19,1,0,35,20
6,6,27,6,16,49,47,49,47,49,29,32,16,13,16,39,16,49,47,28,43
7,7,19,47,15,29,23,16,32,16,32,29,10,17,35,46,24,40,14,40,14
8,8,35,43,13,16,13,47,28,43,13,47,35,0,35,17,10,17,10,29,28
9,9,28,44,28,30,28,45,35,43,13,28,29,12,29,36,9,14,29,39,16
10,10,17,35,33,35,26,35,37,6,26,35,45,28,1,37,6,27,6,29,6
11,11,31,35,33,35,46,19,48,24,29,36,9,32,29,49,47,50,47,13,44
12,12,9,36,9,36,29,32,16,32,35,26,35,47,28,1,28,29,39,29,36
13,13,43,13,44,28,31,28,1,13,43,28,13,26,6,27,35,44,13,47,23
14,14,9,36,29,23,47,28,29,28,29,49,47,23,16,2,16,28,30,35,31
15,15,47,24,46,19,48,19,47,28,9,12,29,6,27,6,37,35,33,35,33
16,16,32,16,28,30,28,1,0,1,19,48,24,48,23,47,28,30,28,1,0
17,17,13,47,15,29,19,29,39,16,39,9,12,9,39,16,15,29,39,29,50
18,18,35,26,6,16,35,42,35,37,1,28,43,28,47,23,29,32,29,49,16
19,19,1,13,1,28,30,28,43,35,37,35,30,35,26,6,37,35,38,35,8
20,20,35,8,35,18,35,30,28,45,28,30,35,27,6,5,6,37,35,0,35
21,21,35,34,35,20,35,42,35,21,35,32,35,18,35,45,35,8,35,9,39
22,22,28,22,28,13,26,35,27,6,27,6,16,4,29,35,9,39,9,28,30
23,23,47,50,47,23,47,50,16,23,47,49,16,6,16,23,47,49,47,39,47
24,24,46,35,33,35,33,35,22,35,33,35,30,28,16,35,17,35,31,35,21
25,25,1,37,35,17,10,17,13,29,11,9,14,29,13,29,50,47,4,16,2
26,26,35,18,35,44,13,30,28,47,49,47,50,47,39,9,12,9,36,29,19
27,27,6,27,6,5,6,29,39,26,13,17,35,26,13,43,28,45,28,44,28
28,28,1,28,31,11,9,39,9,32,16,32,35,46,24,48,19,38,19,46,35
29,29,23,29,24,29,39,26,35,0,1,0,19,38,19,0,1,25,1,19,9
30,30,13,47,23,16,15,16,6,27,35,30,28,30,28,30,13,28,30,35,37
31,31,28,30,28,31,35,33,35,26,35,17,13,26,35,41,35,45,35,32,9
32,32,29,10,29,36,9,36,9,11,9,36,9,11,31,11,9,39,16,50,29
