,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,19,48,23,16,6,37,6,26,13,26,13,44,28,29,6,27,35,26
1,1,0,1,13,29,15,47,4,29,32,35,22,35,37,1,37,6,5,6,29
2,2,16,23,29,32,29,36,29,32,29,11,31,11,9,19,29,14,9,36,9
3,3,35,33,35,22,35,44,28,30,28,1,0,35,26,39,16,39,9,19,9
4,4,29,39,9,32,16,39,29,23,29,28,30,28,45,28,9,36,29,6,37
5,5,6,26,35,30,28,30,28,16,32,16,50,47,24,1,35,42,35,41,35
6,6,5,6,5,6,37,1,25,1,35,47,13,26,6,37,35,37,6,27,6
7,7,19,48,24,48,23,47,35,29,28,13,47,28,13,30,28,29,10,29,32
8,8,35,47,15,16,6,5,6,27,35,26,39,29,32,29,11,9,39,29,19
9,9,39,16,32,35,17,10,29,28,22,35,37,6,29,14,29,39,26,35,26
10,10,17,10,17,13,1,0,1,28,1,19,48,24,29,50,47,50,47,28,31
11,11,9,36,9,19,48,24,1,0,35,45,35,16,23,21,23,16,4,47,19
12,12,9,12,9,36,29,6,27,35,30,28,44,35,8,35,16,39,47,35,44
13,13,16,39,9,39,47,50,47,19,1,0,1,19,29,36,9,36,9,39,9
14,14,40,14,40,14,29,4,47,35,1,0,19,9,32,9,36,29,14,9,11
15,15,16,13,29,11,9,36,29,39,9,36,9,39,26,35,3,35,47,35,33
16,16,6,16,35,44,35,26,6,37,35,16,39,29,11,31,35,42,35,44,35
17,17,13,1,19,9,32,9,32,35,47,28,30,35,44,35,32,9,11,9,32
18,18,35,8,35,18,35,41,35,30,13,16,32,29,32,29,11,31,28,1,28
19,19,1,35,26,35,37,35,21,23,16,35,33,35,42,35,0,19,7,19,48
20,20,35,33,35,16,4,29,15,29,12,29,49,16,32,9,35,33,35,17,10
21,21,35,33,35,21,35,33,35,20,35,18,35,26,35,33,35,47,13,29,28
22,22,35,27,6,16,15,29,39,47,49,29,4,47,13,47,39,16,32,9,32
23,23,47,39,47,49,47,35,1,28,1,35,26,35,37,35,46,24,47,50,47
24,24,48,23,48,23,21,35,27,35,30,28,1,0,1,0,35,17,13,1,35
25,25,1,24,46,24,46,24,48,24,48,19,9,39,16,49,29,24,47,49,16
26,26,35,41,35,18,35,29,50,16,49,47,13,47,15,47,23,16,28,1,28
27,27,6,27,6,5,6,5,6,27,6,27,6,27,6,27,6,37,6,16,23
28,28,1,0,19,1,28,29,32,29,36,29,14,40,14,9,32,16,13,26,39
29,29,39,26,35,27,6,26,35,42,35,18,35,16,23,16,39,26,35,42,35
30,30,28,29,24,29,39,16,15,47,4,16,13,28,30,28,30,28,47,19,7
31,31,28,29,39,16,39,29,23,48,24,47,4,29,14,9,32,16,32,9,39
32,32,9,35,29,23,16,50,16,6,16,39,9,39,29,12,9,12,9,32,9
33,33,35,32,35,30,35,30,13,47,28,30,28,30,28,30,35,47,24,46,19
34,34,35,34,35,32,9,11,9,39,9,32,9,39,9,36,9,39,16,39,9
35,35,30,28,22,28,31,28,30,28,43,35,38,19,1,0,35,21,23,47,4
36,36,9,11,9,39,47,49,29,15,29,28,29,32,35,22,28,30,28,30,28
37,37,35,30,28,47,39,16,6,5,6,27,6,27,6,27,6,27,35,17,10
38,38,19,1,25,1,19,38,35,27,6,5,6,16,50,16,35,33,35,26,39
39,39,16,23,16,39,29,35,33,35,30,28,22,28,30,13,16,39,16,23,48
40,40,24,1,28,9,11,9,39,16,32,9,32,16,2,16,4,47,4,16,39
41,41,35,21,23,47,50,47,19,29,32,9,36,9,14,40,14,9,39,9,11
42,42,35,22,35,47,24,46,19,38,19,7,19,1,0,19,0,19,7,19,1
43,43,13,44,35,30,28,29,35,32,16,39,9,19,48,19,46,35,26,39,9
44,44,13,28,9,32,29,32,35,43,35,3,35,33,35,9,35,17,10,29,35
45,45,28,31,28,31,28,44,35,3,35,37,6,27,6,27,35,26,39,29,6
46,46,35,33,35,26,35,33,35,27,35,41,35,31,28,30,35,47,50,16,39
