,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,24,40,14,29,10,29,32,9,12,9,12,9,36,29,15,16,28,30
1,1,24,46,19,38,35,34,35,1,25,1,35,21,35,30,28,30,28,13,16
2,2,16,39,26,35,26,39,9,36,29,15,29,28,16,32,29,14,29,50,47
3,3,35,46,24,1,19,0,1,28,16,35,38,35,44,13,16,6,5,6,29
4,4,16,4,47,19,1,19,0,1,19,1,0,35,21,35,21,23,16,23,21
5,5,6,27,35,41,35,47,28,31,11,9,39,29,28,30,13,16,32,29,23
6,6,16,32,35,22,28,1,19,9,35,33,35,18,35,45,28,45,35,37,6
7,7,19,1,28,22,28,1,13,30,28,44,28,47,13,1,35,27,35,34,35
8,8,35,9,32,16,2,16,32,9,12,9,11,9,36,9,39,16,32,29,4
9,9,12,9,19,48,19,1,25,1,13,28,30,28,1,19,46,24,48,23,29
10,10,29,32,35,1,37,1,13,30,28,13,26,35,38,35,33,35,31,11,9
11,11,9,32,9,12,9,11,29,32,29,36,29,36,9,32,16,32,16,13,17
12,12,29,11,9,12,9,28,1,37,1,24,47,49,47,13,17,10,29,19,9
13,13,28,13,17,35,34,35,27,6,27,6,29,4,47,23,16,4,16,32,16
14,14,40,24,47,28,31,11,9,12,9,35,26,35,16,50,47,4,16,39,16
15,15,16,32,9,39,29,6,27,6,27,6,37,6,5,6,26,13,16,32,35
16,16,4,29,13,28,45,28,16,23,47,49,29,13,1,13,30,13,30,35,27
17,17,10,29,11,9,28,16,39,29,10,17,10,29,32,16,32,9,11,9,32
18,18,35,9,39,9,36,9,36,9,39,16,23,48,19,1,28,30,28,30,13
19,19,46,35,8,35,30,13,17,13,29,12,9,11,9,12,29,39,16,35,43
20,20,35,37,35,33,35,45,35,47,4,29,32,16,13,30,13,29,28,45,35
21,21,23,47,35,37,35,46,24,48,19,1,24,48,23,21,35,32,9,36,9
22,22,35,34,35,31,28,1,35,47,15,16,15,16,23,16,2,16,39,9,39
23,23,29,6,27,6,26,13,44,28,30,28,30,28,1,19,46,35,32,9,32
24,24,47,13,29,23,47,50,29,23,16,6,37,6,16,39,16,39,9,36,29
25,25,1,0,1,28,30,28,13,43,28,22,28,30,28,1,0,19,48,19,48
26,26,39,16,23,47,23,16,15,47,35,16,35,27,6,27,35,47,35,20,35
27,27,6,26,35,9,36,29,11,9,36,9,32,35,47,23,16,28,44,35,37
28,28,47,50,29,39,26,35,31,11,29,32,16,39,9,36,29,35,33,35,32
29,29,12,9,12,29,24,46,35,47,24,40,14,40,24,46,35,27,35,37,35
30,30,13,29,10,17,35,20,35,32,9,36,29,36,29,39,9,32,9,32,16
31,31,35,1,13,30,13,29,14,29,39,9,32,16,39,9,32,9,12,29,50
32,32,9,36,9,39,16,32,9,32,16,39,9,28,31,28,22,35,18,35,33
33,33,35,26,39,9,36,9,32,35,30,28,1,0,19,9,36,9,36,9,32
34,34,35,32,29,23,48,24,48,24,47,15,16,32,16,39,47,50,47,24,29
35,35,38,35,8,35,46,35,8,35,41,35,20,35,46,24,47,50,16,13,30
36,36,9,11,31,28,1,28,31,35,44,35,26,35,22,35,27,35,26,35,33
37,37,35,38,35,41,35,20,35,27,35,8,35,16,39,9,36,29,28,45,28
38,38,19,9,36,9,39,9,39,9,36,9,12,9,14,40,24,29,12,9,39
39,39,29,39,47,23,47,50,47,49,29,28,13,47,23,48,19,7,19,48,19
40,40,24,47,4,29,32,16,32,35,18,35,8,35,31,28,45,28,47,24,29
41,41,35,31,35,0,1,13,28,29,19,1,28,30,35,38,35,3,35,8,35
42,42,35,20,35,32,16,32,35,44,28,30,13,17,13,43,13,1,0,1,25
