,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,0,35,27,6,29,35,41,35,30,35,38,19,9,12,29,28,29,24
1,1,37,35,21,23,47,35,0,35,44,35,26,35,37,6,27,35,46,35,37
2,2,16,6,27,6,26,6,27,6,27,35,34,35,18,35,45,35,8,35,26
3,3,35,45,28,1,37,35,22,35,20,35,30,28,29,32,16,15,47,23,16
4,4,16,32,9,12,9,19,9,32,16,35,38,19,7,19,0,35,29,28,30
5,5,6,37,6,16,4,47,15,29,28,44,13,43,28,31,35,42,35,43,35
6,6,5,6,5,6,29,4,29,39,29,23,29,32,35,46,24,1,28,45,28
7,7,19,1,25,1,19,1,24,46,24,48,23,21,23,16,32,29,49,29,10
8,8,35,31,28,43,35,45,35,38,19,38,35,44,35,16,13,1,28,31,28
9,9,32,29,49,16,39,16,50,47,35,20,35,30,28,16,2,16,15,16,32
10,10,17,13,29,39,16,32,16,35,45,28,43,35,22,28,30,13,30,28,31
11,11,9,39,9,39,9,32,16,39,9,39,29,6,27,35,33,35,30,35,29
12,12,9,32,35,43,28,45,28,47,49,47,24,29,32,35,31,28,31,35,44
13,13,29,32,16,15,29,49,29,28,1,37,6,26,35,32,9,14,40,14,29
14,14,29,10,17,10,29,19,1,19,9,12,9,36,9,14,40,14,40,14,40
15,15,47,28,30,28,30,35,29,24,29,28,16,50,29,23,47,49,47,35,26
16,16,4,47,50,29,49,29,12,9,11,31,28,43,28,13,1,28,1,28,31
17,17,35,32,35,41,35,31,28,29,23,48,19,38,19,38,35,45,28,29,36
18,18,35,31,35,30,28,1,0,1,0,19,7,19,7,19,7,19,7,19,47
19,19,1,28,31,28,9,36,29,13,1,13,26,35,26,35,34,35,31,11,31
20,20,35,30,28,30,13,17,10,29,39,9,36,9,11,9,36,9,32,29,24
21,21,35,46,35,41,35,32,9,32,9,19,48,19,46,19,7,19,38,35,26
22,22,35,3,35,0,19,48,19,1,24,1,25,1,25,1,28,29,12,29,32
23,23,47,4,16,13,47,35,43,35,42,35,3,35,38,19,1,19,1,25,1
24,24,29,12,29,4,16,28,16,28,1,25,1,0,1,28,47,23,48,19,48
25,25,1,24,1,0,1,19,7,19,48,23,47,35,27,35,46,35,8,35,26
26,26,39,9,11,31,35,18,35,34,35,45,28,22,35,26,39,9,39,9,39
27,27,6,29,50,16,32,9,36,9,39,29,10,17,13,16,39,9,39,29,6
28,28,1,0,1,28,30,28,16,23,47,13,16,39,26,35,18,35,3,35,34
29,29,39,9,36,9,12,9,36,29,24,46,19,29,39,9,12,29,39,9,36
30,30,28,16,32,35,34,35,20,35,32,9,39,16,2,16,39,29,15,29,23
31,31,11,9,32,9,39,16,32,9,12,9,14,29,35,44,28,30,35,22,35
32,32,35,3,35,34,35,17,13,1,37,35,47,19,47,15,16,13,47,28,1
33,33,35,37,35,9,39,16,49,16,32,16,4,16,39,29,32,29,12,29,32
34,34,35,26,13,47,39,16,23,47,49,47,23,21,23,29,12,9,36,9,14
35,35,33,35,32,9,28,9,36,29,36,9,39,16,49,47,50,29,24,47,28
36,36,9,28,31,28,30,35,16,32,29,24,46,19,1,28,30,28,44,13,43
37,37,35,43,35,44,35,8,35,16,6,5,6,5,6,5,6,37,6,26,13
38,38,19,9,12,9,39,16,39,29,10,29,10,17,13,16,15,47,24,1,24
39,39,16,50,16,49,16,23,16,4,16,15,29,36,29,36,9,32,16,39,47
40,40,14,40,14,29,28,47,13,1,35,16,39,9,35,30,28,31,28,29,10
41,41,35,30,28,29,35,43,28,30,28,13,29,28,47,50,47,19,0,19,48
42,42,35,46,35,33,35,26,35,30,28,30,35,27,6,5,6,5,6,16,35
43,43,35,34,35,33,35,41,35,33,35,45,28,31,35,37,6,27,6,16,23
44,44,28,1,0,19,9,32,35,33,35,47,23,21,23,16,23,29,6,27,6
45,45,35,43,13,1,19,47,28,30,28,13,26,6,27,35,16,13,26,39,16
46,46,35,9,36,9,36,9,32,35,37,35,3,35,30,28,30,28,13,26,35
47,47,24,1,24,48,19,48,23,47,49,47,4,47,23,16,23,47,13,29,14
48,48,23,21,35,22,35,27,35,47,19,48,24,46,24,48,24,48,24,48,19
49,49,29,39,9,14,9,35,33,35,21,23,21,23,29,14,9,36,9,14,9
50,50,16,49,29,14,29,14,40,24,47,50,29,35,30,35,32,16,32,9,12
51,0,1,19,38,19,9,36,29,12,29,35,26,35,37,35,33,35,32,29,19
52,1,28,47,35,16,6,37,35,37,35,37,35,29,39,16,13,44,35,26,35
53,2,16,4,16,32,16,39,16,39,9,11,31,35,18,35,37,35,21,23,48
54,3,35,16,2,16,23,29,28,22,35,37,1,35,26,35,18,35,26,35,27
55,4,29,15,47,50,29,39,9,14,29,24,46,35,20,35,37,6,5,6,29
56,5,6,27,35,29,11,9,12,29,36,9,32,35,34,35,41,35,9,32,16
57,6,37,35,29,12,29,35,42,35,3,35,27,6,16,39,16,32,9,11,31
58,7,19,0,1,24,47,50,29,14,40,14,40,14,29,36,29,28,1,28,30
59,8,35,18,35,37,6,5,6,5,6,37,6,16,13,28,30,35,42,35,33
60,9,14,9,35,38,19,48,24,48,24,48,24,29,19,47,35,26,35,27,6
61,10,17,35,3,35,9,32,35,37,1,35,26,6,26,6,29,6,16,50,47
62,11,31,35,34,35,33,35,33,35,44,35,27,6,37,35,42,35,16,32,16
63,12,9,36,29,35,21,23,16,32,9,32,9,32,16,4,47,13,43,28,16
64,13,17,13,16,15,29,15,16,39,9,19,48,19,1,19,47,23,16,39,29
65,14,40,14,40,14,29,6,29,13,30,28,30,28,1,28,31,35,16,32,16
66,15,16,13,1,19,46,35,26,35,20,35,44,35,33,35,32,35,26,35,18
67,16,28,31,28,9,36,9,14,9,39,16,32,16,4,29,15,16,39,9,39
68,17,35,43,35,30,35,21,23,16,39,9,36,9,12,9,11,31,35,33,35
69,18,35,47,13,47,49,16,32,16,4,16,32,9,36,9,36,29,49,47,28
70,19,29,14,40,24,48,24,1,24,29,36,29,39,26,35,30,28,16,28,47
71,20,35,37,35,18,35,32,35,30,35,20,35,27,6,27,6,37,35,1,19
72,21,35,32,16,32,16,39,16,50,47,49,29,24,48,24,48,23,16,39,29
73,22,28,13,44,35,32,29,32,35,26,35,26,13,30,35,22,35,21,23,16
74,23,47,50,47,15,16,50,47,23,16,13,47,15,16,32,16,4,29,50,47
75,24,40,14,9,36,9,36,9,36,9,19,29,39,9,28,30,35,8,35,3
76,25,1,19,9,35,37,1,24,40,14,9,32,16,32,9,14,29,39,47,23
77,26,13,47,4,16,49,16,32,16,32,35,33,35,32,9,11,31,28,43,13
78,27,35,18,35,0,35,43,35,1,0,19,48,24,46,19,7,19,47,28,1
79,28,43,13,26,35,8,35,33,35,22,28,45,35,32,16,32,35,33,35,31
80,29,49,47,24,48,24,40,24,46,24,40,24,48,19,9,12,29,23,48,19
81,30,28,22,28,16,15,16,2,16,23,47,35,37,35,27,6,27,6,29,14
82,31,35,20,35,31,28,47,24,40,24,1,13,43,35,21,35,46,19,0,19
83,32,29,50,47,4,29,10,29,13,26,13,29,35,17,35,33,35,16,2,16
84,33,35,32,16,23,21,23,16,6,37,1,35,31,28,30,13,29,28,1,25
85,34,35,37,35,26,13,1,19,7,19,29,13,44,13,1,0,1,19,7,19
86,35,43,35,47,19,9,35,42,35,26,35,33,35,30,28,43,28,44,28,45
87,36,29,6,5,6,27,35,37,1,13,26,39,9,11,9,36,9,32,9,12
88,37,35,27,6,27,35,33,35,45,35,18,35,18,35,30,28,31,28,44,28
89,38,35,32,9,35,32,16,39,29,11,29,28,13,26,35,0,1,28,31,28
90,39,9,39,29,13,1,19,48,19,1,37,35,3,35,34,35,45,35,45,35
91,40,14,29,36,9,28,43,28,29,4,16,13,16,39,16,39,9,12,9,32
92,41,35,33,35,31,35,46,24,1,24,1,0,35,31,28,29,39,9,36,9
93,42,35,44,13,28,13,44,28,29,12,29,32,16,4,29,14,29,11,9,32
94,43,35,31,35,3,35,33,35,26,13,47,35,20,35,45,35,45,35,45,35
95,44,13,43,28,31,11,9,35,3,35,32,29,19,29,49,29,39,9,36,29
96,45,28,31,11,31,35,22,28,1,0,1,24,46,24,48,23,21,35,45,28
97,46,19,46,35,34,35,26,35,33,35,0,35,21,35,44,35,26,6,16,49
98,47,39,16,4,16,32,35,32,35,32,35,26,35,41,35,30,28,29,12,9
99,48,19,48,23,48,19,48,24,1,28,9,39,16,32,29,36,9,36,29,35
100,49,16,32,35,8,35,0,19,29,28,30,13,47,50,16,32,29,6,37,6
101,50,47,50,29,39,9,12,29,32,16,32,9,28,9,14,29,12,9,36,29
102,0,19,48,24,46,35,16,23,47,23,47,15,29,36,9,39,9,39,9,36
103,1,19,0,1,0,19,38,19,1,0,35,31,11,9,35,26,35,45,28,31
104,2,16,39,9,32,35,46,24,40,24,47,4,47,24,40,14,29,14,40,24
