,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,19,1,13,17,35,30,28,1,24,46,19,1,19,7,19,0,1,0
1,1,25,1,0,35,3,35,30,28,13,28,30,28,30,35,3,35,26,35,30
2,2,16,32,35,26,13,1,19,48,19,38,35,31,35,32,16,15,29,6,37
3,3,35,17,13,30,28,9,32,9,14,40,14,29,32,16,32,29,49,47,24
4,4,16,23,16,50,47,39,26,6,27,35,47,23,47,49,16,39,9,32,29
5,5,6,29,36,9,39,16,32,9,14,9,12,29,4,29,10,29,28,31,28
6,6,26,35,41,35,17,13,16,32,9,39,16,6,29,13,44,35,22,35,32
7,7,19,48,19,38,19,0,35,9,12,9,39,9,36,9,14,40,14,29,14
8,8,35,33,35,32,16,28,30,35,37,1,0,1,19,0,35,38,19,0,35
9,9,39,16,4,29,12,9,19,1,28,9,12,9,36,29,12,9,39,29,24
10,10,17,13,28,44,28,16,39,9,12,9,19,38,35,41,35,29,19,9,36
11,11,31,35,32,29,13,16,50,29,14,9,39,9,28,1,19,1,24,1,28
12,12,9,11,31,35,32,35,26,39,9,39,16,23,16,32,9,12,9,35,30
13,13,30,28,13,17,35,32,9,36,29,28,13,47,35,37,35,27,35,37,1
14,14,29,49,16,15,29,28,45,35,9,39,26,39,16,50,47,19,38,35,21
15,15,16,2,16,32,9,36,9,32,9,32,16,49,29,36,29,32,35,0,35
16,16,6,5,6,27,35,27,35,32,29,12,29,12,29,39,16,50,47,50,29
17,17,10,17,13,30,28,47,23,16,13,43,35,46,35,31,35,18,35,44,35
18,18,35,44,28,47,39,9,32,29,23,48,23,47,35,27,6,16,2,16,32
19,19,9,32,16,39,29,32,29,39,16,35,20,35,43,35,32,16,32,35,29
20,20,35,29,13,30,28,31,28,16,32,29,23,16,39,9,36,9,19,46,24
