,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,35,41,35,32,9,35,20,35,31,35,32,9,32,16,32,16,2,16,39
1,1,28,1,28,30,28,31,28,1,19,48,19,48,19,47,50,47,15,29,14
2,2,16,32,9,36,29,39,16,39,16,39,9,32,35,8,35,30,13,26,35
3,3,35,44,13,43,35,46,24,48,19,1,24,40,14,29,6,5,6,37,35
4,4,47,39,47,39,9,32,29,32,29,10,17,35,34,35,18,35,21,23,16
5,5,6,26,35,42,35,31,35,3,35,47,49,16,50,47,13,29,36,29,32
6,6,26,13,47,50,29,6,5,6,37,1,28,44,13,44,35,9,36,9,11
7,7,19,38,19,1,28,1,19,38,35,33,35,26,39,9,39,16,32,9,39
8,8,35,26,13,28,16,50,29,6,16,23,29,14,29,11,9,19,9,32,16
9,9,19,1,24,29,32,16,28,30,13,17,13,16,32,29,28,45,28,45,28
10,10,17,13,29,50,16,6,27,35,33,35,0,19,9,19,1,19,48,19,48
11,11,31,35,26,35,47,15,47,23,16,13,16,23,47,13,43,13,44,13,1
12,12,9,39,16,32,16,32,9,14,9,36,9,11,29,28,30,13,47,28,44
13,13,29,36,29,28,30,28,1,28,1,28,30,35,30,28,22,28,1,28,31
14,14,29,36,9,36,9,12,29,4,47,15,47,35,34,35,27,35,27,6,5
15,15,47,23,29,35,22,35,37,1,24,40,14,40,14,40,14,40,14,9,12
16,16,32,16,39,16,39,29,35,34,35,20,35,33,35,17,13,47,4,29,15
17,17,35,8,35,9,19,9,11,9,11,31,11,9,28,1,37,35,18,35,26
18,18,35,46,24,46,35,45,28,43,13,1,28,9,35,29,6,16,32,29,36
19,19,7,19,47,50,29,32,16,32,9,12,9,28,13,26,6,27,35,47,49
20,20,35,27,6,27,6,27,6,5,6,27,6,37,1,25,1,28,22,35,45
21,21,23,16,39,29,14,9,35,0,1,28,30,28,13,43,13,44,35,3,35
22,22,35,43,35,16,13,1,13,43,35,43,13,44,28,16,39,16,39,9,14
23,23,48,19,46,19,1,28,1,28,31,28,1,19,9,32,9,11,9,36,29
24,24,29,11,31,35,43,28,29,15,16,32,29,19,9,12,29,10,29,11,29
25,25,1,25,1,24,47,35,46,35,32,35,33,35,27,6,5,6,16,39,29
26,26,6,27,6,5,6,27,6,37,35,30,13,29,10,17,13,28,30,35,30
27,27,6,37,6,5,6,5,6,16,6,27,35,21,35,33,35,27,6,27,6
28,28,30,28,9,39,9,39,9,28,1,19,1,19,1,35,34,35,41,35,26
29,29,35,26,35,9,32,29,39,29,28,44,13,1,35,30,28,43,35,21,23
30,30,28,1,28,45,28,13,44,13,1,28,9,39,29,36,9,39,29,23,29
31,31,11,31,28,30,28,47,15,47,49,47,15,29,13,17,13,16,39,26,35
32,32,29,35,17,10,29,24,40,24,48,24,46,35,26,35,1,35,38,19,9
33,33,35,8,35,46,35,33,35,22,35,26,39,16,35,33,35,33,35,22,35
34,34,35,29,35,33,35,1,35,18,35,34,35,0,1,28,30,28,30,28,9
35,35,42,35,44,13,28,22,35,21,23,48,19,46,24,29,32,9,28,1,13
36,36,9,35,21,23,16,2,16,35,42,35,22,28,30,28,30,28,22,28,29
37,37,35,27,6,26,39,9,32,16,50,47,13,44,13,28,31,28,1,37,6
38,38,35,33,35,32,16,23,16,28,30,28,43,28,31,28,30,28,31,28,31
39,39,29,36,29,39,9,36,9,19,46,35,8,35,30,35,26,35,33,35,26
40,40,24,1,37,35,38,19,1,0,35,37,1,19,0,19,1,13,44,13,44
41,41,35,31,35,18,35,41,35,8,35,43,13,17,13,29,39,9,36,9,32
42,42,35,32,35,47,50,16,39,47,23,47,23,47,39,16,4,47,28,1,28
43,43,28,31,11,29,49,47,24,46,35,27,6,27,6,5,6,5,6,29,28
44,44,13,43,35,41,35,38,19,9,28,29,4,29,36,29,24,48,19,48,23
45,45,35,29,10,17,13,29,14,9,32,16,39,9,36,29,36,29,32,29,19
46,46,35,32,9,14,40,24,1,28,30,28,30,28,29,28,1,0,35,30,28
47,47,23,47,28,1,0,35,26,39,26,13,1,24,40,24,46,24,1,37,35
48,48,19,7,19,48,19,48,23,48,19,48,19,7,19,7,19,48,24,46,35
49,49,16,15,29,19,48,19,29,19,48,24,1,28,30,35,27,6,5,6,29
50,50,47,23,29,13,29,14,40,24,47,23,16,32,29,39,9,14,40,24,48
51,0,1,28,13,26,35,37,6,27,6,16,2,16,4,29,39,47,28,47,28
52,1,19,48,19,46,24,48,19,29,36,9,36,9,14,9,32,35,41,35,18
53,2,16,32,29,32,16,32,29,28,16,6,27,6,5,6,16,6,5,6,37
54,3,35,30,13,47,28,29,36,29,39,9,39,9,28,47,23,29,49,16,28
55,4,16,50,47,49,47,24,48,23,21,35,37,35,32,16,35,38,19,1,37
56,5,6,27,6,5,6,29,32,29,14,9,12,9,36,9,19,29,4,47,39
57,6,27,35,31,11,31,28,29,32,35,46,35,16,39,16,23,21,35,1,0
58,7,19,48,23,16,39,16,32,16,32,16,39,16,2,16,6,16,32,16,39
59,8,35,22,35,8,35,31,28,31,11,29,4,47,13,16,13,1,13,30,35
60,9,12,9,39,16,39,9,36,29,23,47,28,30,28,30,13,26,13,17,35
61,10,29,28,30,35,37,1,35,32,35,22,35,29,4,29,39,16,6,26,6
62,11,31,28,29,24,47,15,16,39,16,28,30,35,30,28,30,35,29,15,47
63,12,29,39,9,32,9,39,9,39,47,50,16,23,16,49,29,12,9,32,16
64,13,17,35,32,16,39,16,23,48,19,47,4,29,13,43,28,30,28,1,24
65,14,40,24,1,13,30,28,31,35,26,13,29,32,16,39,47,19,47,28,30
66,15,29,36,9,11,9,39,9,14,29,32,29,39,47,35,30,13,43,13,43
67,16,23,29,12,9,35,41,35,8,35,0,1,35,33,35,32,35,20,35,20
68,17,10,29,10,17,35,29,39,16,32,16,35,27,6,26,35,34,35,33,35
69,18,35,9,39,9,32,16,15,16,4,47,19,38,35,27,35,38,35,16,4
70,19,0,19,48,24,1,13,43,28,29,23,47,24,46,24,40,14,9,32,16
71,20,35,33,35,29,14,40,14,40,14,9,28,43,28,31,35,22,35,33,35
72,21,35,16,50,29,23,47,13,1,37,6,5,6,29,28,29,15,16,13,17
73,22,28,30,28,13,43,35,16,23,47,39,26,6,26,6,27,35,41,35,31
74,23,48,19,48,19,1,0,1,0,1,0,35,30,13,43,28,1,28,31,35
75,24,29,39,29,11,9,36,9,39,16,23,47,23,47,35,30,28,30,35,22
76,25,1,37,6,37,35,17,35,21,23,29,23,21,23,21,35,44,28,29,12
77,26,6,5,6,26,35,3,35,1,28,45,28,31,11,31,35,21,35,42,35
78,27,6,37,6,27,6,5,6,27,6,26,39,16,32,35,0,1,0,35,34
79,28,30,28,47,49,29,14,9,32,9,32,35,27,35,44,13,44,35,0,19
80,29,12,29,36,9,36,9,19,48,23,16,32,29,39,9,35,26,35,41,35
81,30,28,16,35,30,13,16,39,29,23,16,39,29,39,16,39,47,49,16,4
82,31,11,9,36,9,32,35,21,23,47,49,47,15,29,28,29,39,16,32,35
83,32,35,41,35,42,35,32,29,36,9,11,9,12,29,11,31,28,29,32,16
84,33,35,3,35,42,35,9,12,9,36,9,14,40,14,9,36,29,10,29,32
85,34,35,41,35,37,6,27,6,29,23,16,15,16,35,27,6,5,6,27,6
86,35,1,0,19,0,1,37,35,44,28,9,32,16,50,47,49,47,23,47,23
87,36,29,28,30,28,1,24,40,24,47,50,47,28,44,28,1,35,21,23,29
88,37,35,42,35,22,35,32,16,2,16,49,47,13,26,35,34,35,18,35,31
89,38,35,31,35,30,28,1,35,30,35,43,28,43,28,30,35,33,35,33,35
90,39,9,12,9,39,26,35,26,35,33,35,1,35,33,35,3,35,44,35,31
91,40,14,9,32,35,18,35,37,35,33,35,27,6,16,50,47,15,29,35,16
92,41,35,27,6,16,50,29,32,16,32,29,32,29,23,29,36,9,32,9,11
93,42,35,32,29,19,1,37,6,27,35,21,23,16,32,29,23,47,19,46,24
94,43,13,43,35,33,35,34,35,33,35,30,28,22,35,9,12,9,19,48,19
95,44,35,26,13,30,28,30,28,31,28,30,13,30,35,47,28,44,13,28,1
96,45,35,26,35,27,35,43,35,32,9,39,9,32,16,28,43,28,30,28,16
97,46,19,38,19,38,35,9,28,16,39,26,35,27,6,5,6,37,35,41,35
98,47,23,47,23,16,32,16,13,47,50,29,15,29,6,5,6,27,35,33,35
99,48,19,38,19,46,35,43,28,29,39,9,36,29,10,17,35,26,13,17,13
100,49,47,23,29,10,17,10,17,13,29,24,46,24,48,19,48,19,38,19,46
101,50,47,35,32,9,32,9,19,9,32,9,35,20,35,32,9,19,38,19,48
102,0,35,32,9,32,9,12,9,19,1,28,13,16,39,9,12,9,36,9,36
103,1,13,44,35,37,35,33,35,16,28,22,28,44,28,1,24,29,23,29,32
104,2,16,4,29,14,29,10,17,35,32,9,12,9,12,9,39,16,2,16,23
