,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,35,26,35,44,28,13,1,24,48,24,1,0,1,25,1,28,1,37,1
1,1,0,1,35,16,32,9,12,9,35,26,39,29,35,26,35,33,35,41,35
2,2,16,39,16,23,16,39,47,49,47,49,29,50,47,50,47,23,47,35,8
3,3,35,43,28,29,13,43,13,43,13,44,28,31,28,29,49,47,15,29,13
4,4,47,23,47,28,1,19,1,28,45,35,38,19,48,24,48,24,40,24,1
5,5,6,5,6,27,6,5,6,29,36,29,36,9,32,9,39,16,39,9,32
6,6,27,6,27,35,18,35,33,35,34,35,20,35,9,32,29,23,16,6,37
7,7,19,38,35,1,28,30,35,26,6,5,6,26,35,38,35,32,16,39,16
8,8,35,16,23,47,50,16,32,16,15,29,36,9,36,9,36,9,35,43,28
9,9,36,29,24,40,14,29,49,29,39,29,12,9,36,29,23,47,13,17,35
10,10,29,28,13,28,31,35,22,35,26,39,16,23,21,35,21,35,26,35,27
11,11,29,14,29,50,47,28,9,32,16,49,16,28,13,28,30,28,13,26,35
12,12,9,36,29,4,16,39,16,28,9,36,29,39,16,15,47,49,47,50,16
13,13,43,35,47,4,16,23,16,39,9,32,16,4,47,19,0,35,43,13,47
14,14,9,32,9,28,30,28,31,35,16,28,43,35,32,35,33,35,42,35,0
15,15,16,32,35,0,1,24,1,19,1,28,47,28,16,50,16,4,16,2,16
16,16,4,47,49,47,50,29,12,29,39,16,49,47,50,16,13,30,35,17,35
17,17,35,3,35,0,35,26,39,16,6,27,35,41,35,1,35,33,35,30,35
18,18,35,20,35,44,28,30,13,30,13,43,13,17,10,17,13,44,28,1,28
19,19,47,49,47,23,16,15,16,49,29,28,1,0,1,28,22,35,17,13,26
20,20,35,26,13,30,35,38,19,46,19,9,19,0,1,0,1,19,7,19,48
21,21,35,42,35,43,28,43,28,1,13,43,13,43,13,28,29,19,29,28,1
22,22,35,27,6,16,35,46,35,46,19,1,0,1,13,26,35,30,28,29,28
23,23,16,35,27,6,27,35,8,35,46,24,1,35,26,35,31,35,32,9,39
24,24,40,14,40,24,40,14,9,39,16,15,47,15,47,49,47,13,28,9,14
25,25,1,19,29,15,47,50,29,10,17,10,29,15,29,11,9,19,29,10,17
26,26,35,43,13,1,28,29,36,9,39,26,6,29,19,9,12,9,39,9,11
27,27,6,26,13,44,28,1,28,9,14,9,39,26,39,16,50,47,50,29,13
28,28,30,28,30,28,1,13,43,35,45,28,30,28,9,12,9,12,9,39,9
29,29,6,16,28,1,28,16,39,16,32,16,4,29,35,45,35,38,19,7,19
30,30,35,31,11,29,28,16,23,47,23,16,6,27,6,26,13,26,35,38,35
31,31,35,9,32,16,32,16,23,29,32,16,39,9,14,40,24,47,13,44,35
32,32,9,39,9,36,9,19,1,28,43,28,29,49,29,15,16,39,16,35,33
33,33,35,3,35,17,13,47,19,9,32,16,28,1,37,35,44,35,37,35,22
34,34,35,1,28,30,35,27,6,5,6,27,35,1,0,35,33,35,38,19,46
35,35,22,35,30,28,30,35,37,35,17,10,17,13,30,28,31,35,30,13,43
36,36,9,39,9,39,16,28,30,13,17,35,22,35,16,32,35,1,28,43,13
37,37,35,30,35,27,6,27,6,27,35,38,35,0,1,19,1,0,19,9,39
38,38,35,33,35,38,35,46,24,1,37,6,29,11,9,35,27,6,37,6,27
39,39,16,35,0,1,19,46,19,7,19,38,35,1,37,1,0,19,48,23,16
40,40,14,40,14,9,28,44,13,1,25,1,24,48,23,21,35,32,9,32,35
41,41,35,27,6,5,6,27,35,33,35,44,35,8,35,16,35,8,35,41,35
42,42,35,17,35,3,35,26,35,26,13,47,49,29,11,9,39,47,28,30,35
43,43,13,26,6,5,6,16,49,16,28,47,39,29,4,16,50,47,28,30,28
44,44,35,20,35,21,35,33,35,29,32,9,14,29,13,29,6,5,6,5,6
45,45,35,9,11,9,36,29,11,29,36,9,12,9,32,9,32,9,19,47,28
46,46,35,3,35,3,35,33,35,41,35,32,16,39,16,28,30,13,47,49,16
47,47,19,48,23,48,24,48,23,47,4,47,19,46,35,41,35,31,28,43,13
48,48,19,48,24,1,28,13,26,6,26,35,33,35,26,35,18,35,26,35,21
49,49,47,19,7,19,29,6,5,6,5,6,27,35,30,28,1,19,7,19,29
50,50,47,13,43,13,26,35,27,35,16,32,9,32,9,11,31,35,17,13,43
51,0,1,24,48,24,29,28,31,11,31,28,47,28,9,11,9,28,31,11,9
52,1,13,43,13,30,28,31,28,29,28,1,28,13,17,10,17,13,17,13,17
53,2,16,49,47,23,47,35,29,12,29,28,30,35,3,35,26,13,1,24,40
54,3,35,32,29,39,26,6,29,12,29,36,9,35,27,35,31,28,1,28,22
55,4,29,6,27,6,27,35,30,28,30,28,29,6,27,6,27,6,29,4,29
56,5,6,5,6,27,35,30,28,1,19,29,32,16,32,9,35,31,11,9,19
57,6,29,32,35,37,35,27,6,27,6,27,35,37,1,28,13,1,25,1,28
58,7,19,47,15,16,2,16,39,9,32,16,15,29,23,47,49,47,4,47,23
59,8,35,37,35,32,9,32,29,49,29,23,47,49,47,15,16,28,13,26,39
60,9,39,47,49,47,49,29,39,29,11,9,28,29,36,9,12,9,32,29,49
61,10,17,35,30,28,31,28,1,28,1,19,9,36,9,36,9,36,9,19,29
62,11,9,11,31,11,29,11,9,36,9,11,29,23,47,23,48,24,48,19,48
63,12,29,28,31,28,16,39,29,14,9,39,29,6,5,6,5,6,29,19,38
64,13,1,28,1,28,30,35,26,35,18,35,45,35,1,13,47,49,47,39,16
65,14,9,35,45,35,21,35,0,19,29,4,16,32,16,32,16,15,29,36,9
66,15,47,23,16,32,35,38,19,47,4,47,28,16,32,9,36,29,32,35,37
