,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,35,30,28,29,39,29,50,47,15,29,11,9,39,9,32,29,6,26
1,1,28,1,19,29,39,16,15,16,39,9,19,0,19,47,13,30,28,16,13
2,2,16,4,29,36,9,28,45,28,22,35,47,28,1,37,1,35,37,1,28
3,3,35,0,35,29,13,16,23,16,13,28,13,29,12,9,36,29,14,29,23
4,4,29,49,47,50,47,28,1,19,1,28,16,50,29,36,9,39,16,35,42
5,5,6,5,6,26,13,26,39,29,13,26,35,18,35,43,28,29,4,16,32
6,6,37,35,43,35,43,28,1,25,1,0,35,33,35,32,9,39,9,14,9
7,7,19,29,6,37,6,27,6,29,39,26,35,31,28,29,32,16,2,16,35
8,8,35,29,14,29,12,29,23,47,4,29,36,9,14,40,14,29,36,9,39
9,9,32,16,49,29,49,47,39,29,4,47,49,29,19,48,24,46,24,29,15
10,10,17,10,29,23,48,24,1,19,48,19,48,24,46,35,46,19,48,19,48
11,11,29,32,16,39,47,4,16,2,16,15,29,15,47,39,16,13,16,32,16
12,12,9,11,31,35,37,35,38,35,21,23,29,39,29,19,9,36,29,36,29
13,13,26,39,16,39,29,11,29,49,16,39,47,49,47,23,29,23,16,49,16
14,14,9,39,9,32,16,6,37,1,35,20,35,29,36,9,39,29,24,40,24
15,15,47,49,29,39,47,50,29,13,30,28,30,28,29,4,47,24,48,19,7
16,16,32,16,32,9,32,9,36,29,28,30,28,44,13,17,13,1,0,1,25
17,17,10,17,10,17,10,17,10,17,35,31,28,30,28,30,28,29,50,29,23
18,18,35,34,35,1,37,35,32,35,26,13,28,44,13,1,35,41,35,3,35
19,19,48,24,1,28,1,28,1,19,7,19,1,37,35,37,6,27,6,5,6
20,20,35,22,35,43,28,29,28,13,47,13,47,23,16,13,16,39,16,32,16
21,21,35,27,35,33,35,30,28,9,11,9,11,29,12,9,36,9,39,29,28
22,22,28,31,35,33,35,26,35,37,1,0,1,13,1,19,48,19,46,24,29
23,23,48,19,1,13,30,28,45,35,18,35,43,13,17,35,43,13,16,23,47
24,24,40,14,9,12,9,32,16,4,16,13,30,28,31,28,9,32,16,28,31
25,25,1,19,1,25,1,28,30,28,44,35,31,35,17,13,16,32,16,32,29
26,26,35,0,1,0,1,28,30,13,26,35,34,35,45,28,22,35,20,35,46
27,27,35,22,35,26,35,20,35,21,23,21,23,16,15,16,28,29,32,16,39
28,28,16,35,33,35,34,35,18,35,21,35,43,28,31,28,31,11,9,39,26
29,29,4,47,23,47,19,48,19,48,19,46,24,47,50,47,23,16,15,47,49
30,30,28,30,28,22,28,1,0,35,33,35,17,13,1,25,1,25,1,19,1
31,31,28,22,35,31,35,33,35,34,35,43,35,37,35,18,35,17,13,26,39
32,32,16,28,29,39,16,50,16,4,16,23,16,50,47,24,47,39,16,23,47
33,33,35,31,35,37,1,19,38,19,48,23,47,35,32,16,39,16,32,16,32
34,34,35,17,10,17,10,29,28,16,28,43,35,33,35,27,35,41,35,47,23
35,35,45,28,30,28,13,47,49,16,35,37,6,26,35,31,11,31,28,29,4
36,36,9,32,16,50,47,24,40,14,9,19,38,35,31,28,31,28,1,0,1
37,37,6,27,35,44,35,33,35,42,35,26,35,33,35,0,35,17,13,43,13
38,38,19,0,35,27,6,29,32,29,23,47,23,47,23,29,49,47,39,16,23
39,39,16,15,16,32,35,3,35,21,23,47,50,29,39,26,35,8,35,37,6
40,40,14,29,49,47,49,47,49,47,35,27,6,5,6,5,6,27,6,5,6
41,41,35,9,32,35,27,6,29,32,35,34,35,44,28,29,39,9,12,9,39
42,42,35,45,35,29,32,16,32,29,6,27,6,5,6,26,6,27,6,37,1
43,43,28,43,28,29,11,9,35,29,6,27,6,5,6,5,6,5,6,16,13
44,44,28,45,28,30,28,1,37,35,44,35,30,35,27,35,21,23,16,6,27
45,45,35,27,6,37,6,16,2,16,39,9,11,31,35,8,35,8,35,8,35
46,46,24,40,14,29,4,29,11,9,32,9,39,16,23,48,24,40,24,46,24
47,47,4,47,39,9,32,9,36,9,12,29,23,29,15,29,32,16,6,16,49
48,48,24,47,23,29,10,29,35,45,35,41,35,38,35,1,35,21,35,45,35
49,49,47,19,48,19,48,24,40,24,48,24,40,24,46,19,48,24,46,24,40
50,50,47,50,47,28,30,35,27,6,26,39,9,32,16,15,16,4,16,2,16
51,0,35,43,28,47,13,29,28,31,11,9,39,26,35,20,35,42,35,17,10
52,1,35,17,35,34,35,27,6,27,6,37,6,16,2,16,35,29,28,1,13
53,2,16,28,31,28,16,39,9,12,29,13,1,19,48,19,48,24,46,35,46
54,3,35,9,19,48,24,29,19,48,24,29,4,47,13,17,13,30,28,43,13
55,4,29,19,9,11,9,28,1,28,22,35,9,11,31,11,31,35,22,28,16
56,5,6,5,6,37,35,17,10,17,35,32,29,28,31,35,26,13,17,13,43
57,6,27,6,26,6,27,35,33,35,20,35,37,35,26,35,26,39,16,35,3
58,7,19,38,19,1,35,46,24,29,24,29,6,5,6,37,1,19,48,19,7
59,8,35,9,36,9,32,35,32,16,23,29,11,9,32,16,2,16,32,9,39
60,9,14,29,19,29,39,9,36,29,32,35,16,23,16,13,47,4,16,6,26
61,10,17,10,17,35,33,35,1,28,16,32,29,4,29,6,27,6,5,6,5
62,11,9,39,26,6,27,35,30,28,30,35,31,35,38,19,9,36,9,35,9
63,12,9,11,29,32,35,37,6,26,35,44,35,26,6,5,6,5,6,5,6
64,13,17,10,29,15,47,23,21,35,42,35,33,35,33,35,37,35,20,35,38
65,14,40,24,47,28,30,35,30,28,30,35,18,35,38,19,1,28,29,14,40
66,15,29,4,16,49,47,49,29,28,1,19,1,0,19,1,35,34,35,26,35
67,16,28,30,35,26,6,27,35,45,28,22,35,33,35,42,35,33,35,1,13
68,17,35,18,35,42,35,41,35,32,35,0,19,9,36,9,36,29,10,17,13
69,18,35,43,28,31,28,16,39,9,39,29,35,41,35,26,35,16,15,16,15
70,19,46,35,31,35,1,37,35,33,35,33,35,16,23,48,23,48,23,16,23
71,20,35,18,35,38,19,48,19,29,19,29,36,29,24,48,19,29,12,29,36
72,21,35,32,9,14,40,24,40,14,29,50,47,24,47,50,47,28,30,28,22
73,22,35,26,6,5,6,27,6,27,35,33,35,33,35,21,23,16,32,16,32
74,23,16,13,47,15,16,32,9,11,9,12,9,32,9,35,22,28,16,13,17
75,24,48,19,38,35,33,35,16,15,16,32,29,36,29,28,43,35,18,35,29
76,25,1,28,31,28,31,35,37,35,22,28,43,13,26,35,37,6,16,39,47
77,26,35,30,35,8,35,29,50,16,28,13,47,19,48,23,48,24,29,49,29
78,27,35,27,35,30,35,29,32,9,32,35,9,36,29,32,9,32,16,39,26
79,28,31,35,42,35,18,35,33,35,22,35,17,13,30,35,32,9,39,26,35
80,29,24,47,4,47,49,47,49,16,32,9,36,29,23,47,19,1,19,1,0
81,30,13,47,28,29,23,16,39,47,15,16,32,16,50,16,15,47,28,13,16
82,31,35,32,16,39,16,39,16,23,47,39,29,39,29,32,16,23,29,11,31
83,32,16,15,47,50,29,49,47,13,16,23,16,39,16,39,9,11,9,19,29
84,33,35,17,13,28,13,16,23,16,39,29,50,47,49,16,39,47,28,44,28
85,34,35,33,35,32,9,36,29,36,9,36,9,28,29,35,29,11,29,28,30
86,35,26,35,18,35,16,4,29,15,29,36,29,39,29,19,47,39,9,32,16
87,36,9,36,9,36,9,32,29,28,31,35,31,35,47,19,29,4,16,32,9
88,37,6,26,39,16,32,9,39,29,39,29,23,21,35,33,35,31,11,31,28
89,38,19,46,24,46,35,31,28,29,36,29,10,17,13,43,35,41,35,8,35
90,39,9,19,47,4,47,49,47,50,16,39,16,39,29,32,29,13,30,35,32
91,40,14,9,36,9,14,29,19,1,28,45,35,16,15,29,28,31,28,45,35
92,41,35,27,6,26,35,18,35,30,28,9,36,29,13,44,13,28,16,39,16
93,42,35,1,19,48,24,29,39,9,32,35,17,35,44,13,1,28,31,28,43
94,43,28,30,28,29,4,47,39,29,23,47,13,29,39,9,36,9,14,40,24
95,44,13,44,28,1,28,22,28,13,16,32,16,39,29,14,9,39,16,35,26
96,45,28,31,35,26,6,27,6,37,35,16,32,9,12,9,11,9,12,9,12
97,46,35,46,19,0,35,26,35,32,16,23,47,50,47,39,16,28,29,6,37
98,47,35,32,16,6,16,28,30,28,29,11,9,14,40,24,46,35,46,24,46
99,48,19,48,19,7,19,38,19,48,19,48,24,29,32,16,39,9,14,29,35
100,49,16,23,21,23,47,49,29,28,30,28,31,11,9,36,9,19,1,0,1
101,50,47,49,47,49,16,6,29,50,29,39,9,28,16,49,29,19,7,19,7
102,0,35,32,9,32,9,11,9,35,47,4,29,15,47,50,47,39,26,39,29
103,1,28,30,35,43,13,28,29,24,48,24,29,19,48,24,47,28,30,28,1
104,2,16,4,16,6,27,6,29,28,31,11,9,32,9,11,9,12,29,14,29
105,3,35,38,35,45,28,1,24,29,36,9,32,16,6,26,39,16,32,29,39
106,4,29,32,9,32,29,13,44,35,37,1,25,1,13,28,31,11,9,32,9
107,5,6,27,6,5,6,16,23,29,23,48,24,29,6,5,6,29,49,47,49
108,6,29,12,9,39,29,13,17,13,30,13,29,32,16,13,47,15,16,28,1
109,7,19,47,4,29,36,29,49,47,24,47,15,47,28,47,35,26,39,29,49
110,8,35,34,35,16,39,16,39,29,13,16,4,47,50,16,32,29,28,29,10
111,9,32,9,32,16,39,16,32,16,39,16,39,9,39,9,36,29,32,9,36
112,10,29,36,9,36,29,32,9,39,9,19,1,0,35,21,35,26,6,27,6
