,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,0,19,46,35,26,39,29,49,47,28,30,28,29,32,16,32,35,30
1,1,13,30,35,37,35,20,35,41,35,29,13,1,24,46,35,18,35,42,35
2,2,16,32,16,32,16,13,26,39,9,39,9,32,35,42,35,0,1,13,43
3,3,35,18,35,44,13,43,13,47,23,47,24,48,24,29,13,17,13,29,39
4,4,16,2,16,6,16,39,9,39,9,11,31,35,26,35,30,28,29,35,27
5,5,6,5,6,5,6,27,6,27,6,27,6,37,1,35,47,24,47,23,16
6,6,27,6,37,1,28,29,4,29,28,30,35,22,28,22,28,30,13,26,39
7,7,19,1,35,27,6,27,6,26,6,37,1,28,29,11,9,19,48,23,16
8,8,35,29,14,9,35,18,35,3,35,46,19,47,39,9,39,9,11,31,28
9,9,32,16,4,47,28,9,36,29,6,27,35,3,35,18,35,47,49,16,35
10,10,17,13,43,28,9,32,9,36,9,14,29,39,9,36,9,28,43,28,1
11,11,9,32,9,11,9,36,9,12,9,39,9,28,31,28,1,0,1,19,29
12,12,9,32,9,39,16,23,47,49,29,36,9,35,47,35,44,35,1,0,1
13,13,43,13,43,13,16,32,35,31,35,37,1,25,1,25,1,28,16,13,47
14,14,29,10,17,35,27,35,32,16,23,47,49,29,35,3,35,41,35,0,1
15,15,47,49,47,13,28,1,28,30,28,31,28,22,28,47,28,29,12,9,32
16,16,35,22,28,30,28,47,39,29,19,0,35,37,35,18,35,27,6,37,6
17,17,10,17,13,47,24,47,39,16,32,9,36,9,32,9,28,30,35,17,35
18,18,35,43,13,26,6,27,6,37,1,0,1,19,9,35,30,28,30,28,9
19,19,7,19,46,19,29,35,43,28,43,13,47,24,48,24,48,19,48,24,1
20,20,35,0,19,48,23,16,39,9,36,9,36,9,36,9,11,9,39,9,11
21,21,23,29,49,16,50,47,4,16,13,1,0,1,25,1,35,38,19,1,37
22,22,28,1,19,47,13,17,35,27,6,5,6,27,6,29,28,16,32,35,42
23,23,47,24,46,24,1,19,1,35,26,35,27,6,5,6,5,6,27,35,0
24,24,29,19,48,19,47,15,29,15,16,2,16,49,47,19,46,19,9,32,16
25,25,1,28,1,19,47,15,29,32,9,39,16,6,27,35,37,1,35,30,35
26,26,39,16,23,47,23,16,32,35,16,13,30,13,29,19,38,35,33,35,32
27,27,35,34,35,26,35,27,35,37,1,35,32,16,23,21,35,27,6,26,35
28,28,22,28,30,35,46,24,48,19,46,24,48,19,9,28,44,28,29,4,16
29,29,15,47,49,47,24,48,23,16,32,29,39,9,36,9,35,32,9,39,26
30,30,28,31,28,29,32,29,10,29,11,9,32,16,23,47,50,16,39,29,32
31,31,35,21,23,16,15,47,23,16,4,16,6,27,6,5,6,27,6,27,35
32,32,35,30,13,26,6,26,35,33,35,26,35,8,35,37,1,0,19,1,0
33,33,35,26,35,30,28,1,28,31,35,32,16,49,29,50,47,28,22,28,30
34,34,35,33,35,30,28,45,35,33,35,16,39,16,15,47,28,31,11,29,36
35,35,26,35,27,6,27,6,37,35,26,6,37,35,8,35,0,35,30,28,22
36,36,29,50,16,39,29,15,29,11,9,11,31,35,18,35,41,35,31,28,44
37,37,1,28,43,13,28,29,10,29,23,47,15,47,4,47,15,29,49,29,49
38,38,19,48,19,1,35,31,28,45,35,42,35,33,35,33,35,26,35,8,35
39,39,47,23,48,23,16,39,29,12,29,35,31,35,18,35,47,35,34,35,46
40,40,14,29,4,16,35,44,28,29,32,16,23,48,19,29,39,9,32,29,10
41,41,35,33,35,18,35,27,6,26,6,37,1,28,45,35,26,6,5,6,27
42,42,35,42,35,21,35,30,28,9,36,29,35,41,35,33,35,33,35,21,35
43,43,35,41,35,8,35,8,35,21,35,18,35,33,35,29,35,37,6,27,6
