,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,19,48,24,47,4,47,49,29,4,47,39,9,12,29,11,9,11,31
1,1,24,29,12,9,12,29,4,29,4,29,11,9,28,22,35,0,1,37,35
2,2,16,28,16,23,47,24,1,37,35,3,35,0,1,28,30,28,31,35,38
3,3,35,32,16,4,29,36,29,14,29,28,31,35,21,23,16,23,48,24,48
4,4,47,23,21,23,29,6,27,6,37,1,35,38,19,47,24,1,13,16,39
5,5,6,27,6,26,35,0,1,35,3,35,44,35,46,19,48,24,48,24,46
6,6,5,6,5,6,37,6,5,6,5,6,27,35,43,28,44,13,30,13,17
7,7,19,1,0,1,24,48,19,48,23,47,15,16,50,47,50,47,50,47,49
8,8,35,46,19,0,19,1,37,1,28,43,35,34,35,17,10,29,19,48,24
9,9,19,29,19,38,19,9,39,29,35,26,35,26,39,16,39,9,39,29,32
10,10,17,13,29,36,9,19,29,36,9,11,29,14,40,24,47,49,29,35,22
11,11,9,11,9,39,9,32,16,6,27,6,5,6,27,6,16,39,26,35,0
12,12,29,50,47,49,47,49,29,19,29,28,29,32,16,6,27,6,27,6,37
13,13,28,16,49,16,32,16,23,21,35,30,13,47,50,16,32,9,39,29,28
14,14,29,11,29,39,9,36,9,35,26,39,29,24,47,49,47,15,47,15,29
15,15,29,32,9,11,29,49,29,12,9,36,9,39,9,39,16,39,26,35,27
16,16,32,29,39,9,19,1,28,29,39,9,11,29,35,18,35,47,19,46,35
17,17,13,29,19,0,19,9,39,29,39,9,39,16,15,16,23,21,35,42,35
18,18,35,26,35,30,28,30,13,17,10,17,13,47,39,9,12,9,32,9,11
19,19,38,35,33,35,33,35,29,10,29,39,29,35,41,35,43,35,3,35,22
20,20,35,17,35,3,35,42,35,33,35,34,35,44,13,16,39,9,12,9,36
21,21,23,29,36,29,35,17,10,29,39,26,35,17,10,17,13,43,13,43,28
22,22,28,1,0,1,24,40,14,29,10,17,35,9,36,29,36,29,39,29,19
23,23,48,24,48,19,1,19,38,35,31,35,43,35,47,49,47,19,38,19,29
24,24,29,23,16,50,47,24,46,19,7,19,9,32,16,32,16,6,16,28,1
25,25,1,28,13,44,13,26,39,9,12,29,35,32,16,4,29,28,31,28,9
26,26,39,47,28,29,14,29,23,47,23,16,50,47,28,30,35,1,37,6,5
27,27,35,22,35,37,35,27,6,26,6,16,23,29,13,30,28,47,35,21,35
28,28,16,39,16,35,42,35,47,23,16,32,16,32,29,12,9,11,9,11,9
29,29,4,47,28,29,39,16,13,1,19,29,36,9,36,29,15,47,13,43,13
30,30,35,41,35,18,35,16,49,16,49,29,11,9,11,9,35,27,35,46,35
31,31,28,1,37,35,37,35,47,15,16,39,26,6,27,6,29,28,1,35,43
32,32,29,13,47,35,1,28,30,28,47,4,16,39,16,39,29,28,29,36,29
33,33,35,26,35,45,28,31,35,20,35,3,35,33,35,0,1,19,47,28,16
34,34,35,22,28,29,24,47,49,16,49,47,13,17,13,43,35,31,11,29,32
35,35,32,35,16,50,29,14,9,39,9,32,35,38,19,47,23,16,23,47,23
36,36,9,19,46,19,38,19,1,37,35,34,35,16,6,27,6,16,32,16,15
37,37,35,38,19,48,19,7,19,46,24,1,0,35,33,35,0,19,1,19,38
38,38,35,26,35,41,35,47,23,47,35,27,6,37,35,16,2,16,32,9,32
39,39,29,36,9,39,16,28,22,28,1,13,30,28,9,39,16,49,16,13,29
40,40,14,9,19,48,24,46,19,1,28,44,35,37,35,31,35,0,1,25,1
41,41,35,16,4,16,32,35,29,50,47,49,16,28,45,35,8,35,26,35,20
42,42,35,43,13,16,32,9,19,48,19,48,19,1,28,31,28,29,32,9,32
43,43,13,16,32,35,9,19,9,39,29,28,22,28,44,28,13,1,0,1,19
44,44,35,26,35,16,32,35,33,35,29,24,47,4,47,49,47,50,29,6,26
45,45,35,41,35,16,32,16,15,47,50,29,39,9,36,9,36,29,28,30,28
46,46,19,0,35,33,35,20,35,8,35,0,35,41,35,21,35,37,6,27,35
47,47,23,47,49,29,32,29,23,21,35,32,9,32,29,49,47,23,21,35,3
48,48,23,48,24,48,19,1,19,46,24,48,19,9,12,29,39,26,6,27,6
49,49,29,13,29,32,9,36,9,11,31,35,33,35,1,19,9,39,16,23,16
50,50,47,23,21,23,29,19,29,39,9,39,9,39,29,50,29,6,5,6,16
51,0,1,35,46,24,1,13,47,28,45,28,30,13,26,35,30,28,1,28,29
52,1,0,19,9,39,16,35,26,39,26,35,9,32,16,2,16,49,47,24,1
53,2,16,23,29,6,29,32,9,39,16,32,29,49,29,11,9,39,16,2,16
54,3,35,26,39,9,11,9,12,9,32,16,32,16,32,9,32,9,32,16,39
55,4,47,13,29,49,16,32,9,36,9,28,29,24,40,14,29,11,31,35,32
56,5,6,27,6,27,6,29,36,29,11,9,32,29,19,29,13,44,13,43,13
57,6,16,35,27,6,27,35,26,6,37,6,5,6,27,6,27,6,27,35,43
58,7,19,1,19,47,15,47,50,16,50,16,32,9,12,9,39,29,19,46,35
59,8,35,20,35,16,39,9,11,31,28,22,28,13,30,35,27,35,31,35,1
60,9,39,16,32,16,2,16,49,47,23,16,49,16,32,16,13,43,35,33,35
61,10,29,28,44,28,1,25,1,25,1,19,9,32,9,14,29,14,40,14,29
62,11,9,28,22,28,30,13,47,4,16,39,9,28,43,35,3,35,37,35,37
63,12,9,28,44,35,34,35,33,35,1,28,44,28,1,28,47,24,40,14,40
64,13,28,30,35,37,35,37,1,28,13,28,1,19,9,12,29,35,44,35,21
65,14,29,50,47,50,47,4,47,49,29,39,16,4,16,23,48,23,29,28,44
66,15,29,35,33,35,37,35,31,11,9,39,26,13,28,30,35,18,35,32,9
67,16,23,21,23,21,35,33,35,20,35,16,39,29,36,29,39,9,39,16,28
68,17,13,1,0,35,0,35,30,28,30,28,29,32,29,13,17,13,47,50,47
69,18,35,17,13,1,28,30,13,26,13,17,10,29,49,47,49,29,39,26,6
70,19,46,19,0,19,38,35,27,35,16,2,16,35,22,35,30,28,1,37,35
71,20,35,33,35,42,35,9,19,47,23,47,13,28,1,28,30,28,31,28,44
72,21,23,16,39,29,39,9,39,9,36,9,12,29,32,9,35,32,35,26,35
73,22,35,3,35,22,35,33,35,3,35,30,28,1,24,46,19,38,35,38,19
74,23,48,23,48,19,47,19,38,35,37,35,47,50,29,39,9,36,29,12,9
75,24,1,35,16,35,26,13,1,0,19,48,19,7,19,48,23,16,39,9,32
76,25,1,28,30,35,30,28,44,35,18,35,3,35,33,35,18,35,16,13,16
77,26,35,42,35,3,35,27,6,5,6,27,35,30,28,13,43,35,1,25,1
78,27,35,38,19,38,19,7,19,46,24,1,35,42,35,29,14,40,14,9,39
79,28,29,39,47,35,17,13,1,19,29,49,16,39,9,32,35,37,35,43,28
80,29,15,47,28,13,47,28,1,13,28,22,35,26,13,16,28,47,35,46,35
81,30,28,43,28,22,35,43,28,30,35,29,39,9,12,29,28,30,13,47,39
