,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,48,19,29,28,44,28,44,13,17,13,1,0,19,1,28,30,13,44
1,1,35,30,28,43,28,30,35,16,39,9,32,29,19,29,50,47,50,29,32
2,2,16,39,9,35,30,13,44,13,30,35,32,35,16,39,26,35,29,32,9
3,3,35,41,35,32,16,13,17,13,28,1,13,26,35,42,35,47,13,17,13
4,4,16,2,16,28,44,28,9,39,16,2,16,6,29,36,29,15,16,32,9
5,5,6,27,6,27,6,29,19,1,0,1,0,35,8,35,27,6,26,13,47
6,6,5,6,27,6,29,50,47,49,29,28,30,35,46,19,9,36,9,11,9
7,7,19,1,35,46,19,1,28,44,28,1,13,29,28,1,24,48,23,48,19
8,8,35,42,35,45,28,43,35,20,35,38,35,1,19,1,19,48,19,0,1
9,9,36,29,36,29,35,34,35,20,35,37,6,29,19,9,32,35,26,39,29
10,10,17,35,33,35,31,28,29,36,9,14,29,36,9,39,29,36,9,14,40
11,11,29,32,35,47,49,16,49,16,35,26,35,27,6,27,6,5,6,29,35
12,12,9,11,9,14,29,28,13,1,35,18,35,8,35,42,35,42,35,44,28
13,13,16,39,9,28,29,39,9,12,29,15,29,15,47,35,38,35,31,11,9
14,14,40,14,29,4,16,35,3,35,18,35,38,19,38,35,9,11,9,35,30
15,15,16,32,9,12,9,28,30,28,47,35,22,35,29,12,9,36,9,35,46
16,16,23,21,23,47,23,21,35,21,23,16,2,16,23,48,24,46,35,29,12
17,17,10,17,13,16,28,30,28,1,19,47,49,29,32,16,32,16,23,48,19
18,18,35,26,35,34,35,21,23,16,15,29,11,9,28,29,39,47,39,29,28
19,19,48,19,9,39,29,13,16,6,37,35,41,35,20,35,37,1,19,0,35
20,20,35,37,35,17,10,17,13,17,13,30,28,31,35,34,35,33,35,18,35
21,21,23,48,24,29,19,47,28,1,13,47,50,47,50,29,6,5,6,37,6
22,22,28,1,28,1,28,45,35,31,28,44,13,16,39,29,23,16,32,35,20
23,23,21,23,16,39,26,35,34,35,20,35,32,35,27,6,27,35,32,29,49
24,24,1,28,43,28,31,35,33,35,47,23,29,32,29,23,47,19,0,35,30
25,25,1,19,48,19,7,19,0,35,8,35,0,1,24,48,24,48,24,40,14
26,26,6,27,35,32,9,35,41,35,17,13,47,50,16,15,47,24,46,19,0
27,27,35,30,13,16,39,9,11,29,32,9,35,0,35,32,9,11,9,39,26
28,28,16,23,29,12,9,11,9,12,9,39,16,39,9,36,9,12,9,35,45
29,29,15,47,49,16,39,16,39,16,39,9,36,9,36,29,28,30,28,9,36
30,30,35,33,35,37,35,26,6,5,6,16,32,16,39,9,36,9,39,26,35
31,31,35,16,49,16,4,29,50,47,4,47,35,47,35,46,19,1,19,1,0
32,32,16,39,9,28,30,35,27,6,5,6,29,28,30,35,9,35,32,9,32
33,33,35,27,35,16,35,44,28,30,35,43,28,1,0,1,35,26,35,44,13
34,34,35,37,35,1,0,35,3,35,16,39,47,13,1,19,38,19,29,32,29
35,35,34,35,9,32,9,32,16,32,16,28,30,28,1,24,29,11,9,12,29
36,36,9,39,16,28,1,28,45,28,43,35,37,6,37,6,26,35,33,35,32
37,37,1,24,48,24,48,23,47,50,47,49,47,49,16,32,9,36,29,19,29
38,38,19,1,28,31,11,29,39,47,49,47,19,1,35,20,35,29,39,47,49
39,39,29,13,29,14,29,6,29,15,29,13,30,13,17,13,44,28,31,11,31
40,40,24,1,19,9,28,1,19,9,14,29,12,9,11,29,23,47,23,29,10
41,41,35,20,35,26,13,43,13,47,24,48,19,48,19,48,24,40,14,40,24
42,42,35,26,39,16,32,9,19,38,35,30,28,29,32,16,32,9,36,9,36
43,43,28,30,28,47,35,17,35,26,39,16,23,48,24,1,28,16,50,16,15
44,44,13,44,35,26,6,27,6,5,6,27,35,37,35,44,13,28,30,35,31
45,45,28,22,35,26,39,16,50,16,2,16,32,29,36,29,32,35,43,28,1
46,46,24,48,24,29,39,29,15,47,28,29,15,47,49,47,15,16,28,44,13
47,47,49,16,6,5,6,5,6,16,32,16,13,30,28,44,28,9,12,9,28
48,48,23,29,36,29,49,16,32,9,39,16,6,5,6,5,6,5,6,37,1
49,49,16,32,16,4,29,14,29,10,17,10,29,28,47,35,38,19,9,19,46
50,50,47,15,47,28,1,13,16,23,21,35,3,35,1,37,6,5,6,26,13
51,0,35,30,28,1,0,1,28,29,39,9,39,26,35,22,35,0,1,19,46
52,1,35,3,35,8,35,37,6,29,39,26,39,16,50,29,24,40,24,48,19
53,2,16,2,16,32,9,28,1,19,38,35,27,35,47,50,47,19,1,35,17
54,3,35,16,13,47,23,16,15,16,6,16,32,9,28,9,39,9,12,9,39
55,4,29,11,31,28,30,28,30,28,45,28,31,35,44,13,1,28,45,35,20
56,5,6,29,15,47,19,1,24,48,19,46,35,46,35,16,49,47,35,41,35
57,6,27,6,37,6,27,6,16,23,16,23,16,4,47,23,21,35,33,35,30
58,7,19,7,19,48,19,48,23,21,23,47,49,29,15,16,15,47,24,48,24
59,8,35,27,6,16,32,16,49,29,39,16,35,45,35,31,35,34,35,29,28
60,9,36,9,28,30,13,47,28,29,14,40,24,48,19,7,19,9,28,43,35
61,10,17,35,34,35,21,23,48,19,0,1,28,47,23,47,49,47,23,47,28
62,11,29,28,30,28,22,35,27,6,29,23,47,23,16,32,29,6,37,35,0
63,12,9,35,38,19,7,19,48,19,0,1,25,1,37,35,22,28,43,28,29
64,13,1,19,1,37,35,37,35,27,6,26,6,27,35,42,35,27,35,20,35
65,14,29,49,29,10,29,14,29,14,9,39,9,19,0,35,26,35,1,28,1
66,15,29,49,29,35,31,35,37,1,13,30,35,33,35,9,14,40,14,40,14
67,16,32,16,39,16,23,48,24,29,4,29,28,29,14,40,24,1,37,35,27
68,17,13,1,19,1,28,1,37,1,25,1,13,26,35,38,35,47,49,47,23
69,18,35,47,4,47,15,47,28,13,26,35,46,24,46,24,48,23,47,23,47
70,19,48,19,7,19,46,35,21,35,33,35,16,15,16,39,26,39,9,39,16
71,20,35,9,39,29,28,29,15,29,11,9,32,9,39,47,50,47,50,29,6
72,21,35,26,35,44,28,22,28,30,35,30,28,30,28,1,37,6,27,6,5
73,22,28,1,25,1,28,1,37,1,0,19,1,28,30,28,9,19,47,49,16
74,23,29,15,16,23,16,35,37,1,28,30,28,1,24,48,19,1,0,1,24
75,24,40,24,48,19,0,1,28,44,35,41,35,0,19,29,35,20,35,1,24
76,25,1,28,43,13,43,28,30,28,30,35,33,35,31,11,9,12,29,23,21
77,26,35,33,35,34,35,47,39,16,4,16,39,16,39,9,32,16,28,29,24
78,27,6,5,6,27,6,37,35,8,35,45,28,47,4,47,13,47,35,34,35
79,28,1,13,47,50,47,50,47,4,47,50,16,39,26,35,21,23,48,24,48
80,29,32,35,31,35,33,35,30,35,33,35,43,28,22,35,26,6,29,28,30
81,30,28,16,23,16,35,26,35,37,35,42,35,27,35,43,28,9,36,9,32
82,31,35,26,39,9,36,29,6,16,39,16,6,5,6,27,6,27,35,47,24
83,32,16,15,16,49,16,32,29,13,1,19,1,28,45,35,34,35,31,35,37
84,33,35,41,35,30,28,16,32,9,12,9,39,47,28,30,28,43,35,21,35
85,34,35,26,39,26,6,26,6,29,10,17,13,16,32,16,39,16,39,9,14
