,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,35,47,19,0,1,35,27,35,21,23,29,32,16,50,47,4,47,49,47
1,1,28,31,35,27,35,32,9,28,47,23,47,23,16,6,29,10,17,10,29
2,2,16,39,16,32,16,15,29,23,21,23,16,6,16,23,47,24,48,24,48
3,3,35,37,35,33,35,43,13,1,25,1,28,30,28,30,28,9,39,29,36
4,4,47,49,29,15,16,39,9,11,31,35,33,35,26,35,30,28,31,35,32
5,5,6,27,6,29,6,29,32,29,28,30,13,28,47,39,47,15,47,28,31
6,6,16,32,29,39,9,39,16,32,16,4,47,50,16,32,9,35,33,35,26
7,7,19,48,23,21,35,41,35,0,19,48,24,48,19,38,35,27,6,27,6
8,8,35,43,28,1,13,17,10,17,13,28,43,35,42,35,27,6,16,35,45
9,9,36,29,32,9,36,29,6,29,15,47,24,47,50,47,19,1,37,1,19
10,10,29,28,29,15,16,35,9,32,35,43,13,28,44,28,30,13,28,29,23
11,11,9,11,29,49,47,19,29,15,16,49,47,23,48,19,48,24,48,24,40
12,12,29,39,26,35,43,28,47,13,43,28,1,28,1,28,30,28,30,28,9
13,13,43,28,1,28,13,44,13,47,50,29,10,17,10,29,13,28,45,28,22
14,14,40,14,40,14,29,49,47,23,21,35,3,35,8,35,38,19,0,1,0
15,15,16,39,16,39,47,49,16,2,16,32,35,31,28,30,28,43,35,0,1
16,16,32,16,50,47,50,47,19,7,19,47,39,47,35,43,28,22,28,1,24
17,17,35,30,28,43,13,17,10,29,13,29,12,29,39,47,19,1,28,31,11
18,18,35,30,28,13,28,16,4,16,23,21,35,38,35,34,35,16,15,29,50
19,19,48,24,1,0,35,45,35,46,19,0,19,38,35,27,6,26,13,26,6
20,20,35,0,19,47,35,18,35,17,13,30,35,46,24,1,24,47,49,29,28
21,21,35,38,35,21,23,47,24,48,23,16,50,47,28,30,35,31,28,43,13
22,22,28,47,15,29,32,35,44,28,1,24,29,19,46,19,29,32,9,39,16
23,23,16,32,29,39,9,11,9,19,48,24,1,24,48,24,48,24,46,19,38
24,24,46,35,47,24,48,24,40,14,9,36,9,11,9,39,29,28,30,35,32
25,25,1,28,22,28,1,28,47,19,1,19,7,19,1,19,0,35,3,35,44
26,26,35,41,35,38,19,9,11,9,12,9,36,9,32,9,35,27,6,16,23
27,27,6,5,6,16,35,21,23,21,35,21,35,17,10,17,13,16,2,16,50
28,28,31,28,13,29,28,9,36,9,36,29,13,29,6,27,6,5,6,5,6
29,29,10,29,36,29,32,35,30,35,38,19,7,19,48,19,29,12,9,11,9
30,30,28,44,28,1,25,1,13,29,13,29,32,35,37,35,33,35,32,16,39
31,31,11,9,11,9,32,29,32,29,12,9,11,9,35,33,35,31,28,29,39
32,32,9,39,9,39,29,36,9,12,9,36,29,32,29,14,29,11,29,50,47
33,33,35,32,9,14,40,24,46,35,0,1,19,48,19,0,19,29,14,40,14
34,34,35,32,35,30,35,45,28,1,28,45,28,31,28,22,28,1,13,29,36
35,35,46,19,29,6,16,35,37,1,28,47,28,31,28,1,19,48,23,29,32
36,36,29,10,17,35,31,28,29,28,1,25,1,24,1,28,16,13,44,13,43
37,37,6,16,50,29,50,47,15,16,2,16,23,21,35,38,19,47,39,29,32
38,38,35,26,35,45,28,44,28,47,35,45,28,13,30,13,47,13,1,0,19
