,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,0,1,35,17,13,30,28,47,50,47,23,47,39,26,35,46,35,41
1,1,28,22,35,43,28,30,28,1,37,6,27,35,26,6,29,10,17,10,17
2,2,16,15,29,24,48,19,48,23,47,50,29,11,9,36,9,12,9,39,29
3,3,35,41,35,1,28,30,28,29,4,47,28,1,28,30,35,1,28,1,37
4,4,29,35,26,35,30,28,1,35,38,19,46,24,48,24,48,24,40,14,29
5,5,6,16,39,9,39,16,6,27,35,30,28,30,28,45,35,8,35,26,13
6,6,27,6,37,6,5,6,27,6,29,28,9,32,35,34,35,0,35,33,35
7,7,19,0,1,0,1,19,38,35,8,35,26,35,46,24,1,19,7,19,29
8,8,35,27,6,5,6,26,35,33,35,18,35,3,35,27,35,43,35,33,35
9,9,11,9,11,9,28,30,28,29,39,9,35,47,23,16,4,29,6,5,6
10,10,17,10,17,10,29,4,16,23,21,35,17,35,32,16,4,29,36,9,12
11,11,9,12,9,39,26,13,17,35,31,28,47,28,44,28,45,35,31,28,29
12,12,9,39,9,36,9,39,29,35,8,35,16,39,9,28,47,19,38,19,38
13,13,28,9,39,9,36,29,19,46,35,34,35,41,35,31,28,29,24,1,19
14,14,40,24,29,49,47,15,29,14,9,32,29,39,9,12,9,36,29,14,29
15,15,47,13,28,16,32,9,35,21,35,33,35,33,35,1,0,19,48,23,16
16,16,32,35,18,35,30,35,30,35,45,28,43,28,43,35,31,28,45,35,26
17,17,13,17,35,38,19,46,24,48,24,47,23,29,13,17,10,17,13,44,13
18,18,35,47,19,1,35,26,35,9,36,9,39,9,39,26,35,30,28,44,35
19,19,1,35,26,39,9,32,9,11,9,28,44,35,20,35,3,35,33,35,46
20,20,35,21,23,29,15,16,6,5,6,27,6,27,6,26,35,29,28,30,13
21,21,23,16,49,16,39,9,36,9,39,26,13,28,9,39,9,12,29,28,1
22,22,35,42,35,31,28,9,12,9,28,1,28,22,35,31,28,30,35,33,35
23,23,16,49,47,23,29,49,47,24,46,24,1,28,47,35,8,35,42,35,32
24,24,46,24,40,24,48,19,38,35,33,35,30,28,47,13,17,13,44,28,13
25,25,1,19,29,28,30,35,9,35,30,28,29,4,47,35,9,39,16,32,29
26,26,13,44,28,29,13,17,13,16,39,29,39,9,11,9,11,9,11,31,11
27,27,6,27,35,37,35,44,28,30,28,30,13,1,28,30,28,31,28,45,28
28,28,30,28,30,28,1,24,46,19,29,13,29,19,48,19,38,19,0,35,27
29,29,4,29,50,47,23,47,39,29,24,48,19,48,24,48,19,48,23,29,36
30,30,28,44,35,29,24,48,24,47,4,29,36,29,19,9,19,48,24,48,23
31,31,11,31,28,29,4,47,4,47,13,47,49,47,23,47,15,47,49,29,32
