,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,0,19,0,19,38,19,9,32,16,13,47,23,16,2,16,39,9,32
1,1,24,48,19,1,28,31,11,31,35,42,35,20,35,38,19,0,1,35,30
2,2,16,50,47,15,47,49,47,49,16,32,35,42,35,30,28,9,11,29,19
3,3,35,1,13,29,32,29,19,1,24,29,23,48,19,1,25,1,13,28,30
4,4,29,13,44,28,1,19,38,35,17,35,0,1,35,34,35,42,35,26,13
5,5,6,27,6,29,13,16,32,16,23,48,23,48,24,40,24,47,49,29,39
6,6,5,6,16,15,29,10,17,10,29,35,16,35,44,28,45,28,30,28,43
7,7,19,38,35,31,28,44,28,9,32,9,32,16,23,47,23,48,24,40,14
8,8,35,0,19,46,24,1,35,32,35,18,35,32,9,19,1,0,35,46,24
9,9,12,9,36,29,19,48,24,47,23,16,15,29,23,16,50,47,28,22,35
10,10,29,15,47,4,29,13,26,39,16,15,29,50,29,11,29,15,29,39,9
11,11,29,36,9,28,29,4,47,28,47,19,7,19,7,19,46,19,38,35,26
12,12,29,35,47,23,16,32,16,15,47,13,26,39,16,23,16,50,47,49,29
13,13,29,23,47,15,29,28,22,35,37,6,37,1,13,17,13,17,13,17,10
14,14,40,14,29,14,29,19,1,13,1,35,26,39,9,11,31,28,1,28,30
15,15,47,39,9,36,29,24,29,23,47,50,47,15,47,24,1,19,47,23,48
16,16,39,26,39,16,23,21,35,17,13,28,30,28,47,39,9,36,9,39,9
17,17,10,17,35,45,35,43,13,17,35,33,35,27,6,29,15,29,39,16,28
18,18,35,38,35,30,35,30,28,9,36,9,32,29,19,1,28,30,35,18,35
19,19,46,19,9,36,9,32,9,28,29,11,31,35,27,6,26,35,26,35,20
20,20,35,20,35,42,35,33,35,37,1,19,47,23,48,19,48,19,48,24,48
21,21,35,32,16,15,29,15,47,49,47,50,47,28,30,35,33,35,42,35,46
22,22,28,29,13,30,13,16,39,9,39,9,12,9,12,9,39,16,13,1,24
23,23,21,23,47,49,16,23,29,6,16,2,16,32,35,29,14,40,24,29,28
24,24,46,24,1,19,7,19,7,19,7,19,47,19,29,24,47,23,48,24,48
25,25,1,28,1,13,26,35,0,35,33,35,37,35,47,23,29,10,17,13,17
26,26,6,5,6,37,35,1,28,44,28,29,39,9,11,9,39,29,35,0,1
27,27,6,16,23,21,35,27,6,37,1,24,48,19,29,24,48,23,47,15,29
28,28,30,28,1,19,9,11,31,35,47,4,47,19,38,35,26,6,27,6,27
29,29,10,17,35,0,1,0,1,0,19,1,0,1,35,27,35,27,6,27,6
30,30,35,44,28,1,13,26,13,28,44,13,43,13,1,0,1,28,29,12,29
31,31,28,9,12,9,28,29,23,48,23,29,39,9,36,29,19,7,19,0,35
32,32,9,39,16,32,16,39,16,39,26,6,5,6,16,13,44,28,30,35,30
33,33,35,32,29,35,47,50,29,6,16,6,26,39,9,32,16,49,47,23,47
34,34,35,31,35,45,28,1,0,35,1,25,1,24,48,23,47,39,16,50,47
35,35,27,35,33,35,16,39,29,28,9,39,16,4,47,23,47,4,47,50,47
36,36,29,14,29,32,9,39,29,49,29,32,16,35,26,6,27,35,20,35,3
37,37,35,16,2,16,6,27,35,17,13,30,35,43,28,47,4,47,19,1,19
38,38,35,26,39,16,23,48,24,47,24,48,19,0,19,9,11,29,15,47,23
39,39,9,36,9,39,16,39,9,12,9,39,29,10,17,35,32,16,13,29,15
40,40,14,40,14,40,24,1,28,22,28,29,49,47,50,47,39,16,2,16,49
41,41,35,9,39,16,39,16,35,26,35,32,9,14,9,28,29,23,48,19,38
42,42,35,47,49,29,19,48,24,29,49,47,13,26,6,27,6,37,6,5,6
43,43,35,34,35,33,35,33,35,43,35,31,35,27,35,31,35,21,23,48,19
44,44,28,13,16,39,47,50,29,32,35,46,35,43,35,26,35,0,1,0,1
45,45,35,33,35,32,9,14,40,14,9,39,9,12,9,14,40,24,48,24,47
46,46,35,8,35,3,35,17,13,43,13,30,35,18,35,32,35,34,35,9,39
47,47,50,47,39,26,13,16,15,16,32,16,39,29,35,17,13,43,28,43,13
48,48,19,48,19,47,35,47,23,47,49,16,15,47,28,22,35,31,28,30,28
49,49,47,15,16,49,16,39,29,13,16,15,29,39,9,39,16,32,35,21,23
50,50,29,11,29,39,9,36,29,14,9,12,9,35,33,35,30,35,41,35,16
51,0,35,33,35,31,28,31,11,9,36,9,39,29,15,16,13,44,28,47,50
52,1,28,31,35,27,6,29,14,40,24,29,14,40,14,40,24,48,19,46,24
53,2,16,49,29,13,44,35,29,6,29,39,29,39,9,36,29,4,16,32,9
54,3,35,47,23,29,6,29,49,47,39,26,6,16,4,47,24,48,23,16,13
55,4,29,36,9,39,9,11,31,28,47,39,29,32,35,41,35,30,28,13,28
56,5,6,27,6,5,6,29,15,29,39,16,50,29,13,17,35,1,24,48,24
57,6,27,35,1,25,1,35,37,35,18,35,45,35,27,6,5,6,5,6,37
58,7,19,29,14,29,11,9,36,9,32,9,14,40,24,40,14,29,11,31,11
59,8,35,47,24,46,19,7,19,1,0,19,29,28,30,35,3,35,20,35,44
60,9,11,31,35,21,35,31,35,45,28,30,35,31,28,31,11,9,39,47,28
61,10,29,11,31,11,29,32,16,39,29,11,9,12,9,32,9,39,9,19,7
62,11,29,39,9,11,29,14,40,14,9,14,29,6,27,6,37,1,0,1,37
63,12,29,6,16,50,16,32,9,11,9,14,40,24,46,24,47,35,47,4,29
64,13,16,6,29,23,47,50,29,36,9,39,9,32,16,23,47,49,47,19,48
65,14,29,39,16,13,28,22,28,31,28,1,37,35,21,23,29,11,9,39,16
66,15,29,28,30,28,30,28,22,35,30,28,30,35,42,35,26,39,16,39,29
67,16,39,26,35,17,10,29,11,9,11,9,39,16,23,47,24,48,19,38,19
68,17,35,26,6,16,35,45,28,29,6,27,6,29,35,32,16,39,9,32,35
69,18,35,21,23,16,39,47,23,16,23,21,23,29,28,30,28,43,13,44,13
70,19,48,19,29,32,35,31,35,33,35,31,35,32,9,11,29,50,47,50,16
71,20,35,47,28,45,28,30,28,44,35,44,35,27,35,34,35,27,6,26,35
72,21,35,17,10,29,24,48,24,29,36,9,12,9,11,29,35,1,19,47,49
73,22,35,38,19,0,1,35,3,35,16,6,16,23,29,24,46,19,0,1,28
74,23,47,24,29,10,17,10,29,36,9,12,9,39,29,10,17,10,29,19,7
75,24,1,37,35,42,35,37,1,19,48,24,48,24,48,24,29,35,1,37,6
76,25,1,24,48,19,48,19,48,19,1,0,1,24,29,36,9,32,9,32,29
77,26,13,44,35,34,35,37,35,31,28,1,35,20,35,18,35,37,6,27,35
78,27,6,5,6,26,13,44,35,27,6,27,35,16,23,47,15,16,28,1,19
79,28,30,28,30,28,31,11,29,35,47,15,16,4,16,50,16,39,9,28,1
80,29,6,5,6,5,6,5,6,26,35,16,50,47,28,31,28,43,35,47,24
81,30,28,13,28,30,35,37,6,37,35,9,11,29,36,29,39,29,36,29,32
82,31,35,16,35,0,19,1,28,16,32,9,32,16,28,44,35,18,35,38,35
83,32,35,33,35,37,35,29,11,9,11,9,39,9,36,9,39,9,39,29,36
84,33,35,22,28,31,11,29,23,48,19,7,19,0,35,26,35,27,6,5,6
85,34,35,30,28,30,28,9,32,35,18,35,26,6,37,1,28,16,39,29,6
86,35,27,35,26,35,30,28,43,13,30,35,31,35,44,28,1,19,46,19,46
87,36,9,14,29,4,47,15,29,32,29,50,47,49,29,11,9,32,16,28,13
88,37,35,26,35,0,1,28,1,0,1,35,33,35,26,39,16,2,16,39,29
89,38,19,29,28,43,28,45,28,30,28,43,35,26,6,16,13,47,49,47,49
90,39,9,39,29,36,9,36,9,39,16,39,16,35,33,35,32,16,4,47,28
91,40,24,1,0,35,21,23,47,49,47,23,47,4,47,23,16,50,16,23,21
92,41,35,37,35,26,35,31,35,29,28,1,28,31,35,21,23,16,32,9,11
93,42,35,45,28,43,13,17,35,41,35,26,35,9,19,29,32,29,49,29,36
94,43,28,31,28,22,35,16,13,17,13,16,23,21,35,46,35,41,35,38,19
95,44,13,43,13,28,1,35,32,16,6,29,39,16,6,5,6,5,6,27,35
96,45,35,17,10,17,13,1,0,35,0,35,30,28,22,35,29,28,1,13,47
97,46,35,1,25,1,13,28,31,35,37,35,43,13,43,13,16,32,9,32,29
98,47,35,8,35,47,23,47,50,47,19,46,19,48,19,1,0,19,47,23,48
99,48,24,48,24,29,24,48,19,48,19,0,35,31,28,29,35,33,35,26,35
100,49,47,23,47,50,29,50,47,49,47,23,16,4,47,50,16,32,16,39,29
101,50,16,2,16,32,35,37,6,5,6,26,39,9,36,29,50,47,19,1,35
102,0,1,37,35,20,35,21,35,37,6,27,6,29,4,16,39,47,50,47,28
103,1,35,16,39,16,32,9,39,29,49,29,24,29,19,38,19,48,24,40,14
104,2,16,23,48,23,47,13,43,13,1,19,1,19,1,28,45,35,8,35,30
105,3,35,32,16,39,9,12,9,35,47,39,16,49,47,35,26,6,16,23,47
