,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,0,19,48,23,21,23,48,24,48,19,48,24,47,15,16,32,29,14
1,1,0,1,28,30,13,44,13,29,24,1,19,9,19,9,36,29,32,16,39
2,2,16,23,29,24,29,6,37,1,25,1,25,1,28,13,1,25,1,0,1
3,3,35,31,28,13,44,35,43,28,16,23,16,13,44,35,44,35,3,35,30
4,4,29,28,29,36,9,36,29,36,9,39,9,39,9,12,29,28,1,19,47
5,5,6,27,35,32,29,39,9,12,29,36,9,11,29,39,9,39,16,39,16
6,6,16,13,28,9,39,29,36,9,36,29,28,9,36,9,36,9,32,9,39
7,7,19,1,13,29,32,9,36,9,36,9,11,31,28,1,28,30,28,16,32
8,8,35,26,39,16,49,47,50,29,14,29,24,46,35,1,35,17,10,17,10
9,9,28,47,24,29,13,16,39,16,32,9,11,9,11,29,49,47,39,29,12
10,10,17,35,47,19,47,13,26,39,9,28,13,1,25,1,28,31,35,32,16
11,11,9,12,9,12,9,36,9,36,9,35,46,19,7,19,47,24,46,24,47
12,12,29,12,29,35,0,1,35,20,35,33,35,16,39,47,13,17,10,29,49
13,13,43,13,16,13,44,28,1,0,35,31,28,9,11,9,32,16,32,35,33
14,14,40,24,40,14,40,24,47,23,48,24,29,28,30,13,29,10,17,35,44
15,15,16,6,27,6,5,6,29,28,30,28,1,28,43,35,26,39,9,11,31
16,16,32,29,12,9,35,0,19,48,24,48,24,40,14,29,28,13,29,49,16
17,17,13,16,4,47,49,29,6,27,6,26,6,27,35,26,35,18,35,27,6
18,18,35,27,6,37,35,18,35,29,19,38,19,1,0,35,21,35,43,13,17
19,19,47,50,47,49,29,32,16,49,47,15,16,39,9,36,29,12,29,15,29
20,20,35,31,11,9,36,9,39,47,39,26,35,17,35,44,28,16,50,29,32
21,21,23,48,19,48,19,7,19,29,12,9,39,16,39,16,4,29,32,29,13
22,22,28,30,35,18,35,32,29,28,45,28,30,28,44,35,26,35,33,35,26
23,23,48,24,40,14,40,24,48,23,21,35,1,19,38,19,1,13,44,13,28
24,24,1,19,0,19,46,19,0,19,48,24,1,28,31,11,9,36,29,49,16
25,25,1,19,9,28,30,28,30,35,33,35,9,35,42,35,26,13,47,24,29
26,26,35,9,39,16,39,47,35,1,19,9,28,30,13,28,13,47,50,47,35
27,27,6,27,6,16,32,35,27,6,27,6,27,35,30,28,31,28,44,35,45
28,28,30,28,22,35,33,35,33,35,1,19,46,35,46,35,8,35,45,28,29
29,29,28,31,35,29,11,29,32,9,32,29,6,16,50,47,50,47,28,30,28
30,30,35,43,28,30,13,30,13,1,13,43,35,31,35,0,19,46,19,29,23
31,31,35,31,11,9,28,30,28,22,35,27,35,3,35,30,28,29,28,31,35
32,32,16,2,16,39,9,32,16,32,16,35,21,35,46,24,40,14,40,24,47
33,33,35,26,35,32,9,12,9,19,38,19,48,24,46,35,18,35,32,29,50
34,34,35,32,29,35,45,28,30,28,44,35,47,49,29,11,29,32,9,39,16
35,35,33,35,33,35,20,35,44,13,29,10,29,6,16,13,16,49,29,4,47
36,36,9,12,9,32,9,39,16,32,9,28,31,11,9,36,9,19,48,19,9
37,37,35,43,35,37,35,33,35,20,35,22,28,30,13,43,35,32,29,15,47
38,38,35,43,35,26,35,42,35,43,28,30,13,44,35,30,13,28,1,28,30
39,39,29,32,35,33,35,30,35,38,35,47,13,17,10,29,36,9,39,47,13
