,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,0,1,28,9,36,29,28,9,35,22,35,31,35,31,35,27,35,31
1,1,25,1,28,30,35,16,39,9,12,29,19,7,19,29,28,31,28,1,13
2,2,16,35,33,35,38,35,20,35,18,35,33,35,31,11,9,36,29,24,48
3,3,35,27,6,26,39,16,39,9,32,29,39,16,35,26,13,44,13,44,35
4,4,16,32,9,12,9,39,9,36,29,32,9,32,29,19,1,37,6,27,35
5,5,6,5,6,5,6,27,6,26,35,16,39,29,15,16,39,47,23,16,6
6,6,5,6,29,23,16,23,48,24,47,39,9,36,9,14,9,39,9,39,16
7,7,19,29,24,40,24,47,49,47,15,16,6,27,6,37,35,27,35,32,9
8,8,35,21,35,3,35,17,35,32,16,32,29,6,26,13,1,0,35,33,35
9,9,32,16,39,9,39,9,32,16,4,47,50,29,28,30,35,47,23,16,32
10,10,29,23,29,39,16,39,9,14,9,11,9,39,47,4,16,23,29,24,40
11,11,9,35,1,28,13,28,13,1,19,47,15,29,49,47,35,26,39,29,36
12,12,29,6,37,1,35,38,35,30,28,43,35,18,35,46,24,1,25,1,25
13,13,43,28,43,13,29,36,29,10,17,13,30,35,30,28,30,13,16,39,16
14,14,29,39,16,15,16,4,47,49,29,10,29,32,35,21,23,21,35,16,13
15,15,47,19,7,19,38,19,29,10,29,28,43,13,16,2,16,6,16,39,29
16,16,35,9,32,9,12,9,14,40,14,40,14,29,19,1,28,30,35,16,32
17,17,13,47,13,44,13,29,23,16,23,29,39,16,39,9,32,16,39,16,23
18,18,35,8,35,21,35,32,29,19,48,24,48,24,46,24,29,12,9,32,9
19,19,48,23,47,49,16,32,35,32,29,12,29,32,9,12,9,32,29,13,44
20,20,35,18,35,26,35,37,35,33,35,31,28,9,35,37,35,33,35,16,49
21,21,23,21,23,48,24,48,24,40,14,40,24,48,19,48,19,9,32,29,28
22,22,28,1,0,35,30,28,31,28,31,11,9,39,47,15,47,15,29,50,29
23,23,47,15,47,39,16,28,9,36,9,12,9,39,26,35,37,35,1,24,1
24,24,47,23,16,35,26,35,44,35,17,10,17,13,16,13,17,13,43,35,27
25,25,1,37,6,37,35,37,6,37,35,46,19,47,15,29,39,16,39,47,15
26,26,6,26,35,47,49,29,6,27,6,29,19,9,39,47,49,47,49,29,19
27,27,35,30,28,45,35,33,35,38,35,18,35,1,28,31,35,31,28,43,35
28,28,31,35,29,36,29,6,27,6,26,35,3,35,45,28,9,39,9,12,9
29,29,24,46,24,47,15,47,35,21,35,21,23,21,23,47,39,26,6,26,6
30,30,28,47,4,16,32,35,33,35,8,35,46,19,47,4,47,50,47,50,47
31,31,11,9,14,40,14,29,50,16,23,47,50,47,13,1,28,44,13,47,23
32,32,29,10,29,50,16,39,26,13,47,28,47,39,16,35,27,35,31,28,1
33,33,35,37,35,30,13,47,50,16,32,35,43,28,31,28,1,28,31,28,13
34,34,35,33,35,30,28,45,28,29,19,48,19,1,0,19,9,36,29,11,9
35,35,33,35,31,28,9,28,44,35,45,28,9,36,9,36,29,13,29,36,29
36,36,29,49,47,13,43,28,43,13,26,39,16,39,47,39,9,12,9,11,31
37,37,1,0,1,13,29,15,47,24,47,15,16,6,16,23,16,32,29,36,29
38,38,35,41,35,21,35,41,35,8,35,16,4,29,32,16,2,16,32,16,39
39,39,47,24,47,50,29,24,48,24,48,19,7,19,29,50,47,15,29,15,47
40,40,24,48,24,48,24,29,28,16,23,47,23,48,19,1,0,1,28,30,35
41,41,35,33,35,47,49,47,35,45,28,1,19,1,19,1,0,1,37,35,47
42,42,35,30,13,29,6,27,6,27,35,3,35,29,4,29,6,29,39,47,13
43,43,13,16,32,16,32,35,37,1,25,1,0,35,47,4,29,15,29,49,16
44,44,13,17,10,17,10,17,13,26,35,33,35,18,35,17,10,29,4,16,39
45,45,28,1,28,43,35,37,6,37,1,37,35,33,35,38,35,33,35,31,11
46,46,24,1,28,1,28,30,28,43,28,29,49,47,15,16,39,16,15,16,6
47,47,49,47,4,47,35,41,35,43,13,30,35,42,35,46,24,46,19,1,0
48,48,23,47,13,47,49,47,49,47,28,9,19,48,24,46,35,32,35,22,35
49,49,16,6,27,6,37,6,27,6,29,24,47,49,47,39,29,14,9,39,16
50,50,16,39,9,11,29,36,9,32,9,36,9,39,47,49,47,28,30,28,45
51,0,1,19,38,35,26,6,5,6,26,35,31,35,38,35,46,24,48,24,48
52,1,35,9,12,29,19,1,28,43,35,26,13,29,35,8,35,30,13,16,6
53,2,16,23,21,23,48,23,29,23,16,28,29,32,29,36,9,32,16,4,47
54,3,35,17,35,1,28,13,1,24,48,19,1,28,44,13,44,35,32,16,23
55,4,47,23,47,23,21,35,20,35,20,35,1,25,1,35,31,28,13,44,28
56,5,6,37,1,37,6,27,35,37,35,31,35,47,23,29,6,5,6,27,6
57,6,27,35,3,35,18,35,37,35,32,9,36,9,32,16,32,9,19,9,32
58,7,19,1,19,9,39,16,23,29,49,16,2,16,39,29,39,16,2,16,39
59,8,35,31,35,44,13,29,4,47,49,47,50,16,32,29,32,16,32,29,6
60,9,36,9,36,9,39,29,24,47,13,26,35,0,1,28,1,28,30,28,44
61,10,29,19,0,19,38,19,48,24,1,37,6,26,35,8,35,34,35,29,23
62,11,9,14,9,14,29,12,29,49,29,50,47,24,47,35,45,28,30,28,29
63,12,9,11,9,36,29,24,1,25,1,28,22,28,30,28,44,35,27,6,5
64,13,44,28,47,35,17,13,1,0,1,28,1,37,1,28,30,28,13,47,35
65,14,9,11,31,11,9,12,29,49,47,23,29,39,16,39,16,32,16,13,44
66,15,29,36,29,23,16,23,47,24,48,19,48,24,48,19,1,19,48,24,46
67,16,39,9,12,29,36,29,49,16,32,16,49,47,28,13,30,28,22,35,32
68,17,10,29,28,1,0,1,19,48,24,48,19,7,19,48,24,48,19,48,19
69,18,35,33,35,42,35,27,6,16,32,9,11,9,39,47,49,29,39,9,12
70,19,48,24,40,24,1,35,8,35,44,28,29,14,9,12,9,12,9,11,9
71,20,35,33,35,34,35,33,35,26,39,47,24,1,28,44,35,26,35,31,28
72,21,35,26,39,29,39,16,32,16,2,16,32,9,32,35,45,28,45,35,42
73,22,35,26,35,18,35,27,6,16,28,31,35,31,11,29,23,16,23,47,49
74,23,16,23,16,39,9,39,9,39,9,32,16,28,30,28,30,35,38,35,18
75,24,1,25,1,19,1,28,29,12,9,36,29,32,16,32,9,12,29,24,46
76,25,1,28,31,28,1,28,30,28,22,28,22,35,33,35,37,35,18,35,30
77,26,35,33,35,29,11,31,28,47,4,29,11,29,13,1,19,48,24,1,24
78,27,35,46,24,48,19,47,35,26,39,16,28,16,35,27,6,27,6,27,6
79,28,22,35,32,16,23,16,6,37,35,31,28,45,35,33,35,32,35,27,6
80,29,28,22,35,34,35,30,28,47,49,29,32,29,50,47,4,47,50,47,49
81,30,13,29,12,29,14,29,39,16,32,16,6,27,35,31,11,31,35,27,6
82,31,35,26,35,45,28,45,35,46,35,31,28,29,32,16,39,47,49,47,19
83,32,9,32,9,39,16,39,29,15,16,32,9,11,29,24,29,4,16,39,9
84,33,35,37,1,28,30,28,31,11,31,28,30,28,43,28,22,28,13,43,35
