,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,19,1,0,1,28,30,28,29,32,9,11,9,39,47,4,47,49,47
1,1,25,1,0,1,28,45,28,1,24,48,24,48,19,1,19,0,1,28,16
2,2,16,35,32,29,28,47,23,48,23,47,50,16,32,16,15,29,35,3,35
3,3,35,22,28,43,13,1,24,47,49,16,6,5,6,16,28,9,28,29,15
4,4,16,13,16,23,16,32,16,6,37,35,44,13,29,14,40,24,48,24,48
5,5,6,37,6,27,6,27,35,47,49,47,23,16,32,16,39,9,14,9,28
6,6,26,39,16,39,9,32,16,32,35,1,19,46,24,40,24,29,23,16,39
7,7,19,38,35,1,37,35,21,23,47,49,47,39,29,10,29,28,1,35,30
8,8,35,26,6,5,6,26,35,31,28,31,35,26,35,46,19,29,36,9,12
9,9,11,31,28,1,19,48,19,47,28,29,49,47,23,48,23,21,35,3,35
10,10,29,32,16,39,16,13,47,19,48,19,48,23,16,15,29,32,9,39,16
11,11,9,39,16,35,44,13,29,13,47,15,47,50,16,32,16,32,29,12,9
12,12,29,28,31,28,44,35,46,19,0,1,13,47,19,0,1,0,19,1,25
13,13,44,28,30,28,44,35,44,35,32,16,23,16,32,29,12,9,39,9,35
14,14,9,39,47,28,30,35,32,16,39,9,36,29,15,47,19,7,19,9,36
15,15,16,32,35,26,35,38,19,48,19,1,28,31,28,44,13,43,13,47,50
16,16,28,1,0,1,28,45,35,8,35,27,6,27,35,29,28,31,28,1,24
17,17,13,17,10,17,13,47,49,47,50,47,24,29,28,30,35,20,35,27,6
18,18,35,31,35,30,28,30,28,44,28,1,25,1,28,9,36,9,12,9,11
19,19,46,24,1,25,1,19,29,39,29,23,47,39,9,12,9,39,29,35,44
20,20,35,26,39,9,39,9,32,16,4,47,49,29,28,43,35,31,35,26,35
21,21,23,48,24,40,24,1,13,30,28,30,35,34,35,27,35,37,35,20,35
22,22,28,44,13,47,23,29,49,29,15,29,50,47,28,45,35,38,35,32,9
23,23,29,39,16,2,16,39,47,15,16,23,29,4,29,24,40,14,9,35,16
24,24,46,24,47,4,16,32,35,22,28,45,28,30,28,30,35,20,35,37,35
25,25,1,35,47,24,40,24,47,28,1,19,46,19,48,19,7,19,1,0,1
