,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,0,1,19,46,35,29,4,47,28,47,49,29,15,47,50,29,28,1
1,1,28,9,39,26,35,26,35,20,35,43,35,21,35,33,35,1,25,1,0
2,2,16,39,29,6,27,35,17,35,9,36,29,49,29,32,35,8,35,47,4
3,3,35,42,35,31,11,9,28,44,35,31,35,41,35,41,35,33,35,30,35
4,4,47,28,47,50,16,35,33,35,44,28,43,13,47,50,16,15,47,15,47
5,5,6,27,35,32,16,39,47,28,30,13,44,35,22,28,44,28,1,24,40
6,6,16,13,1,24,40,14,40,24,47,23,16,50,47,15,29,13,44,28,30
7,7,19,38,35,33,35,20,35,22,28,30,13,28,30,28,22,28,22,28,31
8,8,35,3,35,38,19,48,24,47,23,47,50,47,4,47,23,47,15,29,19
9,9,14,29,32,16,6,5,6,26,35,46,24,47,50,29,35,33,35,0,19
10,10,29,24,29,28,29,11,9,39,47,13,29,11,31,35,45,35,30,28,1
11,11,9,28,31,35,44,13,26,13,28,16,39,16,6,5,6,29,35,34,35
12,12,9,32,35,3,35,3,35,31,28,22,35,26,35,16,32,35,30,28,43
13,13,16,15,29,36,29,19,9,39,16,4,47,50,47,28,44,35,29,12,9
14,14,40,14,9,19,47,23,47,19,48,19,0,35,47,50,16,2,16,39,29
15,15,47,19,1,24,46,19,29,6,5,6,27,6,37,35,16,39,16,32,16
16,16,23,16,23,21,23,29,36,29,50,47,28,30,28,13,47,24,40,14,9
17,17,13,17,35,37,1,28,47,50,47,15,29,32,16,23,21,23,47,50,47
18,18,35,29,23,48,24,48,24,48,24,1,19,46,24,46,19,0,35,32,9
19,19,38,19,7,19,38,19,47,50,16,32,9,39,9,32,35,43,28,9,35
20,20,35,18,35,37,6,27,35,34,35,32,9,36,9,14,40,14,29,4,29
21,21,23,16,28,1,13,44,13,29,28,30,13,28,31,28,29,13,17,13,28
22,22,28,22,35,21,35,43,13,16,32,35,34,35,32,16,13,28,31,35,41
23,23,29,24,48,19,9,11,29,15,47,50,16,15,16,32,29,49,47,19,9
24,24,40,14,9,36,9,14,40,14,29,36,29,28,44,35,9,35,9,12,9
25,25,1,28,47,23,48,24,47,15,29,36,9,36,9,32,35,16,32,16,28
26,26,13,29,28,9,36,9,32,9,19,38,19,1,24,1,35,0,1,19,0
27,27,6,27,6,5,6,26,13,1,25,1,35,30,35,33,35,33,35,26,35
28,28,45,35,1,19,48,24,46,19,46,24,29,32,29,13,43,35,9,12,9
29,29,28,47,39,16,35,31,11,31,11,9,11,31,11,9,12,9,12,9,36
30,30,28,22,28,31,28,45,35,41,35,27,6,5,6,29,11,9,36,29,4
31,31,11,31,35,46,24,48,24,48,24,48,24,48,24,48,19,29,15,16,32
32,32,35,44,13,29,6,37,6,29,49,29,15,47,13,26,6,27,6,27,35
33,33,35,37,35,32,9,11,9,36,29,19,9,19,38,35,31,28,1,0,19
34,34,35,44,28,30,35,31,28,29,28,16,39,47,50,16,39,16,39,16,32
35,35,41,35,32,9,39,16,32,35,30,28,1,35,20,35,20,35,30,35,38
36,36,29,14,9,36,29,39,16,28,31,35,22,28,30,28,44,35,0,19,9
37,37,6,16,15,16,32,35,26,35,45,35,43,13,47,39,16,23,21,35,34
38,38,35,21,23,16,39,47,35,46,19,38,35,27,6,27,35,8,35,29,10
39,39,16,4,47,15,47,28,13,29,24,46,35,44,13,28,13,17,10,29,12
40,40,14,40,14,40,24,29,10,29,6,5,6,26,35,47,23,21,35,33,35
41,41,35,38,19,1,0,1,0,35,30,28,30,13,1,0,1,28,22,28,30
42,42,35,30,35,46,35,42,35,33,35,32,9,39,9,36,9,36,9,39,9
43,43,13,47,15,29,28,29,12,9,36,9,14,29,11,9,11,9,39,16,13
44,44,28,30,35,27,35,22,35,0,35,26,35,37,6,37,35,29,14,29,49
45,45,35,32,16,39,9,11,9,12,9,36,9,32,9,36,29,4,29,28,1
46,46,24,1,19,48,19,0,35,9,19,47,50,47,4,16,28,1,0,19,1
47,47,19,47,23,29,49,47,24,48,19,47,39,9,39,16,39,9,14,9,35
48,48,24,29,23,21,35,37,35,17,10,29,49,16,39,9,11,9,11,9,36
49,49,16,50,47,23,16,2,16,2,16,39,9,36,29,23,29,50,47,28,1
50,50,29,36,9,35,18,35,34,35,33,35,38,19,48,24,1,24,1,28,43
51,0,1,25,1,25,1,28,30,13,28,47,28,1,13,16,35,1,19,46,24
52,1,0,19,0,1,35,45,28,44,13,16,39,16,23,16,32,16,4,16,2
53,2,16,39,47,49,16,23,48,19,1,19,7,19,47,19,1,0,19,1,0
54,3,35,43,35,32,9,19,9,12,9,35,22,28,22,28,30,35,32,9,11
55,4,16,13,30,28,29,32,16,13,29,36,9,36,29,4,29,36,9,19,29
56,5,6,5,6,16,39,9,39,9,14,29,50,47,49,29,6,26,35,32,35
57,6,37,35,32,9,39,29,15,47,28,9,12,29,28,30,28,1,0,1,24
58,7,19,29,14,40,14,9,39,16,32,16,39,9,14,40,24,47,39,9,39
59,8,35,32,29,50,47,28,30,28,30,28,30,35,26,6,16,23,16,39,26
60,9,14,9,28,29,50,16,35,22,35,41,35,32,16,50,47,19,38,35,21
61,10,29,39,9,11,31,35,8,35,22,28,30,35,47,13,26,35,26,6,26
62,11,9,32,16,23,47,50,47,50,47,28,13,26,35,47,49,29,39,29,28
63,12,9,39,16,2,16,39,47,28,30,35,9,19,46,19,47,23,21,23,29
64,13,28,16,50,47,28,31,35,37,1,19,29,4,47,50,47,13,47,35,9
65,14,40,14,40,14,40,14,29,32,9,11,29,19,1,19,48,19,38,19,46
66,15,16,49,16,39,16,39,9,14,40,14,9,28,44,28,30,28,31,28,31
67,16,32,16,32,9,28,13,17,35,30,28,29,28,30,35,47,49,47,4,16
68,17,10,17,35,26,13,26,35,30,35,45,35,31,28,31,35,33,35,0,1
69,18,35,16,28,29,11,9,32,9,32,9,11,31,11,9,11,31,35,21,23
70,19,9,12,9,32,16,32,35,0,1,37,35,30,28,1,24,29,10,29,49
71,20,35,18,35,30,28,13,29,32,29,36,9,39,16,28,9,28,1,25,1
72,21,35,34,35,20,35,18,35,44,28,9,19,38,19,29,36,9,39,16,32
73,22,28,1,28,30,35,46,35,37,1,24,40,24,48,19,48,19,46,24,29
74,23,16,49,47,49,16,39,9,19,48,19,48,24,40,24,47,35,27,6,26
75,24,48,19,1,24,1,28,44,35,21,23,47,19,48,24,40,24,1,28,29
76,25,1,28,9,32,29,24,46,24,40,24,1,24,29,39,29,6,26,35,32
77,26,35,34,35,26,39,47,28,31,35,33,35,26,39,29,32,16,32,16,39
78,27,35,21,23,48,19,1,0,35,44,13,17,13,43,35,22,28,31,35,41
79,28,16,32,9,28,45,28,47,49,16,15,29,32,9,19,48,24,48,23,16
80,29,4,47,35,3,35,1,0,19,1,28,13,17,35,8,35,33,35,26,6
81,30,28,45,28,1,28,1,35,9,11,29,11,29,35,29,11,29,15,47,49
82,31,35,8,35,27,6,5,6,29,15,16,32,16,23,29,11,29,15,47,28
83,32,9,39,47,28,29,28,30,35,30,28,16,39,16,39,29,36,9,35,47
84,33,35,21,23,48,24,1,28,1,19,46,35,21,35,42,35,34,35,43,35
85,34,35,17,13,29,12,9,39,29,6,26,6,27,35,16,6,27,35,1,13
86,35,32,16,39,9,28,9,39,16,23,47,39,16,23,47,23,29,36,29,24
87,36,29,23,47,13,26,35,38,19,48,19,1,25,1,0,19,29,11,9,11
88,37,6,5,6,29,28,44,35,45,35,22,35,26,6,26,35,1,0,1,35
89,38,19,48,24,48,19,1,25,1,19,0,35,45,28,16,39,26,6,16,15
90,39,29,39,26,39,16,23,21,23,16,23,16,39,9,32,16,2,16,50,29
91,40,14,29,28,30,35,34,35,26,35,31,28,13,47,15,47,15,29,10,29
92,41,35,34,35,44,35,1,28,30,35,30,13,17,10,29,39,29,28,30,28
93,42,35,18,35,27,35,41,35,26,39,16,2,16,13,44,28,47,49,29,10
94,43,35,33,35,46,35,32,16,39,16,32,16,15,29,50,47,35,8,35,37
95,44,13,43,13,26,35,33,35,26,6,5,6,29,23,48,19,46,35,22,35
96,45,35,41,35,42,35,27,6,27,6,27,6,5,6,27,35,47,13,30,28
97,46,19,29,50,29,32,9,28,13,44,13,1,13,26,35,33,35,33,35,32
98,47,23,29,15,29,12,29,32,35,32,16,4,29,11,9,28,43,13,1,28
99,48,24,47,15,47,28,30,35,16,15,29,36,9,36,9,36,9,35,30,28
100,49,47,50,47,50,47,23,47,23,29,35,26,35,9,39,29,4,47,49,16
101,50,47,39,29,12,29,39,29,32,9,39,9,39,29,28,30,28,45,28,22
102,0,1,25,1,13,44,13,29,19,1,25,1,24,48,24,46,35,26,35,45
103,1,0,19,38,35,33,35,33,35,26,13,16,4,47,49,47,28,47,19,46
104,2,16,39,16,32,29,36,9,39,9,28,47,19,47,19,48,24,48,24,29
105,3,35,33,35,32,35,8,35,8,35,32,29,28,43,13,17,10,29,49,47
106,4,47,39,9,14,40,24,40,24,46,19,48,24,29,24,48,19,46,24,29
107,5,6,27,6,16,28,1,25,1,19,38,19,46,35,46,35,32,9,28,44
108,6,16,32,9,39,16,23,16,4,29,32,35,37,1,25,1,13,17,13,28
109,7,19,48,24,47,19,9,12,9,12,9,39,16,23,29,23,16,39,26,35
110,8,35,37,1,28,30,35,34,35,32,16,32,35,17,13,17,13,30,28,29
111,9,39,16,50,16,15,47,49,47,49,47,39,26,35,21,23,16,6,27,6
112,10,17,35,44,35,42,35,20,35,37,35,26,35,43,13,43,28,29,24,48
113,11,9,36,9,32,16,39,47,49,47,39,9,28,22,35,33,35,9,32,16
114,12,29,6,29,24,47,28,22,28,1,37,1,19,47,49,29,6,27,35,33
115,13,1,37,6,5,6,29,32,29,11,9,11,9,32,16,35,16,32,9,35
116,14,9,12,9,36,9,32,9,12,9,35,0,19,7,19,46,24,48,23,29
117,15,47,23,47,4,47,24,46,19,1,0,19,48,19,38,35,22,35,32,35
118,16,39,9,11,9,19,7,19,7,19,48,19,1,28,30,28,22,28,13,17
119,17,13,47,23,29,24,46,35,0,1,19,47,49,16,39,26,35,1,35,30
120,18,35,30,28,13,47,23,21,23,47,35,33,35,1,37,35,44,35,27,35
121,19,48,24,46,24,40,24,48,19,0,35,33,35,18,35,1,0,19,1,28
122,20,35,20,35,32,16,35,43,13,43,28,29,13,1,24,40,14,29,32,16
123,21,23,16,39,26,35,31,35,41,35,21,23,21,23,21,23,29,39,9,39
124,22,35,30,28,30,28,47,4,16,49,47,23,21,23,47,23,47,15,16,39
125,23,16,2,16,39,16,4,47,24,1,19,46,35,16,15,29,32,16,35,41
126,24,46,19,29,14,40,24,40,14,29,6,5,6,37,35,34,35,37,6,16
127,25,1,28,16,15,16,32,29,36,9,39,26,13,44,28,1,19,1,28,1
128,26,6,5,6,37,35,26,35,31,28,1,35,26,35,20,35,18,35,33,35
129,27,6,37,1,0,19,0,19,38,19,9,12,29,15,29,14,9,11,9,39
130,28,30,35,26,35,22,35,26,39,9,39,16,50,29,15,47,13,47,15,29
131,29,50,47,19,46,35,20,35,45,28,22,28,31,35,44,28,1,19,29,39
132,30,35,17,13,30,28,30,28,13,30,28,9,36,29,6,5,6,5,6,37
133,31,11,31,35,43,35,44,13,47,28,1,0,19,1,0,1,28,29,36,9
134,32,29,19,46,24,40,24,47,50,29,10,29,4,16,32,16,15,29,11,9
135,33,35,30,28,29,24,1,28,9,39,9,32,9,39,47,49,16,39,29,12
136,34,35,33,35,42,35,26,35,1,37,35,18,35,9,19,48,19,1,28,30
137,35,20,35,37,6,27,6,26,13,17,35,32,9,36,29,14,9,12,29,23
138,36,29,4,29,32,29,10,29,36,29,35,29,23,47,19,47,13,26,6,27
139,37,35,21,23,21,23,21,23,16,39,26,35,9,36,9,36,9,36,29,4
140,38,35,0,1,24,48,19,38,35,1,19,47,13,29,35,0,35,20,35,32
141,39,16,13,43,28,16,15,16,2,16,32,9,39,16,39,16,13,17,13,1
142,40,24,1,35,38,35,16,6,27,35,45,28,1,25,1,19,38,35,22,35
143,41,35,31,35,32,35,26,6,5,6,5,6,5,6,5,6,29,39,16,32
144,42,35,21,35,37,6,29,4,16,39,16,23,48,19,48,23,16,15,16,39
145,43,13,44,13,29,36,9,39,9,32,9,12,29,13,44,35,27,35,27,6
146,44,13,26,6,27,35,18,35,30,35,3,35,22,35,18,35,30,13,29,28
147,45,35,43,35,31,28,29,32,29,6,29,15,47,24,1,28,1,28,31,11
148,46,19,48,19,29,50,47,35,0,19,1,0,35,27,6,27,35,37,35,0
149,47,24,46,19,48,19,47,50,47,13,16,28,16,50,47,19,9,36,9,36
