,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,48,24,46,35,16,32,35,26,39,16,4,16,32,29,49,47,23,29
1,1,28,30,28,45,28,30,28,30,35,30,35,18,35,30,28,29,24,47,23
2,2,16,4,47,49,29,50,16,32,35,31,35,43,28,30,28,30,28,29,35
3,3,35,34,35,43,35,31,28,22,35,31,28,43,13,17,35,33,35,17,35
4,4,47,15,16,49,29,11,29,15,29,36,9,36,29,36,29,36,9,39,9
5,5,6,5,6,26,35,30,28,30,28,47,49,16,39,47,35,18,35,29,13
6,6,37,1,25,1,0,1,28,31,35,22,35,33,35,45,28,9,36,29,39
7,7,19,46,35,27,6,5,6,5,6,27,6,5,6,5,6,27,6,5,6
8,8,35,37,1,0,35,33,35,0,1,37,6,16,23,47,15,29,32,16,32
9,9,39,16,13,29,32,16,39,16,39,29,39,16,28,1,28,1,37,35,32
10,10,29,23,47,15,47,50,47,15,47,15,16,35,18,35,46,24,29,13,44
11,11,31,35,21,35,43,35,8,35,45,35,26,35,30,35,18,35,26,35,32
12,12,29,39,16,32,29,10,29,14,40,14,40,24,48,24,46,19,47,19,29
13,13,44,13,44,13,43,13,44,13,47,4,16,6,27,6,27,6,29,39,9
14,14,29,32,35,26,35,22,28,29,32,9,32,16,32,16,6,27,6,27,35
15,15,29,14,29,10,17,13,1,35,22,28,13,30,28,9,39,16,15,29,19
16,16,32,29,36,9,12,9,19,29,24,47,35,18,35,1,19,38,19,38,35
17,17,10,29,4,16,35,33,35,31,28,13,16,39,9,32,9,28,1,13,43
18,18,35,26,39,16,28,30,28,31,28,45,35,26,13,44,35,27,6,27,6
19,19,38,19,9,39,9,36,9,39,9,39,9,39,29,19,48,24,47,23,47
20,20,35,27,6,27,35,33,35,32,29,6,27,6,5,6,37,35,26,39,16
21,21,23,16,13,26,35,47,23,16,15,47,23,48,19,48,24,46,19,47,13
22,22,28,1,24,1,35,34,35,17,10,29,10,29,28,1,0,19,46,24,48
23,23,16,39,9,39,9,39,9,14,29,10,29,11,9,39,9,36,9,11,31
24,24,47,15,29,14,29,4,16,28,22,28,1,25,1,0,19,46,19,38,35
25,25,1,25,1,37,35,0,35,21,23,16,23,47,23,29,10,17,10,29,36
26,26,35,27,35,37,35,38,19,1,25,1,19,48,23,16,39,9,36,9,39
27,27,6,5,6,16,13,26,13,28,1,19,38,35,32,16,32,16,23,48,19
28,28,44,13,44,13,16,28,45,35,18,35,0,1,28,31,35,37,35,1,19
29,29,10,17,35,3,35,17,10,29,28,1,35,16,6,16,32,29,23,29,19
30,30,28,30,35,27,6,37,6,37,1,24,48,24,46,35,8,35,18,35,22
31,31,11,9,39,29,32,16,32,16,15,16,39,16,2,16,4,29,13,44,35
32,32,16,2,16,32,29,39,9,36,9,12,29,50,16,15,47,50,47,24,40
33,33,35,43,13,43,28,22,35,34,35,1,35,30,28,30,28,31,35,32,16
34,34,35,27,35,3,35,32,35,33,35,3,35,41,35,20,35,26,13,1,0
35,35,37,6,26,39,16,2,16,23,47,39,16,39,16,6,5,6,26,6,5
36,36,9,36,9,32,9,11,29,36,9,36,9,32,16,23,16,6,27,6,27
37,37,35,44,35,37,35,29,6,5,6,27,6,27,35,0,1,37,35,20,35
38,38,19,47,35,32,35,22,35,42,35,30,35,1,19,46,24,46,24,48,19
