,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,47,19,7,19,47,50,47,35,29,4,29,6,5,6,5,6,5,6
1,1,19,48,24,48,23,47,49,29,39,16,23,16,28,1,25,1,28,13,29
2,2,16,32,35,34,35,32,29,11,31,35,17,13,17,13,30,28,22,35,21
3,3,35,31,11,9,28,30,28,1,13,47,28,1,37,1,0,35,46,19,48
4,4,29,24,1,19,38,35,47,39,29,15,47,23,16,49,47,49,16,39,9
5,5,6,26,35,41,35,41,35,43,28,31,35,30,13,44,28,31,35,8,35
6,6,27,6,27,35,26,35,31,28,31,35,32,35,33,35,46,35,22,35,9
7,7,19,38,35,32,16,6,27,6,27,35,27,6,16,50,29,6,37,35,18
8,8,35,29,10,29,39,29,35,21,35,31,28,29,50,29,12,9,39,47,50
9,9,36,9,19,38,35,16,28,1,0,35,8,35,9,11,31,28,30,35,29
10,10,29,10,29,10,17,35,43,13,29,12,9,12,29,11,9,36,9,36,29
11,11,31,28,31,35,27,6,26,39,16,39,9,39,16,39,26,6,27,6,27
12,12,9,39,9,19,29,15,47,4,47,23,47,35,27,6,16,13,26,6,16
13,13,44,35,29,36,9,36,9,36,9,36,9,32,9,12,29,28,16,23,47
14,14,40,24,40,14,40,24,1,28,13,26,39,47,50,29,39,16,23,16,35
15,15,16,32,35,30,13,44,13,26,6,27,35,38,35,26,35,3,35,29,6
16,16,13,26,6,5,6,27,6,37,1,19,9,12,29,28,9,39,9,39,47
17,17,10,29,12,9,36,29,12,29,49,16,39,29,13,43,28,22,28,45,35
18,18,35,0,19,48,19,48,19,38,19,9,12,29,15,16,15,16,13,28,1
19,19,9,32,29,39,26,6,26,35,32,9,36,9,32,9,36,9,12,29,19
20,20,35,46,24,48,23,47,50,29,24,47,50,47,39,16,23,16,28,1,28
21,21,23,47,4,16,2,16,23,16,28,30,28,30,28,29,49,16,32,16,28
22,22,35,27,35,44,28,1,0,19,0,35,8,35,20,35,32,16,4,29,24
23,23,47,28,45,28,29,49,47,50,29,11,29,11,9,39,16,39,16,23,16
24,24,1,37,1,28,31,11,9,11,31,35,27,35,26,13,43,13,28,22,35
25,25,1,28,1,37,1,25,1,35,37,35,33,35,0,1,19,9,39,9,32
26,26,13,47,50,47,23,47,23,21,35,3,35,30,28,9,11,9,12,9,12
27,27,35,37,1,25,1,28,30,28,30,35,26,6,37,6,37,35,26,39,9
28,28,30,28,29,32,16,39,47,49,29,13,44,35,32,9,28,1,37,35,0
29,29,28,30,35,32,16,32,16,39,47,49,16,39,29,28,9,39,9,36,29
30,30,28,45,35,18,35,26,35,31,28,44,13,17,35,32,35,42,35,27,35
31,31,35,22,35,16,28,31,28,31,11,31,11,9,36,29,35,27,35,44,28
32,32,29,32,16,2,16,32,9,39,9,39,16,35,38,35,3,35,1,25,1
33,33,35,37,35,37,6,37,35,0,19,48,24,40,24,48,24,29,24,48,19
34,34,35,22,28,44,28,30,28,1,13,17,10,17,10,29,32,16,4,16,32
35,35,27,35,20,35,26,35,47,49,29,14,40,24,47,23,29,11,31,35,46
36,36,9,14,29,39,9,12,9,39,26,6,5,6,16,39,9,36,9,32,35
37,37,1,19,29,11,9,39,29,12,29,15,47,50,29,49,29,12,29,32,9
38,38,35,29,32,35,31,35,44,28,44,28,43,28,45,35,44,13,47,4,47
39,39,29,6,5,6,5,6,5,6,5,6,26,35,47,35,26,35,38,35,27
40,40,24,48,19,48,23,16,2,16,6,37,6,27,35,33,35,32,16,39,9
41,41,35,27,6,16,2,16,13,16,23,47,49,29,13,26,35,21,23,47,49
42,42,35,30,13,43,13,29,6,5,6,26,13,29,32,35,37,6,27,35,33
43,43,35,32,16,23,16,6,27,6,26,39,26,35,29,35,3,35,22,35,0
44,44,28,29,50,16,39,9,19,0,1,19,48,19,48,24,40,14,40,14,29
45,45,28,1,28,29,10,29,28,13,26,35,27,6,27,6,5,6,5,6,5
46,46,19,9,39,9,39,16,2,16,23,47,50,47,23,16,39,16,23,48,19
47,47,15,47,50,29,49,47,23,21,35,16,32,16,49,29,39,26,6,26,13
48,48,23,47,15,16,32,16,4,29,32,9,36,29,6,29,32,35,26,39,9
49,49,47,28,47,35,32,16,39,47,23,16,15,16,39,16,49,16,39,29,32
50,50,47,49,47,35,3,35,9,28,22,35,0,1,25,1,0,1,35,37,1
51,0,35,42,35,37,1,0,1,24,47,19,1,19,1,28,1,0,35,37,1
52,1,19,9,35,33,35,34,35,42,35,33,35,45,35,1,28,43,35,42,35
53,2,16,32,9,36,29,13,30,13,30,28,29,28,9,11,29,23,47,13,16
54,3,35,27,6,37,1,37,1,35,45,35,32,29,28,43,13,29,28,31,28
55,4,29,28,30,35,16,50,16,39,9,39,29,32,35,46,24,47,49,47,13
56,5,6,37,35,31,28,1,0,1,28,1,28,1,37,35,16,4,29,50,29
57,6,5,6,27,6,5,6,37,6,27,35,37,6,27,35,31,35,44,28,1
58,7,19,0,1,37,35,26,6,37,35,0,1,25,1,28,44,13,26,6,5
59,8,35,32,16,32,29,39,47,24,29,32,9,32,35,41,35,26,35,1,24
60,9,39,9,11,9,11,9,32,16,32,16,13,26,35,0,1,0,1,35,26
61,10,17,13,16,6,26,13,30,35,33,35,27,6,29,36,29,19,1,28,29
62,11,31,28,1,35,32,16,39,29,11,9,39,16,4,16,49,16,15,16,28
63,12,9,11,9,32,9,36,29,39,29,24,40,14,9,36,9,36,9,32,29
64,13,16,50,29,49,16,50,29,10,29,15,16,6,29,36,29,32,16,4,29
65,14,40,14,29,24,48,19,7,19,48,24,46,35,31,35,30,28,44,28,45
66,15,29,15,16,32,16,6,5,6,5,6,27,6,37,35,26,13,1,24,29
67,16,39,29,11,31,28,47,50,47,13,30,35,33,35,46,24,48,24,1,35
68,17,10,29,13,17,10,29,15,16,23,16,32,29,39,47,4,16,50,29,50
69,18,35,26,39,9,12,29,12,29,13,17,35,16,23,16,13,28,45,28,30
70,19,48,24,47,19,48,19,7,19,38,19,29,49,47,50,47,23,29,39,16
71,20,35,27,6,37,6,26,6,27,35,33,35,33,35,26,35,0,19,47,49
72,21,35,33,35,37,35,30,35,8,35,32,16,4,29,32,9,35,42,35,41
73,22,28,31,28,30,28,45,35,31,28,1,28,30,28,44,28,30,28,16,23
74,23,47,50,29,36,9,19,9,32,29,39,16,49,47,49,29,39,29,14,40
75,24,40,24,48,24,40,24,40,24,40,14,9,11,9,32,35,44,28,29,14
76,25,1,28,9,39,47,28,29,15,16,28,44,28,31,11,31,35,31,35,32
77,26,35,9,39,47,19,0,35,26,35,27,35,46,19,1,28,13,16,28,30
78,27,6,5,6,27,6,29,32,9,39,16,39,16,32,9,14,9,11,9,28
79,28,13,44,13,17,35,29,12,9,36,9,12,9,36,9,39,16,23,16,39
80,29,32,16,23,29,19,47,24,47,23,48,24,47,24,1,19,9,32,9,32
81,30,28,22,35,0,1,28,1,19,9,36,9,14,40,14,29,36,9,39,9
82,31,28,1,28,31,28,43,13,47,4,47,50,47,50,16,32,9,14,40,14
83,32,16,32,9,12,9,35,9,32,16,39,9,32,16,39,47,49,47,49,47
84,33,35,8,35,37,35,47,24,48,24,46,24,48,23,16,39,29,32,29,32
85,34,35,46,19,1,28,45,28,30,28,30,28,1,28,30,28,31,35,30,28
86,35,3,35,33,35,32,29,32,16,23,16,39,9,32,29,39,16,32,16,32
87,36,9,36,9,36,9,39,9,32,16,32,9,32,16,39,16,32,35,1,28
88,37,1,37,1,24,40,24,46,35,31,35,41,35,30,28,31,35,0,35,33
89,38,19,29,39,16,50,47,50,47,39,47,28,30,35,3,35,26,35,26,39
90,39,26,35,27,6,37,35,46,19,48,23,48,24,46,35,42,35,33,35,31
91,40,14,40,24,47,50,47,28,30,28,16,32,35,17,13,47,4,16,2,16
92,41,35,1,28,1,19,48,24,29,39,47,13,30,28,30,13,47,49,47,49
93,42,35,20,35,45,28,29,49,47,13,26,13,30,28,44,28,9,39,9,12
94,43,13,16,39,26,13,1,19,1,0,35,44,28,1,19,48,19,47,23,16
95,44,35,38,35,26,13,44,35,37,35,32,35,26,6,26,35,44,35,27,6
96,45,28,1,35,29,49,47,24,48,19,47,39,9,19,1,35,30,35,43,13
97,46,24,29,39,16,49,47,39,26,39,9,12,9,12,29,36,9,11,9,12
98,47,50,47,13,26,6,5,6,27,6,26,6,27,35,32,9,39,9,14,29
99,48,24,48,19,29,39,16,2,16,32,35,16,6,27,35,42,35,37,1,25
100,49,47,35,33,35,34,35,33,35,38,19,48,19,9,12,9,32,16,32,16
101,50,47,28,16,32,29,10,17,10,17,35,31,28,1,28,16,28,22,28,45
102,0,1,13,16,50,16,39,9,39,26,35,42,35,38,19,48,24,48,24,48
103,1,0,19,38,19,48,24,48,23,47,23,21,23,47,50,47,15,29,36,9
104,2,16,32,35,47,19,48,19,38,35,37,6,29,13,30,35,41,35,43,28
105,3,35,38,19,48,19,0,35,16,28,9,35,30,35,30,28,22,35,26,13
106,4,16,49,47,4,47,19,0,1,24,46,19,47,23,21,35,34,35,33,35
107,5,6,29,32,9,39,9,32,9,11,9,36,29,6,29,39,9,32,16,23
108,6,27,35,33,35,30,28,44,28,31,35,42,35,3,35,20,35,31,28,30
109,7,19,29,12,29,36,29,15,29,15,47,15,47,23,48,19,0,1,28,30
110,8,35,32,16,23,29,35,47,15,29,6,5,6,27,6,27,35,31,35,9
111,9,32,16,32,35,31,28,30,35,45,35,33,35,20,35,9,12,9,12,9
112,10,29,15,16,4,16,39,29,35,43,28,30,13,30,35,26,39,9,12,9
113,11,9,12,29,28,31,35,33,35,18,35,43,28,9,32,35,37,1,24,48
114,12,9,39,9,32,9,12,9,36,9,32,16,39,29,36,29,23,21,35,42
115,13,30,28,43,35,1,0,1,13,44,13,44,35,20,35,43,28,30,28,30
116,14,29,13,47,24,47,49,47,13,47,15,29,36,29,39,26,35,26,35,27
117,15,16,6,27,35,18,35,29,14,40,24,29,24,46,19,1,28,1,24,40
118,16,2,16,4,29,15,47,28,1,19,48,19,0,1,25,1,19,29,36,29
119,17,10,17,10,17,35,1,19,38,19,48,19,47,50,29,14,29,39,16,15
120,18,35,26,6,37,6,29,11,29,50,29,23,16,4,29,49,47,39,47,35
121,19,29,39,9,35,37,6,37,1,37,1,0,1,13,44,13,28,30,13,44
122,20,35,37,35,26,6,29,14,40,14,29,24,29,35,38,19,0,19,48,23
123,21,35,37,6,27,6,26,39,9,12,9,39,29,39,9,11,9,12,9,39
124,22,28,13,44,35,21,35,43,28,30,28,16,13,28,30,28,16,39,9,39
125,23,48,24,47,15,29,39,16,32,9,39,9,36,9,11,9,11,29,15,16
126,24,40,14,29,49,29,50,29,19,0,1,28,45,28,30,28,1,0,1,37
127,25,1,28,29,10,17,10,29,28,30,35,29,23,21,35,44,13,43,35,33
128,26,35,32,35,47,39,9,32,9,39,29,19,0,1,25,1,28,47,13,47
129,27,6,26,35,32,9,36,29,28,30,28,1,28,1,0,1,0,1,35,33
130,28,44,13,17,13,30,13,26,35,31,11,9,36,9,39,9,36,9,36,9
131,29,24,47,15,16,6,26,35,31,28,9,11,29,50,16,39,16,23,47,50
132,30,35,27,6,27,6,5,6,16,28,43,28,31,35,16,4,47,39,16,23
