,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,19,29,28,1,28,30,28,30,28,9,28,30,28,13,29,24,29,32
1,1,24,48,24,48,24,48,24,48,23,21,23,29,4,47,50,47,49,16,35
2,2,16,6,5,6,29,28,31,35,45,35,26,39,26,39,16,6,27,35,47
3,3,35,31,35,44,28,43,35,27,6,29,36,9,11,31,11,9,32,16,15
4,4,29,10,17,10,17,35,32,9,32,16,2,16,39,16,39,26,35,32,16
5,5,6,27,6,27,6,37,6,27,35,27,35,44,35,0,35,47,24,29,12
6,6,26,6,26,13,29,39,47,24,48,19,46,19,9,39,9,32,29,39,16
7,7,19,1,0,1,0,35,9,32,29,39,9,36,29,11,31,35,1,13,30
8,8,35,9,32,35,33,35,31,11,9,32,16,28,22,35,45,35,29,14,29
9,9,12,9,32,29,4,29,50,47,35,21,35,0,1,35,26,35,20,35,37
10,10,17,10,29,14,9,11,9,28,47,4,47,39,9,28,31,28,30,13,44
11,11,9,11,29,49,47,35,34,35,29,32,9,39,16,32,9,39,16,39,29
12,12,29,11,31,11,9,12,9,28,31,35,32,35,16,28,1,28,9,28,29
13,13,30,35,33,35,17,13,16,35,1,13,43,35,26,35,30,13,43,35,1
14,14,29,39,9,39,29,28,44,28,44,35,33,35,18,35,21,23,21,35,33
15,15,29,12,9,32,16,50,16,39,9,12,9,19,48,24,40,24,46,24,40
16,16,35,0,1,0,1,13,1,0,35,31,35,30,28,31,35,30,28,29,35
17,17,35,22,28,31,35,38,19,1,25,1,28,31,11,31,11,31,35,33,35
18,18,35,1,37,35,43,35,33,35,33,35,42,35,41,35,33,35,33,35,18
19,19,46,24,48,24,48,23,29,12,29,10,17,10,29,28,47,49,47,49,47
20,20,35,16,39,16,39,16,50,47,28,1,28,13,29,32,9,28,31,35,32
21,21,23,48,24,1,24,48,24,47,24,1,24,29,13,16,23,16,23,16,39
22,22,35,45,28,29,11,9,35,30,35,38,35,31,28,1,0,1,28,43,35
23,23,16,32,9,19,1,24,48,24,29,12,9,39,26,35,30,13,29,35,26
24,24,46,35,41,35,32,29,10,29,36,29,6,27,6,26,13,26,6,29,35
25,25,1,13,29,23,16,13,30,28,31,11,31,28,30,35,38,35,20,35,21
26,26,39,16,35,32,35,9,11,29,19,7,19,9,36,9,11,9,36,9,32
27,27,35,26,35,21,23,21,35,29,32,16,23,21,23,47,28,1,19,48,24
28,28,44,28,29,12,29,28,30,35,0,1,28,1,28,45,35,30,28,30,28
29,29,50,29,28,1,0,35,47,23,48,24,1,0,1,13,1,24,40,14,9
30,30,35,26,35,27,6,27,6,27,6,16,23,47,50,47,50,47,24,29,15
31,31,35,34,35,21,23,47,24,46,19,0,1,28,29,23,47,50,29,4,47
32,32,35,38,35,18,35,27,35,26,35,20,35,26,35,33,35,26,6,27,35
33,33,35,30,35,41,35,27,35,31,11,31,35,44,13,16,35,26,13,44,28
34,34,35,46,35,29,15,16,39,16,13,29,39,47,35,9,36,9,35,46,19
35,35,22,28,1,19,1,28,1,37,1,19,1,24,1,25,1,19,47,23,47
36,36,9,36,29,28,30,28,1,13,29,10,17,35,3,35,32,35,18,35,43
37,37,1,25,1,0,19,1,0,19,38,19,47,19,1,37,35,30,28,29,11
38,38,35,38,19,7,19,0,1,19,47,23,47,23,29,39,9,32,35,21,23
39,39,29,24,29,11,9,39,16,2,16,32,9,32,16,32,9,39,9,28,31
40,40,14,9,39,29,28,9,12,29,11,9,36,29,39,16,49,47,49,47,50
41,41,35,47,28,30,28,31,11,29,14,29,39,9,39,9,32,16,39,26,35
42,42,35,37,35,17,35,43,28,13,26,35,46,35,8,35,8,35,31,11,29
43,43,13,17,35,31,28,29,19,9,32,9,39,16,49,29,39,9,12,29,28
44,44,35,3,35,26,13,26,6,27,6,27,6,27,6,16,50,29,14,40,24
45,45,28,30,28,16,39,9,19,0,1,24,48,23,29,11,9,39,29,35,29
46,46,19,9,36,9,39,29,50,16,39,47,23,47,50,29,14,9,28,43,35
47,47,50,47,35,43,28,1,28,16,39,9,11,29,14,40,24,29,15,16,15
48,48,19,29,12,9,12,9,35,8,35,30,35,42,35,22,28,45,28,22,28
49,49,29,15,29,50,47,50,47,39,29,11,29,13,30,35,17,13,1,13,16
50,50,47,50,29,32,16,32,29,14,9,19,29,39,16,39,16,23,21,35,22
51,0,1,28,1,35,37,1,19,48,19,29,6,27,6,37,1,35,26,6,5
52,1,25,1,28,30,28,1,28,31,11,9,36,29,11,29,11,29,36,9,32
53,2,16,50,29,19,48,19,38,35,43,28,45,28,16,49,47,24,46,19,0
54,3,35,42,35,16,39,9,28,29,50,29,14,9,39,9,11,31,28,13,29
55,4,29,32,9,11,29,50,29,36,9,39,16,2,16,39,16,32,16,32,16
56,5,6,27,35,42,35,32,35,46,19,46,35,32,16,39,29,49,16,6,27
57,6,27,6,37,35,21,23,21,23,21,35,29,19,29,35,41,35,41,35,16
58,7,19,29,19,9,19,48,19,48,19,46,19,7,19,38,35,43,35,26,35
59,8,35,46,24,48,19,1,13,47,15,29,28,45,28,1,28,13,29,36,29
60,9,12,9,11,9,39,9,39,9,32,16,39,26,6,27,6,5,6,29,32
61,10,29,35,41,35,16,39,9,39,9,32,29,11,9,39,9,39,9,39,26
62,11,29,28,16,39,16,23,16,28,30,28,30,35,41,35,32,16,32,35,27
63,12,29,13,43,13,43,28,30,35,30,28,1,19,48,24,48,24,46,19,1
64,13,1,24,48,24,1,35,21,35,46,19,1,13,26,39,26,35,3,35,26
65,14,9,39,16,39,9,28,30,28,45,28,31,35,42,35,8,35,26,6,26
66,15,47,13,47,50,47,13,47,39,47,19,38,19,48,19,47,23,47,13,29
67,16,4,16,32,16,39,9,11,9,32,35,17,13,47,15,47,49,47,4,29
68,17,13,29,19,7,19,48,24,48,24,29,15,29,4,47,49,47,4,47,19
69,18,35,33,35,8,35,20,35,26,35,26,35,17,10,29,50,16,32,9,11
70,19,9,28,31,28,1,28,13,1,28,30,28,22,28,44,13,44,28,44,35
71,20,35,21,35,33,35,44,35,34,35,17,35,8,35,44,13,44,28,44,13
72,21,35,46,19,0,35,1,19,1,13,43,13,1,0,1,0,1,35,26,6
73,22,35,27,35,33,35,27,6,37,35,43,13,16,32,35,43,28,30,28,9
74,23,48,19,1,19,1,25,1,28,30,28,45,35,47,13,44,35,33,35,17
75,24,48,23,48,19,7,19,1,25,1,25,1,35,33,35,27,35,46,19,46
76,25,1,0,1,19,9,36,9,28,30,28,31,28,43,35,3,35,8,35,43
77,26,13,16,23,16,39,9,39,29,13,44,35,43,13,43,13,30,35,38,35
78,27,35,17,35,26,39,26,39,9,39,16,50,47,23,16,23,47,4,16,23
79,28,16,23,47,23,29,36,9,39,9,12,9,32,16,32,29,28,22,28,9
80,29,13,44,35,30,28,30,28,31,35,27,6,29,4,29,32,16,13,43,35
81,30,28,44,13,43,28,29,49,47,23,47,24,47,24,1,24,1,28,16,50
82,31,35,30,28,1,25,1,28,31,35,34,35,26,13,28,9,12,29,23,48
83,32,35,34,35,0,1,24,48,23,16,39,16,39,26,35,20,35,42,35,22
84,33,35,20,35,37,35,17,10,17,13,17,10,17,35,32,16,32,9,39,9
85,34,35,44,13,28,29,10,29,32,35,26,13,47,23,16,2,16,32,35,26
86,35,31,28,16,15,16,39,16,6,16,32,35,18,35,34,35,47,28,13,17
87,36,29,14,29,19,29,36,9,39,29,13,17,10,29,39,16,50,47,35,1
88,37,35,44,28,31,35,34,35,44,35,33,35,33,35,41,35,21,23,21,35
89,38,19,9,19,1,0,19,1,35,33,35,26,13,16,2,16,2,16,50,47
90,39,16,32,16,49,16,28,9,19,9,32,29,13,17,10,29,35,27,35,37
91,40,14,29,15,47,35,29,4,29,12,29,39,9,19,47,13,44,13,28,31
92,41,35,33,35,31,11,9,32,29,10,17,13,17,10,29,15,29,32,16,32
93,42,35,41,35,27,6,29,24,29,19,0,1,28,30,28,22,28,16,49,47
94,43,35,17,35,41,35,21,23,47,23,48,19,0,1,13,1,13,16,23,47
95,44,28,13,17,10,29,36,9,14,29,15,47,28,29,36,29,36,9,39,9
96,45,28,16,23,29,11,31,11,9,39,9,32,16,32,35,31,28,1,25,1
97,46,19,29,36,29,36,9,39,9,28,43,13,43,13,16,39,9,19,48,24
98,47,49,16,32,16,32,29,35,9,14,9,35,26,35,30,13,16,49,29,13
99,48,24,47,13,44,13,17,10,29,24,48,24,47,4,29,49,47,23,16,39
100,49,29,39,9,28,44,35,21,23,29,50,47,23,47,23,16,49,29,32,16
101,50,16,32,16,32,9,12,9,39,16,28,1,13,1,0,19,47,4,47,23
102,0,1,19,38,35,26,35,46,35,33,35,16,39,9,32,29,36,9,32,16
103,1,28,1,28,31,11,9,39,26,6,27,6,27,6,5,6,26,13,44,35
104,2,16,23,16,13,26,39,47,49,29,28,29,35,27,6,29,11,9,39,29
105,3,35,21,23,47,50,47,4,47,13,43,35,26,39,29,23,47,13,1,13
106,4,16,39,16,39,16,39,16,32,16,28,13,28,1,0,1,28,1,28,16
107,5,6,5,6,5,6,29,28,44,13,16,6,5,6,27,6,26,35,37,35
108,6,5,6,29,36,9,36,29,35,32,16,28,30,35,43,28,30,28,30,35
109,7,19,47,23,21,35,18,35,1,28,9,11,31,11,31,35,34,35,17,35
110,8,35,34,35,32,16,32,29,6,27,35,34,35,27,6,27,6,27,35,27
111,9,36,29,50,29,12,9,39,9,35,9,35,31,35,9,35,3,35,33,35
112,10,29,36,29,15,47,19,0,1,19,46,19,38,19,48,23,47,24,29,35
113,11,29,15,47,23,47,35,27,6,27,6,27,6,26,35,0,1,28,31,35
114,12,9,14,40,24,47,23,47,28,9,39,9,36,29,4,16,6,37,35,34
115,13,26,6,27,6,29,28,29,13,43,13,43,13,29,15,16,6,27,35,17
116,14,40,24,29,11,29,13,30,13,17,13,29,23,48,23,47,4,16,39,16
117,15,29,6,27,6,27,6,26,13,1,0,1,0,1,0,35,32,35,33,35
118,16,39,26,35,30,35,21,35,30,28,31,11,9,11,29,23,47,23,47,50
119,17,10,17,35,34,35,45,28,29,32,35,26,6,27,6,5,6,5,6,5
120,18,35,20,35,37,1,19,29,39,9,32,16,39,26,35,31,11,9,19,29
121,19,46,24,46,35,27,35,26,35,3,35,1,28,45,28,47,50,47,24,1
122,20,35,30,28,30,28,43,35,27,35,29,4,29,39,29,36,29,12,29,35
123,21,35,33,35,9,14,40,14,29,49,47,28,1,0,19,48,24,40,14,40
124,22,35,31,28,1,37,6,16,32,16,39,16,49,29,28,1,13,28,31,28
125,23,48,23,21,35,17,10,17,13,16,39,9,14,40,24,29,4,47,23,29
126,24,47,39,29,32,9,39,9,39,9,39,9,32,16,32,9,39,29,4,47
127,25,1,28,9,36,29,19,47,49,47,49,47,19,38,19,47,15,47,15,29
128,26,13,17,13,29,36,9,32,16,32,9,36,9,12,9,12,9,39,9,19
129,27,6,27,6,5,6,37,6,16,39,9,35,26,35,18,35,29,13,44,35
130,28,30,28,1,0,1,35,37,35,34,35,46,24,29,13,44,35,47,15,16
131,29,36,9,12,9,36,9,14,29,35,26,35,38,35,26,35,32,16,6,5
