,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,28,9,32,35,8,35,46,19,7,19,48,19,7,19,48,23,47,19
1,1,13,30,35,42,35,1,19,1,0,1,37,35,26,35,1,24,48,24,29
2,2,16,23,16,39,26,39,29,32,16,28,1,19,48,19,47,15,29,24,47
3,3,35,22,28,31,28,13,29,10,17,13,17,10,17,35,3,35,32,35,18
4,4,29,39,16,2,16,49,47,50,16,2,16,32,16,32,16,39,9,11,31
5,5,6,16,32,16,32,9,32,35,47,13,17,35,27,6,5,6,5,6,27
6,6,16,35,9,35,0,1,24,1,24,48,24,46,35,45,35,26,35,30,28
7,7,19,0,19,9,36,9,11,9,36,9,39,16,49,47,24,1,35,41,35
8,8,35,30,28,13,1,13,1,28,13,1,0,1,25,1,19,1,13,29,28
9,9,12,9,19,48,24,1,25,1,37,1,24,40,24,46,19,1,24,1,28
10,10,17,35,37,35,34,35,38,19,1,19,1,35,27,6,27,35,27,6,16
11,11,9,36,9,14,29,32,35,32,16,32,9,12,9,19,1,24,29,23,47
12,12,9,36,29,50,29,13,29,28,9,39,16,32,35,27,35,30,35,26,35
13,13,1,19,1,25,1,0,35,8,35,32,29,32,35,22,35,45,35,31,35
14,14,40,24,47,4,16,39,9,39,9,39,29,14,40,24,47,15,47,35,17
15,15,16,32,9,14,9,19,38,35,32,16,15,47,23,47,13,30,28,30,35
16,16,39,26,13,43,13,16,13,43,13,28,1,19,1,28,1,35,43,28,1
17,17,10,17,10,17,13,47,49,16,13,47,19,48,19,48,19,29,10,17,13
18,18,35,18,35,8,35,45,28,22,28,29,6,29,14,9,39,9,36,9,36
19,19,46,19,46,35,27,6,27,6,27,35,16,23,48,19,48,19,0,1,28
20,20,35,37,1,25,1,0,1,0,19,1,0,1,0,1,0,19,1,24,46
21,21,35,31,35,29,13,1,35,30,35,26,13,47,35,32,29,28,16,32,9
22,22,35,8,35,26,35,41,35,0,35,32,16,35,3,35,0,19,1,25,1
23,23,21,23,21,35,26,13,29,11,31,35,3,35,30,13,43,35,30,28,30
24,24,40,24,40,24,40,14,9,12,9,36,29,49,29,4,29,35,1,0,19
25,25,1,19,1,0,1,19,38,19,48,19,47,23,21,35,8,35,29,12,29
26,26,35,38,19,29,36,9,39,29,35,27,6,16,32,29,32,35,0,1,28
27,27,6,5,6,29,28,30,13,26,13,28,30,28,44,35,37,35,22,35,47
28,28,31,28,9,35,46,35,31,35,45,35,22,35,0,1,28,30,35,3,35
29,29,39,9,36,9,32,29,39,16,13,17,13,16,39,16,39,16,39,29,28
30,30,28,30,28,30,28,30,35,31,28,9,28,45,28,31,28,1,28,44,13
31,31,11,29,12,9,11,31,35,37,6,27,6,5,6,5,6,27,35,16,32
32,32,35,44,35,33,35,41,35,47,23,29,13,26,6,16,23,47,39,9,28
33,33,35,37,6,5,6,27,35,8,35,27,6,27,6,5,6,29,50,29,19
34,34,35,32,16,32,16,13,30,28,43,28,30,28,45,28,22,35,45,28,30
35,35,26,13,17,13,30,35,21,23,47,24,47,15,16,32,16,32,9,39,9
36,36,9,32,9,12,9,35,33,35,33,35,22,28,29,11,29,36,9,11,29
37,37,35,26,39,26,35,18,35,0,35,26,35,32,9,39,16,32,9,35,18
38,38,19,1,0,1,19,1,25,1,28,16,49,47,23,29,28,1,0,1,35
39,39,29,19,9,39,16,6,16,39,16,32,16,32,9,11,31,28,1,28,47
40,40,24,29,32,9,36,9,28,44,13,26,35,26,39,16,49,47,49,16,32
41,41,35,26,13,26,35,37,35,17,10,29,10,17,13,1,0,1,35,47,4
42,42,35,33,35,26,39,9,39,9,39,9,11,29,36,9,32,16,32,29,14
43,43,13,29,50,47,13,47,39,9,36,9,32,16,50,29,11,9,11,9,39
44,44,28,30,28,45,28,1,13,47,50,16,13,44,28,16,39,47,15,47,50
45,45,35,29,49,47,24,40,14,40,24,1,35,47,50,47,28,13,26,35,29
46,46,24,48,19,1,19,47,28,29,24,40,24,29,10,29,36,9,39,9,32
47,47,35,26,35,9,11,29,24,40,14,9,35,16,13,30,28,31,28,13,47
48,48,24,48,23,47,15,47,24,29,12,29,6,16,32,16,35,22,28,31,35
49,49,29,49,47,49,47,49,47,28,29,13,29,24,48,24,47,50,47,49,29
50,50,16,28,1,28,30,28,9,36,9,36,29,14,40,14,9,11,29,39,29
51,0,35,32,9,39,9,28,16,23,48,24,40,14,9,36,9,32,16,49,29
52,1,24,48,24,1,19,1,28,47,50,47,28,29,28,31,35,3,35,44,13
53,2,16,39,9,39,29,15,47,24,48,24,29,32,16,2,16,32,9,11,31
54,3,35,17,35,26,6,5,6,27,6,5,6,5,6,16,4,16,28,31,28
55,4,16,2,16,32,9,39,16,4,47,28,29,49,47,19,38,19,38,19,48
56,5,6,29,32,35,26,39,16,32,16,32,9,32,16,49,47,50,29,32,9
57,6,37,1,24,48,19,38,35,46,24,48,24,48,19,47,23,47,13,28,13
58,7,19,48,19,47,24,48,24,48,19,9,32,9,11,9,11,9,39,26,35
59,8,35,17,10,29,13,16,23,47,23,47,50,29,28,30,28,16,2,16,35
60,9,28,1,28,31,11,29,14,9,39,16,23,29,35,9,35,26,39,16,39
61,10,17,13,28,47,28,45,35,42,35,33,35,26,35,33,35,0,1,19,1
62,11,31,28,22,28,31,35,26,39,9,28,16,2,16,2,16,39,9,36,29
63,12,29,36,9,11,9,36,9,39,29,23,29,36,29,32,9,11,9,32,35
64,13,29,24,29,19,46,35,37,35,27,35,41,35,34,35,30,28,30,28,31
65,14,29,10,17,13,1,35,33,35,43,28,1,28,1,19,47,28,9,28,1
66,15,16,23,47,35,32,9,32,16,4,29,39,29,32,9,36,29,4,16,39
67,16,23,48,24,47,35,16,23,47,50,47,4,16,35,33,35,18,35,44,35
68,17,13,1,0,1,13,47,23,47,19,46,19,7,19,38,19,0,35,18,35
69,18,35,9,36,29,39,29,13,17,10,17,10,17,35,33,35,3,35,45,28
70,19,46,35,21,35,33,35,17,35,32,9,32,29,13,44,13,1,19,48,23
71,20,35,18,35,0,19,47,35,37,6,37,35,37,1,37,1,28,9,39,16
72,21,35,1,28,29,50,16,6,5,6,5,6,29,24,46,35,37,1,37,1
73,22,35,43,35,47,19,48,23,16,2,16,13,1,35,22,35,37,6,5,6
74,23,29,49,29,28,30,28,29,14,40,14,40,24,40,14,40,14,29,19,48
75,24,48,24,48,19,38,35,26,35,26,13,17,13,1,0,19,7,19,1,28
76,25,1,19,9,32,16,4,16,39,9,11,9,39,29,15,29,14,29,39,16
77,26,35,33,35,9,14,9,14,29,49,47,4,16,39,16,32,16,39,9,36
78,27,6,26,35,42,35,32,16,32,35,26,6,5,6,27,35,33,35,33,35
79,28,16,35,31,35,37,35,20,35,33,35,30,28,30,28,31,28,31,28,31
80,29,35,0,35,34,35,44,35,20,35,26,13,26,35,30,35,44,13,26,13
81,30,28,47,49,16,28,29,39,9,36,29,13,30,28,47,24,40,24,46,19
82,31,35,8,35,44,13,47,15,16,23,48,19,0,1,28,47,4,16,13,43
83,32,9,32,16,39,16,4,16,32,16,4,16,6,27,6,37,6,27,35,33
84,33,35,38,35,27,35,38,19,0,1,28,30,28,31,28,30,28,16,50,47
85,34,35,30,35,37,1,0,1,19,0,1,24,48,19,46,35,26,35,33,35
86,35,37,6,5,6,5,6,5,6,5,6,27,35,32,16,4,29,12,9,39
87,36,9,36,9,39,29,28,22,28,30,13,44,35,18,35,20,35,31,35,33
88,37,1,35,46,35,32,16,23,29,15,47,23,48,19,48,24,40,24,1,35
89,38,35,32,35,44,13,43,35,26,35,32,29,13,43,28,47,50,16,32,29
90,39,9,11,31,35,43,28,1,28,30,35,46,35,31,11,9,39,16,49,16
91,40,14,40,24,46,24,48,24,29,14,9,12,9,32,29,32,16,35,46,19
92,41,35,9,39,9,19,38,19,9,11,9,36,9,36,9,12,9,39,16,32
93,42,35,33,35,37,1,28,16,2,16,23,16,23,16,15,16,32,35,38,19
94,43,35,47,13,30,35,33,35,8,35,47,19,48,23,47,19,46,35,0,35
95,44,13,43,35,32,16,32,16,39,16,28,31,28,30,28,31,28,45,28,9
96,45,28,44,35,21,23,21,23,47,23,47,49,29,32,16,32,9,39,16,39
97,46,19,46,35,32,16,35,26,6,37,35,46,35,27,6,16,2,16,39,29
98,47,49,16,6,37,6,29,14,29,35,30,28,16,50,16,50,47,4,47,49
99,48,24,29,28,43,28,45,28,29,35,41,35,20,35,21,23,48,24,40,14
100,49,16,32,29,28,30,35,3,35,29,10,29,28,31,28,45,35,32,35,38
101,50,16,49,47,15,47,23,48,19,9,32,29,24,1,24,40,14,29,32,9
102,0,1,19,9,39,29,19,1,25,1,0,35,31,35,44,28,9,11,31,11
103,1,24,47,35,33,35,26,39,47,35,37,35,21,35,42,35,41,35,31,28
104,2,16,39,16,39,29,39,29,32,29,19,1,0,1,28,13,47,50,47,49
105,3,35,22,35,38,19,46,19,46,24,48,24,40,24,40,14,40,14,40,14
