,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,35,43,35,34,35,3,35,3,35,8,35,47,23,48,19,1,24,40,14
1,1,28,43,35,3,35,43,13,26,35,17,35,38,19,1,13,43,35,37,35
2,2,16,32,16,13,16,39,26,39,29,50,16,15,29,13,16,2,16,39,26
3,3,35,37,35,27,35,44,28,1,19,29,50,47,28,29,39,9,12,9,11
4,4,16,2,16,49,29,12,9,28,29,35,27,35,46,24,1,28,31,35,45
5,5,6,26,35,16,39,16,39,47,23,47,19,9,39,16,49,47,35,3,35
6,6,29,10,17,10,17,13,47,4,16,23,47,13,47,35,27,35,8,35,26
7,7,19,9,32,9,32,16,2,16,13,30,28,30,28,30,13,47,23,21,35
8,8,35,18,35,31,35,22,28,29,13,29,24,40,14,40,24,47,50,47,50
9,9,19,48,23,47,49,47,19,47,24,48,24,46,24,29,39,16,13,44,13
10,10,29,28,22,35,30,28,30,13,28,29,39,9,19,48,19,9,39,29,19
11,11,9,36,29,49,47,15,16,23,29,50,47,49,29,36,9,36,9,32,9
12,12,29,49,47,50,47,49,16,35,33,35,26,39,29,32,9,32,16,4,47
13,13,47,23,21,35,46,35,9,32,16,13,1,19,47,49,16,32,16,50,47
14,14,29,32,9,12,9,28,1,19,29,32,29,12,29,11,9,35,26,35,22
15,15,47,28,44,35,32,16,32,35,3,35,38,19,38,35,17,13,28,30,13
16,16,2,16,28,30,35,43,28,45,28,43,35,8,35,26,35,41,35,34,35
17,17,13,30,35,17,13,43,28,1,28,31,35,16,28,47,23,21,35,37,1
18,18,35,22,35,8,35,47,49,47,23,29,23,16,15,29,28,1,0,1,13
19,19,1,24,46,35,47,13,43,28,30,28,16,28,13,26,35,44,28,29,28
20,20,35,3,35,1,0,35,17,13,1,0,1,35,3,35,33,35,9,35,30
21,21,35,21,23,16,23,16,15,16,13,28,30,13,47,49,29,39,16,49,47
22,22,28,45,35,47,28,9,36,29,39,9,39,9,39,29,6,29,50,29,15
23,23,16,50,16,50,47,50,47,23,16,23,16,39,16,28,22,35,0,1,0
24,24,40,24,1,0,1,24,40,24,48,19,7,19,48,23,47,39,9,35,31
25,25,1,19,7,19,48,24,1,25,1,37,35,34,35,32,9,32,16,32,16
26,26,35,32,35,33,35,30,13,28,30,13,29,28,13,26,6,16,39,16,39
27,27,35,41,35,43,28,31,35,16,35,30,28,22,35,30,28,30,35,30,13
28,28,1,0,1,37,35,26,35,32,16,13,1,19,48,24,29,10,29,28,30
29,29,11,9,11,9,36,9,39,26,35,26,35,26,13,29,50,47,50,29,35
30,30,13,47,23,29,19,29,13,43,35,32,9,39,26,6,27,35,45,28,30
31,31,28,31,35,34,35,33,35,37,6,27,35,29,28,16,50,29,11,9,14
32,32,16,23,48,19,7,19,47,23,21,35,31,11,31,28,30,28,31,35,31
33,33,35,33,35,41,35,32,16,39,16,23,16,39,47,24,47,50,16,32,16
34,34,35,1,19,46,35,17,10,29,39,9,32,35,17,35,30,35,26,35,34
35,35,32,9,36,9,12,9,39,9,36,29,4,47,23,16,39,29,12,9,32
36,36,9,12,29,36,29,28,44,13,44,35,41,35,26,39,16,50,29,24,29
37,37,35,1,13,28,22,28,31,35,27,6,37,6,26,13,47,24,1,0,35
38,38,19,0,1,24,47,50,29,23,21,35,27,6,16,49,47,23,16,49,29
39,39,16,35,37,35,44,28,43,35,33,35,31,35,47,49,29,32,29,39,26
40,40,24,48,24,29,13,47,23,47,49,29,24,46,19,38,35,30,28,29,32
41,41,35,45,28,9,12,9,32,35,26,35,45,28,22,35,29,36,29,39,9
42,42,35,44,13,30,35,34,35,32,16,23,47,19,38,19,1,28,16,49,47
43,43,35,31,35,32,9,35,26,6,27,6,5,6,5,6,26,13,1,35,38
44,44,13,47,50,47,24,48,23,16,39,16,15,47,24,48,19,1,19,7,19
45,45,35,31,28,22,35,26,35,30,28,1,28,1,25,1,19,38,35,37,6
46,46,24,46,35,29,12,9,35,45,28,13,43,28,31,11,31,28,16,39,16
47,47,49,47,50,47,35,32,29,24,48,19,47,24,48,19,1,19,7,19,47
48,48,19,0,35,16,23,47,13,28,43,28,1,0,1,0,1,28,16,23,16
49,49,16,49,29,6,27,6,29,4,16,39,47,28,43,35,41,35,32,9,36
50,50,47,28,30,35,46,24,47,23,48,23,47,39,16,39,9,32,16,4,16
51,0,1,28,13,16,2,16,28,45,35,21,35,43,35,8,35,0,1,0,35
52,1,13,47,23,47,23,29,28,1,25,1,25,1,19,46,35,0,1,19,46
53,2,16,39,9,36,9,39,26,35,33,35,43,35,32,9,39,16,23,47,50
54,3,35,43,28,30,35,26,35,27,6,27,6,27,6,27,6,5,6,29,28
55,4,16,32,9,36,9,36,9,28,1,19,1,13,47,13,17,10,29,14,40
56,5,6,16,2,16,39,16,28,30,28,45,28,30,28,30,28,45,35,0,19
57,6,5,6,37,6,16,49,29,39,9,39,16,23,47,23,47,15,16,49,16
58,7,19,7,19,47,50,47,49,29,39,9,28,1,25,1,28,44,35,43,35
59,8,35,42,35,46,19,48,23,47,49,47,24,47,28,1,28,30,35,37,6
60,9,39,16,13,16,28,43,13,16,50,47,19,48,24,48,24,40,24,48,19
61,10,17,35,32,16,28,9,39,9,12,29,14,40,24,29,4,16,32,16,32
62,11,29,6,29,50,47,13,30,28,30,35,34,35,30,28,31,11,29,13,30
63,12,9,39,9,14,29,49,29,11,31,28,30,28,31,28,47,39,16,28,13
64,13,44,13,30,28,47,13,30,13,16,32,29,32,35,31,28,31,28,43,35
65,14,40,24,29,36,9,12,29,24,48,24,1,0,35,33,35,33,35,27,35
66,15,29,39,9,36,9,11,31,28,31,35,20,35,33,35,32,35,33,35,3
67,16,50,16,39,9,11,9,12,9,11,31,35,3,35,33,35,42,35,37,6
68,17,10,29,13,16,4,47,4,16,4,47,39,9,11,9,11,29,35,26,6
