,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,48,19,48,19,7,19,0,1,0,19,48,24,1,28,13,29,11,9
1,1,28,30,28,1,28,43,35,32,16,6,37,1,24,46,24,47,49,47,13
2,2,16,49,16,39,29,19,46,24,40,24,46,35,26,6,27,35,30,35,18
3,3,35,8,35,31,35,26,35,27,6,5,6,16,15,16,15,29,36,9,32
4,4,29,14,40,14,9,32,16,50,29,50,47,4,29,32,9,39,16,23,21
5,5,6,27,35,33,35,27,6,29,32,16,39,9,14,40,14,9,32,9,36
6,6,5,6,27,6,16,49,47,13,44,35,33,35,32,35,46,19,1,0,19
7,7,19,1,24,29,28,16,2,16,50,47,4,47,50,16,32,29,23,21,35
8,8,35,33,35,34,35,44,35,33,35,38,35,47,50,47,4,16,2,16,39
9,9,32,16,39,16,39,16,32,9,39,9,12,9,12,29,36,9,19,46,24
10,10,29,36,9,35,33,35,3,35,46,35,33,35,30,28,29,11,31,35,31
11,11,9,32,16,15,29,39,9,32,29,6,27,6,27,6,26,35,33,35,27
12,12,29,4,47,24,46,24,48,24,47,39,9,36,9,12,9,32,9,11,9
13,13,17,13,17,35,30,28,45,28,30,35,38,19,46,19,48,19,1,28,31
14,14,29,13,17,35,22,28,29,15,29,39,29,32,29,10,29,23,16,32,16
15,15,47,39,16,50,16,32,16,32,9,36,9,11,31,28,22,28,30,28,1
16,16,28,1,28,22,28,29,14,40,14,29,32,29,24,1,28,1,19,29,13
17,17,35,0,1,28,1,24,48,19,1,0,19,29,35,0,19,47,23,48,24
18,18,35,34,35,43,13,29,13,47,23,29,19,48,19,7,19,1,35,30,13
19,19,1,28,29,28,30,28,9,32,35,46,24,48,19,29,10,17,13,16,49
20,20,35,27,6,27,6,27,6,5,6,5,6,37,1,19,29,39,16,15,16
21,21,35,9,12,9,12,9,39,26,35,20,35,27,6,29,13,29,36,29,28
22,22,35,20,35,32,9,32,29,35,26,6,16,23,47,39,16,35,29,6,37
23,23,47,23,16,32,29,32,35,27,35,46,19,48,23,29,36,29,12,9,32
24,24,48,23,47,23,48,19,38,19,46,19,46,24,48,24,1,19,47,39,16
25,25,1,0,35,20,35,26,13,29,39,29,10,29,36,9,32,9,32,9,39
26,26,6,27,6,27,35,33,35,41,35,32,9,36,29,19,46,24,29,35,26
27,27,6,27,35,44,13,26,13,16,50,29,36,9,12,9,39,29,12,29,23
28,28,1,35,46,24,48,24,1,13,17,10,17,13,44,13,43,28,9,36,29
29,29,24,48,24,1,13,47,50,47,50,47,39,29,32,16,39,29,50,47,13
30,30,28,31,28,44,13,30,28,30,28,47,49,29,19,29,14,40,24,1,25
31,31,28,47,24,48,24,47,19,1,19,9,36,29,39,29,49,29,36,9,32
