,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,35,45,28,31,28,29,39,16,32,35,3,35,38,19,1,0,35,21
1,1,37,35,27,35,33,35,1,28,30,28,31,11,9,39,26,13,26,39,16
2,2,16,39,16,32,29,11,9,39,16,32,16,28,44,13,17,13,47,50,29
3,3,35,47,23,29,12,29,19,1,24,40,24,48,23,47,15,29,28,13,1
4,4,16,39,9,28,30,28,29,49,47,49,47,28,1,24,47,49,47,19,38
5,5,6,16,50,29,28,30,35,42,35,42,35,26,13,47,23,47,39,26,35
6,6,27,35,33,35,9,39,16,6,27,6,29,6,5,6,37,35,30,28,43
7,7,19,38,35,31,28,22,35,31,35,31,28,43,35,31,28,29,39,47,35
8,8,35,16,49,47,50,47,23,47,23,16,32,35,29,35,26,39,9,12,9
9,9,19,48,19,29,10,29,39,16,32,16,39,16,23,47,50,29,11,9,12
10,10,29,4,47,35,21,35,1,13,30,28,29,36,29,35,30,28,1,37,6
11,11,9,12,9,11,29,36,29,49,16,32,16,2,16,39,26,35,21,35,32
12,12,9,36,29,12,9,32,9,28,44,35,27,6,5,6,5,6,5,6,27
13,13,44,35,22,35,1,0,1,37,35,37,6,5,6,5,6,5,6,27,6
14,14,40,14,40,24,46,24,48,23,48,24,1,28,1,0,35,9,12,29,28
15,15,29,13,44,35,9,11,9,36,29,36,29,28,1,19,1,19,1,28,30
16,16,15,16,23,47,49,47,13,1,0,35,26,13,17,10,29,32,16,49,47
17,17,13,29,24,29,4,47,49,47,50,47,15,29,11,29,6,5,6,37,1
18,18,35,32,16,15,47,28,1,28,16,4,47,49,47,39,26,39,9,28,22
19,19,1,19,47,24,1,0,35,32,29,6,5,6,16,39,16,13,47,23,47
20,20,35,29,13,29,32,16,4,16,50,16,28,9,39,9,12,29,32,16,32
21,21,35,1,0,19,48,24,48,23,48,19,29,36,29,28,1,28,44,28,1
22,22,28,22,35,37,35,46,24,48,24,40,14,9,32,16,2,16,39,29,36
23,23,47,23,16,6,27,6,29,4,29,4,47,23,29,28,1,28,13,30,13
24,24,48,24,1,24,46,19,1,0,19,38,19,7,19,0,19,1,28,13,30
