,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,35,29,23,48,23,21,35,22,35,37,35,0,1,28,1,28,31,35,9
1,1,19,47,39,29,23,29,13,30,28,30,28,30,13,16,32,9,36,9,36
2,2,16,23,48,19,7,19,38,19,46,35,1,28,9,36,29,23,21,35,26
3,3,35,32,29,28,43,35,27,6,29,35,18,35,20,35,18,35,45,28,31
4,4,16,32,35,17,10,29,36,9,32,16,39,16,39,26,39,16,39,9,39
5,5,6,27,35,9,36,9,39,16,28,16,28,1,25,1,19,38,35,33,35
6,6,27,6,37,35,17,13,1,0,19,48,24,40,14,9,36,9,39,26,35
7,7,19,29,13,43,13,44,28,31,35,33,35,37,35,33,35,31,35,9,36
8,8,35,9,19,48,19,1,28,30,28,29,36,9,39,16,2,16,49,47,23
9,9,35,26,35,42,35,34,35,47,24,48,23,47,15,16,2,16,15,29,32
10,10,17,35,17,10,17,10,29,36,29,19,47,15,29,24,1,25,1,37,35
11,11,31,11,9,32,9,35,46,19,1,24,29,4,16,32,9,12,29,36,9
12,12,9,11,29,10,29,4,29,36,29,36,9,11,9,19,48,23,47,28,9
13,13,28,29,39,29,39,29,28,45,35,37,35,33,35,26,13,17,13,28,44
14,14,29,36,29,24,29,32,16,39,16,6,26,13,17,13,47,49,29,39,47
15,15,29,28,16,6,37,35,32,29,19,1,24,48,24,47,49,16,35,29,36
16,16,6,5,6,5,6,27,35,3,35,20,35,26,35,46,35,16,49,16,39
17,17,35,45,28,1,0,1,0,1,37,35,33,35,22,35,3,35,47,23,48
18,18,35,37,35,31,11,31,35,1,28,31,28,44,35,33,35,17,35,3,35
19,19,29,4,16,39,9,32,35,17,35,18,35,34,35,29,28,1,0,1,37
20,20,35,37,35,26,39,47,23,29,32,16,4,29,23,47,49,47,39,16,35
21,21,35,0,19,1,13,1,19,1,37,1,28,43,28,13,1,37,6,5,6
22,22,28,30,28,43,13,47,4,47,13,26,6,27,6,5,6,37,35,29,11
23,23,29,28,16,15,29,15,16,50,29,13,26,35,34,35,46,24,1,25,1
24,24,40,14,9,32,35,41,35,37,6,29,32,35,33,35,9,39,9,36,9
25,25,1,37,1,28,30,28,1,28,9,32,35,33,35,45,35,31,11,29,50
26,26,35,27,6,26,39,16,15,16,32,35,21,23,21,23,48,19,7,19,7
27,27,6,16,35,34,35,26,6,27,6,29,32,35,26,35,32,9,32,9,39
28,28,22,28,45,35,27,35,30,28,31,28,47,39,9,39,16,50,47,50,47
29,29,6,27,6,16,39,9,39,16,39,9,36,9,19,46,24,1,28,30,28
30,30,35,22,35,26,39,16,50,47,50,47,28,31,28,9,39,16,39,9,36
31,31,28,29,19,9,36,29,10,29,36,9,39,9,12,9,32,9,39,26,6
32,32,35,42,35,30,28,30,35,31,28,44,13,29,11,31,28,47,19,38,35
33,33,35,45,35,33,35,45,35,18,35,31,28,9,39,29,39,29,6,37,35
34,34,35,33,35,1,28,1,0,1,0,1,28,30,35,26,35,31,35,20,35
35,35,38,19,1,37,35,22,28,1,25,1,19,48,24,48,23,16,39,16,32
36,36,9,19,1,19,29,10,29,32,35,32,16,4,47,49,16,2,16,23,21
37,37,35,30,28,47,49,29,36,29,12,9,36,29,12,9,36,9,11,9,39
38,38,19,48,23,48,24,46,35,0,35,30,35,29,35,42,35,30,28,30,13
39,39,16,39,29,28,13,44,28,43,28,1,28,31,35,9,11,31,28,1,19
40,40,24,29,24,40,14,40,24,29,4,47,35,43,28,44,28,13,26,13,43
41,41,35,33,35,1,28,9,19,38,35,18,35,18,35,18,35,45,35,29,23
42,42,35,27,35,16,39,9,28,9,35,27,6,27,6,37,35,30,28,29,12
43,43,28,30,28,30,35,18,35,27,6,16,35,33,35,31,28,43,28,13,16
44,44,13,26,13,16,32,16,23,47,49,16,32,9,36,9,12,9,32,16,28
45,45,28,30,13,16,6,5,6,29,36,9,35,43,13,43,28,31,35,41,35
46,46,19,29,49,47,4,47,50,16,39,47,39,29,19,1,28,30,28,30,28
47,47,23,29,23,16,32,16,50,29,4,29,23,21,23,48,24,46,19,48,19
