,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,25,1,37,6,37,6,5,6,27,6,27,35,16,23,47,23,16,39
1,1,35,46,35,26,6,5,6,16,39,16,32,16,32,29,28,22,28,30,35
2,2,16,35,9,35,29,19,29,4,47,13,17,13,29,19,7,19,47,23,48
3,3,35,3,35,37,6,27,35,3,35,46,35,27,6,16,32,16,39,29,36
4,4,29,11,29,32,9,36,29,28,30,35,32,16,15,16,6,29,12,29,19
5,5,6,5,6,5,6,27,6,29,15,47,13,26,35,27,35,30,35,38,19
6,6,5,6,27,6,27,6,5,6,27,35,22,35,32,9,36,29,36,9,39
7,7,19,1,28,29,39,9,28,16,32,16,32,29,14,40,24,1,35,33,35
8,8,35,27,35,33,35,44,35,33,35,47,23,29,39,9,39,16,39,47,15
9,9,36,9,32,9,12,9,36,9,14,9,32,16,4,16,15,16,15,16,15
10,10,29,14,40,14,9,39,9,32,9,32,35,33,35,42,35,43,35,30,35
11,11,29,28,47,23,16,13,44,35,42,35,26,35,29,28,22,35,42,35,26
12,12,29,14,40,24,40,14,9,39,9,32,16,32,16,23,47,35,29,50,47
13,13,28,31,35,33,35,20,35,30,28,29,10,17,13,44,28,16,32,16,35
14,14,40,24,48,19,48,19,46,19,38,19,48,24,1,19,47,49,29,14,9
15,15,29,23,29,6,37,1,13,16,13,30,28,1,0,35,20,35,38,19,48
16,16,28,30,28,45,28,22,35,26,13,44,13,16,32,9,39,16,32,16,32
17,17,35,33,35,27,35,37,6,5,6,27,35,32,29,12,29,15,29,32,35
18,18,35,34,35,27,35,42,35,41,35,44,13,43,28,30,28,9,28,9,36
19,19,47,19,47,19,29,6,5,6,16,39,26,6,5,6,37,1,25,1,24
20,20,35,18,35,8,35,3,35,30,35,20,35,26,35,44,35,43,35,9,32
21,21,35,46,19,48,19,1,13,28,13,47,49,16,39,16,2,16,39,9,32
22,22,35,33,35,31,35,26,13,43,13,1,25,1,13,26,35,33,35,3,35
23,23,16,6,37,6,16,39,9,39,16,32,16,39,29,35,31,35,26,35,31
24,24,48,23,47,23,47,24,48,23,47,13,29,39,26,35,26,35,46,19,7
25,25,1,0,1,28,13,30,28,13,17,35,33,35,21,35,31,35,3,35,32
26,26,35,37,35,34,35,27,6,26,35,33,35,22,35,8,35,30,28,29,12
27,27,35,31,28,1,24,1,28,1,35,31,28,30,13,17,10,29,6,27,6
28,28,31,35,27,35,0,19,9,39,16,2,16,39,29,11,9,32,9,11,9
29,29,39,26,35,1,19,46,19,7,19,46,24,40,24,47,13,1,28,31,28
30,30,28,9,11,31,11,9,19,29,15,47,4,16,39,26,13,28,22,35,37
31,31,28,31,11,9,39,16,15,29,36,9,36,29,15,16,23,48,19,0,1
32,32,35,37,6,27,35,42,35,33,35,17,13,43,28,30,28,30,35,16,2
33,33,35,26,35,37,6,29,36,9,39,16,35,32,16,28,1,24,46,19,0
34,34,35,18,35,8,35,43,13,28,29,14,40,14,40,14,29,14,40,14,29
35,35,33,35,37,1,19,47,19,1,28,9,36,29,36,9,39,9,12,9,14
36,36,29,11,9,12,29,12,29,50,47,4,47,35,33,35,26,35,26,13,29
37,37,6,27,35,37,6,5,6,5,6,27,35,31,11,9,14,9,36,9,14
38,38,19,0,19,38,35,34,35,34,35,31,28,31,35,26,35,8,35,16,35
39,39,16,39,47,4,16,15,29,10,29,32,9,39,29,39,16,23,48,19,1
40,40,14,9,36,29,28,30,28,16,32,16,13,17,35,3,35,22,28,31,11
41,41,35,41,35,30,35,27,6,27,35,8,35,27,35,34,35,21,35,31,28
