,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,35,26,35,21,35,38,19,47,35,27,6,5,6,29,50,47,4,29,39
1,1,19,48,19,29,36,29,24,48,19,38,35,41,35,18,35,1,13,29,32
2,2,16,15,16,23,16,39,16,35,33,35,8,35,21,23,21,23,16,39,16
3,3,35,26,35,32,35,18,35,20,35,26,6,29,14,9,35,31,35,26,35
4,4,47,39,16,23,48,19,38,35,1,0,35,26,35,1,28,13,16,32,9
5,5,6,27,6,26,39,47,28,1,35,33,35,26,39,9,39,16,15,16,39
6,6,27,6,16,32,9,12,9,32,35,27,35,20,35,1,0,19,38,19,48
7,7,19,48,24,46,35,0,19,46,24,29,36,29,50,47,19,29,49,16,2
8,8,35,33,35,38,35,26,35,33,35,33,35,26,6,29,6,27,35,41,35
9,9,19,48,23,48,24,1,28,29,10,29,14,29,28,43,13,16,23,16,35
10,10,17,35,43,35,32,29,36,9,12,9,39,47,50,47,50,29,13,1,37
11,11,29,12,9,36,9,11,9,28,9,36,29,39,47,35,34,35,26,35,33
12,12,9,14,29,24,29,19,1,28,1,28,13,44,13,43,35,31,11,9,39
13,13,30,13,47,39,16,35,0,1,37,35,37,35,43,28,43,35,44,28,9
14,14,29,6,37,6,27,6,27,35,37,1,28,44,13,26,35,46,35,31,28
15,15,16,35,33,35,43,13,16,39,16,15,29,36,29,39,16,4,29,4,47
16,16,39,9,36,9,32,29,4,47,24,1,19,9,36,9,39,9,39,16,39
17,17,13,29,36,9,39,47,50,47,19,1,28,30,28,45,28,30,13,28,9
18,18,35,31,28,1,0,19,47,49,47,50,47,49,47,19,1,0,35,37,35
19,19,46,24,48,19,38,35,18,35,1,37,35,45,28,30,13,16,13,43,13
20,20,35,37,1,24,1,0,1,0,1,19,1,28,9,39,16,32,35,33,35
21,21,35,33,35,21,35,44,35,32,9,19,38,19,48,24,1,28,45,28,29
22,22,35,9,39,9,11,29,39,26,35,42,35,34,35,16,39,9,12,29,4
23,23,29,49,16,39,29,32,16,32,9,39,9,35,30,28,9,39,26,13,47
24,24,46,35,37,35,30,35,34,35,37,35,43,35,47,28,44,28,31,28,13
25,25,1,24,29,11,9,36,9,39,26,6,29,24,46,35,44,28,45,35,46
