,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,13,17,35,21,35,20,35,44,13,44,28,1,28,30,28,47,50,47
1,1,24,40,24,40,14,40,24,48,24,1,28,1,28,45,28,1,28,16,32
2,2,16,32,35,21,23,47,50,47,49,47,19,38,35,46,24,46,19,48,19
3,3,35,37,35,26,35,30,13,26,35,29,39,29,10,17,13,16,32,16,39
4,4,29,13,16,49,47,50,47,19,1,13,1,19,1,13,28,31,28,45,28
5,5,6,27,35,3,35,8,35,33,35,9,28,1,19,1,19,38,35,21,23
6,6,5,6,5,6,16,13,30,35,8,35,38,19,48,24,48,23,16,35,26
7,7,19,38,19,46,35,32,35,47,23,16,39,29,14,9,28,31,28,1,28
8,8,35,30,28,45,35,26,35,16,50,29,10,17,35,17,13,17,10,17,10
9,9,39,16,13,1,19,1,28,43,35,3,35,32,9,32,9,11,9,12,9
10,10,29,13,16,4,29,4,16,2,16,32,16,28,47,35,42,35,17,13,47
11,11,9,11,9,35,18,35,33,35,44,35,26,35,26,39,29,13,1,28,47
12,12,9,35,46,19,48,19,0,19,9,39,9,36,29,36,9,12,29,12,9
13,13,26,39,16,35,8,35,37,6,5,6,5,6,27,6,26,39,16,32,16
14,14,40,24,1,0,1,19,48,24,48,24,1,35,26,35,30,28,30,28,16
15,15,47,49,29,49,16,50,47,13,16,39,47,23,21,23,47,19,1,37,35
16,16,23,47,35,44,13,17,10,29,12,29,23,16,35,20,35,0,35,41,35
17,17,10,17,10,29,32,16,32,9,11,9,35,42,35,16,6,5,6,26,35
18,18,35,3,35,21,23,29,28,30,35,26,39,26,35,38,35,26,35,18,35
19,19,48,19,1,35,33,35,38,19,1,28,1,25,1,13,1,0,1,0,1
20,20,35,0,1,13,16,32,16,32,16,35,43,28,31,35,0,1,28,44,28
21,21,23,16,32,16,39,9,11,9,39,9,35,33,35,26,35,3,35,1,28
22,22,28,13,28,47,49,47,49,16,49,29,28,30,35,38,35,20,35,46,19
23,23,16,23,47,4,29,35,31,11,31,28,44,28,1,25,1,28,29,32,35
24,24,40,14,29,15,47,49,47,39,26,39,9,11,29,36,29,10,17,35,26
25,25,1,13,30,28,29,6,26,35,31,28,9,19,46,19,47,50,47,50,16
26,26,35,42,35,33,35,31,11,29,24,48,24,48,19,29,32,35,18,35,26
