,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,19,48,19,0,1,19,0,1,37,1,13,16,32,9,32,16,49,47,24
1,1,25,1,28,31,35,16,32,35,33,35,37,35,27,6,27,6,5,6,27
2,2,16,28,30,35,26,39,29,36,9,28,29,23,21,23,29,6,27,6,26
3,3,35,18,35,43,28,31,28,9,12,29,11,31,35,1,28,13,30,28,22
4,4,29,36,9,32,16,39,9,28,30,28,45,35,26,39,9,11,9,11,29
5,5,6,37,1,25,1,24,46,19,38,35,32,29,14,29,28,22,28,16,39
6,6,37,6,16,23,16,32,16,32,16,32,9,11,9,28,31,28,31,28,29
7,7,19,38,19,47,28,30,13,16,32,9,12,9,36,29,19,7,19,48,19
8,8,35,43,28,30,13,44,13,28,1,19,48,23,29,32,9,39,47,13,29
9,9,39,9,11,9,39,9,39,9,28,29,14,40,14,40,24,29,14,29,35
10,10,17,13,16,4,47,28,30,35,30,35,0,1,0,35,8,35,20,35,18
11,11,29,19,48,19,9,36,9,39,29,24,48,19,7,19,7,19,1,28,9
12,12,9,36,29,13,26,35,16,28,1,35,9,32,29,14,9,32,9,14,29
13,13,1,0,1,28,30,28,30,35,9,11,9,35,33,35,21,23,21,23,48
14,14,29,32,16,32,29,28,9,14,9,32,16,39,29,32,16,28,29,36,9
15,15,29,15,47,23,48,24,29,11,9,32,16,4,47,23,47,50,47,49,29
16,16,49,16,32,9,35,31,11,29,15,29,35,16,15,29,28,31,35,9,39
17,17,13,1,28,1,24,47,23,47,19,1,19,48,19,1,13,44,28,13,16
18,18,35,18,35,27,6,27,6,27,6,27,6,29,13,29,28,29,13,29,49
19,19,38,19,48,24,40,24,40,14,9,11,9,36,9,36,9,12,9,36,29
20,20,35,9,32,16,28,22,35,21,23,21,23,16,23,16,32,16,39,47,28
21,21,35,47,15,47,24,48,24,46,19,48,23,48,23,21,23,16,28,43,35
22,22,35,33,35,47,50,29,39,16,28,16,39,9,32,9,32,9,32,9,35
23,23,47,23,21,23,47,28,22,35,31,28,44,13,30,13,28,31,35,26,35
24,24,46,35,26,6,5,6,27,6,16,32,16,49,47,35,0,19,48,19,38
25,25,1,19,48,23,47,50,47,49,29,32,9,11,9,12,9,39,9,12,9
26,26,35,1,0,35,32,16,39,47,49,16,4,47,49,16,50,47,4,16,49
27,27,35,26,6,27,6,29,24,48,19,48,24,47,19,1,37,1,13,29,23
28,28,45,28,1,37,35,43,13,29,32,29,13,16,2,16,32,29,10,17,13
29,29,32,9,32,29,12,29,15,29,35,18,35,18,35,33,35,17,35,46,35
30,30,13,30,35,20,35,17,13,43,35,8,35,27,6,27,6,29,6,27,6
31,31,28,13,43,28,47,50,29,50,47,23,16,23,47,4,47,23,47,50,47
32,32,9,14,40,24,47,39,9,14,9,35,26,13,17,10,29,28,31,35,30
33,33,35,18,35,30,28,13,29,6,27,35,47,35,31,28,13,1,28,30,13
34,34,35,18,35,1,28,29,24,46,35,46,19,48,23,16,6,5,6,27,6
35,35,37,1,37,1,28,30,28,9,39,47,19,1,19,48,23,29,23,47,49
36,36,9,12,9,36,9,12,9,12,9,36,9,39,16,28,45,28,16,13,26
37,37,35,3,35,8,35,1,0,35,27,35,22,28,30,28,30,28,30,28,43
38,38,19,7,19,29,39,9,36,9,19,48,23,16,32,16,15,16,32,9,35
39,39,29,4,29,50,29,15,47,50,29,4,29,39,9,39,47,39,9,39,9
40,40,24,46,35,26,35,37,35,46,19,38,19,47,49,16,13,26,13,1,37
41,41,35,38,19,47,39,9,36,29,14,40,24,40,14,40,14,29,10,17,35
42,42,35,20,35,33,35,33,35,8,35,26,35,32,16,39,47,28,1,28,45
43,43,35,9,39,9,28,31,35,26,35,17,10,17,35,32,9,36,9,32,16
44,44,13,26,6,26,6,16,39,29,23,47,19,1,28,9,32,35,47,49,29
45,45,35,8,35,17,10,17,13,1,25,1,28,30,28,16,23,16,50,16,32
46,46,19,1,28,16,39,29,12,9,35,43,13,17,13,47,39,16,39,9,19
47,47,4,29,24,46,24,1,35,22,35,47,28,16,32,29,4,29,10,17,13
48,48,19,1,35,38,35,9,36,29,13,44,13,17,10,17,35,33,35,31,35
49,49,47,35,8,35,38,19,48,24,1,19,46,19,9,35,31,11,9,32,29
50,50,29,13,28,16,32,16,32,16,23,47,23,47,35,30,28,47,39,29,36
51,0,35,37,6,26,13,30,28,30,35,27,35,38,35,27,6,29,28,31,35
52,1,28,31,35,47,50,47,19,1,13,47,23,47,24,1,28,45,28,1,28
53,2,16,32,35,27,6,29,49,47,50,47,28,9,36,29,32,35,31,28,47
54,3,35,37,35,16,23,48,24,1,28,30,28,1,0,35,16,39,26,35,21
55,4,16,50,29,19,7,19,46,35,42,35,42,35,32,29,50,47,35,26,13
56,5,6,29,13,44,13,1,28,30,28,44,35,47,50,47,23,48,24,48,23
57,6,26,6,27,6,16,28,31,11,9,12,9,36,9,14,9,36,9,12,29
58,7,19,47,23,48,24,40,24,40,14,40,24,29,39,9,19,7,19,47,24
