,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,13,30,28,30,28,45,35,1,24,48,19,29,32,9,14,9,12,29
1,1,13,28,13,17,13,26,35,32,35,3,35,33,35,27,35,30,28,31,35
2,2,16,32,16,15,16,23,29,28,31,35,18,35,33,35,8,35,9,39,29
3,3,35,32,29,4,16,39,16,28,13,29,35,18,35,33,35,29,11,29,32
4,4,29,39,9,36,9,11,31,28,44,13,29,36,9,12,9,32,29,39,9
5,5,6,5,6,16,49,16,39,29,24,29,6,27,35,22,35,43,28,30,13
6,6,27,6,29,36,9,11,29,49,47,15,47,50,47,35,16,23,21,35,44
7,7,19,1,35,33,35,32,29,10,17,10,17,13,28,30,35,17,35,38,19
8,8,35,30,35,22,35,32,16,35,31,28,47,24,40,24,46,19,29,11,9
9,9,32,16,39,16,39,47,39,9,36,29,32,9,39,16,39,29,19,46,19
10,10,17,35,30,28,47,28,1,28,13,28,29,28,29,23,16,50,47,24,46
11,11,9,11,9,28,29,6,27,6,27,35,20,35,47,4,16,23,29,32,35
12,12,9,39,29,49,29,24,29,28,29,6,27,6,26,35,37,35,31,28,29
13,13,44,13,17,13,43,35,33,35,21,23,29,28,45,35,27,35,0,1,28
14,14,40,24,48,24,47,13,30,28,1,0,35,42,35,33,35,27,6,37,35
15,15,16,32,9,39,16,23,16,2,16,32,16,6,27,35,46,24,48,24,29
16,16,15,16,32,16,2,16,13,1,13,1,25,1,37,1,28,22,28,30,13
17,17,35,21,35,33,35,26,6,26,35,33,35,37,35,41,35,42,35,33,35
18,18,35,43,13,47,49,29,36,9,12,9,32,9,36,9,39,9,35,27,6
19,19,1,28,30,13,28,47,4,16,15,47,19,0,1,19,9,32,35,33,35
20,20,35,26,35,21,35,42,35,27,35,33,35,26,35,33,35,31,35,45,35
21,21,23,47,50,16,6,27,6,5,6,29,13,30,28,30,13,26,6,29,32
22,22,35,16,28,13,17,10,17,35,41,35,18,35,9,19,46,24,1,37,1
23,23,48,19,48,19,7,19,46,24,46,35,44,13,43,13,16,28,1,25,1
24,24,40,14,29,39,9,39,47,50,16,39,9,28,29,12,9,12,9,36,9
25,25,1,35,45,28,30,28,1,35,16,32,16,49,47,23,47,23,16,50,47
26,26,35,0,19,38,19,48,24,40,14,9,12,9,36,9,28,16,4,29,4
27,27,35,16,4,47,19,48,19,48,23,47,23,48,24,46,24,48,24,1,0
28,28,1,19,48,23,47,49,47,19,0,1,19,48,19,29,14,9,39,29,23
29,29,11,29,11,9,32,16,2,16,39,9,32,29,36,9,12,29,13,29,15
30,30,28,13,16,6,27,35,26,35,16,39,9,39,16,2,16,32,35,45,28
31,31,28,9,28,1,0,1,28,43,35,33,35,46,19,1,28,29,32,35,37
32,32,35,43,28,9,39,9,11,29,12,9,39,16,32,9,12,9,36,29,19
33,33,35,16,23,47,49,47,4,29,6,27,6,27,6,27,35,47,13,47,28
34,34,35,27,35,9,14,29,28,31,28,43,28,13,29,6,27,6,29,4,16
35,35,33,35,22,28,1,24,40,14,40,14,29,19,1,13,47,50,47,39,16
