,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,13,44,28,16,23,21,23,47,50,29,39,29,36,9,36,9,36,29
1,1,19,46,35,34,35,32,16,6,27,35,33,35,8,35,32,35,45,35,32
2,2,16,2,16,32,9,39,16,35,21,35,37,6,27,35,47,19,48,24,1
3,3,35,26,35,3,35,34,35,27,6,5,6,16,28,1,28,29,15,16,13
4,4,47,4,16,23,47,23,48,24,47,13,1,24,40,14,40,24,48,23,48
5,5,6,5,6,16,4,47,13,44,13,43,13,17,10,29,28,45,35,32,9
6,6,5,6,27,35,26,6,27,35,38,19,1,19,0,1,28,30,35,8,35
7,7,19,9,39,29,12,29,4,47,50,47,35,33,35,46,24,47,49,47,28
8,8,35,43,35,22,28,43,28,43,28,16,23,47,49,47,19,29,19,1,35
9,9,39,16,32,9,32,9,14,29,49,47,23,48,23,16,2,16,15,16,32
10,10,17,35,33,35,3,35,26,6,27,6,37,1,28,30,28,29,24,1,0
11,11,9,28,1,28,44,13,43,28,29,10,29,13,44,13,17,10,29,11,31
12,12,29,39,9,32,9,14,40,14,40,24,29,15,16,32,29,35,33,35,26
13,13,29,11,31,35,46,24,48,24,46,35,31,28,16,39,16,32,29,13,26
14,14,9,11,9,36,29,49,47,24,29,49,29,24,46,35,47,23,21,35,37
15,15,16,39,16,23,16,39,16,32,35,9,11,31,28,44,28,1,37,35,44
16,16,39,29,32,16,39,16,28,9,36,29,39,9,28,29,11,29,49,16,39
17,17,35,33,35,47,49,47,24,47,4,47,19,38,19,0,19,48,24,29,13
18,18,35,26,39,16,13,47,23,48,24,46,35,17,13,1,25,1,28,30,28
19,19,9,32,16,4,29,10,29,10,29,15,16,15,47,50,47,35,33,35,29
20,20,35,37,6,5,6,27,6,29,35,0,19,46,35,27,35,16,4,16,13
21,21,23,47,15,47,39,9,32,16,39,9,32,29,36,29,49,47,4,16,35
22,22,28,16,49,47,24,46,19,46,35,16,4,29,6,29,28,9,32,9,11
23,23,47,50,47,28,1,28,22,28,1,28,45,28,43,13,1,19,38,19,1
24,24,47,24,40,24,47,19,7,19,47,49,29,39,9,28,30,35,34,35,1
25,25,1,28,29,11,31,11,31,35,21,23,29,19,46,35,34,35,17,35,47
26,26,35,1,0,1,24,29,32,16,50,29,12,9,35,30,35,37,35,31,11
27,27,35,38,35,18,35,9,14,9,36,29,12,9,32,9,36,9,32,29,39
28,28,1,25,1,37,1,35,34,35,31,28,30,28,30,28,13,44,28,30,28
29,29,39,9,28,43,13,30,28,29,6,37,6,5,6,37,35,34,35,27,6
30,30,28,16,2,16,6,16,23,47,49,16,39,9,39,9,11,29,6,27,6
31,31,35,18,35,29,39,9,39,47,28,22,28,31,11,29,36,9,39,29,36
32,32,35,32,16,32,9,12,29,32,29,35,37,35,27,6,26,6,27,6,37
33,33,35,9,19,46,19,1,35,18,35,30,28,16,39,26,13,17,13,29,10
34,34,35,31,35,22,35,18,35,26,35,26,35,44,13,16,4,47,50,29,39
35,35,32,9,19,46,24,48,23,21,35,26,6,29,36,29,39,26,13,29,13
36,36,29,11,9,39,16,28,31,11,9,36,9,39,16,32,9,11,9,36,9
37,37,1,19,1,28,9,14,9,35,9,39,16,23,16,13,26,35,47,49,29
38,38,35,33,35,29,50,29,6,37,35,21,35,31,28,9,39,9,39,9,32
39,39,16,6,26,35,20,35,38,19,1,19,1,19,48,19,1,19,46,19,38
40,40,24,48,24,48,24,29,32,29,15,47,19,29,39,9,11,9,39,26,35
41,41,35,17,35,43,13,44,28,1,19,1,25,1,37,1,28,31,11,9,14
42,42,35,32,9,28,22,28,1,13,44,28,30,28,1,0,1,13,44,35,41
43,43,28,30,35,27,6,5,6,26,39,16,23,29,13,43,35,43,28,22,28
44,44,35,46,35,31,35,17,13,47,19,29,36,9,11,9,39,29,19,48,24
