,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,24,48,23,16,23,16,4,16,39,47,24,48,24,47,50,47,49,29
1,1,0,35,37,6,5,6,27,6,27,6,5,6,26,13,43,35,37,35,37
2,2,16,39,26,39,29,36,9,32,9,36,29,24,48,24,48,24,48,24,48
3,3,35,22,35,32,29,19,1,25,1,19,48,19,48,23,16,4,47,50,29
4,4,16,32,29,49,47,49,16,2,16,4,29,24,47,49,47,50,16,13,43
5,5,6,26,35,27,6,5,6,5,6,26,35,22,28,30,28,30,35,0,35
6,6,27,6,16,23,16,32,9,11,9,39,16,39,9,39,9,35,32,29,39
7,7,19,38,35,41,35,3,35,16,6,29,28,43,28,43,13,17,35,8,35
8,8,35,33,35,34,35,46,19,47,23,21,23,16,50,47,23,16,23,16,35
9,9,19,1,0,1,0,1,35,42,35,21,23,48,19,1,24,47,49,29,35
10,10,17,35,37,35,29,32,35,31,28,29,15,47,15,29,4,16,15,47,50
11,11,9,32,9,11,31,28,45,28,44,13,30,28,30,28,44,13,16,28,1
12,12,29,19,1,28,1,28,30,28,43,28,22,28,1,0,35,31,11,31,28
13,13,16,23,47,19,0,1,24,29,4,29,6,27,6,16,50,47,19,46,19
14,14,9,39,9,39,9,36,29,15,47,28,29,50,29,32,9,11,31,28,1
15,15,29,32,16,49,47,50,16,23,21,23,29,14,9,32,16,4,47,49,47
16,16,32,9,39,9,35,29,39,47,28,30,35,41,35,43,35,22,28,1,28
17,17,13,44,28,1,24,46,19,7,19,46,19,9,28,29,36,9,32,29,12
18,18,35,41,35,32,9,36,29,32,16,23,16,35,31,35,32,9,32,9,12
19,19,1,13,29,19,0,35,27,6,27,35,33,35,20,35,33,35,18,35,27
20,20,35,18,35,18,35,26,39,16,2,16,39,16,32,35,17,13,26,6,27
21,21,23,47,39,16,32,9,39,9,12,9,35,37,35,30,35,20,35,9,36
22,22,28,9,39,29,49,47,13,44,35,45,35,26,13,43,28,31,28,30,28
23,23,47,35,33,35,26,35,26,35,30,35,47,24,48,24,40,14,40,14,40
24,24,47,50,47,23,48,19,38,35,27,35,42,35,0,35,27,6,29,10,17
25,25,1,19,48,24,48,19,29,12,9,14,29,24,47,35,26,35,29,32,9
26,26,6,16,15,29,14,29,28,31,28,44,13,26,6,29,32,35,45,28,29
27,27,6,5,6,5,6,5,6,29,28,44,35,30,28,22,35,20,35,37,1
28,28,44,35,29,39,16,6,16,23,47,13,1,19,48,23,47,23,21,35,27
29,29,49,16,39,9,39,9,39,9,36,9,14,40,24,47,50,47,24,29,35
30,30,28,1,0,1,28,43,35,43,28,1,35,37,35,16,39,9,36,9,35
31,31,35,3,35,33,35,17,10,29,36,29,6,29,13,28,30,35,37,1,37
32,32,9,39,29,13,28,43,13,30,13,28,9,32,35,8,35,27,6,27,35
33,33,35,29,10,17,13,29,28,16,39,16,32,16,28,29,35,26,35,31,28
34,34,35,3,35,26,39,29,23,21,23,47,19,0,1,28,30,28,1,0,1
35,35,37,6,27,6,16,23,16,23,48,19,29,4,16,6,16,32,9,19,9
36,36,29,24,40,14,40,24,46,24,1,25,1,19,9,39,16,39,47,50,47
37,37,35,17,13,47,23,48,23,47,4,16,23,48,24,48,23,47,24,40,14
38,38,35,21,23,16,28,31,28,31,11,31,35,37,35,18,35,0,19,48,24
39,39,16,50,29,15,16,32,16,13,29,49,47,19,0,35,37,6,29,6,27
40,40,14,40,14,29,14,40,24,46,19,29,23,47,28,30,28,1,19,47,35
41,41,35,37,35,17,13,43,28,1,0,1,0,1,28,30,35,43,28,47,49
42,42,35,27,35,20,35,0,1,25,1,19,7,19,1,25,1,13,28,43,13
43,43,28,9,32,9,35,42,35,26,6,27,35,37,1,13,44,35,26,35,37
44,44,35,33,35,18,35,42,35,47,19,48,19,7,19,48,24,47,24,48,24
45,45,28,16,13,30,28,31,28,30,28,1,37,35,44,35,30,28,30,35,31
46,46,24,40,24,48,19,48,19,38,19,1,19,46,24,47,23,48,23,21,35
47,47,39,9,12,29,36,9,36,29,28,30,28,43,28,44,28,22,28,31,35
48,48,23,47,49,29,15,29,19,29,28,47,23,16,23,47,24,40,14,29,32
49,49,29,10,17,10,17,35,18,35,26,6,26,6,26,35,29,4,47,28,22
50,50,16,4,47,28,47,28,22,28,22,35,3,35,31,35,29,15,47,15,47
51,0,1,37,35,9,28,22,35,47,39,26,13,28,30,28,1,28,45,35,17
52,1,28,9,39,29,39,9,36,29,28,1,24,1,19,48,19,48,19,9,32
53,2,16,4,16,32,16,39,9,32,16,49,47,24,1,0,19,29,6,27,6
54,3,35,32,16,32,9,35,30,28,30,35,46,35,17,13,43,28,45,28,9
55,4,29,10,29,11,9,39,9,39,16,2,16,32,35,37,35,37,35,32,16
56,5,6,27,6,16,39,9,32,9,32,9,39,16,39,16,4,16,32,35,33
57,6,27,6,16,23,21,35,16,39,9,19,29,39,9,39,9,36,9,11,29
58,7,19,9,12,9,32,9,19,46,24,40,14,40,24,29,19,1,0,1,0
59,8,35,16,35,33,35,26,35,31,35,34,35,30,35,26,39,26,39,16,23
60,9,12,9,19,1,24,48,19,46,24,40,24,47,4,47,39,9,39,26,13
61,10,17,35,33,35,26,35,42,35,33,35,33,35,26,35,18,35,16,39,16
62,11,9,39,16,39,16,32,16,49,16,28,1,28,1,28,44,35,46,24,1
63,12,29,35,27,6,27,35,34,35,45,28,1,0,19,1,0,1,19,29,4
64,13,43,28,29,36,9,36,9,32,16,28,45,35,31,35,45,28,30,28,29
65,14,29,28,31,35,38,35,37,35,33,35,1,25,1,0,35,44,13,28,43
66,15,16,13,1,19,7,19,7,19,7,19,7,19,48,24,48,19,0,1,0
67,16,39,29,19,7,19,0,19,47,50,29,12,9,32,16,49,47,23,16,13
68,17,35,26,13,47,50,16,39,9,39,9,39,29,39,29,50,29,39,29,23
