,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,0,1,13,28,43,35,32,16,32,16,39,26,35,3,35,17,13,44
1,1,24,1,28,29,32,16,39,29,13,43,13,29,49,16,39,9,14,40,14
2,2,16,50,47,28,22,35,45,35,32,9,36,9,11,31,35,43,28,47,49
3,3,35,30,28,1,35,27,35,20,35,20,35,9,11,31,11,9,28,29,50
4,4,47,23,16,32,9,32,16,49,47,50,47,28,31,35,30,35,47,23,47
5,5,6,16,32,16,23,29,28,1,28,9,11,9,12,29,28,44,13,30,28
6,6,26,39,29,19,0,19,0,19,46,24,1,28,29,39,16,39,9,32,9
7,7,19,7,19,9,12,9,39,16,32,16,39,9,12,9,36,29,19,0,35
8,8,35,21,23,16,15,29,4,47,49,16,2,16,15,47,23,16,15,16,39
9,9,12,9,14,9,19,29,4,47,23,16,4,47,28,30,35,16,39,16,6
10,10,29,24,1,0,1,0,1,28,9,19,9,39,16,50,29,39,9,32,29
11,11,29,50,47,49,29,23,29,49,29,39,16,2,16,39,9,32,9,39,9
12,12,9,32,9,11,31,35,20,35,1,24,48,19,9,32,16,28,13,16,32
13,13,30,35,17,35,0,1,19,29,36,9,35,21,23,29,10,29,35,26,6
14,14,29,19,1,24,40,24,48,19,47,23,16,39,29,10,17,10,29,24,46
15,15,29,50,16,23,16,35,26,13,43,28,13,16,39,29,39,9,32,9,11
16,16,4,16,4,47,28,1,28,45,35,3,35,41,35,47,49,47,28,45,28
17,17,13,26,39,16,2,16,23,48,24,46,19,47,50,16,13,28,16,39,9
18,18,35,30,28,1,0,1,13,44,35,42,35,3,35,31,28,22,28,1,24
19,19,38,35,47,19,0,1,28,43,28,9,39,16,32,16,39,9,36,9,14
20,20,35,31,28,1,0,1,24,46,19,29,11,9,11,9,39,16,28,1,37
21,21,35,44,35,9,19,38,19,1,19,1,28,47,35,46,24,46,24,47,28
22,22,35,32,16,32,35,37,1,0,35,41,35,16,6,29,24,46,24,46,19
23,23,21,35,32,29,10,29,39,9,11,9,11,29,50,47,13,29,4,16,39
24,24,48,24,48,24,40,24,40,14,29,15,16,13,47,24,48,23,48,19,1
25,25,1,13,28,44,28,31,35,33,35,38,35,31,28,9,11,9,12,9,39
26,26,6,5,6,27,35,31,28,44,35,18,35,27,6,27,6,26,35,34,35
27,27,35,26,6,37,1,24,46,24,29,10,29,14,40,24,1,0,1,13,44
28,28,22,35,3,35,22,35,8,35,30,28,22,28,31,28,1,28,31,35,22
29,29,39,9,32,16,39,29,32,29,35,33,35,30,35,37,35,41,35,45,35
30,30,13,47,23,47,49,47,35,32,29,32,35,45,35,47,19,48,19,47,35
31,31,28,45,35,33,35,17,35,29,36,29,4,47,50,47,49,47,13,44,28
32,32,9,32,9,32,9,32,29,49,47,28,30,35,30,28,22,35,27,6,16
33,33,35,16,39,16,35,9,36,29,12,9,36,9,19,29,14,40,24,48,19
34,34,35,45,28,31,28,30,28,1,13,16,32,9,39,9,36,29,36,9,39
35,35,33,35,43,35,42,35,33,35,31,28,1,28,31,35,29,11,29,12,9
36,36,9,36,9,11,31,11,9,12,9,11,9,12,9,39,9,36,9,12,9
37,37,35,20,35,27,35,8,35,43,35,1,28,29,39,26,6,16,32,9,12
38,38,19,46,24,47,23,29,6,27,35,8,35,16,39,16,23,16,4,16,32
39,39,29,15,16,28,9,14,40,14,9,39,9,39,16,28,30,35,0,1,35
40,40,24,47,35,33,35,46,35,26,6,27,6,29,15,16,2,16,32,29,39
41,41,35,21,23,21,23,21,23,48,24,29,36,9,39,16,35,31,28,44,28
42,42,35,30,13,26,35,42,35,1,28,30,28,30,28,1,28,1,13,43,13
43,43,35,46,19,48,19,1,28,30,28,31,11,9,35,30,13,47,35,20,35
44,44,28,30,13,44,35,1,19,9,32,29,24,48,19,0,35,26,35,37,6
45,45,35,32,9,12,9,32,35,8,35,34,35,31,28,31,35,43,35,27,6
46,46,35,31,11,31,35,31,35,20,35,30,13,30,28,44,35,33,35,8,35
47,47,4,47,13,44,35,44,28,30,28,1,28,16,32,35,42,35,26,35,26
48,48,19,1,24,47,49,47,13,43,35,44,35,37,6,29,32,29,23,16,32
49,49,47,24,29,28,29,39,16,6,27,35,33,35,31,11,31,35,37,35,31
50,50,47,15,47,50,47,24,48,24,46,24,46,19,48,23,16,32,16,6,29
51,0,1,28,47,23,47,50,47,4,47,15,29,19,0,35,31,35,32,35,20
52,1,25,1,24,47,23,47,49,47,50,29,39,16,50,16,50,29,32,16,35
53,2,16,39,16,6,5,6,5,6,5,6,26,35,16,15,47,28,13,1,19
54,3,35,20,35,26,6,27,6,27,6,26,35,33,35,31,28,47,19,29,13
55,4,29,35,42,35,0,35,44,28,30,13,28,30,28,13,29,12,9,32,29
56,5,6,27,35,18,35,26,39,9,19,38,35,37,6,27,6,27,35,45,28
57,6,27,35,42,35,8,35,33,35,1,28,31,28,1,0,35,21,35,20,35
58,7,19,0,19,0,35,43,35,34,35,47,49,47,4,47,35,9,35,9,36
59,8,35,45,35,37,35,33,35,31,28,30,28,31,11,29,32,16,35,29,39
60,9,14,9,19,38,35,17,13,28,31,35,47,50,29,49,16,32,9,11,9
61,10,29,4,16,39,9,36,9,32,16,4,16,32,9,32,29,28,29,14,40
62,11,29,32,9,39,29,36,9,32,16,35,9,39,26,39,26,13,16,28,30
63,12,9,39,29,39,26,39,16,32,35,33,35,1,35,38,19,48,24,47,39
64,13,30,13,43,35,3,35,27,35,41,35,30,35,45,28,30,28,31,35,31
65,14,9,19,0,1,24,46,35,37,6,27,6,27,35,37,35,31,35,37,1
66,15,29,39,29,14,29,28,30,13,1,28,45,35,0,35,27,35,38,35,34
67,16,50,47,15,47,35,37,35,32,16,2,16,49,47,28,30,35,33,35,47
68,17,10,29,11,29,23,48,19,1,37,1,13,16,49,47,35,31,35,44,28
69,18,35,3,35,9,12,9,36,9,39,9,14,29,13,44,13,26,39,29,6
70,19,48,19,48,23,16,35,30,35,32,16,2,16,49,29,39,29,39,16,32
71,20,35,0,1,28,30,28,44,13,47,35,44,28,43,28,30,28,31,35,29
72,21,23,48,19,1,0,19,0,35,9,36,29,23,21,35,3,35,33,35,26
73,22,35,33,35,26,35,30,28,44,13,17,13,43,13,16,28,13,17,35,37
74,23,47,35,41,35,34,35,22,35,45,35,18,35,18,35,41,35,31,28,30
75,24,46,19,1,13,26,6,29,32,29,4,16,28,45,28,30,28,30,28,31
76,25,1,0,1,13,30,28,13,30,35,27,35,33,35,26,13,43,13,26,35
77,26,35,32,16,15,16,13,43,35,46,19,9,39,9,35,38,19,9,39,29
78,27,6,16,23,47,28,29,24,1,0,19,9,39,9,32,16,2,16,39,16
79,28,30,28,1,25,1,24,1,25,1,37,35,30,28,47,19,1,28,31,28
80,29,36,29,32,35,34,35,20,35,20,35,37,35,32,9,19,1,28,13,29
81,30,28,44,13,17,35,31,11,31,35,38,35,29,39,9,28,44,28,30,13
82,31,28,9,14,40,14,9,32,9,14,9,36,9,32,35,32,16,39,16,15
83,32,16,28,30,28,30,13,26,6,27,6,27,35,0,19,38,19,1,24,48
84,33,35,21,35,26,39,16,32,9,35,8,35,3,35,32,16,6,5,6,26
85,34,35,46,24,47,49,47,19,48,23,16,39,16,50,47,50,47,13,1,0
86,35,29,39,9,39,16,32,35,9,39,9,35,30,35,1,24,47,49,29,10
87,36,9,28,43,13,28,31,35,27,6,5,6,5,6,16,32,9,36,29,49
88,37,6,37,35,30,35,47,49,47,4,16,28,29,28,30,28,29,12,9,28
89,38,19,9,12,9,39,47,39,9,35,44,28,31,35,26,13,28,22,28,43
90,39,9,36,9,11,9,39,9,39,9,39,16,15,29,14,29,32,9,12,9
91,40,24,1,35,37,35,20,35,33,35,20,35,33,35,31,11,31,11,29,35
92,41,35,31,28,45,28,29,32,16,15,29,4,16,39,29,32,16,15,29,50
93,42,35,26,6,27,6,16,39,47,19,1,28,30,28,1,24,1,24,1,25
94,43,28,47,49,16,32,9,39,9,35,37,35,17,35,38,19,0,19,1,0
95,44,35,34,35,27,6,37,35,34,35,31,28,16,28,1,35,34,35,9,36
96,45,28,30,28,30,28,44,35,43,35,1,19,1,28,45,28,30,28,1,28
97,46,24,29,6,29,49,16,28,1,25,1,35,47,4,47,28,30,35,33,35
98,47,23,21,23,21,23,29,10,29,36,9,39,16,4,47,23,29,11,29,32
99,48,24,29,4,16,13,29,10,17,35,41,35,45,35,33,35,9,28,47,50
100,49,29,35,27,6,29,50,47,13,16,23,21,35,42,35,17,13,47,35,8
101,50,47,19,38,19,9,11,29,39,9,11,31,35,17,10,29,50,16,6,27
102,0,35,33,35,33,35,34,35,18,35,16,39,29,32,9,19,46,35,1,25
103,1,0,19,9,39,29,11,29,35,34,35,26,35,1,28,30,35,33,35,27
104,2,16,32,9,35,37,35,32,35,32,16,35,43,35,30,28,16,50,29,11
105,3,35,33,35,8,35,43,35,33,35,31,28,31,35,21,23,16,39,26,35
106,4,47,4,29,15,47,35,42,35,34,35,30,28,30,28,1,25,1,28,30
107,5,6,27,6,27,6,5,6,26,35,46,35,43,35,42,35,45,35,20,35
108,6,37,1,0,19,29,32,9,32,9,12,29,36,9,39,16,13,16,32,9
109,7,19,47,28,31,35,37,35,8,35,26,35,8,35,34,35,37,1,19,1
