,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,28,22,28,1,13,1,37,6,37,6,5,6,26,35,0,1,37,6
1,1,19,1,35,47,50,47,15,16,2,16,32,9,11,29,35,37,1,24,48
2,2,16,49,29,36,9,39,16,15,29,12,9,12,9,12,9,36,9,39,47
3,3,35,30,28,44,13,29,32,16,32,35,9,35,43,28,31,35,38,19,48
4,4,29,19,48,24,47,49,16,39,47,24,48,24,46,35,32,16,6,27,35
5,5,6,37,1,13,28,31,11,9,12,9,36,9,28,1,28,22,28,30,13
6,6,29,49,47,23,48,19,48,24,48,24,48,19,46,24,40,24,46,19,47
7,7,19,48,23,16,39,29,28,29,11,31,35,20,35,44,13,26,6,29,15
8,8,35,41,35,3,35,33,35,34,35,27,35,46,35,31,28,1,19,7,19
9,9,12,9,14,29,11,9,11,9,32,9,28,30,28,1,28,30,35,22,35
10,10,17,13,44,13,26,39,29,13,44,13,1,28,47,49,47,19,0,19,38
11,11,9,12,29,36,9,39,47,49,47,15,29,24,47,13,16,39,9,39,16
12,12,9,39,9,19,46,19,7,19,29,19,0,1,0,19,48,19,7,19,48
13,13,43,28,45,35,27,6,5,6,5,6,16,35,33,35,32,16,35,42,35
14,14,9,36,9,36,9,39,9,19,7,19,0,1,19,48,23,48,19,1,0
15,15,16,39,9,28,1,28,30,35,16,28,30,35,20,35,41,35,26,13,29
16,16,39,47,28,1,24,46,19,9,12,9,39,9,39,9,32,16,39,9,39
17,17,10,29,49,29,24,47,4,16,39,26,35,45,35,37,6,27,35,27,6
18,18,35,32,29,39,26,6,5,6,27,35,33,35,45,35,30,28,30,13,30
19,19,0,1,0,35,33,35,1,0,19,9,39,9,39,9,12,9,19,7,19
20,20,35,16,23,47,49,16,2,16,6,27,35,37,6,29,15,29,39,16,39
21,21,23,48,24,46,19,0,19,47,23,16,23,16,50,47,50,16,39,9,19
22,22,28,30,28,13,1,25,1,0,35,46,35,45,28,31,35,26,39,47,23
23,23,47,39,16,32,29,28,31,28,30,35,30,13,47,19,48,24,46,35,29
24,24,48,23,21,35,1,19,29,12,29,50,16,15,47,19,1,28,47,28,9
25,25,1,37,6,5,6,5,6,16,6,5,6,27,35,32,16,32,16,23,21
26,26,13,44,35,31,35,8,35,29,6,26,39,29,49,29,14,9,28,16,28
27,27,6,26,35,41,35,22,35,34,35,31,11,9,12,29,19,38,19,48,19
28,28,31,35,44,35,31,28,45,28,43,13,28,30,35,42,35,31,28,31,35
29,29,10,17,10,17,35,0,19,0,1,0,35,3,35,30,35,46,19,7,19
30,30,28,45,35,22,35,16,13,1,28,30,28,31,11,29,11,9,39,16,39
31,31,28,30,13,47,15,47,35,0,1,24,48,24,1,25,1,24,48,24,47
32,32,29,10,17,13,28,31,28,1,28,16,13,30,35,26,6,16,49,47,28
