,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,35,31,28,29,50,16,50,47,23,29,15,47,39,9,19,29,32,16,35
1,1,19,1,28,13,1,37,1,0,1,19,0,1,28,30,35,37,1,0,1
2,2,16,23,29,32,16,15,29,28,43,28,30,28,1,24,40,14,9,32,16
3,3,35,37,35,37,6,16,32,9,32,9,39,9,39,26,35,26,35,37,35
4,4,29,28,43,35,46,24,47,24,47,24,1,35,44,28,29,24,40,24,47
5,5,6,5,6,5,6,37,1,0,35,26,13,47,28,30,28,13,16,32,9
6,6,27,6,37,35,43,13,44,13,29,35,26,39,16,35,46,35,42,35,34
7,7,19,48,24,29,15,47,23,47,15,29,23,16,23,16,39,16,50,16,32
8,8,35,16,13,26,35,17,35,18,35,20,35,37,1,19,48,19,7,19,7
9,9,39,16,23,21,23,16,32,29,49,47,15,16,39,29,49,29,15,29,19
10,10,17,35,26,35,16,32,35,30,35,30,35,16,23,47,28,30,28,22,28
11,11,31,35,18,35,3,35,9,12,9,39,16,49,47,49,47,23,16,32,9
12,12,9,28,1,35,1,19,48,24,46,35,18,35,44,13,44,13,30,28,29
13,13,26,35,26,39,16,2,16,49,47,35,21,23,47,13,1,25,1,28,1
14,14,40,24,48,24,48,23,21,35,37,1,24,48,19,38,19,48,19,1,25
15,15,47,19,48,24,46,19,1,19,1,0,1,19,7,19,1,0,35,34,35
16,16,28,31,11,29,28,13,28,1,28,30,13,30,28,1,28,29,24,48,23
17,17,35,27,35,1,28,1,0,19,38,35,44,35,46,24,1,19,48,19,1
18,18,35,31,35,26,35,16,39,29,39,29,23,29,4,47,49,47,50,29,32
19,19,29,35,31,11,9,11,9,39,9,11,29,23,47,23,48,24,40,14,40
20,20,35,33,35,27,6,27,35,43,35,34,35,17,10,29,28,1,13,30,35
21,21,35,46,24,48,19,9,39,16,50,47,15,29,36,29,24,29,14,29,32
22,22,35,18,35,31,28,31,35,30,13,47,24,46,35,33,35,37,1,0,19
23,23,48,24,40,24,46,24,48,23,47,19,48,24,29,36,9,19,7,19,1
24,24,1,28,29,28,29,4,16,32,16,50,47,28,1,35,30,28,31,35,30
25,25,1,35,33,35,33,35,30,28,30,35,18,35,26,35,33,35,29,12,9
26,26,35,1,25,1,25,1,28,31,28,22,35,27,35,1,19,48,19,1,24
27,27,35,26,39,16,39,16,39,16,50,47,50,47,4,47,39,9,32,9,36
28,28,29,19,47,23,47,23,21,35,38,19,29,35,18,35,32,9,12,29,50
29,29,28,16,50,16,32,9,36,9,11,9,39,16,39,16,23,47,28,29,36
30,30,28,31,35,26,6,26,35,18,35,33,35,26,35,43,13,43,35,33,35
31,31,35,37,1,25,1,25,1,19,0,1,0,35,33,35,22,28,30,28,1
32,32,9,28,1,28,30,28,1,28,9,11,29,28,45,28,16,50,29,13,43
33,33,35,21,35,33,35,47,39,9,39,9,12,9,39,9,11,9,39,9,39
34,34,35,18,35,32,9,39,9,36,9,35,0,1,0,1,19,29,32,29,36
35,35,21,23,47,28,45,35,31,28,16,28,30,35,31,28,30,28,30,35,16
36,36,29,13,26,39,29,10,17,10,17,10,17,13,47,24,40,14,9,14,29
37,37,6,26,35,38,35,37,1,19,0,19,7,19,48,19,38,19,0,35,21
38,38,35,32,9,36,9,12,29,50,47,13,44,13,47,4,29,12,9,32,29
39,39,9,36,29,11,31,28,29,39,16,39,9,32,16,50,29,23,16,50,47
40,40,24,48,19,38,19,48,19,46,24,48,23,16,23,47,39,9,39,16,32
41,41,35,26,13,26,13,29,32,16,39,9,39,29,12,9,36,29,10,29,24
42,42,35,38,35,42,35,38,19,0,19,1,19,0,35,0,1,0,1,19,9
43,43,13,30,35,38,19,7,19,29,35,16,6,29,36,29,11,9,39,9,19
44,44,35,33,35,38,35,20,35,27,6,16,32,16,13,1,0,1,28,1,0
45,45,35,9,32,16,15,16,39,9,39,47,28,44,13,1,37,1,28,22,35
46,46,24,48,24,29,49,47,19,48,19,0,19,7,19,0,1,35,1,28,44
47,47,39,26,35,1,25,1,28,47,23,29,28,1,24,47,23,16,32,16,23
48,48,23,48,19,0,1,35,22,35,17,10,17,35,43,35,18,35,37,35,33
49,49,47,24,48,19,38,35,21,23,47,35,30,35,33,35,44,28,45,35,9
50,50,16,32,29,6,37,6,29,32,35,37,1,24,48,23,21,23,16,39,29
51,0,35,27,35,26,6,5,6,27,35,30,28,30,28,22,35,20,35,26,35
52,1,13,17,10,29,32,16,39,16,23,47,15,29,15,47,50,47,23,48,24
53,2,16,32,29,4,47,24,40,14,40,24,40,14,29,11,29,23,48,24,40
54,3,35,27,35,1,0,1,35,34,35,33,35,21,35,38,19,1,0,1,28
55,4,16,6,37,35,38,35,9,19,48,23,16,39,29,49,29,36,29,32,16
56,5,6,5,6,26,35,27,6,26,35,33,35,44,35,26,35,33,35,44,13
57,6,37,35,46,35,3,35,26,35,17,13,17,35,3,35,22,35,42,35,18
58,7,19,0,19,9,39,29,39,29,28,47,15,16,2,16,32,29,6,5,6
59,8,35,33,35,34,35,27,35,22,35,9,28,22,28,45,28,16,2,16,23
60,9,39,29,32,9,11,29,23,48,24,47,50,16,28,13,1,0,1,0,1
61,10,29,12,9,19,38,19,7,19,29,35,47,24,29,36,9,12,9,14,40
62,11,31,35,27,6,27,6,27,6,29,49,16,4,29,32,16,28,29,39,9
63,12,9,32,9,12,9,11,9,11,29,32,9,36,9,19,7,19,0,1,13
64,13,1,19,38,35,42,35,26,35,38,35,30,35,31,28,31,11,29,11,29
65,14,40,24,1,19,48,23,47,28,29,39,9,32,16,50,29,32,16,28,1
66,15,29,15,29,49,47,4,47,15,29,32,9,36,29,49,47,35,41,35,20
67,16,6,16,15,47,15,29,32,16,32,16,28,43,13,28,30,28,1,25,1
68,17,35,18,35,46,35,26,39,29,15,47,39,9,12,29,14,29,19,38,35
69,18,35,27,6,5,6,37,1,24,29,13,29,10,17,35,16,23,29,6,5
70,19,1,0,1,28,1,28,30,35,44,13,28,1,24,1,0,35,27,35,26
71,20,35,20,35,26,13,16,49,29,15,29,35,27,6,5,6,27,35,33,35
72,21,23,21,23,47,50,47,28,16,32,35,27,6,29,10,17,13,26,39,29
73,22,28,31,28,47,49,47,19,48,23,47,50,16,15,16,32,35,32,29,39
74,23,47,39,16,49,47,13,44,13,1,0,1,24,48,24,46,35,41,35,37
75,24,48,24,29,15,29,39,47,49,47,28,31,11,29,10,17,35,27,6,5
76,25,1,0,35,46,35,0,1,0,1,19,29,28,30,28,31,28,22,35,31
77,26,6,29,28,13,47,13,16,32,16,4,29,36,29,32,16,15,29,36,9
78,27,35,38,35,3,35,42,35,31,28,22,28,9,32,16,32,29,10,17,35
79,28,9,39,16,39,16,39,9,39,29,23,16,23,16,35,37,1,28,1,0
80,29,28,31,11,29,14,9,19,38,19,47,19,48,19,47,23,21,35,30,28
81,30,28,44,13,47,49,47,4,29,28,30,13,26,13,29,11,29,39,47,49
82,31,35,34,35,20,35,33,35,27,35,38,19,46,35,33,35,3,35,21,35
83,32,16,39,29,24,29,14,40,24,46,35,26,35,32,35,41,35,33,35,29
84,33,35,45,28,9,36,9,11,9,11,9,12,9,32,29,39,29,50,47,50
85,34,35,9,14,9,39,16,4,16,35,30,35,27,35,30,35,46,19,48,19
86,35,32,29,35,16,23,16,39,47,35,41,35,41,35,38,35,41,35,27,6
87,36,29,39,9,35,43,13,47,13,26,13,16,39,26,35,21,23,48,19,1
88,37,6,27,35,47,23,21,35,44,35,3,35,42,35,42,35,47,49,47,50
89,38,19,47,23,16,49,16,32,16,32,16,23,16,39,47,39,16,15,16,23
90,39,9,39,26,13,1,37,35,27,35,27,35,38,19,9,32,29,32,16,32
91,40,14,29,39,9,39,9,12,29,12,29,49,16,50,47,35,18,35,30,28
92,41,35,17,35,38,19,1,0,35,37,35,3,35,16,50,47,39,47,13,26
93,42,35,46,35,46,24,46,35,41,35,18,35,37,6,27,6,29,50,47,24
94,43,28,1,0,19,48,19,48,19,48,19,0,1,19,0,1,35,0,1,19
95,44,35,20,35,31,35,17,10,17,35,31,11,9,12,9,11,9,32,35,18
96,45,35,41,35,9,39,9,39,16,13,30,28,16,23,47,50,29,24,46,35
97,46,19,48,19,48,24,29,24,1,13,26,6,27,35,29,12,29,28,30,35
98,47,50,47,19,46,35,22,28,30,35,29,11,31,28,30,28,47,35,22,28
99,48,19,9,32,9,39,29,28,30,35,21,23,29,49,29,15,29,4,16,49
100,49,47,39,16,13,47,50,47,39,47,24,47,35,18,35,18,35,47,49,47
101,50,47,19,48,23,21,35,1,19,48,19,9,12,9,11,9,19,0,19,48
102,0,1,28,1,24,48,24,1,28,29,13,47,4,16,32,35,30,28,13,26
103,1,37,35,8,35,31,35,26,39,9,32,35,41,35,27,35,32,35,31,11
104,2,16,28,22,35,31,11,29,50,47,50,47,50,47,49,16,15,16,39,29
105,3,35,1,28,29,12,9,36,29,32,35,22,35,37,1,24,40,14,9,32
106,4,47,35,29,32,9,35,44,35,30,35,3,35,33,35,17,35,3,35,43
107,5,6,27,6,37,35,33,35,42,35,32,29,49,16,23,47,50,16,32,35
108,6,27,35,26,35,42,35,22,28,1,28,47,28,43,35,47,4,29,15,29
109,7,19,46,19,1,37,6,27,6,5,6,26,39,47,28,22,28,1,37,1
110,8,35,44,13,43,28,30,28,1,28,30,35,17,35,37,35,31,28,1,28
111,9,12,9,14,40,24,48,19,47,23,16,4,47,15,16,6,27,6,27,35
112,10,29,35,27,6,27,6,27,6,16,50,47,50,29,28,1,35,33,35,20
113,11,31,11,29,24,1,13,30,13,17,10,29,28,22,35,46,19,29,50,16
114,12,29,36,9,32,16,28,30,28,30,13,47,35,17,10,29,49,29,39,9
115,13,26,6,29,28,16,13,17,10,29,14,9,12,9,36,9,36,29,19,0
116,14,40,24,48,19,7,19,46,35,1,28,31,28,30,28,29,36,9,32,35
117,15,29,49,29,49,16,32,16,39,47,49,47,49,29,39,9,36,9,39,9
118,16,32,16,23,48,23,47,13,1,28,1,28,43,13,1,28,22,35,27,35
119,17,35,34,35,27,35,17,10,29,32,16,50,47,35,18,35,33,35,33,35
120,18,35,18,35,47,13,28,29,49,16,32,16,28,1,28,22,28,43,28,30
121,19,1,28,9,32,16,32,16,39,26,35,16,39,16,35,33,35,41,35,3
122,20,35,32,9,14,9,12,9,36,9,39,16,6,5,6,29,23,16,32,9
123,21,35,29,15,16,6,16,6,37,6,26,6,37,6,29,11,9,12,29,50
124,22,35,43,28,9,39,29,6,5,6,27,35,34,35,1,0,19,48,23,47
125,23,21,23,16,32,16,23,29,28,22,28,1,28,47,15,29,50,16,23,47
126,24,1,28,47,35,9,39,9,12,9,36,29,28,1,19,29,4,47,4,16
127,25,1,19,0,1,13,43,13,30,35,44,28,1,35,31,28,30,28,1,28
128,26,6,5,6,5,6,26,35,38,35,27,6,37,35,42,35,37,6,26,39
129,27,35,45,35,33,35,31,28,13,47,50,47,19,47,19,1,37,35,16,32
130,28,22,28,13,30,13,1,37,6,37,6,27,6,16,49,47,19,7,19,38
131,29,39,16,13,26,35,42,35,41,35,26,13,17,13,17,13,47,39,26,6
132,30,35,30,28,1,28,16,23,16,39,26,6,5,6,27,6,27,35,3,35
133,31,28,1,37,1,19,7,19,38,19,29,13,44,13,44,35,37,6,26,13
134,32,9,32,16,23,21,23,16,32,16,32,16,23,29,39,9,39,29,10,17
135,33,35,45,28,1,24,29,11,9,32,35,0,19,1,35,38,19,38,35,3
136,34,35,43,13,47,49,16,28,30,28,29,4,29,32,9,19,1,0,1,28
137,35,47,19,48,19,9,35,45,28,22,35,17,35,8,35,18,35,37,1,19
138,36,9,39,16,50,16,35,18,35,16,32,9,12,9,36,29,36,9,39,16
139,37,6,27,6,27,6,27,35,16,50,29,24,46,35,20,35,33,35,47,15
140,38,35,44,35,26,39,47,49,47,39,16,32,16,23,47,23,47,15,29,39
141,39,29,24,47,39,29,14,9,32,16,2,16,32,35,26,13,47,15,16,32
142,40,14,9,32,16,32,35,42,35,37,35,33,35,33,35,33,35,30,28,44
143,41,35,18,35,26,35,3,35,44,35,43,35,18,35,9,39,16,4,16,39
144,42,35,18,35,32,29,36,9,32,16,28,31,28,43,35,17,35,27,35,45
145,43,13,47,4,29,50,16,32,16,39,9,28,30,28,31,35,37,35,32,9
146,44,28,22,28,30,28,13,30,28,1,0,35,29,49,47,50,47,23,16,32
147,45,28,1,28,1,28,31,28,29,36,9,36,9,39,29,32,9,39,16,50
148,46,35,26,35,47,15,47,23,21,23,47,39,9,35,26,35,38,19,1,24
149,47,50,16,35,31,35,37,6,5,6,5,6,27,6,5,6,37,35,26,35
150,48,24,48,24,48,24,1,28,47,49,47,50,29,23,29,23,16,49,47,19
151,49,47,24,40,24,1,0,19,1,24,48,19,48,19,47,49,29,19,29,32
152,50,47,23,48,24,48,19,9,35,30,28,16,49,47,50,16,2,16,35,33
153,0,1,37,35,8,35,26,39,9,32,9,32,29,4,47,24,46,24,1,28
154,1,28,22,35,33,35,16,32,35,46,19,29,36,9,39,16,32,29,32,16
155,2,16,35,8,35,30,35,8,35,44,28,30,28,1,13,47,13,28,1,13
