,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,0,19,48,19,1,35,26,13,47,28,1,28,31,35,16,2,16,39
1,1,13,30,28,30,28,1,0,19,38,19,46,35,33,35,38,35,43,13,43
2,2,16,39,9,39,26,35,27,6,27,6,27,6,29,6,16,39,16,32,9
3,3,35,31,28,9,32,35,34,35,26,39,26,39,9,32,16,32,29,12,9
4,4,16,6,26,6,29,24,29,36,9,12,9,14,29,28,45,35,32,35,27
5,5,6,37,1,13,30,35,30,13,26,35,9,14,40,14,40,24,29,12,29
6,6,26,35,30,28,29,15,16,39,16,32,9,39,47,49,16,32,9,12,29
7,7,19,1,24,48,24,29,14,9,28,31,11,31,28,31,35,33,35,32,16
8,8,35,9,39,9,32,35,34,35,29,39,16,50,47,19,47,50,16,13,43
9,9,32,9,11,31,28,16,50,29,19,1,24,29,6,5,6,29,32,9,19
10,10,17,10,29,49,29,28,30,35,26,6,5,6,27,6,26,13,30,28,47
11,11,9,39,9,35,30,28,30,28,22,35,32,29,32,16,39,29,10,17,13
12,12,9,39,16,32,9,39,9,19,7,19,9,28,9,28,22,28,1,0,1
13,13,30,28,1,13,44,35,26,35,26,13,47,50,47,13,28,30,28,30,13
14,14,29,12,9,32,35,31,28,31,28,1,0,1,19,1,24,48,19,29,6
15,15,16,28,43,35,0,1,0,19,38,35,22,28,45,28,30,28,30,28,31
16,16,13,28,9,28,43,35,30,13,26,39,26,35,30,28,1,28,22,28,1
17,17,10,17,10,17,13,17,13,28,22,28,30,35,9,36,9,32,9,39,9
18,18,35,47,50,47,13,29,11,9,32,9,39,16,32,9,36,29,6,37,35
19,19,29,35,16,6,37,6,27,35,17,10,17,13,47,24,40,24,48,19,1
20,20,35,34,35,20,35,16,50,16,39,9,11,29,13,17,10,17,35,22,28
21,21,35,27,35,16,15,29,32,9,36,9,39,16,39,9,14,9,19,7,19
22,22,28,47,39,29,13,26,35,27,6,27,35,43,13,28,1,37,6,27,6
23,23,29,35,31,28,31,28,13,1,37,35,38,35,1,28,30,28,29,14,40
24,24,46,35,26,35,0,1,13,17,10,17,13,1,24,47,13,44,28,13,1
25,25,1,24,46,35,3,35,38,19,48,24,48,19,9,39,47,39,16,13,30
26,26,39,9,32,16,49,29,11,9,14,40,14,40,24,1,13,47,39,9,11
27,27,6,27,35,26,35,47,24,1,19,47,23,16,32,16,32,9,12,9,36
28,28,30,28,1,13,1,24,48,19,47,35,22,28,45,35,26,35,31,35,26
