,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,28,29,6,5,6,26,13,43,13,17,13,28,30,35,33,35,30,35
1,1,13,29,11,31,28,22,28,1,35,0,1,0,1,19,38,35,0,19,29
2,2,16,35,32,16,15,47,50,16,35,33,35,30,35,32,16,32,16,15,47
3,3,35,17,13,28,29,35,26,35,32,9,32,16,39,9,36,9,35,41,35
4,4,47,49,47,24,40,24,48,24,29,36,9,36,29,36,29,13,43,13,1
5,5,6,27,6,26,39,29,24,29,32,16,39,29,12,9,14,40,14,40,24
6,6,37,6,26,6,27,35,26,35,32,16,4,47,39,9,28,30,35,43,35
7,7,19,0,19,7,19,7,19,1,28,13,26,35,41,35,1,13,30,28,44
8,8,35,44,13,47,24,46,35,47,15,47,35,47,35,37,6,27,6,37,6
9,9,12,29,39,26,13,43,28,44,13,17,35,45,28,31,28,1,19,9,14
10,10,29,32,9,28,9,35,33,35,17,13,44,35,46,24,46,19,0,1,0
11,11,9,36,9,28,13,26,35,16,32,29,12,9,12,29,36,29,6,37,35
12,12,9,12,29,14,40,14,9,12,9,36,9,32,9,11,9,36,9,35,27
13,13,16,13,44,13,28,29,28,45,28,45,28,1,13,16,32,35,42,35,27
14,14,9,35,27,6,16,4,29,4,47,50,16,35,38,35,22,28,30,28,22
15,15,16,15,47,39,29,19,48,24,46,24,1,28,45,35,45,35,22,28,31
16,16,32,35,26,35,33,35,44,35,32,29,13,43,28,30,28,16,4,29,39
17,17,10,29,13,1,25,1,19,29,4,29,6,27,35,1,35,29,39,9,39
18,18,35,27,35,41,35,29,36,9,11,31,35,33,35,3,35,37,35,29,19
19,19,9,12,29,28,31,35,37,6,27,35,42,35,33,35,9,12,9,35,43
20,20,35,46,19,9,36,9,35,37,1,25,1,19,1,37,35,38,35,41,35
21,21,35,3,35,47,19,48,23,47,23,29,35,21,23,48,24,29,32,35,41
22,22,35,21,35,46,19,38,19,46,19,0,19,48,24,1,25,1,28,16,35
23,23,47,39,16,23,47,49,16,28,45,35,30,35,45,28,43,28,1,37,35
24,24,40,24,1,28,16,32,16,13,29,14,29,39,16,13,16,32,29,15,16
25,25,1,24,46,19,46,19,46,24,48,19,9,35,33,35,18,35,32,9,39
26,26,13,17,10,29,24,48,19,1,0,19,9,12,9,36,29,32,35,45,28
27,27,35,16,35,38,19,1,28,47,50,29,6,29,6,5,6,27,6,5,6
28,28,31,11,29,32,16,39,47,39,9,39,16,32,29,32,9,11,9,32,16
29,29,24,47,15,16,4,16,13,47,13,17,35,44,13,44,35,46,35,27,6
30,30,28,47,13,43,35,29,32,9,28,43,35,46,35,27,35,34,35,27,6
31,31,28,9,36,9,39,29,32,35,27,6,37,35,29,11,29,50,47,13,1
32,32,16,15,16,4,16,50,47,23,48,23,21,23,48,24,48,19,48,19,47
33,33,35,18,35,33,35,26,39,16,28,1,0,1,19,9,28,9,39,9,12
34,34,35,0,1,0,1,19,47,50,47,35,37,35,33,35,33,35,27,35,46
35,35,38,35,37,1,19,48,19,1,35,17,13,43,35,16,39,16,15,47,24
36,36,29,14,29,19,0,1,25,1,35,27,6,37,1,25,1,28,1,28,30
37,37,6,27,35,47,24,47,15,16,28,9,11,31,35,27,35,17,13,26,6
38,38,19,7,19,48,23,48,24,47,39,16,4,16,23,16,32,35,30,28,47
39,39,26,39,9,12,29,19,47,23,48,24,29,10,29,49,29,39,16,4,47
40,40,14,40,24,29,15,16,39,9,35,9,32,35,33,35,17,35,33,35,3
41,41,35,33,35,3,35,20,35,37,1,13,16,32,29,15,29,39,9,14,9
42,42,35,32,9,12,9,32,9,32,35,30,35,42,35,8,35,20,35,3,35
43,43,13,30,35,18,35,44,13,43,13,29,13,47,28,13,17,35,32,35,41
44,44,28,16,2,16,28,1,19,47,23,47,39,26,13,16,39,9,28,1,24
45,45,28,44,28,22,28,30,35,18,35,43,13,43,13,1,24,29,50,16,13
46,46,19,1,19,47,24,40,24,48,19,1,13,30,35,34,35,33,35,26,35
47,47,39,47,28,30,28,44,13,17,13,26,35,33,35,26,35,16,15,16,28
48,48,19,1,24,48,24,40,24,1,24,48,23,47,35,30,28,43,13,1,19
49,49,47,19,48,19,48,19,48,19,9,39,29,35,33,35,37,35,32,9,19
50,50,16,39,16,13,17,10,17,10,17,35,41,35,37,35,9,36,29,23,29
51,0,1,28,31,35,37,6,5,6,5,6,27,6,5,6,16,39,16,23,47
52,1,25,1,0,19,29,13,16,4,29,39,9,12,9,28,31,35,45,28,29
53,2,16,39,16,23,47,49,47,23,16,32,35,42,35,32,9,39,47,28,1
54,3,35,27,6,5,6,27,6,5,6,27,6,29,36,29,6,37,6,27,35
55,4,47,24,48,23,47,24,29,10,29,35,26,6,16,2,16,32,16,39,16
56,5,6,29,28,1,37,1,24,46,24,46,24,48,19,29,13,29,11,9,11
57,6,27,6,5,6,27,6,26,6,5,6,29,6,5,6,27,6,26,35,26
58,7,19,0,1,13,17,35,3,35,44,35,16,39,29,36,9,14,9,39,26
59,8,35,34,35,37,35,0,19,29,28,43,28,13,44,35,9,12,9,39,47
60,9,32,35,16,15,16,32,16,49,47,28,43,35,44,35,31,11,29,28,30
61,10,29,28,30,28,29,24,46,24,47,35,21,23,29,35,21,23,21,35,33
62,11,9,39,29,15,47,23,16,39,9,39,9,32,35,33,35,30,35,34,35
63,12,29,36,29,4,47,28,30,35,26,35,37,35,33,35,47,23,16,39,16
64,13,29,19,38,19,1,37,6,37,6,27,6,26,6,16,32,35,30,28,30
65,14,9,39,29,36,29,39,9,12,29,28,1,24,48,24,40,24,47,35,46
66,15,29,39,9,11,9,36,9,35,45,28,44,13,30,13,28,9,36,9,32
67,16,15,29,28,1,28,44,35,1,13,26,6,27,6,29,35,44,28,44,35
68,17,13,16,23,29,32,16,39,16,28,29,50,16,6,29,32,9,39,16,32
69,18,35,32,16,6,29,39,9,12,29,11,9,11,29,23,47,23,48,19,48
70,19,0,19,7,19,1,37,1,35,37,6,5,6,5,6,26,35,9,39,9
71,20,35,31,11,29,32,16,39,29,36,9,32,16,2,16,23,21,35,0,1
72,21,23,47,49,47,28,31,35,21,23,47,23,47,50,47,49,29,23,48,24
73,22,35,26,13,1,28,30,28,9,19,9,39,26,35,30,28,43,35,1,37
74,23,16,35,18,35,20,35,9,36,9,11,9,39,16,6,5,6,27,35,18
75,24,48,19,48,23,29,28,31,35,26,39,16,32,16,4,47,28,1,28,45
76,25,1,28,1,35,41,35,34,35,34,35,33,35,33,35,20,35,30,13,29
77,26,35,43,35,46,35,21,23,16,32,35,33,35,27,35,38,35,27,35,33
78,27,35,37,6,16,35,45,28,30,13,28,29,13,17,10,17,35,3,35,33
79,28,29,11,9,35,26,6,5,6,27,6,5,6,29,32,9,32,9,11,9
80,29,28,9,11,9,11,31,28,22,35,34,35,20,35,33,35,47,28,1,0
81,30,35,16,39,9,32,16,32,16,28,1,19,48,23,47,50,47,24,40,14
82,31,28,1,28,16,15,16,13,17,13,26,13,47,24,29,13,47,4,29,39
83,32,29,13,44,28,13,44,13,44,13,1,19,48,23,16,28,31,35,43,28
84,33,35,27,35,38,19,1,0,19,38,35,0,1,19,47,19,48,24,1,0
85,34,35,27,6,16,28,47,23,16,49,16,35,29,39,9,14,9,39,29,36
86,35,26,35,8,35,18,35,30,28,1,28,1,37,35,44,13,47,35,16,23
87,36,9,11,31,28,22,35,30,28,31,35,44,28,30,28,1,28,43,35,30
88,37,6,26,35,22,35,43,35,22,35,46,24,48,23,21,35,22,35,37,6
89,38,35,27,35,3,35,41,35,33,35,17,13,29,19,1,0,1,19,38,19
90,39,47,13,1,37,35,33,35,38,35,37,35,26,6,5,6,27,35,32,35
91,40,24,1,35,31,11,29,39,26,35,42,35,45,28,22,28,31,28,29,39
92,41,35,38,19,7,19,7,19,47,15,16,13,44,35,21,23,16,13,29,39
93,42,35,37,1,19,48,23,16,39,29,4,47,28,44,35,1,24,1,0,1
94,43,13,47,50,47,50,47,23,29,14,29,50,29,32,9,32,9,32,35,44
95,44,13,1,28,30,28,29,28,16,6,27,6,5,6,26,39,47,49,47,13
96,45,28,44,13,47,39,29,28,44,28,44,28,13,47,4,29,39,9,36,29
97,46,24,48,24,46,19,47,49,16,23,16,32,9,12,29,15,29,49,29,35
