,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,37,35,26,35,29,14,9,19,38,19,1,25,1,35,16,15,16,39
1,1,0,35,26,39,16,13,17,10,17,35,45,35,31,28,29,6,37,35,22
2,2,16,39,29,15,29,36,29,10,29,11,9,36,9,39,16,49,16,39,16
3,3,35,27,35,32,16,28,31,35,33,35,26,13,44,28,45,28,47,39,16
4,4,16,32,9,28,30,13,16,32,9,14,9,11,9,39,16,50,16,49,47
5,5,6,5,6,29,35,3,35,16,23,47,13,28,30,28,44,28,1,19,1
6,6,16,6,5,6,27,6,5,6,26,39,9,36,29,24,1,0,1,25,1
7,7,19,7,19,48,24,46,19,48,19,46,24,48,19,48,23,16,39,47,19
8,8,35,31,28,43,28,22,35,46,19,1,0,19,47,4,29,13,44,13,28
9,9,12,29,10,17,35,33,35,16,32,16,39,9,32,16,15,47,23,48,19
10,10,17,13,44,13,17,13,30,35,47,4,47,50,29,49,29,19,7,19,47
11,11,9,11,31,11,9,39,16,39,9,11,31,35,32,29,10,17,10,17,13
12,12,29,39,16,32,16,35,42,35,43,28,30,28,9,11,29,13,16,49,47
13,13,1,35,30,28,30,28,13,16,4,16,13,28,13,16,39,16,13,26,35
14,14,29,6,26,6,16,23,29,36,29,6,26,13,1,37,35,45,35,43,13
15,15,47,49,47,39,16,32,9,11,9,12,9,35,47,39,16,39,47,24,40
16,16,15,29,49,47,49,47,39,47,28,1,19,46,24,29,14,29,15,47,15
17,17,35,0,35,9,32,29,10,17,10,17,10,29,32,16,15,47,39,47,49
18,18,35,1,24,40,14,40,14,9,32,9,39,9,12,9,19,38,35,30,28
19,19,7,19,46,24,48,23,16,23,47,50,16,23,48,19,0,35,44,28,29
20,20,35,47,24,47,50,47,24,48,24,48,24,47,50,16,15,16,23,47,4
21,21,35,37,6,29,13,30,13,30,35,32,35,16,35,30,28,44,28,16,32
22,22,28,29,28,30,28,30,35,33,35,41,35,31,28,1,35,29,28,1,0
23,23,47,50,47,49,16,35,33,35,47,50,16,6,5,6,27,6,26,6,27
24,24,48,24,48,24,47,4,47,49,47,49,29,6,37,1,24,46,35,26,35
25,25,1,28,1,0,1,28,45,28,31,35,17,13,43,35,1,19,48,19,7
26,26,6,5,6,27,6,27,35,27,6,27,35,3,35,32,9,11,29,4,47
27,27,6,29,28,1,19,7,19,48,23,48,19,29,13,16,23,47,50,47,15
28,28,43,13,29,14,9,39,9,36,9,12,9,19,38,35,30,28,47,15,47
29,29,39,9,32,9,19,7,19,1,19,29,15,47,23,29,6,27,6,27,35
30,30,13,1,37,35,34,35,0,35,1,19,47,4,47,35,26,35,33,35,32
31,31,11,29,4,16,15,29,32,29,50,16,39,26,35,27,6,27,6,37,6
32,32,9,39,9,39,16,39,16,50,47,15,29,19,29,36,29,13,29,24,47
33,33,35,20,35,32,29,13,47,23,16,15,16,39,29,12,9,32,29,39,9
34,34,35,32,29,36,9,11,31,28,31,35,29,28,13,17,10,29,49,47,49
35,35,1,25,1,13,43,13,16,50,16,32,35,31,11,9,39,26,35,26,35
36,36,29,28,29,32,9,28,9,14,29,32,35,30,13,44,35,32,9,14,9
37,37,35,45,28,29,6,5,6,37,35,34,35,37,35,32,9,12,29,14,29
38,38,19,0,1,28,44,28,30,28,13,28,45,28,13,44,28,1,35,17,10
39,39,9,11,9,28,30,28,29,32,29,36,29,36,29,13,43,28,30,28,13
40,40,24,46,24,1,28,1,37,6,26,35,37,1,19,46,35,41,35,37,6
41,41,35,27,6,26,6,26,35,47,49,47,50,47,15,29,49,29,4,16,32
42,42,35,29,6,29,28,1,28,13,16,28,1,19,7,19,0,35,30,13,16
43,43,35,33,35,32,16,23,21,23,47,23,16,23,47,15,16,32,9,36,9
44,44,13,1,28,13,1,19,48,19,47,50,47,39,16,32,9,28,22,28,44
45,45,35,26,39,9,39,9,39,9,32,35,47,28,13,30,28,22,28,29,28
46,46,24,29,50,47,50,47,24,1,24,29,35,38,19,1,37,35,3,35,8
47,47,35,44,28,29,32,16,39,16,15,29,19,47,28,47,15,16,49,47,50
48,48,24,40,24,48,24,47,24,40,24,48,19,48,24,29,6,5,6,29,50
49,49,29,32,29,32,9,32,9,39,9,19,48,19,46,19,38,19,0,1,0
50,50,47,24,29,12,9,39,9,39,16,2,16,50,47,50,29,28,47,49,47
51,0,19,46,35,43,13,26,35,29,15,47,49,47,50,47,35,31,28,43,13
52,1,35,30,28,43,35,47,39,9,36,29,35,32,9,12,9,19,1,25,1
53,2,16,32,35,26,39,9,19,46,24,29,23,48,23,16,39,9,36,9,11
54,3,35,38,19,1,28,31,35,33,35,32,35,1,28,47,23,29,6,5,6
55,4,47,50,47,4,29,11,9,32,9,39,29,15,29,35,33,35,32,16,4
56,5,6,27,6,29,6,27,6,5,6,26,35,30,35,18,35,22,35,30,13
57,6,26,13,17,13,29,11,31,35,47,23,16,15,16,28,47,13,44,28,47
58,7,19,1,28,1,19,9,36,9,39,29,23,16,4,29,15,47,28,1,37
59,8,35,37,35,21,35,34,35,26,35,33,35,44,35,18,35,44,28,30,28
60,9,35,33,35,27,6,16,49,47,15,16,23,16,50,16,4,16,39,9,39
61,10,17,35,3,35,20,35,0,35,27,35,46,24,48,24,47,35,41,35,17
62,11,9,36,9,32,9,32,9,35,0,35,32,9,28,1,13,16,39,9,39
63,12,29,50,16,28,9,36,9,35,37,35,41,35,31,28,31,35,27,6,5
64,13,43,28,22,35,18,35,47,28,29,12,29,49,29,12,9,19,1,28,16
65,14,9,36,29,14,29,24,47,28,29,23,16,49,16,39,9,35,16,39,9
66,15,29,4,47,15,29,10,29,24,46,19,0,1,25,1,13,29,10,29,28
67,16,32,9,11,31,35,9,12,9,36,9,36,9,28,16,32,9,39,29,35
68,17,13,43,35,18,35,0,19,38,35,41,35,32,29,35,30,28,16,6,5
69,18,35,26,35,1,19,9,39,16,39,29,24,48,19,46,35,32,35,30,28
70,19,9,36,29,13,28,29,14,29,13,29,50,47,28,45,28,30,35,16,4
71,20,35,16,50,16,39,16,32,29,13,44,35,21,23,21,23,47,13,16,32
72,21,23,29,6,27,35,20,35,30,35,42,35,22,28,30,35,33,35,26,39
73,22,28,30,28,1,13,30,28,1,24,48,19,9,36,9,39,26,35,43,13
74,23,21,35,31,11,9,32,9,36,29,36,9,12,29,28,47,49,16,39,9
75,24,48,24,47,23,29,4,29,24,47,39,9,12,9,32,35,16,23,21,35
76,25,1,0,1,28,45,28,16,2,16,39,9,39,16,2,16,39,16,49,47
77,26,35,33,35,1,13,47,13,26,35,3,35,31,11,29,14,40,24,1,28
78,27,35,33,35,47,49,16,15,47,23,29,36,9,35,30,28,31,35,32,16
79,28,31,28,44,35,17,10,29,4,29,28,30,35,9,28,29,4,16,6,29
80,29,28,1,24,48,23,16,39,16,49,47,23,48,24,48,19,47,49,16,50
81,30,28,30,28,29,35,33,35,45,35,31,28,1,0,35,46,24,40,14,29
82,31,28,30,35,32,9,36,29,39,9,11,9,39,29,10,29,32,16,23,16
83,32,9,11,9,12,9,36,9,12,9,39,16,23,47,23,29,4,16,2,16
84,33,35,30,13,26,6,16,23,21,23,47,35,16,23,16,13,26,39,16,15
85,34,35,32,9,28,30,28,1,0,1,37,35,30,28,43,35,43,13,44,28
86,35,44,35,29,32,16,39,26,6,5,6,27,6,5,6,27,35,31,28,16
87,36,9,11,9,36,9,32,35,47,35,22,35,9,11,9,36,9,32,16,39
88,37,35,27,6,37,1,28,9,32,29,4,16,39,9,32,29,4,16,4,16
89,38,19,48,24,46,24,48,23,47,15,47,49,47,4,47,49,47,13,43,28
90,39,16,15,29,13,44,13,28,30,28,1,24,48,19,0,1,0,19,38,35
91,40,14,9,39,16,2,16,50,16,15,29,11,31,35,41,35,47,15,47,28
92,41,35,1,37,35,43,35,31,35,1,0,1,24,40,14,40,24,1,19,1
93,42,35,37,35,1,35,21,23,16,39,9,32,16,23,29,35,26,35,3,35
94,43,13,1,0,1,13,47,4,16,32,16,32,16,2,16,2,16,23,47,50
95,44,13,47,15,47,19,29,36,9,19,48,19,1,37,6,27,6,29,32,9
96,45,28,22,35,34,35,33,35,3,35,45,28,45,35,32,29,4,16,2,16
97,46,24,40,24,1,19,47,13,26,39,29,4,16,39,9,39,9,11,31,28
98,47,15,29,6,5,6,29,14,9,36,9,39,9,14,29,32,29,28,9,32
99,48,24,46,19,7,19,9,35,33,35,42,35,33,35,43,28,29,23,29,39
100,49,29,28,1,37,6,16,39,9,36,29,50,29,6,37,35,33,35,43,13
101,50,29,32,35,1,13,47,49,29,49,16,32,16,39,16,28,1,37,35,30
102,0,1,0,1,37,1,13,47,49,47,49,16,49,29,11,29,24,1,0,1
103,1,28,13,16,2,16,32,16,15,16,39,26,35,17,35,22,35,8,35,33
104,2,16,32,16,13,28,30,28,29,10,17,13,17,10,17,35,8,35,37,1
105,3,35,31,35,18,35,30,28,9,12,9,32,9,36,9,28,43,13,26,35
106,4,16,39,16,39,26,39,29,19,48,19,46,35,1,0,19,1,24,40,14
107,5,6,26,35,16,4,47,50,47,24,48,24,47,50,47,49,47,15,47,23
108,6,5,6,27,6,27,6,27,6,16,28,29,15,47,50,29,13,47,19,38
109,7,19,9,39,29,15,16,39,29,23,29,39,16,35,26,35,44,28,1,19
110,8,35,26,35,1,25,1,24,48,19,46,35,47,49,16,13,30,28,47,19
111,9,12,29,12,9,36,9,32,29,50,29,4,29,10,29,19,38,19,29,36
112,10,29,32,9,19,9,32,29,32,16,6,27,35,3,35,27,6,26,35,33
113,11,31,28,45,35,29,13,29,39,16,35,27,35,17,35,32,35,26,39,16
114,12,29,36,29,39,9,39,26,35,17,13,16,13,44,35,26,13,28,1,28
115,13,1,0,35,26,35,38,35,27,35,1,24,40,24,40,24,46,19,0,19
116,14,40,24,46,24,46,24,40,14,40,24,1,0,1,19,48,23,29,36,29
117,15,16,32,9,28,45,28,1,24,40,14,40,24,46,19,7,19,47,28,30
