,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,35,9,36,29,49,47,19,46,19,29,28,31,35,47,24,29,28,29,23
1,1,0,1,13,29,10,29,35,17,10,29,13,26,13,28,30,13,26,35,30
2,2,16,49,16,35,27,6,27,6,5,6,27,35,31,35,26,35,0,1,35
3,3,35,20,35,38,19,7,19,7,19,48,24,48,24,48,24,48,19,48,24
4,4,16,50,47,35,31,11,29,15,16,39,16,50,16,32,16,39,9,32,29
5,5,6,37,1,19,47,49,47,50,16,23,21,35,33,35,20,35,9,32,29
6,6,16,15,16,32,16,49,47,23,16,15,29,50,16,39,16,39,16,49,47
7,7,19,7,19,7,19,7,19,46,35,26,6,37,1,28,1,25,1,19,48
8,8,35,26,35,37,1,28,9,36,9,32,16,32,9,32,16,50,47,49,47
9,9,32,9,32,16,23,16,2,16,49,29,23,48,19,29,28,30,13,30,28
10,10,17,35,18,35,43,13,16,13,28,1,24,40,24,40,24,48,23,47,15
11,11,9,32,35,47,23,29,39,16,32,35,33,35,46,24,1,0,1,25,1
12,12,9,39,16,39,26,39,9,19,1,19,48,19,29,39,16,13,29,35,32
13,13,29,50,29,19,48,19,1,0,35,9,32,35,0,1,37,1,28,43,35
14,14,9,39,9,39,9,19,47,24,48,23,29,39,47,19,9,11,9,36,9
15,15,47,50,47,19,0,35,33,35,8,35,22,28,45,28,9,36,9,32,9
16,16,39,26,39,16,39,47,39,9,39,16,32,29,24,48,24,48,24,48,24
17,17,10,29,39,16,49,29,6,27,6,5,6,27,35,29,24,1,28,29,24
18,18,35,43,13,47,35,26,39,26,39,16,32,9,32,9,32,16,32,16,35
19,19,0,1,25,1,19,0,19,1,0,35,34,35,37,6,26,39,26,35,8
20,20,35,27,35,42,35,41,35,21,35,18,35,42,35,8,35,33,35,47,4
21,21,35,38,19,38,35,0,1,0,35,30,28,47,13,28,13,26,6,5,6
22,22,28,13,17,13,43,28,1,19,1,0,35,0,1,37,35,37,1,19,38
23,23,21,35,3,35,3,35,26,35,3,35,27,35,26,39,9,39,16,35,31
24,24,46,35,42,35,16,23,29,23,48,24,48,24,40,14,40,14,40,14,29
25,25,1,0,35,45,28,22,28,1,25,1,19,9,36,29,4,47,28,44,35
26,26,39,9,12,9,39,47,24,48,24,40,24,46,19,7,19,46,24,47,39
27,27,6,27,6,16,39,9,36,29,28,16,13,16,23,21,35,1,19,7,19
28,28,29,13,30,28,47,19,9,36,9,39,16,39,29,6,5,6,26,35,1
29,29,24,46,35,32,16,4,29,15,29,10,17,13,17,35,27,6,5,6,5
30,30,35,31,11,31,35,37,35,17,13,29,14,40,14,29,50,29,28,1,35
31,31,35,17,10,29,36,29,4,47,23,21,35,18,35,3,35,38,35,26,35
32,32,16,23,47,24,29,36,29,24,29,19,0,1,28,1,0,35,42,35,17
33,33,35,41,35,26,39,9,36,9,12,9,39,9,11,31,35,1,28,31,11
34,34,35,1,28,29,6,5,6,29,28,16,39,26,35,22,28,30,35,34,35
35,35,30,35,46,24,46,35,26,13,44,28,1,0,1,19,7,19,9,39,16
36,36,9,39,9,32,9,28,29,39,29,15,47,49,29,28,22,28,9,12,29
37,37,6,27,35,47,49,47,23,47,49,47,50,47,19,1,25,1,37,35,26
38,38,19,29,32,29,39,16,28,30,13,47,49,16,13,16,23,21,35,20,35
39,39,16,15,16,6,37,1,0,35,17,35,32,9,39,16,35,43,28,1,0
40,40,14,29,28,44,28,29,23,48,24,46,19,1,19,0,35,45,35,31,35
41,41,35,3,35,26,13,43,13,43,35,31,28,13,43,28,31,28,13,44,28
42,42,35,18,35,17,13,17,13,17,35,16,39,29,4,16,23,16,23,48,19
43,43,28,1,28,1,25,1,24,1,19,48,24,40,14,29,23,16,32,16,39
44,44,13,29,36,9,12,9,35,37,6,16,13,29,23,16,39,9,36,29,19
45,45,28,1,28,30,35,33,35,42,35,32,9,28,45,28,16,39,29,32,35
46,46,24,48,19,1,0,19,48,19,0,1,28,43,28,45,28,1,13,29,28
47,47,49,16,32,16,39,16,39,16,50,47,23,16,2,16,4,29,19,48,24
48,48,24,48,19,46,35,34,35,32,16,32,16,39,16,32,29,15,29,28,43
49,49,47,24,1,37,35,30,35,21,23,16,23,29,10,29,10,29,32,9,39
50,50,29,19,46,35,37,35,45,28,22,28,30,35,9,28,47,39,16,39,16
51,0,35,32,16,32,16,23,16,23,16,39,29,32,16,32,29,50,16,39,9
52,1,13,28,29,6,5,6,27,35,21,35,16,4,16,50,16,32,29,49,47
53,2,16,35,26,35,20,35,17,35,0,1,28,45,35,37,35,38,35,26,6
54,3,35,27,6,29,32,9,28,1,28,13,1,28,1,19,9,36,9,12,29
55,4,47,4,47,19,29,39,29,24,40,24,40,14,29,32,9,39,29,28,45
56,5,6,26,6,27,35,29,39,29,11,9,32,35,3,35,30,28,44,28,47
57,6,5,6,5,6,37,35,41,35,9,35,16,23,47,23,48,23,21,23,47
58,7,19,0,35,33,35,29,15,16,39,16,32,9,11,29,28,9,36,9,39
59,8,35,9,12,29,39,47,19,47,35,30,28,31,28,29,14,40,14,9,36
60,9,32,16,13,29,12,29,36,29,36,29,19,48,19,48,24,48,19,9,36
61,10,17,10,29,14,9,39,16,39,9,39,9,39,29,36,9,28,29,39,9
62,11,31,28,47,39,9,39,16,39,9,32,35,38,19,29,14,40,14,29,14
63,12,9,11,31,28,13,28,16,13,16,39,9,36,9,36,9,39,29,13,43
64,13,26,35,20,35,46,24,40,14,29,28,22,28,9,14,40,24,48,23,48
