,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,25,1,13,47,35,0,35,33,35,33,35,18,35,29,49,29,15,16
1,1,19,29,50,47,24,47,4,16,39,29,19,7,19,47,23,47,49,16,39
2,2,16,39,26,35,31,35,31,35,18,35,32,9,32,16,39,26,35,33,35
3,3,35,29,4,16,50,29,39,9,19,1,28,30,13,28,47,13,28,29,6
4,4,47,13,17,35,34,35,34,35,22,35,20,35,17,10,17,35,44,28,22
5,5,6,27,35,17,13,29,28,47,23,21,23,47,50,47,35,27,6,27,6
6,6,16,35,41,35,30,28,47,35,0,1,28,1,37,35,20,35,33,35,1
7,7,19,1,25,1,19,47,49,47,24,40,14,9,32,35,22,28,22,28,31
8,8,35,0,1,37,1,28,45,28,22,28,1,37,6,26,39,9,32,16,32
9,9,39,16,13,29,39,16,50,47,50,29,32,16,32,16,49,47,39,16,28
10,10,17,13,30,35,44,28,30,28,43,28,43,35,37,1,35,16,2,16,39
11,11,29,49,29,10,17,13,43,35,26,35,26,35,27,6,37,6,16,32,16
12,12,9,12,29,4,29,12,9,35,1,13,43,13,44,35,30,35,43,35,0
13,13,43,35,9,39,29,35,42,35,33,35,26,35,33,35,29,35,31,28,30
14,14,9,36,9,12,9,14,9,12,9,32,9,35,30,35,31,35,17,35,45
15,15,29,24,47,19,0,35,41,35,26,35,38,35,26,6,5,6,5,6,27
16,16,32,29,12,9,39,47,13,47,35,42,35,42,35,3,35,42,35,26,35
17,17,35,37,1,13,28,29,6,26,39,29,35,18,35,41,35,41,35,31,35
18,18,35,32,9,39,29,49,16,50,47,23,48,19,48,19,29,23,47,19,0
19,19,7,19,7,19,1,0,19,48,24,46,19,48,24,47,28,45,28,13,26
20,20,35,42,35,3,35,17,10,29,32,29,12,9,11,29,50,47,28,22,28
21,21,35,30,13,16,32,9,12,9,36,29,49,29,32,16,23,48,19,1,24
22,22,35,21,35,26,35,30,13,16,35,1,19,38,19,47,28,44,13,1,37
23,23,16,23,48,24,48,24,29,19,0,35,9,28,31,28,13,17,13,1,19
24,24,29,4,47,4,29,35,3,35,27,35,32,9,28,47,13,44,35,30,28
25,25,1,13,1,24,48,23,16,39,9,32,35,37,35,26,35,31,28,44,28
26,26,6,27,35,22,35,16,23,16,35,1,37,6,27,6,27,6,29,14,9
27,27,35,37,1,0,1,24,47,23,16,32,9,12,9,35,31,35,43,35,27
28,28,30,13,30,13,29,28,1,0,1,37,1,0,35,16,32,29,24,40,14
29,29,39,16,49,16,35,33,35,30,28,47,50,47,24,47,15,29,4,16,6
30,30,28,31,35,16,39,16,49,47,49,47,28,30,35,41,35,8,35,26,35
31,31,11,9,39,29,49,47,50,47,50,29,10,17,35,26,35,26,35,22,35
32,32,16,32,16,28,9,32,16,39,9,11,9,19,29,14,40,24,48,19,48
33,33,35,46,24,47,50,47,50,47,39,29,10,17,13,17,35,47,50,47,13
34,34,35,38,19,48,24,1,37,1,24,47,23,29,23,21,35,30,35,26,39
35,35,47,19,1,24,46,24,46,19,48,23,48,23,47,13,43,35,45,35,47
36,36,29,15,29,49,47,13,17,35,45,28,9,11,31,28,30,28,45,28,43
37,37,35,17,13,28,1,19,1,24,48,19,38,35,34,35,38,19,9,36,29
38,38,19,9,39,29,10,17,35,16,32,16,2,16,28,1,28,22,35,32,9
39,39,16,39,9,32,35,20,35,27,35,44,28,31,28,31,35,31,35,31,11
40,40,14,40,14,40,24,40,14,29,11,9,36,29,36,9,39,47,13,47,23
41,41,35,33,35,26,35,41,35,46,19,29,36,9,36,9,32,16,39,16,23
42,42,35,33,35,34,35,30,35,8,35,26,35,21,23,47,50,16,2,16,39
43,43,35,18,35,46,35,33,35,30,13,26,6,27,35,26,35,33,35,0,19
44,44,35,17,35,46,19,48,19,38,35,26,35,17,10,29,50,47,49,47,50
45,45,28,45,28,29,28,29,36,29,32,35,20,35,32,35,37,6,37,35,33
46,46,24,46,35,43,28,29,15,29,6,5,6,26,13,43,28,44,35,33,35
47,47,39,29,32,29,11,29,14,9,14,9,36,9,28,43,13,29,11,31,28
48,48,24,29,14,29,15,47,49,29,32,16,35,17,10,29,39,16,35,17,10
49,49,47,4,16,13,30,35,33,35,37,1,37,1,19,29,4,16,13,26,35
50,50,16,32,16,6,27,6,5,6,29,4,47,35,38,19,7,19,48,19,48
51,0,19,48,23,48,24,1,19,48,19,38,35,1,19,29,32,35,42,35,18
52,1,28,29,28,22,28,30,35,0,1,37,35,42,35,46,19,0,19,7,19
53,2,16,6,29,11,9,39,47,24,40,24,29,13,43,28,30,28,16,39,16
54,3,35,45,35,31,28,44,35,16,23,29,32,16,2,16,32,9,32,29,36
55,4,16,39,9,36,29,12,9,39,9,39,26,35,47,23,16,32,29,13,28
56,5,6,37,1,37,35,3,35,27,35,17,35,45,35,37,1,0,35,16,39
57,6,5,6,27,35,47,15,16,32,29,28,29,32,16,39,29,49,47,39,16
58,7,19,0,1,28,1,37,35,33,35,44,28,29,32,16,39,9,39,9,39
59,8,35,45,28,29,13,44,13,16,39,16,39,16,23,47,15,29,36,9,12
60,9,39,16,32,29,50,29,12,9,11,9,35,30,28,29,28,45,28,1,28
61,10,17,10,29,36,29,12,9,39,9,35,31,35,27,6,27,6,27,35,26
62,11,9,12,29,11,31,28,31,28,30,13,44,13,1,35,27,35,1,19,1
63,12,9,36,29,50,16,39,47,24,47,13,30,13,1,28,30,35,43,13,16
64,13,28,45,28,31,35,42,35,8,35,44,28,31,28,30,35,18,35,47,50
65,14,40,24,47,35,37,35,42,35,33,35,27,6,37,35,9,36,29,28,1
66,15,16,49,47,49,47,23,47,23,21,35,1,0,1,24,1,24,46,35,22
67,16,4,47,49,47,50,16,15,29,6,16,49,47,28,30,28,1,19,9,39
68,17,10,29,24,1,24,48,19,48,24,48,24,1,28,9,39,16,15,29,36
69,18,35,17,10,29,49,29,4,16,23,48,23,29,11,9,39,16,15,16,32
70,19,1,24,47,50,16,4,47,13,44,13,44,28,1,28,30,35,33,35,33
71,20,35,37,6,29,35,33,35,26,6,26,35,26,6,16,32,16,32,16,4
72,21,35,26,35,34,35,37,35,20,35,47,50,47,28,30,35,9,28,30,35
73,22,35,27,6,27,35,31,11,29,39,9,12,29,36,9,39,16,39,16,23
74,23,16,32,16,23,16,39,26,6,16,39,29,36,9,28,16,32,9,39,47
75,24,40,24,48,24,40,14,29,28,30,28,30,13,16,39,16,39,16,13,43
76,25,1,25,1,25,1,0,1,25,1,28,43,35,38,19,1,19,48,24,1
77,26,35,30,28,9,39,47,49,47,50,29,6,27,6,16,39,9,28,30,28
78,27,35,30,28,22,35,33,35,8,35,16,6,29,10,17,10,29,12,9,11
79,28,30,28,13,26,13,28,30,28,45,35,9,32,16,28,29,23,47,50,47
80,29,39,29,36,9,36,29,28,29,49,16,39,47,13,43,28,31,28,22,35
81,30,28,43,13,28,9,36,9,35,8,35,29,28,30,35,47,50,16,32,9
82,31,35,0,19,46,35,16,2,16,23,16,32,16,15,16,35,47,24,48,24
83,32,16,23,16,49,47,24,47,49,16,2,16,28,16,4,29,28,9,39,9
84,33,35,44,35,9,39,26,39,9,32,35,31,28,16,50,29,10,29,36,9
85,34,35,32,9,39,29,28,9,11,9,39,29,12,29,15,47,24,29,14,29
86,35,26,35,37,35,41,35,16,6,37,6,37,6,27,35,42,35,44,28,30
