,walk0,walk1,walk2,walk3,walk4,walk5,walk6,walk7,walk8,walk9,walk10,walk11,walk12,walk13,walk14,walk15,walk16,walk17,walk18,walk19
0,0,1,28,44,13,29,4,29,23,48,23,29,19,38,19,48,19,0,19,1
1,1,28,43,35,31,28,16,32,35,8,35,31,28,31,35,26,35,37,35,38
2,2,16,32,9,32,16,32,35,17,35,8,35,34,35,3,35,33,35,37,1
3,3,35,30,28,1,25,1,28,31,35,33,35,9,32,9,32,16,35,32,16
4,4,16,32,9,36,9,11,9,12,29,15,29,39,29,15,29,28,31,35,41
5,5,6,27,6,27,6,5,6,29,12,9,28,43,13,30,13,17,35,30,35
6,6,27,6,27,35,33,35,1,0,1,28,30,28,29,12,9,32,9,11,31
7,7,19,48,23,21,23,21,23,21,23,16,2,16,32,29,39,9,36,9,32
8,8,35,30,35,27,35,30,28,22,28,13,29,15,29,39,9,12,9,32,16
9,9,12,29,4,29,39,16,32,9,39,29,23,29,12,9,36,29,6,29,32
10,10,29,39,16,39,9,12,9,12,9,11,9,28,1,19,46,24,48,23,16
11,11,31,28,1,28,47,28,43,28,1,19,48,19,7,19,1,0,1,13,47
12,12,9,14,29,23,21,23,48,19,47,50,47,35,16,32,9,36,9,39,9
13,13,26,6,16,32,16,28,13,17,10,29,15,29,19,48,19,29,12,9,12
14,14,29,32,29,28,30,28,44,28,30,13,44,13,28,44,35,0,35,32,9
15,15,47,24,1,0,1,28,44,35,31,35,30,35,17,35,1,19,9,36,29
16,16,23,16,39,26,13,28,44,28,16,32,35,37,35,33,35,42,35,3,35
17,17,10,17,10,17,35,41,35,45,35,32,16,39,9,39,9,12,9,39,26
18,18,35,42,35,33,35,33,35,20,35,29,39,16,32,35,41,35,33,35,21
19,19,48,19,9,12,9,11,9,19,1,0,19,9,39,47,15,47,13,47,50
20,20,35,43,35,22,28,30,28,43,35,0,1,19,48,24,40,24,46,19,9
21,21,23,47,50,29,39,9,28,9,32,16,2,16,32,16,32,29,49,16,39
